snapshot_prev,snapshot_latest,source_prev,source_latest,game_id,date,week,away_team,home_team,market,book,previous,latest,change,previous_price,latest_price,summary
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-29T19:30:00.000Z,1.0,NC State,Virginia,Spread,DraftKings,-3.0,-5.5,-2.5,,,NC State at Virgini spread -3 → -5.5 at DraftKings
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-30T02:00:00.000Z,1.0,Memphis,UNLV,Spread,DraftKings,-3.0,-5.5,-2.5,,,Memphis at UNLV spread -3 → -5.5 at DraftKings
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-29T21:30:00.000Z,1.0,Jacksonville State,North Dakota State,Spread,DraftKings,-10.0,-7.5,2.5,,,Jacksonville State at North Dakota State spread -10 → -7.5 at DraftKings
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-29T23:00:00.000Z,1.0,Hawai'i,Stanford,Spread,DraftKings,-3.0,-4.0,-1.0,,,Hawai'i at Stanford spread -3 → -4 at DraftKings
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-29T23:00:00.000Z,1.0,New Mexico State,Florida State,Spread,DraftKings,-29.5,-30.5,-1.0,,,New Mexico State at Florida State spread -29.5 → -30.5 at DraftKings
2026-07-29T12:36:52+00:00,2026-07-30T04:56:36+00:00,CFBD Lines,CFBD Lines,,2026-08-29T19:30:00.000Z,1.0,NC State,Virginia,Total,DraftKings,53.5,54.5,1.0,,,NC State at Virgini total 53.5 → 54.5 at DraftKings
