game_id,date,week,away_team,home_team,away_norm,home_norm,market_spread_home,market_spread_text,market_spread_price,market_spread_book,market_spread_last_update,market_spread_display_side,market_spread_display_team,market_best_home_spread_home,market_best_home_spread_text,market_best_home_spread_price,market_best_home_spread_book,market_best_away_spread_home,market_best_away_spread_text,market_best_away_spread_price,market_best_away_spread_book,market_spread_hold_pct,market_spread_hold_label,market_spread_hold_home_line,market_spread_hold_away_line,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,market_best_over_total,market_best_over_price,market_best_over_book,market_best_under_total,market_best_under_price,market_best_under_book,source,books_available,books_count,market_line_source,market_price_status,market_total_open
288824,2026-09-05,1,Tennessee State,Georgia,tennessee state,georgia,-46.5,Georgia -46.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Georgia,-46.5,Georgia -46.5,-110,FanDuel,-46.5,Tennessee State +46.5,-110,FanDuel,4.76,Hold +4.8%,-46.5,46.5,55.5,FanDuel,-104.0,-118.0,2026-07-29T12:36:45.313636+00:00,55.5,-104.0,FanDuel,55.5,-118.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288825,2026-09-05,1,Western Michigan,Michigan,western michigan,michigan,-26.5,Michigan -26.5,-110,BetMGM,2026-07-29T12:36:45.313636+00:00,home,Michigan,-26.5,Michigan -26.5,-110,BetMGM,-26.5,Western Michigan +26.5,-105,FanDuel,3.6,Hold +3.6%,-26.5,26.5,47.5,Caesars,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,46.5,-115.0,FanDuel,47.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288827,2026-09-05,1,Louisiana-Monroe,Mississippi State,louisiana monroe,mississippi state,-29.5,Mississippi State -29.5,-105,Caesars,2026-07-29T12:36:45.313636+00:00,home,Mississippi State,-29.5,Mississippi State -29.5,-105,Caesars,-29.5,Louisiana-Monroe +29.5,-105,FanDuel,2.44,Hold +2.4%,-29.5,29.5,55.5,Caesars,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,55.5,-108.0,DraftKings,56.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288829,2026-09-05,1,Norfolk State,Old Dominion,norfolk state,old dominion,-40.5,Old Dominion -40.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Old Dominion,-40.5,Old Dominion -40.5,-110,FanDuel,-40.5,Norfolk State +40.5,-110,FanDuel,4.76,Hold +4.8%,-40.5,40.5,53.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,53.5,-110.0,FanDuel,53.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288832,2026-09-05,1,The Citadel,Charlotte,citadel,charlotte,-12.5,Charlotte -12.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Charlotte,-12.5,Charlotte -12.5,-110,FanDuel,-12.5,The Citadel +12.5,-110,FanDuel,4.76,Hold +4.8%,-12.5,12.5,45.5,FanDuel,-105.0,-115.0,2026-07-29T12:36:45.313636+00:00,45.5,-105.0,FanDuel,45.5,-115.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288833,2026-09-05,1,Alcorn State,Southern Miss,alcorn state,southern miss,-22.5,Southern Miss -22.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Southern Miss,-22.5,Southern Miss -22.5,-110,FanDuel,-22.5,Alcorn State +22.5,-110,FanDuel,4.76,Hold +4.8%,-22.5,22.5,52.5,FanDuel,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,52.5,-112.0,FanDuel,52.5,-108.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288834,2026-09-06,1,Northern Arizona,Arizona,northern arizona,arizona,-29.5,Arizona -29.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Arizona,-29.5,Arizona -29.5,-115,FanDuel,-29.5,Northern Arizona +29.5,-105,FanDuel,4.71,Hold +4.7%,-29.5,29.5,57.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,57.5,-110.0,FanDuel,57.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288837,2026-09-05,1,UTEP,Oklahoma,utep,oklahoma,-39.5,Oklahoma -39.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Oklahoma,-39.5,Oklahoma -39.5,-115,FanDuel,-40.5,UTEP +40.5,-110,BetMGM,3.87,Hold +3.9%,-40.0,40.0,50.0,Caesars,-112.0,-109.0,2026-07-29T12:36:45.313636+00:00,49.5,-112.0,DraftKings,50.5,-115.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288838,2026-09-05,1,Missouri State,Texas A&M,missouri state,texas aandm,-39.0,Texas A&M -39,-110,Caesars,2026-07-29T12:36:45.313636+00:00,home,Texas A&M,-39.0,Texas A&M -39,-110,Caesars,-39.5,Missouri State +39.5,-110,DraftKings,3.76,Hold +3.8%,-39.25,39.25,52.5,Caesars,-114.0,-107.0,2026-07-29T12:36:45.313636+00:00,52.5,-110.0,DraftKings,52.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288839,2026-09-05,1,Toledo,Michigan State,toledo,michigan state,-10.5,Michigan State -10.5,-115,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Michigan State,-10.5,Michigan State -10.5,-115,DraftKings,-12.5,Toledo +12.5,-110,BetMGM,1.87,Hold +1.9%,-11.5,11.5,49.5,Caesars,-108.0,-113.0,2026-07-29T12:36:45.313636+00:00,48.5,-115.0,FanDuel,49.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288840,2026-09-05,1,Ohio,Nebraska,ohio,nebraska,-23.5,Nebraska -23.5,-105,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Nebraska,-23.5,Nebraska -23.5,-105,DraftKings,-23.5,Ohio +23.5,-102,FanDuel,1.71,Hold +1.7%,-23.5,23.5,47.5,Caesars,-113.0,-108.0,2026-07-29T12:36:45.313636+00:00,47.5,-110.0,BetMGM,48.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288841,2026-09-05,1,Oklahoma State,Tulsa,oklahoma state,tulsa,12.5,Tulsa +12.5,-110,BetMGM,2026-07-29T12:36:45.313636+00:00,away,Oklahoma State,13.5,Tulsa +13.5,-115,FanDuel,12.5,Oklahoma State -12.5,-110,BetMGM,3.87,Hold +3.9%,13.0,-13.0,60.5,Caesars,-117.0,-104.0,2026-07-29T12:36:45.313636+00:00,60.5,-112.0,DraftKings,61.5,-110.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288842,2026-09-05,1,Marshall,Penn State,marshall,penn state,-23.5,Penn State -23.5,-115,BetMGM,2026-07-29T12:36:45.313636+00:00,home,Penn State,-23.5,Penn State -23.5,-115,BetMGM,-24.5,Marshall +24.5,-110,FanDuel,3.87,Hold +3.9%,-24.0,24.0,54.5,Caesars,-108.0,-112.0,2026-07-29T12:36:45.313636+00:00,53.5,-110.0,BetMGM,54.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288843,2026-09-05,1,Austin Peay,Vanderbilt,austin peay,vanderbilt,-32.5,Vanderbilt -32.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Vanderbilt,-32.5,Vanderbilt -32.5,-110,FanDuel,-32.5,Austin Peay +32.5,-110,FanDuel,4.76,Hold +4.8%,-32.5,32.5,60.5,FanDuel,-105.0,-115.0,2026-07-29T12:36:45.313636+00:00,60.5,-105.0,FanDuel,60.5,-115.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288844,2026-09-06,1,Utah Tech,BYU,utah tech,byu,-48.5,BYU -48.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,BYU,-48.5,BYU -48.5,-110,FanDuel,-48.5,Utah Tech +48.5,-110,FanDuel,4.76,Hold +4.8%,-48.5,48.5,55.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,55.5,-110.0,FanDuel,55.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288845,2026-09-05,1,Fresno State,USC,fresno state,usc,-23.5,USC -23.5,-102,Caesars,2026-07-29T12:36:45.313636+00:00,home,USC,-23.5,USC -23.5,-102,Caesars,-23.5,Fresno State +23.5,-110,DraftKings,2.88,Hold +2.9%,-23.5,23.5,51.5,Caesars,-107.0,-114.0,2026-07-29T12:36:45.313636+00:00,50.5,-110.0,FanDuel,51.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288848,2026-09-06,1,Mississippi Valley State,Sacramento State,mississippi valley state,sacramento state,-35.5,Sacramento State -35.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Sacramento State,-35.5,Sacramento State -35.5,-110,FanDuel,-35.5,Mississippi Valley State +35.5,-110,FanDuel,4.76,Hold +4.8%,-35.5,35.5,55.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,55.5,-115.0,FanDuel,55.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288850,2026-09-06,1,Central Michigan,New Mexico,central michigan,new mexico,-12.5,New Mexico -12.5,-108,DraftKings,2026-07-29T12:36:45.313636+00:00,home,New Mexico,-12.5,New Mexico -12.5,-108,DraftKings,-12.5,Central Michigan +12.5,-108,Caesars,3.85,Hold +3.9%,-12.5,12.5,49.0,Caesars,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,48.5,-110.0,FanDuel,49.5,-115.0,BetMGM,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288851,2026-09-05,1,Tarleton State,Bowling Green,tarleton state,bowling green,1.5,Bowling Green +1.5,-106,FanDuel,2026-07-29T12:36:45.313636+00:00,away,Tarleton State,1.5,Bowling Green +1.5,-114,FanDuel,1.5,Tarleton State -1.5,-106,FanDuel,4.73,Hold +4.7%,1.5,-1.5,50.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,50.5,-110.0,FanDuel,50.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288852,2026-09-05,1,Maine,Appalachian State,maine,appalachian state,-18.5,Appalachian State -18.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Appalachian State,-18.5,Appalachian State -18.5,-110,FanDuel,-18.5,Maine +18.5,-110,FanDuel,4.76,Hold +4.8%,-18.5,18.5,51.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,51.5,-110.0,FanDuel,51.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288853,2026-09-05,1,Eastern Kentucky,Jacksonville State,eastern kentucky,jacksonville state,-20.5,Jacksonville State -20.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Jacksonville State,-20.5,Jacksonville State -20.5,-110,FanDuel,-20.5,Eastern Kentucky +20.5,-110,FanDuel,4.76,Hold +4.8%,-20.5,20.5,54.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,54.5,-110.0,FanDuel,54.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288854,2026-09-05,1,Furman,Tennessee,furman,tennessee,-48.5,Tennessee -48.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Tennessee,-48.5,Tennessee -48.5,-115,FanDuel,-48.5,Furman +48.5,-105,FanDuel,4.71,Hold +4.7%,-48.5,48.5,66.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,66.5,-115.0,FanDuel,66.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288855,2026-09-06,1,Lamar,Louisiana,lamar,louisiana,-17.5,Louisiana -17.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Louisiana,-17.5,Louisiana -17.5,-110,FanDuel,-17.5,Lamar +17.5,-110,FanDuel,4.76,Hold +4.8%,-17.5,17.5,49.5,FanDuel,-108.0,-112.0,2026-07-29T12:36:45.313636+00:00,49.5,-108.0,FanDuel,49.5,-112.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288856,2026-09-04,1,UAB,Illinois,uab,illinois,-27.5,Illinois -27.5,-108,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Illinois,-27.5,Illinois -27.5,-108,DraftKings,-27.5,UAB +27.5,-105,FanDuel,3.14,Hold +3.1%,-27.5,27.5,56.5,Caesars,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,56.5,-110.0,DraftKings,56.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288857,2026-09-05,1,Liberty,James Madison,liberty,james madison,-6.5,James Madison -6.5,-105,FanDuel,2026-07-29T12:36:45.313636+00:00,home,James Madison,-6.5,James Madison -6.5,-105,FanDuel,-6.5,Liberty +6.5,-110,BetMGM,3.6,Hold +3.6%,-6.5,6.5,52.5,Caesars,-109.0,-110.0,2026-07-29T12:36:45.313636+00:00,51.5,-110.0,BetMGM,52.5,-110.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288858,2026-09-05,1,North Alabama,Arkansas,north alabama,arkansas,-40.5,Arkansas -40.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Arkansas,-40.5,Arkansas -40.5,-110,FanDuel,-40.5,North Alabama +40.5,-110,FanDuel,4.76,Hold +4.8%,-40.5,40.5,,,,,,,,,,,,Action Network,FanDuel,1,Action Network,actual,
288859,2026-09-05,1,Texas State,Texas,texas state,texas,-30.5,Texas -30.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Texas,-30.5,Texas -30.5,-110,FanDuel,-31.5,Texas State +31.5,-110,BetMGM,2.76,Hold +2.8%,-31.0,31.0,59.5,Caesars,-113.0,-107.0,2026-07-29T12:36:45.313636+00:00,59.5,-110.0,BetMGM,59.5,-105.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288862,2026-09-06,1,Hampton,Maryland,hampton,maryland,-45.5,Maryland -45.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Maryland,-45.5,Maryland -45.5,-110,FanDuel,-45.5,Hampton +45.5,-110,FanDuel,4.76,Hold +4.8%,-45.5,45.5,57.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,57.5,-110.0,FanDuel,57.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288866,2026-09-06,1,South Dakota State,Northwestern,south dakota state,northwestern,-13.5,Northwestern -13.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Northwestern,-13.5,Northwestern -13.5,-110,FanDuel,-13.5,South Dakota State +13.5,-110,FanDuel,4.76,Hold +4.8%,-13.5,13.5,46.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,46.5,-115.0,FanDuel,46.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288867,2026-09-05,1,Northern Illinois,Iowa,northern illinois,iowa,-30.5,Iowa -30.5,-110,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Iowa,-30.5,Iowa -30.5,-110,DraftKings,-30.5,Northern Illinois +30.5,-109,Caesars,4.53,Hold +4.5%,-30.5,30.5,45.5,Caesars,-109.0,-110.0,2026-07-29T12:36:45.313636+00:00,45.5,-105.0,FanDuel,45.5,-108.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288868,2026-09-05,1,Miami (OH),Pittsburgh,miami oh,pittsburgh,-16.5,Pittsburgh -16.5,-105,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Pittsburgh,-16.5,Pittsburgh -16.5,-105,DraftKings,-16.5,Miami (OH) +16.5,-105,FanDuel,2.44,Hold +2.4%,-16.5,16.5,50.5,Caesars,-113.0,-108.0,2026-07-29T12:36:45.313636+00:00,50.5,-110.0,FanDuel,50.5,-108.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288869,2026-09-05,1,Northwestern State,Louisiana Tech,northwestern state,louisiana tech,-42.5,Louisiana Tech -42.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Louisiana Tech,-42.5,Louisiana Tech -42.5,-110,FanDuel,-42.5,Northwestern State +42.5,-110,FanDuel,4.76,Hold +4.8%,-42.5,42.5,53.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,53.5,-115.0,FanDuel,53.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288871,2026-09-05,1,VMI,Virginia Tech,vmi,virginia tech,-51.5,Virginia Tech -51.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Virginia Tech,-51.5,Virginia Tech -51.5,-115,FanDuel,-51.5,VMI +51.5,-105,FanDuel,4.71,Hold +4.7%,-51.5,51.5,58.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,58.5,-110.0,FanDuel,58.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288872,2026-09-05,1,Youngstown State,Kentucky,youngstown state,kentucky,-23.5,Kentucky -23.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Kentucky,-23.5,Kentucky -23.5,-110,FanDuel,-23.5,Youngstown State +23.5,-110,FanDuel,4.76,Hold +4.8%,-23.5,23.5,62.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,62.5,-110.0,FanDuel,62.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288873,2026-09-05,1,Idaho State,Utah State,idaho state,utah state,-17.5,Utah State -17.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Utah State,-17.5,Utah State -17.5,-110,FanDuel,-17.5,Idaho State +17.5,-110,FanDuel,4.76,Hold +4.8%,-17.5,17.5,61.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,61.5,-110.0,FanDuel,61.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288874,2026-09-05,1,Boise State,Oregon,boise state,oregon,-24.5,Oregon -24.5,-108,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Oregon,-24.5,Oregon -24.5,-108,DraftKings,-24.5,Boise State +24.5,-109,Caesars,4.08,Hold +4.1%,-24.5,24.5,52.0,Caesars,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,51.5,-115.0,BetMGM,52.5,-110.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288875,2026-09-05,1,Tulane,Duke,tulane,duke,-10.0,Duke -10,-110,Caesars,2026-07-29T12:36:45.313636+00:00,home,Duke,-10.0,Duke -10,-110,Caesars,-10.5,Tulane +10.5,-110,FanDuel,3.76,Hold +3.8%,-10.25,10.25,52.5,Caesars,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,52.5,-110.0,FanDuel,52.5,-105.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288876,2026-09-05,1,Florida International,South Florida,florida international,south florida,-12.5,South Florida -12.5,-110,Caesars,2026-07-29T12:36:45.313636+00:00,home,South Florida,-12.5,South Florida -12.5,-110,Caesars,-12.5,Florida International +12.5,-110,Caesars,4.76,Hold +4.8%,-12.5,12.5,54.5,Caesars,-113.0,-107.0,2026-07-29T12:36:45.313636+00:00,54.5,-110.0,BetMGM,54.5,-107.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288877,2026-09-05,1,New Hampshire,Syracuse,new hampshire,syracuse,-32.5,Syracuse -32.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Syracuse,-32.5,Syracuse -32.5,-115,FanDuel,-32.5,New Hampshire +32.5,-105,FanDuel,4.71,Hold +4.7%,-32.5,32.5,57.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,57.5,-110.0,FanDuel,57.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288878,2026-09-05,1,Kent State,South Carolina,kent state,south carolina,-34.5,South Carolina -34.5,-112,DraftKings,2026-07-29T12:36:45.313636+00:00,home,South Carolina,-34.5,South Carolina -34.5,-112,DraftKings,-34.5,Kent State +34.5,-102,FanDuel,3.33,Hold +3.3%,-34.5,34.5,52.0,Caesars,-121.0,102.0,2026-07-29T12:36:45.313636+00:00,51.5,-115.0,DraftKings,53.5,-110.0,FanDuel,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288879,2026-09-05,1,Southeast Missouri State,Iowa State,southeast missouri state,iowa state,-30.5,Iowa State -30.5,-108,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Iowa State,-30.5,Iowa State -30.5,-108,FanDuel,-30.5,Southeast Missouri State +30.5,-112,FanDuel,4.75,Hold +4.8%,-30.5,30.5,52.5,FanDuel,-105.0,-115.0,2026-07-29T12:36:45.313636+00:00,52.5,-105.0,FanDuel,52.5,-115.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288880,2026-09-05,1,Ball State,Ohio State,ball state,ohio state,-49.5,Ohio State -49.5,-112,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Ohio State,-49.5,Ohio State -49.5,-112,FanDuel,-50.5,Ball State +50.5,-110,BetMGM,3.21,Hold +3.2%,-50.0,50.0,56.5,Caesars,-113.0,-107.0,2026-07-29T12:36:45.313636+00:00,56.5,-110.0,FanDuel,56.5,-105.0,DraftKings,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288881,2026-09-05,1,Nicholls State,Kansas State,nicholls state,kansas state,-42.5,Kansas State -42.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Kansas State,-42.5,Kansas State -42.5,-110,FanDuel,-42.5,Nicholls State +42.5,-110,FanDuel,4.76,Hold +4.8%,-42.5,42.5,54.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,54.5,-110.0,FanDuel,54.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288882,2026-09-05,1,Murray State,Middle Tennessee,murray state,middle tennessee,-24.5,Middle Tennessee -24.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Middle Tennessee,-24.5,Middle Tennessee -24.5,-110,FanDuel,-24.5,Murray State +24.5,-110,FanDuel,4.76,Hold +4.8%,-24.5,24.5,60.5,FanDuel,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,60.5,-110.0,FanDuel,60.5,-110.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288883,2026-09-05,1,Southeastern Louisiana,South Alabama,southeastern louisiana,south alabama,-11.5,South Alabama -11.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,South Alabama,-11.5,South Alabama -11.5,-110,FanDuel,-11.5,Southeastern Louisiana +11.5,-110,FanDuel,4.76,Hold +4.8%,-11.5,11.5,51.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,51.5,-115.0,FanDuel,51.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288884,2026-09-05,1,Lafayette,UConn,lafayette,uconn,-17.5,UConn -17.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,UConn,-17.5,UConn -17.5,-115,FanDuel,-17.5,Lafayette +17.5,-105,FanDuel,4.71,Hold +4.7%,-17.5,17.5,56.5,FanDuel,-105.0,-115.0,2026-07-29T12:36:45.313636+00:00,56.5,-105.0,FanDuel,56.5,-115.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288885,2026-09-05,1,Rhode Island,Temple,rhode island,temple,-10.5,Temple -10.5,-110,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Temple,-10.5,Temple -10.5,-110,FanDuel,-10.5,Rhode Island +10.5,-110,FanDuel,4.76,Hold +4.8%,-10.5,10.5,53.5,FanDuel,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,53.5,-112.0,FanDuel,53.5,-108.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288886,2026-09-06,1,Morgan State,Arizona State,morgan state,arizona state,-42.5,Arizona State -42.5,-106,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Arizona State,-42.5,Arizona State -42.5,-106,FanDuel,-42.5,Morgan State +42.5,-114,FanDuel,4.73,Hold +4.7%,-42.5,42.5,52.5,FanDuel,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,52.5,-115.0,FanDuel,52.5,-105.0,FanDuel,Action Network,FanDuel,1,Action Network,actual,
288897,2026-09-07,1,SMU,Florida State,smu,florida state,1.5,Florida State +1.5,-110,DraftKings,2026-07-29T12:36:45.313636+00:00,away,SMU,2.5,Florida State +2.5,-105,Caesars,1.5,SMU -1.5,-110,DraftKings,1.6,Hold +1.6%,2.0,-2.0,53.5,Caesars,-115.0,-105.0,2026-07-29T12:36:45.313636+00:00,52.5,-110.0,BetMGM,53.5,-105.0,Caesars,Action Network,"BetMGM,Caesars,DraftKings,FanDuel",4,Action Network,actual,
288901,2026-09-12,2,Missouri,Kansas,missouri,kansas,6.5,Kansas +6.5,-112,FanDuel,2026-07-29T12:36:45.313636+00:00,away,Missouri,7.0,Kansas +7,-108,DraftKings,6.5,Missouri -6.5,-112,FanDuel,3.75,Hold +3.8%,6.75,-6.75,52.5,DraftKings,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,51.5,-110.0,FanDuel,52.5,-108.0,DraftKings,Action Network,"BetMGM,DraftKings,FanDuel",3,Action Network,actual,
288916,2026-09-13,2,Arkansas,Utah,arkansas,utah,-7.5,Utah -7.5,-115,FanDuel,2026-07-29T12:36:45.313636+00:00,home,Utah,-7.5,Utah -7.5,-115,FanDuel,-9.5,Arkansas +9.5,-112,DraftKings,2.32,Hold +2.3%,-8.5,8.5,53.5,DraftKings,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,53.5,-112.0,DraftKings,55.5,-110.0,FanDuel,Action Network,"DraftKings,FanDuel",2,Action Network,actual,
288948,2026-09-12,2,Arizona State,Texas A&M,arizona state,texas aandm,-14.5,Texas A&M -14.5,-112,DraftKings,2026-07-29T12:36:45.313636+00:00,home,Texas A&M,-14.5,Texas A&M -14.5,-112,DraftKings,-14.5,Arizona State +14.5,-108,DraftKings,4.75,Hold +4.8%,-14.5,14.5,51.5,DraftKings,-110.0,-110.0,2026-07-29T12:36:45.313636+00:00,51.5,-110.0,DraftKings,51.5,-110.0,DraftKings,Action Network,DraftKings,1,Action Network,actual,
288961,2026-09-12,2,Oregon,Oklahoma State,oregon,oklahoma state,17.5,Oklahoma State +17.5,-105,FanDuel,2026-07-29T12:36:45.313636+00:00,away,Oregon,18.5,Oklahoma State +18.5,-108,DraftKings,17.5,Oregon -17.5,-105,FanDuel,1.14,Hold +1.1%,18.0,-18.0,60.5,DraftKings,-112.0,-108.0,2026-07-29T12:36:45.313636+00:00,59.5,-105.0,FanDuel,60.5,-108.0,DraftKings,Action Network,"BetMGM,DraftKings,FanDuel",3,Action Network,actual,
