season,week,game_id,home_team,away_team,target_total_innovation,home_prev_scored_vs_implied,home_prev_allowed_vs_implied,home_prev_total_residual,home_prev_ats_margin,home_prev_off_success_rate,home_prev_off_ppa,home_prev_off_explosiveness,home_prev_def_success_allowed,home_prev_def_ppa_allowed,home_prev_def_explosiveness_allowed,home_prev_off_drive_elapsed_seconds_per_play,home_prev_off_plays,away_prev_scored_vs_implied,away_prev_allowed_vs_implied,away_prev_total_residual,away_prev_ats_margin,away_prev_off_success_rate,away_prev_off_ppa,away_prev_off_explosiveness,away_prev_def_success_allowed,away_prev_def_ppa_allowed,away_prev_def_explosiveness_allowed,away_prev_off_drive_elapsed_seconds_per_play,away_prev_off_plays,home_prev_game_id,away_prev_game_id
2021,13,401310752,Air Force,UNLV,-1.9721016735736043,13.0,12.5,25.5,0.5,0.5324675324675324,0.2494663010023604,1.0062850040965827,0.4285714285714285,0.2581105066769927,1.3916895209223126,28.582278481012654,77,5.0,2.0,7.0,3.0,0.396551724137931,0.2083657644549805,1.4715883552833882,0.4210526315789473,0.1334611125113469,1.2568221114621994,29.193548387096776,59,401310747,401310751
2021,13,401309910,USC,BYU,7.984692063277443,2.0,27.5,29.5,-25.5,0.4567901234567901,0.1721674996512069,1.235049200674952,0.5714285714285714,0.5950289730599072,1.4062453113201965,27.987951807228917,81,-4.75,-1.75,-6.5,-3.0,0.5230769230769231,0.4358543815565843,1.3041761625909625,0.4901960784313725,0.0663531323401865,0.9531585162669552,26.428571428571427,65,401309904,401309645
2021,13,401310756,Wyoming,Hawai'i,-4.545944611978143,20.75,-11.75,9.0,32.5,0.5957446808510638,0.5461858678691031,1.5068414416111475,0.4035087719298245,0.1931177081725063,1.359891610118663,28.35185185185185,47,24.75,16.75,41.5,8.0,0.430379746835443,0.2981352221569787,1.604599021032482,0.4588235294117647,0.2503654399988829,1.5951396572578609,20.97530864197531,79,401310750,401310749
2021,13,401310754,Colorado State,Nevada,3.5570589098494594,16.75,24.75,41.5,-8.0,0.4588235294117647,0.2503654399988829,1.5951396572578609,0.430379746835443,0.2981352221569787,1.604599021032482,20.563218390804597,85,12.5,13.0,25.5,-0.5,0.4285714285714285,0.2581105066769927,1.3916895209223126,0.5324675324675324,0.2494663010023604,1.0062850040965827,20.09090909090909,63,401310749,401310747
2021,12,401309645,Georgia Southern,BYU,2.1863139338645254,13.0,3.0,16.0,10.0,0.3787878787878788,0.3048239830884038,1.5838920027444647,0.5,0.2566316769505623,1.0608462984958842,23.333333333333332,66,31.5,17.0,48.5,14.5,0.6024096385542169,0.605465962577924,1.2855018991379823,0.578125,0.5413114763677311,1.4888966679430196,24.023529411764702,83,401309640,401282669
2021,12,401309592,Akron,Kent State,12.587650267129227,21.25,1.75,23.0,19.5,0.4788732394366197,0.2499050660405595,1.2262521209527166,0.6031746031746031,0.4633842929419273,1.2766199967252183,25.573333333333338,71,-7.0,14.5,7.5,-21.5,0.6,0.3472749008766684,1.024663245771816,0.6164383561643836,0.4290987870492085,1.1214811337821482,17.34722222222222,70,401309584,401309586
2021,12,401309644,Coastal Carolina,Texas State,3.594404133415182,7.0,21.5,28.5,-14.5,0.5,0.38226059588655,1.2932347162550588,0.5230769230769231,0.396227866756375,1.1955395510990563,27.93243243243243,72,3.0,13.0,16.0,-10.0,0.5,0.2566316769505623,1.0608462984958842,0.3787878787878788,0.3048239830884038,1.5838920027444647,22.094117647058823,80,401309639,401309640
2021,12,401309643,Georgia State,Arkansas State,6.1553416561704495,21.5,7.0,28.5,14.5,0.5230769230769231,0.396227866756375,1.1955395510990563,0.5,0.38226059588655,1.2932347162550588,22.71212121212121,65,-4.75,-10.75,-15.5,6.0,0.419753086419753,0.1710266683662885,1.24088743904803,0.3066666666666666,0.0571563002115347,1.836920744072965,22.49411764705882,81,401309639,401309638
2021,12,401309642,Troy,App State,-2.68278582202403,0.25,7.75,8.0,-7.5,0.3896103896103896,0.2330808256476234,1.69647517463882,0.4126984126984127,0.2401074347101103,1.419757844467859,20.536585365853657,77,-5.75,-8.25,-14.0,2.5,0.3492063492063492,0.1280606670084924,1.3477251702624289,0.3692307692307692,-0.1244276686094858,0.8885713648892989,27.9375,63,401309641,401309637
2021,12,401309900,Stanford,California,-7.160967143554785,-8.0,0.5,-7.5,-8.5,0.3714285714285714,-0.0214688598077056,1.21742597994623,0.5405405405405406,0.4357088534759248,1.2128634301362111,27.0,35,-24.0,-10.0,-34.0,-14.0,0.28,-0.1631780174932923,0.6581260775056583,0.3924050632911392,-0.0347777405716042,0.9558224906074776,27.574074074074073,50,401309894,401309889
2021,13,401309906,Utah,Colorado,-0.9872645755850371,7.25,-20.75,-13.5,28.0,0.5098039215686274,0.4167354798618767,1.2830376914876558,0.4772727272727273,0.0894912948292037,1.150484245144542,28.470588235294116,51,1.75,-7.75,-6.0,9.5,0.3478260869565217,-0.0510121701010964,0.8856198128422856,0.4146341463414634,0.2192857543704917,1.5499628811101285,26.53703703703704,46,401309901,401309903
2021,13,401282145,Arkansas,Missouri,5.883744579254753,16.0,2.5,18.5,13.5,0.4383561643835616,0.3315533334846301,1.6196401868326828,0.5526315789473685,0.3769279764770267,1.4623097151750823,24.246575342465754,73,-6.0,-16.0,-22.0,10.0,0.3392857142857143,0.0513797965618112,1.1711006476411614,0.3880597014925373,0.1059838722893164,1.220014588171883,25.9375,56,401282135,401282141
2021,13,401309596,Bowling Green,Ohio,-6.028530933868666,-10.5,-0.5,-11.0,-10.0,0.2340425531914893,-0.1494318484809739,1.4183210593383513,0.375,0.2421524049096082,1.7903468666254705,28.0,47,-2.0,2.5,0.5,-4.5,0.4936708860759494,0.2082223743378738,1.022769461674323,0.4893617021276595,0.4009469898345156,1.3465162544423146,28.16216216216216,79,401308841,401309589
2021,13,401309648,South Alabama,Coastal Carolina,-0.09723341446857603,-2.5,15.0,12.5,-17.5,0.3611111111111111,0.1735265500146297,1.4441043139493326,0.7096774193548387,0.7735790736355956,1.2287193880265612,33.58974358974359,36,-7.25,3.25,-4.0,-10.5,0.6133333333333333,0.4179127110414563,1.1098474015983308,0.4576271186440678,0.1825507363724173,1.067516828127531,27.272727272727273,76,401282143,401309644
