hfa,games,mae,rmse,mean_error,median_error,within_1_point_pct,within_2_points_pct,distance_from_2_5
2.48,2204,3.7493829401088927,5.102255719789732,-0.05765880217785828,-0.21999999999999886,18.647912885662432,37.25045372050816,0.020000000000000018
2.82,2204,3.7496188747731396,5.109736338075194,0.28234119782214173,0.120000000000001,19.509981851179674,36.84210526315789,0.31999999999999984
2.47,2204,3.7497096188747734,5.102378524391404,-0.06765880217785838,-0.22999999999999865,18.647912885662432,37.25045372050816,0.029999999999999805
2.83,2204,3.750018148820327,5.110298647691986,0.2923411978221414,0.13000000000000167,19.509981851179674,36.84210526315789,0.33000000000000007
2.46,2204,3.750036297640653,5.1025209242309,-0.07765880217785817,-0.23999999999999844,18.647912885662432,37.25045372050816,0.040000000000000036
2.45,2204,3.7503629764065334,5.102682917667696,-0.08765880217785839,-0.2499999999999991,18.647912885662432,37.25045372050816,0.04999999999999982
2.84,2204,3.7504174228675136,5.110880461579882,0.3023411978221415,0.14000000000000057,19.509981851179674,36.84210526315789,0.33999999999999986
2.44,2204,3.750689655172414,5.102864502835762,-0.09765880217785847,-0.2599999999999987,18.647912885662432,37.25045372050816,0.06000000000000005
2.85,2204,3.7508166969147,5.111481773078666,0.3123411978221418,0.15000000000000147,19.509981851179674,36.84210526315789,0.3500000000000001
2.43,2204,3.751016333938294,5.103065677643668,-0.10765880217785856,-0.26999999999999913,18.647912885662432,37.25045372050816,0.06999999999999984
2.86,2204,3.7512159709618875,5.112102575308116,0.32234119782214116,0.1600000000000006,19.509981851179674,36.84210526315789,0.3599999999999999
2.42,2204,3.751343012704174,5.103286439774705,-0.11765880217785828,-0.27999999999999936,18.647912885662432,37.25045372050816,0.08000000000000007
2.87,2204,3.751615245009074,5.112742861168388,0.33234119782214183,0.1700000000000017,19.509981851179674,36.84210526315789,0.3700000000000001
2.41,2204,3.7516696914700547,5.10352678668702,-0.12765880217785835,-0.28999999999999915,18.647912885662432,37.25045372050816,0.08999999999999986
2.4,2204,3.7519963702359354,5.103786715613761,-0.1376588021778587,-0.29999999999999893,18.87477313974592,37.52268602540835,0.10000000000000009
2.88,2204,3.7520145190562615,5.113402623340426,0.3423411978221413,0.1800000000000006,19.509981851179674,36.84210526315789,0.3799999999999999
2.89,2204,3.752413793103448,5.114081854286378,0.35234119782214196,0.19000000000000128,19.509981851179674,36.84210526315789,0.3900000000000001
2.39,2204,3.7524954627949185,5.104066223563234,-0.14765880217785798,-0.3099999999999987,18.421052631578945,36.84210526315789,0.10999999999999988
2.9,2204,3.7528130671506355,5.114780546250019,0.3623411978221413,0.20000000000000107,19.918330308529946,37.295825771324864,0.3999999999999999
2.38,2204,3.752994555353902,5.104365307319081,-0.15765880217785871,-0.3199999999999994,18.421052631578945,36.84210526315789,0.1200000000000001
2.91,2204,3.7534392014519047,5.115498691257195,0.37234119782214165,0.21000000000000085,19.101633393829403,36.38838475499092,0.41000000000000014
2.37,2204,3.7534936479128853,5.104683963440457,-0.16765880217785817,-0.3299999999999983,18.421052631578945,36.84210526315789,0.1299999999999999
2.36,2204,3.75399274047187,5.105022188262234,-0.17765880217785884,-0.3399999999999994,18.421052631578945,36.84210526315789,0.14000000000000012
2.92,2204,3.7540653357531757,5.1162362811162785,0.3823411978221417,0.22000000000000064,19.101633393829403,36.38838475499092,0.41999999999999993
2.35,2204,3.754491833030853,5.105379977895209,-0.18765880217785819,-0.34999999999999853,18.421052631578945,36.84210526315789,0.1499999999999999
2.93,2204,3.7546914700544467,5.116993307418622,0.3923411978221415,0.23000000000000087,19.101633393829403,36.38838475499092,0.43000000000000016
2.34,2204,3.7549909255898366,5.105757328226327,-0.1976588021778585,-0.35999999999999943,18.421052631578945,36.84210526315789,0.16000000000000014
2.94,2204,3.7553176043557164,5.117769761539045,0.40234119782214156,0.24000000000000132,19.101633393829403,36.38838475499092,0.43999999999999995
2.33,2204,3.7554900181488207,5.106154234918918,-0.20765880217785856,-0.36999999999999833,18.421052631578945,36.84210526315789,0.16999999999999993
2.95,2204,3.7559437386569874,5.118565634636314,0.4123411978221415,0.2500000000000009,19.101633393829403,36.38838475499092,0.4500000000000002
2.32,2204,3.7559891107078043,5.1065706934129445,-0.21765880217785824,-0.379999999999999,18.421052631578945,36.84210526315789,0.18000000000000016
2.31,2204,3.7564882032667875,5.107006698925264,-0.2276588021778584,-0.3899999999999988,18.421052631578945,36.84210526315789,0.18999999999999995
2.96,2204,3.7565698729582575,5.119380917653648,0.42234119782214186,0.26000000000000156,19.101633393829403,36.38838475499092,0.45999999999999996
2.3,2204,3.756987295825771,5.107462246449901,-0.23765880217785842,-0.3999999999999986,18.602540834845733,37.15970961887478,0.20000000000000018
2.97,2204,3.7571960072595285,5.12021560131922,0.4323411978221416,0.27000000000000135,19.101633393829403,36.38838475499092,0.4700000000000002
2.29,2204,3.757667876588022,5.1079373307583396,-0.2476588021778587,-0.40999999999999925,18.103448275862068,36.116152450090745,0.20999999999999996
2.98,2204,3.7578221415607986,5.121069676146692,0.4423411978221417,0.28000000000000114,19.101633393829403,36.38838475499092,0.48
2.28,2204,3.758348457350272,5.108431946399813,-0.25765880217785847,-0.4199999999999988,18.103448275862068,36.116152450090745,0.2200000000000002
2.99,2204,3.7584482758620683,5.121943132435739,0.45234119782214205,0.2900000000000009,19.101633393829403,36.38838475499092,0.4900000000000002
2.27,2204,3.7590290381125233,5.108946087701625,-0.2676588021778586,-0.42999999999999927,18.103448275862068,36.116152450090745,0.22999999999999998
3.0,2204,3.7590744101633393,5.122835960272598,0.46234119782214156,0.3000000000000007,19.96370235934664,37.15970961887478,0.5
2.26,2204,3.759709618874773,5.109479748769467,-0.2776588021778589,-0.4399999999999986,18.103448275862068,36.116152450090745,0.2400000000000002
3.01,2204,3.7598729582577133,5.123748149530625,0.4723411978221411,0.3100000000000014,19.28312159709619,36.56987295825772,0.5099999999999998
2.25,2204,3.7603901996370235,5.1100329234877595,-0.28765880217785844,-0.4499999999999993,18.103448275862068,36.116152450090745,0.25
3.02,2204,3.7606715063520872,5.124679689870866,0.4823411978221414,0.32000000000000073,19.28312159709619,36.56987295825772,0.52
2.24,2204,3.761070780399274,5.110605605519996,-0.29765880217785795,-0.4599999999999991,18.103448275862068,36.116152450090745,0.2599999999999998
3.03,2204,3.761470054446461,5.1256305707426275,0.49234119782214153,0.3300000000000012,19.28312159709619,36.56987295825772,0.5299999999999998
2.23,2204,3.7617513611615245,5.111197788309113,-0.30765880217785824,-0.46999999999999886,18.103448275862068,36.116152450090745,0.27
3.04,2204,3.762268602540835,5.126600781384077,0.5023411978221413,0.34000000000000075,19.28312159709619,36.56987295825772,0.54
2.22,2204,3.762431941923775,5.111809465077854,-0.3176588021778584,-0.47999999999999865,18.103448275862068,36.116152450090745,0.2799999999999998
3.05,2204,3.7630671506352082,5.127590310822841,0.5123411978221415,0.3500000000000014,19.28312159709619,36.56987295825772,0.5499999999999998
2.21,2204,3.763112522686026,5.112440628829159,-0.32765880217785814,-0.48999999999999844,18.103448275862068,36.116152450090745,0.29000000000000004
2.2,2204,3.7637931034482763,5.113091272346568,-0.33765880217785843,-0.4999999999999991,18.51179673321234,36.61524500907441,0.2999999999999998
3.06,2204,3.763865698729582,5.1285991478766135,0.5223411978221417,0.3600000000000012,19.28312159709619,36.56987295825772,0.56
3.07,2204,3.764664246823956,5.129627281153785,0.5323411978221416,0.370000000000001,19.28312159709619,36.56987295825772,0.5699999999999998
2.19,2204,3.7647005444646098,5.113761388194623,-0.34765880217785844,-0.5099999999999987,17.96733212341198,35.98003629764065,0.31000000000000005
3.08,2204,3.76546279491833,5.130674699054073,0.5423411978221414,0.38000000000000167,19.28312159709619,36.56987295825772,0.5800000000000001
2.18,2204,3.7656079854809437,5.114450968719297,-0.3576588021778585,-0.5199999999999991,17.96733212341198,35.98003629764065,0.31999999999999984
3.09,2204,3.766261343012704,5.131741389769174,0.5523411978221415,0.39000000000000057,19.28312159709619,36.56987295825772,0.5899999999999999
2.17,2204,3.7665154264972776,5.1151600060484235,-0.3676588021778583,-0.5299999999999994,17.96733212341198,35.98003629764065,0.33000000000000007
3.1,2204,3.767059891107078,5.1328273412834085,0.5623411978221418,0.40000000000000147,20.054446460980035,36.97822141560799,0.6000000000000001
2.16,2204,3.7674228675136114,5.115888492092148,-0.3776588021778584,-0.5399999999999991,17.96733212341198,35.98003629764065,0.33999999999999986
3.11,2204,3.7680490018148824,5.133932541374393,0.5723411978221412,0.4100000000000006,19.464609800362975,36.47912885662432,0.6099999999999999
2.15,2204,3.768330308529946,5.11663641854338,-0.3876588021778587,-0.5499999999999989,17.96733212341198,35.98003629764065,0.3500000000000001
3.12,2204,3.7690381125226855,5.135056977613723,0.5823411978221418,0.4200000000000017,19.464609800362975,36.47912885662432,0.6200000000000001
2.14,2204,3.76923774954628,5.1174037768782705,-0.39765880217785793,-0.5599999999999987,17.96733212341198,35.98003629764065,0.3599999999999999
3.13,2204,3.77002722323049,5.136200637367647,0.5923411978221412,0.4300000000000006,19.464609800362975,36.47912885662432,0.6299999999999999
2.13,2204,3.770145190562613,5.118190558356687,-0.40765880217785877,-0.5699999999999994,17.96733212341198,35.98003629764065,0.3700000000000001
3.14,2204,3.771016333938294,5.137363507797776,0.6023411978221419,0.4400000000000013,19.464609800362975,36.47912885662432,0.6400000000000001
2.12,2204,3.771052631578947,5.1189967540227155,-0.4176588021778581,-0.5799999999999983,17.96733212341198,35.98003629764065,0.3799999999999999
2.11,2204,3.7719600725952813,5.119822354705157,-0.42765880217785884,-0.5899999999999994,17.96733212341198,35.98003629764065,0.3900000000000001
3.15,2204,3.772005444646098,5.138545575861784,0.6123411978221414,0.45000000000000107,19.464609800362975,36.47912885662432,0.6499999999999999
2.1,2204,3.772867513611615,5.12066735101805,-0.4376588021778582,-0.5999999999999985,18.51179673321234,36.84210526315789,0.3999999999999999
3.16,2204,3.772994555353902,5.139746828314129,0.6223411978221416,0.46000000000000085,19.464609800362975,36.47912885662432,0.6600000000000001
2.09,2204,3.773983666061706,5.121531733361199,-0.4476588021778585,-0.6099999999999994,17.92196007259528,35.798548094373864,0.41000000000000014
3.17,2204,3.773983666061706,5.140967251706783,0.6323411978221418,0.47000000000000064,19.464609800362975,36.47912885662432,0.6699999999999999
3.18,2204,3.7749727767695105,5.142206832389966,0.6423411978221415,0.48000000000000087,19.464609800362975,36.47912885662432,0.6800000000000002
2.08,2204,3.7750998185117965,5.122415491920713,-0.4576588021778586,-0.6199999999999983,17.92196007259528,35.798548094373864,0.41999999999999993
3.19,2204,3.7759618874773135,5.143465556512893,0.6523411978221415,0.4900000000000013,19.464609800362975,36.47912885662432,0.69
2.07,2204,3.776215970961887,5.123318616669559,-0.46765880217785827,-0.629999999999999,17.92196007259528,35.798548094373864,0.43000000000000016
3.2,2204,3.776950998185118,5.14474341002454,0.6623411978221416,0.5000000000000009,19.82758620689655,37.43194192377495,0.7000000000000002
2.06,2204,3.7773321234119783,5.12424109736812,-0.47765880217785833,-0.6399999999999988,17.92196007259528,35.798548094373864,0.43999999999999995
3.21,2204,3.7781034482758624,5.146040378674401,0.6723411978221419,0.5100000000000016,19.101633393829403,36.97822141560799,0.71
2.05,2204,3.7784482758620683,5.125182923564777,-0.4876588021778585,-0.6499999999999986,17.92196007259528,35.798548094373864,0.4500000000000002
3.22,2204,3.779255898366606,5.147356448013272,0.6823411978221416,0.5200000000000014,19.101633393829403,36.97822141560799,0.7200000000000002
2.04,2204,3.7795644283121597,5.126144084596487,-0.49765880217785874,-0.6599999999999993,17.92196007259528,35.798548094373864,0.45999999999999996
3.23,2204,3.7804083484573505,5.148691603394036,0.6923411978221417,0.5300000000000011,19.101633393829403,36.97822141560799,0.73
2.03,2204,3.78068058076225,5.127124569589383,-0.5076588021778585,-0.6699999999999988,17.92196007259528,35.798548094373864,0.4700000000000002
3.24,2204,3.781560798548095,5.150045829972457,0.702341197822142,0.5400000000000009,19.101633393829403,36.97822141560799,0.7400000000000002
2.02,2204,3.781796733212342,5.128124367459381,-0.5176588021778585,-0.6799999999999993,17.92196007259528,35.798548094373864,0.48
3.25,2204,3.7827132486388377,5.151419112707987,0.7123411978221416,0.5500000000000007,19.101633393829403,36.97822141560799,0.75
2.01,2204,3.7829128856624323,5.129143466912797,-0.5276588021778589,-0.6899999999999986,17.92196007259528,35.798548094373864,0.4900000000000002
3.26,2204,3.7838656987295822,5.152811436364578,0.7223411978221411,0.5600000000000023,19.101633393829403,36.97822141560799,0.7599999999999998
2.0,2204,3.784029038112523,5.13018185644698,-0.5376588021778584,-0.6999999999999993,18.51179673321234,36.206896551724135,0.5
3.27,2204,3.7850181488203267,5.154222785511509,0.7323411978221415,0.5700000000000007,19.101633393829403,36.97822141560799,0.77
1.99,2204,3.785317604355717,5.131239524350948,-0.5476588021778587,-0.7099999999999991,17.740471869328495,35.39019963702359,0.51
3.28,2204,3.7861705989110703,5.155653144524219,0.7423411978221415,0.5800000000000018,19.101633393829403,36.97822141560799,0.7799999999999998
1.98,2204,3.7866061705989114,5.13231645870604,-0.5576588021778583,-0.7199999999999989,17.740471869328495,35.39019963702359,0.52
3.29,2204,3.787323049001815,5.157102497585142,0.7523411978221413,0.5900000000000007,19.101633393829403,36.97822141560799,0.79
1.97,2204,3.7878947368421056,5.133412647386576,-0.5676588021778586,-0.7299999999999986,17.740471869328495,35.39019963702359,0.53
3.3,2204,3.788475499092559,5.158570828684565,0.7623411978221415,0.6000000000000014,19.96370235934664,37.34119782214156,0.7999999999999998
1.96,2204,3.7891833030853,5.134528078060535,-0.5776588021778581,-0.7399999999999984,17.740471869328495,35.39019963702359,0.54
3.31,2204,3.7898366606170595,5.16005812162148,0.7723411978221417,0.6100000000000012,19.55535390199637,37.114337568058076,0.81
1.95,2204,3.790471869328494,5.13566273819023,-0.5876588021778586,-0.7499999999999991,17.740471869328495,35.39019963702359,0.55
3.32,2204,3.7911978221415605,5.161564360004459,0.7823411978221416,0.620000000000001,19.55535390199637,37.114337568058076,0.8199999999999998
1.94,2204,3.791760435571688,5.136816615033004,-0.5976588021778585,-0.7599999999999987,17.740471869328495,35.39019963702359,0.56
3.33,2204,3.7925589836660616,5.163089527252524,0.7923411978221414,0.6300000000000026,19.55535390199637,37.114337568058076,0.8300000000000001
1.93,2204,3.7930490018148815,5.1379896956419335,-0.6076588021778587,-0.7699999999999996,17.740471869328495,35.39019963702359,0.5700000000000001
3.34,2204,3.793920145190562,5.1646336065960305,0.8023411978221415,0.6400000000000006,19.55535390199637,37.114337568058076,0.8399999999999999
1.92,2204,3.7943375680580766,5.13918196686654,-0.6176588021778582,-0.7799999999999994,17.740471869328495,35.39019963702359,0.5800000000000001
3.35,2204,3.7952813067150633,5.166196581077569,0.8123411978221418,0.6500000000000021,19.55535390199637,37.114337568058076,0.8500000000000001
1.91,2204,3.79562613430127,5.140393415353517,-0.6276588021778585,-0.7899999999999991,17.740471869328495,35.39019963702359,0.5900000000000001
3.36,2204,3.7966424682395643,5.167778433552856,0.8223411978221412,0.6600000000000006,19.55535390199637,37.114337568058076,0.8599999999999999
1.9,2204,3.7969147005444643,5.14162402754746,-0.6376588021778586,-0.7999999999999989,18.557168784029038,35.70780399274047,0.6000000000000001
3.37,2204,3.798003629764065,5.1693791466916466,0.8323411978221419,0.6700000000000017,19.55535390199637,37.114337568058076,0.8700000000000001
1.89,2204,3.7984482758620692,5.142873789691607,-0.6476588021778582,-0.8099999999999987,17.695099818511796,35.11796733212341,0.6100000000000001
3.38,2204,3.799364791288566,5.170998702978651,0.8423411978221413,0.6800000000000006,19.55535390199637,37.114337568058076,0.8799999999999999
1.88,2204,3.7999818511796732,5.144142687828602,-0.6576588021778588,-0.8199999999999994,17.695099818511796,35.11796733212341,0.6200000000000001
3.39,2204,3.800725952813067,5.172637084714464,0.8523411978221419,0.6900000000000013,19.55535390199637,37.114337568058076,0.8900000000000001
1.87,2204,3.801515426497278,5.145430707801245,-0.6676588021778581,-0.8299999999999983,17.695099818511796,35.11796733212341,0.6299999999999999
3.4,2204,3.8020871143375685,5.174294274016485,0.8623411978221414,0.7000000000000011,20.099818511796734,37.61343012704174,0.8999999999999999
1.86,2204,3.803049001814882,5.146737835253277,-0.6776588021778586,-0.839999999999999,17.695099818511796,35.11796733212341,0.6399999999999999
3.41,2204,3.8036025408348455,5.175970252819874,0.8723411978221417,0.7100000000000009,19.509981851179674,37.38656987295826,0.9100000000000001
1.85,2204,3.804582577132486,5.14806405563015,-0.6876588021778582,-0.8499999999999985,17.695099818511796,35.11796733212341,0.6499999999999999
3.42,2204,3.8051179673321234,5.177665002878486,0.8823411978221417,0.7200000000000006,19.509981851179674,37.38656987295826,0.9199999999999999
1.84,2204,3.806116152450091,5.149409354179826,-0.6976588021778584,-0.8599999999999994,17.695099818511796,35.11796733212341,0.6599999999999999
3.43,2204,3.806633393829401,5.179378505765833,0.8923411978221415,0.7300000000000009,19.509981851179674,37.38656987295826,0.9300000000000002
1.83,2204,3.8076497277676955,5.150773715953581,-0.7076588021778586,-0.8699999999999983,17.695099818511796,35.11796733212341,0.6699999999999999
3.44,2204,3.8081488203266787,5.181110742876044,0.9023411978221415,0.740000000000002,19.509981851179674,37.38656987295826,0.94
1.82,2204,3.809183303085299,5.152157125806803,-0.7176588021778582,-0.879999999999999,17.695099818511796,35.11796733212341,0.6799999999999999
3.45,2204,3.8096642468239565,5.182861695424835,0.9123411978221416,0.7500000000000009,19.509981851179674,37.38656987295826,0.9500000000000002
1.81,2204,3.8107168784029035,5.153559568399824,-0.7276588021778583,-0.8899999999999988,17.695099818511796,35.11796733212341,0.69
3.46,2204,3.811179673321234,5.184631344450485,0.9223411978221419,0.7600000000000016,19.509981851179674,37.38656987295826,0.96
1.8,2204,3.8122504537205084,5.154981028198739,-0.7376588021778583,-0.8999999999999986,17.96733212341198,35.2994555353902,0.7
3.47,2204,3.812695099818512,5.186419670814818,0.9323411978221416,0.7700000000000014,19.509981851179674,37.38656987295826,0.9700000000000002
1.79,2204,3.8140018148820323,5.156421489476252,-0.7476588021778587,-0.9099999999999993,17.558983666061707,34.437386569872956,0.71
3.48,2204,3.8142105263157897,5.188226655204197,0.9423411978221415,0.7800000000000011,19.509981851179674,37.38656987295826,0.98
3.49,2204,3.8157259528130676,5.190052278130517,0.952341197822142,0.7900000000000009,19.509981851179674,37.38656987295826,0.9900000000000002
1.78,2204,3.8157531760435566,5.157880936312513,-0.7576588021778583,-0.9199999999999986,17.558983666061707,34.437386569872956,0.72
3.5,2204,3.817241379310344,5.191896519932212,0.9623411978221416,0.8000000000000007,20.281306715063522,38.203266787658805,1.0
1.77,2204,3.8175045372050813,5.159359352595979,-0.7676588021778584,-0.9299999999999993,17.558983666061707,34.437386569872956,0.73
1.76,2204,3.819255898366606,5.160856722024277,-0.7776588021778582,-0.9399999999999986,17.558983666061707,34.437386569872956,0.74
1.75,2204,3.821007259528131,5.162373028105071,-0.7876588021778584,-0.9499999999999993,17.558983666061707,34.437386569872956,0.75
1.74,2204,3.8227586206896556,5.163908254156949,-0.7976588021778587,-0.9599999999999991,17.558983666061707,34.437386569872956,0.76
1.73,2204,3.8245099818511794,5.16546238331031,-0.8076588021778582,-0.9699999999999989,17.558983666061707,34.437386569872956,0.77
1.72,2204,3.8262613430127033,5.167035398508258,-0.8176588021778586,-0.9799999999999986,17.558983666061707,34.437386569872956,0.78
1.71,2204,3.828012704174228,5.168627282507507,-0.8276588021778581,-0.9899999999999984,17.558983666061707,34.437386569872956,0.79
1.7,2204,3.8297640653357528,5.170238017879303,-0.8376588021778586,-0.9999999999999991,17.96733212341198,34.75499092558984,0.8
1.69,2204,3.8316696914700543,5.17186758701033,-0.8476588021778585,-1.0099999999999987,17.33212341197822,34.21052631578947,0.81
1.68,2204,3.8335753176043554,5.1735159721036545,-0.8576588021778587,-1.0199999999999996,17.33212341197822,34.21052631578947,0.8200000000000001
1.67,2204,3.835480943738657,5.175183155179647,-0.8676588021778583,-1.0299999999999994,17.33212341197822,34.21052631578947,0.8300000000000001
1.66,2204,3.8373865698729577,5.176869118076941,-0.8776588021778585,-1.0399999999999991,17.33212341197822,34.21052631578947,0.8400000000000001
1.65,2204,3.8392921960072592,5.178573842453373,-0.8876588021778586,-1.049999999999999,17.33212341197822,34.21052631578947,0.8500000000000001
1.64,2204,3.841197822141561,5.180297309786944,-0.8976588021778582,-1.0599999999999987,17.33212341197822,34.21052631578947,0.8600000000000001
1.63,2204,3.8431034482758624,5.1820395013767895,-0.9076588021778588,-1.0699999999999994,17.33212341197822,34.21052631578947,0.8700000000000001
1.62,2204,3.845009074410164,5.183800398344149,-0.9176588021778581,-1.0799999999999983,17.33212341197822,34.21052631578947,0.8799999999999999
1.61,2204,3.846914700544464,5.1855799816333485,-0.9276588021778586,-1.089999999999999,17.33212341197822,34.21052631578947,0.8899999999999999
1.6,2204,3.8488203266787657,5.187378232012783,-0.9376588021778582,-1.0999999999999985,18.19419237749546,34.437386569872956,0.8999999999999999
1.59,2204,3.850880217785844,5.189195130075919,-0.9476588021778584,-1.1099999999999994,17.876588021778584,33.71143375680581,0.9099999999999999
1.58,2204,3.8529401088929225,5.191030656242283,-0.9576588021778586,-1.1199999999999983,17.876588021778584,33.71143375680581,0.9199999999999999
1.57,2204,3.854999999999999,5.19288479075848,-0.9676588021778582,-1.129999999999999,17.876588021778584,33.71143375680581,0.9299999999999999
1.56,2204,3.8570598911070784,5.1947575136992015,-0.9776588021778585,-1.1399999999999988,17.876588021778584,33.71143375680581,0.94
1.55,2204,3.859119782214156,5.196648804968242,-0.9876588021778581,-1.1499999999999986,17.876588021778584,33.71143375680581,0.95
1.54,2204,3.8611796733212347,5.198558644299535,-0.9976588021778585,-1.1599999999999993,17.876588021778584,33.71143375680581,0.96
1.53,2204,3.863239564428312,5.200487011258173,-1.007658802177858,-1.1699999999999986,17.876588021778584,33.71143375680581,0.97
1.52,2204,3.8652994555353897,5.202433885241458,-1.0176588021778588,-1.1799999999999995,17.876588021778584,33.71143375680581,0.98
1.51,2204,3.867359346642468,5.204399245479932,-1.0276588021778583,-1.1899999999999986,17.876588021778584,33.71143375680581,0.99
1.5,2204,3.8694192377495464,5.206383071038439,-1.0376588021778583,-1.1999999999999993,18.51179673321234,34.437386569872956,1.0
