provider,provider_event_id,canonical_game_id,season,canonical_site_week,kickoff,away_team,home_team,neutral_site,game_classification,sportsbook,market_type,side,line,price,paired_market_id,available,suspended,source_updated_at,ingestion_timestamp,quote_age_seconds,stale_flag,source_run_id,source_page,coverage_status,mapping_status,market_eligibility,acceptance_eligibility,exclusion_reason,payload_hash
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,moneyline,away,,260,6fc053ad85d60c8ffbd576f58b20a1187ae90b4e1d5a7642e3bdbc5462554e82,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,moneyline,home,,-325,6fc053ad85d60c8ffbd576f58b20a1187ae90b4e1d5a7642e3bdbc5462554e82,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,spread,away,7.5,-105,dc31224730f6bf5f3b21fe741da367332a10f85019f6586ebd4bdc6d6e5f4f53,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,spread,home,-7.5,-115,dc31224730f6bf5f3b21fe741da367332a10f85019f6586ebd4bdc6d6e5f4f53,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,total,over,53.5,-105,df2316739426d1b4559886fef2e00587f586c9173cd2499036bb99da7cf3be05,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,caesars,total,under,53.5,-115,df2316739426d1b4559886fef2e00587f586c9173cd2499036bb99da7cf3be05,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,moneyline,away,,260,c2877dc11428b5a39856919b28d3ef8cec66508a5327d3700c869aefa4795964,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,moneyline,home,,-325,c2877dc11428b5a39856919b28d3ef8cec66508a5327d3700c869aefa4795964,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,spread,away,8.5,-110,06b7458881b2e9087b9990ddde9794cc01eec7c66a5115ecbfb243633479c7b9,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,spread,home,-8.5,-110,06b7458881b2e9087b9990ddde9794cc01eec7c66a5115ecbfb243633479c7b9,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,total,over,53.5,-108,be013363d0bdf461b3a17ecab7c81c3bf39ff17c9cd141a90171d0f0f1a39845,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,draftkings,total,under,53.5,-112,be013363d0bdf461b3a17ecab7c81c3bf39ff17c9cd141a90171d0f0f1a39845,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,moneyline,away,,265,598ae185d56e465d221c08dd3024a1982cb719d53c2b11bfb9866e0aa4445df4,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,moneyline,home,,-335,598ae185d56e465d221c08dd3024a1982cb719d53c2b11bfb9866e0aa4445df4,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,spread,away,8.5,-112,96967143668133cca688b01075fbbeb5fa26f86f6ac33a6cae3dfcff03bce002,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,spread,home,-8.5,-108,96967143668133cca688b01075fbbeb5fa26f86f6ac33a6cae3dfcff03bce002,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,total,over,53.5,-110,fa9a31edf50138a6f5d40931071a51e8e8cf9df2f52d1fb141baee9eb9a9b7ad,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,xbCOjReBdyGPLVxh74Gh,g1,2026,0,2026-08-29,Sacramento State,Eastern Michigan,False,FBS_vs_FBS,fanduel,total,under,53.5,-110,fa9a31edf50138a6f5d40931071a51e8e8cf9df2f52d1fb141baee9eb9a9b7ad,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,betmgm,spread,away,30.5,-110,9cf365f5385856164026d5df22e28ec1257d77690248a2fc171d69aeb908396b,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,betmgm,spread,home,-30.5,-110,9cf365f5385856164026d5df22e28ec1257d77690248a2fc171d69aeb908396b,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,betmgm,total,over,53.5,-105,abedc038651aa17a4da0f0b1d48f04bee1110ad788647485de481b3a938e3c5b,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,betmgm,total,under,53.5,-115,abedc038651aa17a4da0f0b1d48f04bee1110ad788647485de481b3a938e3c5b,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,bovada,spread,away,30.5,-110,291e58c6762ca74f881ab8e7d6d13f1070bed39d8acf79203871868d09c8a852,True,False,2026-07-30T03:48:31.000Z,2026-07-30T13:23:09.432257+00:00,335.16,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,bovada,spread,home,-30.5,-110,291e58c6762ca74f881ab8e7d6d13f1070bed39d8acf79203871868d09c8a852,True,False,2026-07-30T03:48:31.000Z,2026-07-30T13:23:09.432257+00:00,335.16,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,bovada,total,over,53.5,-110,6baec613bad62381f8b803325d7c1ec5525bf2b15bfcda2884059c48e7b0615d,True,False,2026-07-30T03:48:31.000Z,2026-07-30T13:23:09.432257+00:00,335.16,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,bovada,total,under,53.5,-110,6baec613bad62381f8b803325d7c1ec5525bf2b15bfcda2884059c48e7b0615d,True,False,2026-07-30T03:48:31.000Z,2026-07-30T13:23:09.432257+00:00,335.16,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,caesars,moneyline,away,,1800,60aba5f2f834479073e11d2824307f7fbf8645e725217ccb7976062de73a9567,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,caesars,moneyline,home,,-10000,60aba5f2f834479073e11d2824307f7fbf8645e725217ccb7976062de73a9567,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,caesars,spread,away,30.5,-107,7b034395d3c3a3f671c928bdfb4ca118f1623c08f202bb3c136c9692dce4e4bf,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,caesars,spread,home,-30.5,-113,7b034395d3c3a3f671c928bdfb4ca118f1623c08f202bb3c136c9692dce4e4bf,True,False,2026-07-30T03:47:23.000Z,2026-07-30T13:23:09.432257+00:00,402.84,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,moneyline,away,,3000,f5b46578a842cf7823f3a93ca0f1a6b39937e42efec648f2ff2c8f768f36068f,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,moneyline,home,,-10000,f5b46578a842cf7823f3a93ca0f1a6b39937e42efec648f2ff2c8f768f36068f,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,spread,away,30.5,-108,2f7d0fa9ba8caf235ebb0a84bce7cbd94ca404b3fa16d67452d12e1d6093d241,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,spread,home,-30.5,-112,2f7d0fa9ba8caf235ebb0a84bce7cbd94ca404b3fa16d67452d12e1d6093d241,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,total,over,53.5,-110,08f503ce6ffaf62d168e5066da1edc1b8bc3120ad40ac4e05318cd9803200c0d,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,draftkings,total,under,53.5,-110,08f503ce6ffaf62d168e5066da1edc1b8bc3120ad40ac4e05318cd9803200c0d,True,False,2026-07-30T03:49:56.917Z,2026-07-30T13:23:09.432257+00:00,249.12,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,fanduel,moneyline,away,,2800,1893eba9c7828007d5adf6c337b50fcae411a28b15dd4940b61cb1049b299053,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,fanduel,moneyline,home,,-10000,1893eba9c7828007d5adf6c337b50fcae411a28b15dd4940b61cb1049b299053,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,fanduel,total,over,52.5,-110,b7ff97fb6d5169be6dc994d2b2090ef86ca6fd265ef5a0e9b4b390bebd716072,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,krkdz1iBG7AWaaq1Jyqz,g2,2026,0,2026-08-29,New Mexico State,Florida State,False,FBS_vs_FBS,fanduel,total,under,52.5,-110,b7ff97fb6d5169be6dc994d2b2090ef86ca6fd265ef5a0e9b4b390bebd716072,True,False,2026-07-30T03:50:11.799Z,2026-07-30T13:23:09.432257+00:00,234.36,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,mizoRBpOw5LCzrDg0sl1,g3,2026,0,2026-08-29,Jacksonville State,North Dakota State,False,FBS_vs_FBS,betmgm,spread,away,7.5,-110,19d7a824c663df85bdf9b2cd30f5a17a626936e0bfda152a3665a489f6f58d3d,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
sports_game_odds,mizoRBpOw5LCzrDg0sl1,g3,2026,0,2026-08-29,Jacksonville State,North Dakota State,False,FBS_vs_FBS,betmgm,spread,home,-7.5,-110,19d7a824c663df85bdf9b2cd30f5a17a626936e0bfda152a3665a489f6f58d3d,True,False,2026-07-30T03:49:17.000Z,2026-07-30T13:23:09.432257+00:00,289.08,False,replay-20260730T035405Z-85165416-corrected,1,PARTIAL,canonical_mapped,True,False,coverage_partial,132b902a730c8fff6561083136a4992a257446758de16e9711fa2475a371e483
