season,week,game_id,home_team,away_team,market,spread_opener,spread_close,spread_pricing_gap,spread_actual_remaining_move,predicted_residual_move,prob_negative,prob_no_move,prob_positive,predicted_direction,actual_direction,selection_partition,total_opener,total_close,total_pricing_gap,total_actual_remaining_move
2024,6,401628384,Vanderbilt,Alabama,spread,24.0,22.5,-5.44880922971139,-1.5,0.08809483014830308,0.17416626307845218,0.4734329880567741,0.35240074886477385,0,-1,selection,,,,
2024,6,401643723,Boise State,Utah State,spread,-26.0,-27.5,11.622636780050417,-1.5,-0.5891998119247629,0.9677150597209472,0.02360218255155884,0.008682757727493832,-1,-1,selection,,,,
2024,6,401636888,Arizona State,Kansas,spread,-3.0,-2.5,3.7238661807472218,0.5,-0.3025567046843456,0.7516052335546972,0.181591124896635,0.06680364154866768,-1,1,selection,,,,
2024,6,401628503,Northwestern,Indiana,spread,13.5,12.5,-6.252074989217986,-1.0,0.6402764598004269,0.005833483685260646,0.01585705269825632,0.9783094636164831,1,-1,selection,,,,
2024,6,401636887,Arizona,Texas Tech,spread,-5.0,-5.5,3.1239020691168813,-0.5,0.18953184088494357,0.12086907543909721,0.32855621138874347,0.5505747131721593,0,-1,selection,,,,
2024,6,401645339,Tulsa,Army,spread,11.0,13.5,-4.0495908674364545,2.5,0.8769507413778393,0.0008947747899289085,0.0024322500520270116,0.9966729751580441,1,1,selection,,,,
2024,6,401635573,Stanford,Virginia Tech,spread,6.0,9.5,2.104940719259554,3.5,0.5115877372146468,0.015718376275601756,0.04272697660285001,0.9415546471215482,1,1,selection,,,,
2024,6,401643726,San José State,Nevada,spread,-7.0,-7.5,-4.43871709633699,-0.5,-0.8654979496097871,0.9963549079531889,0.002664775810717357,0.0009803162360938783,-1,-1,selection,,,,
2024,6,401629033,UConn,Temple,spread,-14.0,-17.5,1.984323372209369,-3.5,-1.1241136658932955,0.9995380757634973,0.0003376936757723443,0.00012423056073026026,-1,-1,selection,,,,
2024,6,401636889,Iowa State,Baylor,spread,-13.0,-12.5,6.751289653276997,0.5,-0.3445927187578088,0.8089929806491228,0.13963732007500612,0.05136969927587107,-1,1,selection,,,,
2024,6,401643802,Southern Miss,Louisiana,spread,14.5,16.5,-3.8544125034171284,2.0,0.6895641057446658,0.0039606420035085375,0.010766141187168883,0.9852732168093226,1,1,selection,,,,
2024,6,401643800,Arkansas State,South Alabama,spread,3.5,2.5,-5.285573631621575,-1.0,0.5946754563202712,0.00832213398367037,0.022621905581812648,0.9690559604345169,1,-1,selection,,,,
2024,6,401643801,UL Monroe,James Madison,spread,15.5,16.5,-6.090855745081635,1.0,1.1052421686675589,0.00014446480349401632,0.0003926960501896914,0.9994628391463164,1,1,selection,,,,
2024,6,401643724,Oregon State,Colorado State,spread,-14.0,-10.5,8.530159135073777,3.5,0.2928498116736935,0.07077836646203547,0.19239554740176615,0.7368260861361983,1,1,selection,,,,
2024,6,401643725,San Diego State,Hawai'i,spread,-3.0,-1.5,2.887642899605133,1.5,-0.10428469742843757,0.3824920419896925,0.4514344900757321,0.16607346793457536,0,1,selection,,,,
2024,6,401628509,Wisconsin,Purdue,spread,-12.0,-11.5,5.71710229493663,0.5,0.37054264226172695,0.043289648159620865,0.11767346395268295,0.8390368878876963,1,1,selection,,,,
2024,6,401628510,Penn State,UCLA,spread,-28.0,-29.5,8.08603275241068,-1.5,0.4685036629800406,0.021665819795787196,0.058893804249556606,0.9194403759546561,1,-1,selection,,,,
2024,10,401640985,Florida International,New Mexico State,spread,-7.5,-7.5,-3.136127686463933,0.0,0.09746766615981191,0.16951480112963796,0.4607890035655437,0.36969619530481834,0,0,selection,,,,
2024,10,401641012,Sam Houston,Louisiana Tech,spread,-10.5,-10.5,8.351521545803745,0.0,0.9624662705400853,0.0004521878165320317,0.0012291739247295944,0.9983186382587383,1,0,selection,,,,
2024,10,401640994,Liberty,Jacksonville State,spread,-1.0,-2.5,-7.708691759686911,-1.5,1.4014494188622342,1.3515875398159852e-05,3.673995849053459e-05,0.9999497441661114,1,-1,selection,,,,
2024,10,401645356,Charlotte,Tulane,spread,16.5,14.5,-2.501126139665443,-2.0,0.31223909979914255,0.06299063807311532,0.1712263068371899,0.7657830550896949,1,-1,selection,,,,
2024,10,401641020,Western Kentucky,Kennesaw State,spread,-24.0,-23.5,8.219175303635941,0.5,0.6856692668756951,0.004084089694555291,0.011101706802506498,0.9848142035029381,1,1,selection,,,,
2024,10,401628540,Washington,USC,spread,2.5,2.5,1.1278914120113832,0.0,1.044794582740513,0.0002342250959896397,0.0006366898221977131,0.9991290850818126,1,0,selection,,,,
2024,10,401628533,Illinois,Minnesota,spread,2.0,2.5,-4.559290123399089,0.5,0.7164016904738346,0.0032044964972333806,0.008710724597790159,0.9880847789049765,1,1,selection,,,,
2024,10,401635601,Miami,Duke,spread,-20.0,-19.5,4.3368053271957745,0.5,0.5574311176616893,0.011091621362753941,0.030150152798522192,0.9587582258387238,1,1,selection,,,,
2024,10,401628534,Michigan State,Indiana,spread,7.0,7.5,0.7832723359540514,0.5,0.7108622398356615,0.0033478917678516247,0.0091005133561987,0.9875515948759497,1,1,selection,,,,
2024,10,401636914,Iowa State,Texas Tech,spread,-14.5,-14.5,5.085729316709889,0.0,0.06660064389897717,0.18443424443474576,0.5013442551925431,0.314221500372711,0,0,selection,,,,
2024,10,401628412,Tennessee,Kentucky,spread,-16.0,-17.5,4.611539540111764,-1.5,0.013298328512808865,0.20701646495538084,0.5627290948800404,0.23025444016457866,0,-1,selection,,,,
2024,10,401628407,Auburn,Vanderbilt,spread,-6.5,-7.5,-3.3491268616683687,-1.0,-0.360998228033298,0.828456028819168,0.12540869174400557,0.04613527943682644,-1,-1,selection,,,,
2024,10,401645357,Florida Atlantic,South Florida,spread,2.0,1.5,-1.8496306317422777,-0.5,0.20866673836015118,0.11077984975241227,0.30113085254140554,0.5880892977061822,0,-1,selection,,,,
2024,10,401629036,UConn,Georgia State,spread,-7.5,-7.5,2.343481272143679,0.0,0.07538456747901572,0.18030964308760686,0.4901324263009778,0.3295579306114153,0,0,selection,,,,
2024,10,401643747,Boise State,San Diego State,spread,-23.5,-24.5,5.303099252250558,-1.0,0.5149100340796189,0.015329609406090948,0.041670198685951884,0.9430001919079571,1,-1,selection,,,,
2024,10,401643746,Army,Air Force,spread,-23.5,-18.5,6.932746049327097,5.0,0.09887492710869665,0.1688082392535253,0.45886836925702473,0.37232339148945004,0,1,selection,,,,
2024,10,401643822,Marshall,UL Monroe,spread,-10.5,-10.5,1.3755662917380445,0.0,-0.34738679083595364,0.8124231411855132,0.13712967178879984,0.05044718702568699,-1,0,selection,,,,
2024,10,401636916,UCF,Arizona,spread,-6.5,-5.5,3.1218732240945197,1.0,-0.19004491328009954,0.5515901470458424,0.32781386974435595,0.12059598320980165,0,1,selection,,,,
2024,10,401644757,Akron,Buffalo,spread,1.0,2.5,-0.006779491560581441,1.5,-0.5472549262167568,0.9554162523717709,0.03259333117109211,0.011990416457137117,-1,1,selection,,,,
2024,10,401643821,App State,Old Dominion,spread,2.5,2.5,-10.667927535708111,0.0,0.3396449738844576,0.05303478298333173,0.14416348685985964,0.8028017301568087,1,0,selection,,,,
2024,10,401635516,NC State,Stanford,spread,-10.0,-9.5,1.3195941119193542,0.5,0.02242271357766507,0.203468768478192,0.5530854560132099,0.24344577550859817,0,1,selection,,,,
2024,10,401635602,Florida State,North Carolina,spread,2.0,2.5,-5.2594073521198705,0.5,0.9657062707140386,0.00044063666073675014,0.0011977746278335813,0.9983615887114295,1,1,selection,,,,
2024,10,401636912,Baylor,TCU,spread,-3.0,-2.5,4.552013315539373,0.5,-0.11251185620835208,0.39815301648813595,0.4399854003189393,0.16186158319292474,0,1,selection,,,,
2024,10,401644758,Eastern Michigan,Toledo,spread,8.0,10.5,-4.865584664034817,2.5,-0.20365176035217125,0.5783375043951626,0.30825998469845306,0.11340251090638426,0,1,selection,,,,
2024,10,401628538,Purdue,Northwestern,spread,1.5,-3.5,-1.8759414002440444,-5.0,0.28010242565652416,0.07622350222116074,0.20719696098928891,0.7165795367895503,1,-1,selection,,,,
2024,10,401645359,UTSA,Memphis,spread,8.0,7.5,-2.019207521579875,-0.5,-0.03612791991545733,0.2642026481783704,0.5379109661824422,0.19788638563918745,0,-1,selection,,,,
2024,10,401636915,Oklahoma State,Arizona State,spread,1.0,4.5,-5.799183146071314,3.5,-0.09361742346134111,0.362547953993725,0.4660147866981359,0.17143725930813913,0,1,selection,,,,
2024,10,401645360,Rice,Navy,spread,13.0,13.5,-10.326345120935116,0.5,-0.8842282137061304,0.9968605523687976,0.0022951201229502722,0.0008443275082522781,-1,1,selection,,,,
2024,10,401641026,UTEP,Middle Tennessee,spread,-3.0,-1.5,2.195648023874773,1.5,0.09300757144400783,0.17174029453933698,0.4668385218604839,0.36142118360017905,0,1,selection,,,,
2024,10,401628537,Nebraska,UCLA,spread,-7.5,-8.5,-2.8152479258555143,-1.0,1.1030166863916084,0.0001470584479011472,0.00039974630665107967,0.9994531952454478,1,-1,selection,,,,
2024,10,401645358,UAB,Tulsa,spread,-3.5,-2.5,3.611695742961756,1.0,0.7689991746427842,0.002112508214356406,0.005742392691555484,0.9921450990940882,1,1,selection,,,,
2024,10,401636913,Houston,Kansas State,spread,13.0,9.5,-2.3122426100550495,-3.5,0.6660459673658982,0.004765999659565234,0.012955330269038171,0.9822786700713965,1,-1,selection,,,,
2024,10,401643824,Troy,Coastal Carolina,spread,4.5,3.5,-1.44128537418431,-1.0,-0.27880478099394135,0.7144664613030256,0.20874174295100564,0.07679179574596881,-1,-1,selection,,,,
2024,10,401643750,New Mexico,Wyoming,spread,-7.0,-7.5,5.455506832439424,-0.5,0.5236132569295784,0.014353609523104266,0.03901715593945103,0.9466292345374447,1,-1,selection,,,,
2024,10,401643823,South Alabama,Georgia Southern,spread,-6.0,-5.5,-1.7382428529592335,0.5,-0.8087103156407918,0.9942707267348563,0.004188434369798885,0.0015408388953448756,-1,1,selection,,,,
