season,week,game_id,team,opponent,team_margin,team_closing_spread,team_ats_margin,abs_team_closing_spread,market_innovation,next_week,target_next_market_innovation,weeks_to_next_game,off_success_rate,off_ppa,off_explosiveness,off_rush_success_rate,off_pass_success_rate,off_neutral_pass_rate,off_qb_run_share,def_success_allowed,def_ppa_allowed,def_explosiveness_allowed,def_havoc_rate,off_drive_elapsed_seconds_per_play,off_plays
2022,10,401405131,Maryland,Wisconsin,-13,5.0,-8.0,5.0,-2.47167676175653,11.0,-7.033372738477875,1.0,0.328125,-0.0522427472740623,1.0828366393658693,0.3333333333333333,0.3214285714285714,0.3666666666666666,0.1666666666666666,0.3225806451612903,0.0452533038098622,1.4030894503347988,0.1451612903225806,27.96923076923077,64
2022,11,401405140,Maryland,Penn State,-30,10.5,-19.5,10.5,-7.033372738477875,12.0,-18.49693367810667,1.0,0.2333333333333333,-0.327867365394485,0.6562587708109009,0.4166666666666667,0.1111111111111111,0.6666666666666666,0.0,0.4629629629629629,0.3111732078202597,1.2642655682598043,0.0694444444444444,23.566666666666663,30
2022,12,401405144,Maryland,Ohio State,-13,26.0,13.0,26.0,-18.49693367810667,13.0,7.810875406014531,1.0,0.4117647058823529,0.3139739341885845,1.631674510106662,0.3076923076923077,0.4761904761904761,0.6078431372549019,0.1923076923076923,0.4931506849315068,0.2365806071987788,1.161639876841343,0.1095890410958904,25.5,68
2022,1,401414778,Massachusetts,Tulane,-32,28.5,-3.5,28.5,-26.0,2.0,-22.9,1.0,0.3617021276595745,0.053151731206867,0.9180064418049956,0.425,0.0,0.1428571428571428,0.0,0.5681818181818182,0.4666434419100394,1.3303186951035693,0.0655737704918032,24.041666666666668,47
2022,2,401414779,Massachusetts,Toledo,-45,28.0,-17.0,28.0,-22.9,4.0,-5.123515963713489,2.0,0.3829787234042553,0.1136470906267287,1.053693247962512,0.3333333333333333,0.5,0.5625,0.2727272727272727,0.5227272727272727,0.5029588798321882,1.4485348420832351,0.1212121212121212,30.05,47
2022,4,401414781,Massachusetts,Temple,-28,10.0,-18.0,10.0,-5.123515963713489,5.0,-14.285796160308994,1.0,0.3396226415094339,-0.204553741721206,1.0673604217204384,0.3939393939393939,0.25,0.4130434782608695,0.4242424242424242,0.3829787234042553,0.0384051309699451,1.2906996198856018,0.2372881355932203,27.145454545454545,53
2022,5,401414782,Massachusetts,Eastern Michigan,-7,20.0,13.0,20.0,-14.285796160308994,6.0,-18.206562725332603,1.0,0.3783783783783784,0.0494358894710691,0.904995579122285,0.3846153846153846,0.3636363636363636,0.3,0.5192307692307693,0.5492957746478874,0.3011264282158444,1.1109266167736764,0.1549295774647887,27.83823529411765,74
2022,6,401404164,Massachusetts,Liberty,-18,22.5,4.5,22.5,-18.206562725332603,7.0,-14.296661079703956,1.0,0.375,0.0485998300213609,1.000197912216783,0.4,0.3333333333333333,0.3947368421052631,0.4666666666666667,0.4590163934426229,0.1573379513968084,1.3291935380501818,0.1884057971014492,40.44897959183673,48
2022,7,401414783,Massachusetts,Buffalo,-27,17.0,-10.0,17.0,-14.296661079703956,9.0,-0.7646305697949347,2.0,0.3333333333333333,-0.0546328110792125,1.2284336043506587,0.3703703703703703,0.2666666666666666,0.3888888888888889,0.2222222222222222,0.3898305084745763,0.2651401206389167,1.7241815580211532,0.2205882352941176,28.022222222222226,42
2022,9,401409242,Massachusetts,New Mexico State,-10,1.0,-9.0,1.0,-0.7646305697949347,10.0,-12.923700176727513,1.0,0.3620689655172414,-0.0459247088902227,1.0014929757084183,0.3,0.4285714285714285,0.4,0.0666666666666666,0.3859649122807017,0.0367188071331473,1.313992494249437,0.2631578947368421,27.70967741935484,58
2022,10,401404155,Massachusetts,UConn,-17,15.0,-2.0,15.0,-12.923700176727513,11.0,-10.849594269855615,1.0,0.3484848484848485,0.0598787587742783,1.565211646538137,0.3225806451612903,0.3714285714285714,0.42,0.2258064516129032,0.4482758620689655,0.1993961320849219,1.0790933317144875,0.1206896551724138,26.884615384615383,66
2022,11,401414784,Massachusetts,Arkansas State,-2,17.5,15.5,17.5,-10.849594269855615,12.0,-24.908593186693146,1.0,0.4285714285714285,0.0417081060116506,1.209004778386038,0.4285714285714285,0.4285714285714285,0.5,0.2244897959183673,0.3809523809523809,0.2394572905231826,1.6252377915200842,0.2857142857142857,26.178947368421053,91
2022,12,401403954,Massachusetts,Texas A&M,-17,32.0,15.0,32.0,-24.908593186693146,13.0,-16.178062077412623,1.0,0.3384615384615385,-0.1443072703760146,0.4968366807660649,0.4,0.24,0.2916666666666667,0.125,0.35,0.1365673002193267,1.5958912788450494,0.25,29.615384615384617,65
2022,1,401403861,Memphis,Mississippi State,-26,17.0,-9.0,17.0,-14.5,2.0,8.45,1.0,0.3103448275862069,0.0504869941450156,1.3354566091291815,0.4,0.2631578947368421,0.6,0.3,0.5633802816901409,0.3585491934852814,1.1166386554880463,0.0853658536585365,22.96296296296296,29
2022,2,401415617,Memphis,Navy,24,-4.5,19.5,4.5,8.45,3.0,8.484081695764587,1.0,0.4852941176470588,0.5349119931611543,1.8097167781958932,0.3214285714285714,0.6,0.6111111111111112,0.25,0.293103448275862,0.0440854145523801,1.773844419744214,0.144927536231884,23.405797101449274,68
2022,3,401415622,Memphis,Arkansas State,12,-14.5,-2.5,14.5,8.484081695764587,4.0,8.984387769893889,1.0,0.4868421052631579,0.3745612335830913,1.5146342567277982,0.4347826086956521,0.5666666666666667,0.4181818181818181,0.1739130434782608,0.5142857142857142,0.3435663494720752,1.2834098652808943,0.0985915492957746,24.31081081081081,76
2022,4,401426569,Memphis,North Texas,10,-12.5,-2.5,12.5,8.984387769893889,5.0,12.689058708762621,1.0,0.5,0.1397532122300231,0.777558485649736,0.6153846153846154,0.3548387096774194,0.5490196078431373,0.1794871794871795,0.4615384615384615,-0.0135660394771836,1.1739386914406826,0.2025316455696202,25.83783783783784,70
2022,5,401415628,Memphis,Temple,21,-18.5,2.5,18.5,12.689058708762621,6.0,-1.1326659753706885,1.0,0.4022988505747126,-0.0703861307441828,0.9120698913068294,0.4324324324324324,0.38,0.6268656716417911,0.4324324324324324,0.3220338983050847,-0.1685027216631949,0.9759601502256132,0.2033898305084746,22.877777777777776,87
2022,6,401415630,Memphis,Houston,-1,-1.5,-2.5,1.5,-1.1326659753706885,7.0,-3.4549945975326413,1.0,0.44,0.1491931585853933,1.142708560237644,0.5135135135135135,0.3684210526315789,0.5614035087719298,0.2702702702702703,0.4814814814814814,0.2477822906314723,1.2490080972788713,0.1851851851851851,25.50632911392405,75
2022,7,401415637,Memphis,East Carolina,-2,5.5,3.5,5.5,-3.4549945975326413,8.0,-6.3141373273226575,1.0,0.515625,0.2119632515073622,1.246764066530485,0.3461538461538461,0.631578947368421,0.5490196078431373,0.3846153846153846,0.5076923076923077,0.2751799946870287,1.1871373698740313,0.1216216216216216,24.761194029850746,64
2022,8,401415639,Memphis,Tulane,-10,7.0,-3.0,7.0,-6.3141373273226575,10.0,-3.4468213408214696,2.0,0.4354838709677419,0.1199719914941717,1.2747249705230144,0.4782608695652174,0.4102564102564102,0.5,0.3043478260869565,0.4285714285714285,0.2235560064161512,1.2132260885691797,0.0857142857142857,20.918032786885245,62
2022,10,401415651,Memphis,UCF,-7,3.0,-4.0,3.0,-3.4468213408214696,11.0,3.5576358031000126,1.0,0.5066666666666667,0.1534886146649997,1.0045325031864412,0.5,0.5128205128205128,0.4590163934426229,0.4444444444444444,0.5070422535211268,0.3173923649167116,1.1865806454614642,0.0845070422535211,24.064935064935064,75
2022,11,401415653,Memphis,Tulsa,16,-6.5,9.5,6.5,3.5576358031000126,13.0,0.21448943556231193,2.0,0.3013698630136986,-0.0455167281017879,1.4417817114212028,0.2285714285714285,0.3684210526315789,0.5789473684210527,0.2857142857142857,0.3,-0.0266981960987019,1.1224908761303702,0.1666666666666666,28.233766233766232,73
2022,2,401411105,Miami,Southern Miss,23,-27.5,-4.5,27.5,24.4,3.0,-4.875998233101187,1.0,0.5454545454545454,0.2105000031066412,0.9557088491124898,0.5454545454545454,0.5454545454545454,0.4629629629629629,0.0454545454545454,0.375,-0.0532888647055158,1.273107009685991,0.2745098039215686,26.1375,77
2022,3,401403890,Miami,Texas A&M,-8,6.5,-1.5,6.5,-4.875998233101187,4.0,19.48377605160759,1.0,0.4487179487179487,0.0705478170610653,0.9218386739586468,0.5555555555555556,0.3571428571428571,0.4313725490196078,0.1388888888888889,0.3962264150943396,0.1231438352026163,1.2164141050028403,0.2264150943396226,25.12195121951219,78
2022,4,401426568,Miami,Middle Tennessee,-14,-25.5,-39.5,25.5,19.48377605160759,6.0,-0.7084112662068369,2.0,0.4269662921348314,-0.0340990139888374,1.232507225782534,0.3823529411764705,0.4545454545454545,0.5925925925925926,0.0294117647058823,0.4098360655737705,0.3547292667196309,1.7441606862494938,0.1311475409836065,22.733333333333334,89
2022,6,401411133,Miami,North Carolina,-3,-4.0,-7.0,4.0,-0.7084112662068369,7.0,6.392366880043234,1.0,0.5625,0.2603902028754342,1.187602096523461,0.3636363636363636,0.6379310344827587,0.631578947368421,0.1818181818181818,0.4507042253521127,0.1794767429576949,1.3409170001904172,0.2112676056338028,21.341463414634145,80
2022,7,401411140,Miami,Virginia Tech,6,-8.5,-2.5,8.5,6.392366880043234,8.0,1.8910556942390002,1.0,0.46875,0.3324726037826765,1.41989118823066,0.4,0.5,0.625,0.1,0.2711864406779661,-0.0296773359955035,1.2644723122944748,0.1694915254237288,24.58823529411765,64
2022,8,401411144,Miami,Duke,-24,-10.0,-34.0,10.0,1.8910556942390002,9.0,2.3237212156410014,1.0,0.5,0.0504576331141258,1.070305261915806,0.4583333333333333,0.5263157894736842,0.6415094339622641,0.125,0.4032258064516129,0.2061105782571364,1.281927382683671,0.1791044776119403,23.64516129032258,62
2022,9,401411150,Miami,Virginia,2,-3.0,-1.0,3.0,2.3237212156410014,10.0,-9.644769724435083,1.0,0.4375,0.0161156179058249,0.894494091602777,0.5,0.375,0.5777777777777777,0.25,0.4901960784313725,0.2116658253601107,1.0981673018997176,0.3333333333333333,29.28358208955224,64
2022,10,401411153,Miami,Florida State,-42,6.5,-35.5,6.5,-9.644769724435083,11.0,-4.315439976386022,1.0,0.4,0.0433482340130082,0.8191765221558743,0.4166666666666667,0.375,0.5,0.4,0.5319148936170213,0.3023382766149855,1.377037414393949,0.1875,31.61904761904762,41
2022,11,401411160,Miami,Georgia Tech,21,2.0,23.0,2.0,-4.315439976386022,12.0,-13.383284104285856,1.0,0.4918032786885246,0.2797794871325156,1.1234069447295028,0.5,0.4736842105263157,0.3191489361702128,0.4285714285714285,0.4629629629629629,0.0865239082693145,1.1373522510994514,0.2537313432835821,33.92063492063492,61
2022,12,401411165,Miami,Clemson,-30,19.0,-11.0,19.0,-13.383284104285856,13.0,-5.325319053670965,1.0,0.25,-0.2089049654482702,1.249495922901709,0.1875,0.3,0.4,0.4375,0.4666666666666667,0.1444173483356526,1.151846877870912,0.2023809523809523,31.91891891891892,36
2022,1,401403859,Miami (OH),Kentucky,-24,15.0,-9.0,15.0,-12.5,3.0,-25.52998141547743,2.0,0.4,0.0897746619547888,1.156823828336131,0.375,0.4230769230769231,0.5294117647058824,0.2916666666666667,0.4528301886792453,0.2338217996320249,1.2544922375943977,0.109090909090909,28.150943396226417,50
2022,3,401415623,Miami (OH),Cincinnati,-21,24.0,3.0,24.0,-25.52998141547743,4.0,-1.9206052480712863,1.0,0.3571428571428571,-0.1464868156941448,0.7094819553317634,0.3333333333333333,0.3809523809523809,0.4615384615384615,0.0,0.4864864864864865,0.2223933630893096,1.1095260262791018,0.16,23.9375,43
2022,4,401405093,Miami (OH),Northwestern,3,7.5,10.5,7.5,-1.9206052480712863,5.0,0.013035035162003439,1.0,0.4754098360655737,0.037934331854506,0.8021250390017668,0.5897435897435898,0.2727272727272727,0.4222222222222222,0.2051282051282051,0.3918918918918919,0.0359164843634028,1.0922819421766818,0.1621621621621621,31.40909090909091,61
2022,5,401416610,Miami (OH),Buffalo,-4,3.0,-1.0,3.0,0.013035035162003439,6.0,-10.243885768407418,1.0,0.3571428571428571,0.0210565372885952,1.4316746708349368,0.3809523809523809,0.3333333333333333,0.48,0.1904761904761904,0.4090909090909091,0.1503871133010161,1.476657445172601,0.2727272727272727,,42
2022,6,401416618,Miami (OH),Kent State,3,5.5,8.5,5.5,-10.243885768407418,7.0,8.75580657639766,1.0,0.4098360655737705,0.1908812993446887,1.3227105768232852,0.3541666666666667,0.6153846153846154,0.2352941176470588,0.0,0.4142857142857143,0.1141437007459989,1.3129496597297767,0.1944444444444444,30.129032258064516,62
2022,7,401416622,Miami (OH),Bowling Green,-4,-7.0,-11.0,7.0,8.75580657639766,8.0,6.261381642169613,1.0,0.34,-0.0749365266000196,0.878570300051041,0.3666666666666666,0.3,0.4324324324324324,0.3333333333333333,0.4788732394366197,0.1062835615798192,0.8994788824302904,0.1971830985915492,30.28301886792453,50
2022,8,401416627,Miami (OH),Western Michigan,-6,-7.0,-13.0,7.0,6.261381642169613,9.0,5.181619992237513,1.0,0.4090909090909091,-0.0407584446294275,1.520579188337049,0.2857142857142857,0.4666666666666667,0.5454545454545454,0.1428571428571428,0.3571428571428571,-0.0186596681063926,1.010078449617244,0.3214285714285714,,22
2022,9,401416631,Miami (OH),Akron,18,-9.0,9.0,9.0,5.181619992237513,11.0,-7.1672793264032375,2.0,0.3333333333333333,0.0227470890365284,1.1886156082456742,0.25,0.44,0.5,0.15625,0.4285714285714285,0.1192120799115685,1.0972363526134767,0.2328767123287671,30.28813559322034,57
2022,11,401416638,Miami (OH),Ohio,-16,2.5,-13.5,2.5,-7.1672793264032375,12.0,1.198102556471575,1.0,0.5106382978723404,0.2984691007784337,1.2928900463178234,0.3888888888888889,0.5862068965517241,0.5806451612903226,0.3333333333333333,0.5128205128205128,0.420483409383434,1.42306953867382,0.1282051282051282,23.829787234042552,47
2022,12,401416646,Miami (OH),Northern Illinois,6,1.0,7.0,1.0,1.198102556471575,13.0,-2.226026652871335,1.0,0.380281690140845,0.0976832635402516,1.330774808604699,0.3777777777777777,0.3846153846153846,0.4150943396226415,0.3777777777777777,0.3137254901960784,0.2647830052268485,1.7491837470085936,0.0769230769230769,28.0,71
2022,1,401405067,Michigan,Colorado State,44,-31.0,13.0,31.0,28.5,2.0,44.377272727272725,1.0,0.4736842105263157,0.2370203262431377,1.0582749462496732,0.5454545454545454,0.375,0.375,0.0,0.2941176470588235,-0.1704535864801188,1.0249355524362698,0.2203389830508474,24.21951219512195,38
2022,2,401405077,Michigan,Hawai'i,46,-52.5,-6.5,52.5,44.377272727272725,3.0,33.15152096980968,1.0,0.7419354838709677,0.8314495707428504,1.3283301541214296,0.875,0.6,0.3636363636363636,0.0625,0.1034482758620689,-0.3425848622923473,1.3648702732933666,0.1304347826086956,28.34375,31
2022,3,401404149,Michigan,UConn,59,-47.5,11.5,47.5,33.15152096980968,4.0,8.9667373272016,1.0,0.59375,0.4062357008673141,1.2262685076461046,0.6,0.5882352941176471,0.5263157894736842,0.1333333333333333,0.2058823529411764,-0.2310900480411916,0.8349337773359851,0.1785714285714285,25.794117647058822,32
2022,4,401405097,Michigan,Maryland,7,-17.0,-10.0,17.0,8.9667373272016,5.0,5.597417461920959,1.0,0.5303030303030303,0.2871014474725876,1.317178120606851,0.5263157894736842,0.5357142857142857,0.4509803921568627,0.0789473684210526,0.4657534246575342,0.1945216262998353,1.2347700843805764,0.1506849315068493,27.72463768115942,66
2022,5,401405100,Michigan,Iowa,13,-10.5,2.5,10.5,5.597417461920959,6.0,14.983145801584772,1.0,0.5,0.2068598690219418,0.8853655071706145,0.5121951219512195,0.48,0.3846153846153846,0.0975609756097561,0.4545454545454545,0.1829514065507455,1.1994359024952843,0.1272727272727272,29.880597014925375,66
2022,6,401405108,Michigan,Indiana,21,-23.5,-2.5,23.5,14.983145801584772,7.0,-1.099277867686098,1.0,0.5657894736842105,0.1972302413714822,0.8528856413894719,0.425,0.7222222222222222,0.5,0.1,0.323943661971831,-0.0509525649525989,1.246458385038223,0.2253521126760563,29.14102564102564,76
2022,7,401405115,Michigan,Penn State,24,-7.0,17.0,7.0,-1.099277867686098,9.0,10.25709287330747,2.0,0.5675675675675675,0.3055850815997311,1.1990305382602542,0.6122448979591837,0.48,0.359375,0.1224489795918367,0.2857142857142857,0.1334639928388825,1.8417353515325536,0.1372549019607843,30.10126582278481,74
2022,9,401405125,Michigan,Michigan State,22,-22.5,-0.5,22.5,10.25709287330747,10.0,18.880042304725958,1.0,0.5128205128205128,0.2110382846190492,0.9910026294308648,0.5384615384615384,0.4615384615384615,0.3559322033898305,0.1346153846153846,0.3584905660377358,-0.0806010975776834,1.1991978786458073,0.2641509433962264,29.313253012048193,78
2022,10,401405133,Michigan,Rutgers,35,-26.5,8.5,26.5,18.880042304725958,11.0,19.259011887454626,1.0,0.4915254237288136,0.3226521342195033,1.290301984728777,0.5,0.4782608695652174,0.3773584905660377,0.0833333333333333,0.3055555555555556,-0.2199417247258747,1.489352826752785,0.2916666666666667,27.62295081967213,59
2022,11,401405137,Michigan,Nebraska,31,-30.5,0.5,30.5,19.259011887454626,12.0,8.695230794625374,1.0,0.5666666666666667,0.3015578062588242,1.0529351931572934,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3157894736842105,-0.0429829850737472,0.9478834746311716,0.1458333333333333,29.951612903225808,60
2022,12,401405145,Michigan,Illinois,2,-17.0,-15.0,17.0,8.695230794625374,13.0,-2.363210646748188,1.0,0.3648648648648648,0.0231352349926166,1.3913950208930983,0.325,0.4117647058823529,0.3653846153846153,0.175,0.40625,0.0545182113708201,1.006111107809608,0.046875,26.987179487179485,74
2022,13,401405153,Michigan,Ohio State,22,9.0,31.0,9.0,-2.363210646748188,14.0,8.223962378428904,1.0,0.3666666666666666,0.4433984318753234,2.2122964796468083,0.3823529411764705,0.3461538461538461,0.5333333333333333,0.1764705882352941,0.5454545454545454,0.1759657258905163,0.9656346528063816,0.1558441558441558,27.322580645161292,60
2022,1,401416591,Michigan State,Western Michigan,22,-21.5,0.5,21.5,19.0,2.0,30.1,1.0,0.4464285714285714,0.2480951721757698,1.5624409973762363,0.4516129032258064,0.44,0.4814814814814814,0.0967741935483871,0.410958904109589,0.0700795862963208,1.1814552541337051,0.2602739726027397,23.82456140350877,56
2022,2,401405078,Michigan State,Akron,52,-34.5,17.5,34.5,30.1,3.0,-3.864260008666975,1.0,0.5319148936170213,0.1790735804314275,1.1059036841821064,0.5217391304347826,0.5416666666666666,0.4473684210526316,0.0869565217391304,0.3333333333333333,-0.2574845678508886,1.0414721883863434,0.3484848484848485,20.11764705882353,47
2022,3,401403994,Michigan State,Washington,-11,3.5,-7.5,3.5,-3.864260008666975,4.0,-4.733803302426971,1.0,0.4461538461538462,0.2600815130435299,1.3101611818421326,0.3333333333333333,0.5121951219512195,0.5,0.2916666666666667,0.4230769230769231,0.1378136456426034,1.40842982597553,0.0384615384615384,26.428571428571427,65
2022,4,401405092,Michigan State,Minnesota,-27,3.0,-24.0,3.0,-4.733803302426971,5.0,-5.158460532210665,1.0,0.40625,-0.1639076300271272,0.8719645357644479,0.3333333333333333,0.45,0.5,0.1666666666666666,0.6481481481481481,0.4956537791892035,1.1280520095258666,0.0857142857142857,25.939393939393938,32
2022,5,401405103,Michigan State,Maryland,-14,7.5,-6.5,7.5,-5.158460532210665,6.0,-22.020740320575023,1.0,0.4328358208955223,0.1459443397257288,1.0821105682606589,0.4090909090909091,0.4444444444444444,0.6595744680851063,0.1818181818181818,0.48,0.2846491749803153,1.298185999885864,0.0666666666666666,20.808823529411764,67
2022,6,401405110,Michigan State,Ohio State,-29,27.0,-2.0,27.0,-22.020740320575023,7.0,-6.988852013605582,1.0,0.4285714285714285,-0.0905685733626027,1.0702028518985474,0.375,0.45,0.6521739130434783,0.375,0.6808510638297872,0.6125563642494181,1.4068277219745131,0.081081081081081,29.678571428571427,28
2022,7,401405116,Michigan State,Wisconsin,6,7.0,13.0,7.0,-6.988852013605582,9.0,-10.25709287330747,2.0,0.4166666666666667,0.0922307304693879,1.21783122890412,0.40625,0.4285714285714285,0.4285714285714285,0.03125,0.5,0.2320593818754984,1.0769145072434108,0.2580645161290322,25.444444444444443,60
2022,9,401405125,Michigan State,Michigan,-22,22.5,0.5,22.5,-10.25709287330747,10.0,-9.587069513441989,1.0,0.3584905660377358,-0.0806010975776834,1.1991978786458073,0.3333333333333333,0.375,0.5,0.1428571428571428,0.5128205128205128,0.2110382846190492,0.9910026294308648,0.0897435897435897,22.0188679245283,53
2022,10,401405127,Michigan State,Illinois,8,16.0,24.0,16.0,-9.587069513441989,11.0,6.550039614431638,1.0,0.4137931034482758,0.1274779168512479,1.1488503695426389,0.3571428571428571,0.4666666666666667,0.5681818181818182,0.1785714285714285,0.4404761904761904,0.0647377537931283,1.0266906272520815,0.1547619047619047,28.083333333333332,58
2022,11,401405138,Michigan State,Rutgers,6,-10.0,-4.0,10.0,6.550039614431638,12.0,7.230195800124944,1.0,0.463768115942029,0.1560590310324795,1.1555562689379832,0.5142857142857142,0.4117647058823529,0.5263157894736842,0.1428571428571428,0.5263157894736842,0.3946900434378328,1.3197470703154963,0.1578947368421052,24.028169014084508,69
2022,12,401405146,Michigan State,Indiana,-8,-12.0,-20.0,12.0,7.230195800124944,13.0,-11.941460327267762,1.0,0.3658536585365853,0.1660596868770852,1.38613049791926,0.2083333333333333,0.5882352941176471,0.4,0.0833333333333333,0.3777777777777777,0.1263552524915292,1.4066396082452854,0.18,26.57317073170732,82
2022,1,401426538,Middle Tennessee,James Madison,-37,4.5,-32.5,4.5,-2.0,2.0,-13.649999999999999,1.0,0.1724137931034483,-0.3855866635657038,0.3660222146415506,0.1,0.2105263157894736,0.6470588235294118,0.2,0.5263157894736842,0.2474253857914742,1.1617016581523911,0.1294117647058823,23.86206896551724,29
2022,2,401426548,Middle Tennessee,Colorado State,15,13.5,28.5,13.5,-13.649999999999999,4.0,-19.48377605160759,2.0,0.4189189189189189,0.0775328829227299,1.2205797112238153,0.3888888888888889,0.4473684210526316,0.52,0.2777777777777778,0.3333333333333333,-0.1237977316484425,1.3127039398462663,0.3283582089552239,23.223684210526315,74
2022,4,401426568,Middle Tennessee,Miami,14,25.5,39.5,25.5,-19.48377605160759,5.0,-4.5155503662456695,1.0,0.4098360655737705,0.3547292667196309,1.7441606862494938,0.4117647058823529,0.4074074074074074,0.5172413793103449,0.2058823529411764,0.4269662921348314,-0.0340990139888374,1.232507225782534,0.1910112359550561,24.887096774193548,61
2022,5,401426576,Middle Tennessee,UTSA,-15,4.5,-10.5,4.5,-4.5155503662456695,6.0,-1.9886067077553076,1.0,0.3648648648648648,0.1268635415671467,1.4906022227129492,0.2352941176470588,0.4035087719298245,0.7804878048780488,0.4705882352941176,0.5443037974683544,0.2349225073482662,1.2963623496278258,0.1772151898734177,19.076923076923077,74
2022,6,401426581,Middle Tennessee,UAB,-27,10.0,-17.0,10.0,-1.9886067077553076,7.0,-4.674724818622562,1.0,0.4390243902439024,0.0569831410529144,1.1085948647406074,0.5833333333333334,0.3793103448275862,0.6666666666666666,0.1666666666666666,0.5531914893617021,0.6841314469217149,1.6358682861135565,0.1384615384615384,18.369565217391305,41
2022,7,401426587,Middle Tennessee,Western Kentucky,-18,7.5,-10.5,7.5,-4.674724818622562,9.0,1.270799548252878,2.0,0.3333333333333333,-0.0649103880580211,1.062840248438336,0.3636363636363636,0.3170731707317073,0.6346153846153846,0.3636363636363636,0.4756097560975609,0.1159130604354571,1.0666073070845896,0.1547619047619047,20.441176470588236,63
2022,9,401426596,Middle Tennessee,UTEP,11,2.5,13.5,2.5,1.270799548252878,10.0,6.161458672957492,1.0,0.5245901639344263,0.1986229895172847,1.1608039177665137,0.4838709677419355,0.5666666666666667,0.5531914893617021,0.032258064516129,0.4285714285714285,0.0545944088159823,0.9588119266763476,0.1714285714285714,26.142857142857142,61
2022,10,401426600,Middle Tennessee,Louisiana Tech,-16,-2.5,-18.5,2.5,6.161458672957492,11.0,4.755777022107829,1.0,0.3855421686746988,0.0424135958596373,1.3382029804562867,0.3947368421052631,0.3777777777777777,0.5,0.2105263157894736,0.3472222222222222,0.0469221081310213,1.6502287472193922,0.25,19.382022471910112,83
2022,11,401426603,Middle Tennessee,Charlotte,10,-10.0,0.0,10.0,4.755777022107829,12.0,-6.506158381550896,1.0,0.4032258064516129,0.0351453877336041,1.1045028445312406,0.4333333333333333,0.375,0.6170212765957447,0.3333333333333333,0.5,0.0820916111440022,0.9533849677417118,0.189873417721519,25.46875,62
2022,12,401426610,Middle Tennessee,Florida Atlantic,28,5.5,33.5,5.5,-6.506158381550896,13.0,15.20621988056099,1.0,0.5308641975308642,0.4634153604188131,1.392406680539057,0.3571428571428571,0.6226415094339622,0.711864406779661,0.3214285714285714,0.3448275862068966,0.148133221360217,1.9642537087057768,0.2686567164179104,21.430232558139537,81
2022,1,401405060,Minnesota,New Mexico State,38,-36.0,2.0,36.0,33.5,3.0,19.528949812725784,2.0,0.6296296296296297,0.5029293138686821,1.085463395613986,0.6486486486486487,0.5882352941176471,0.2333333333333333,0.1081081081081081,0.2941176470588235,-0.1887192555928219,0.6564807535696863,0.1875,37.732142857142854,54
2022,3,401403988,Minnesota,Colorado,42,-28.0,14.0,28.0,19.528949812725784,4.0,4.733803302426971,1.0,0.5833333333333334,0.4822030321623878,1.2385605571983385,0.6451612903225806,0.4705882352941176,0.1785714285714285,0.032258064516129,0.2916666666666667,-0.1521965987926198,1.1002795395080764,0.2539682539682539,28.574468085106385,48
2022,4,401405092,Minnesota,Michigan State,27,-3.0,24.0,3.0,4.733803302426971,5.0,3.241494197274461,1.0,0.6481481481481481,0.4956537791892035,1.1280520095258666,0.5862068965517241,0.72,0.5862068965517241,0.1034482758620689,0.40625,-0.1639076300271272,0.8719645357644479,0.1136363636363636,31.6,54
2022,5,401405101,Minnesota,Purdue,-10,-9.5,-19.5,9.5,3.241494197274461,7.0,2.7822748583713324,2.0,0.4067796610169492,-0.0810164004187413,0.978272234069298,0.3333333333333333,0.4571428571428571,0.5531914893617021,0.125,0.4090909090909091,0.1139506376021867,1.0760935629066912,0.1818181818181818,27.0,59
2022,7,401405112,Minnesota,Illinois,-12,-4.5,-16.5,4.5,2.7822748583713324,8.0,-0.3347600044723098,1.0,0.3902439024390244,-0.0253536428011071,1.2984620786609389,0.5454545454545454,0.2105263157894736,0.3870967741935484,0.2727272727272727,0.4941176470588235,0.3611895420501992,1.1039693384814324,0.1058823529411764,27.547619047619047,41
2022,8,401405120,Minnesota,Penn State,-28,5.5,-22.5,5.5,-0.3347600044723098,9.0,6.282550550187073,1.0,0.3617021276595745,0.0166461170656843,1.1171091711513652,0.4,0.2941176470588235,0.3488372093023256,0.2,0.4838709677419355,0.406769035002347,1.4007823878278247,0.0735294117647058,27.49180327868853,47
2022,9,401405123,Minnesota,Rutgers,31,-14.0,17.0,14.0,6.282550550187073,10.0,13.539949206717672,1.0,0.4722222222222222,0.2146648983554172,0.9858981378473484,0.4705882352941176,0.4761904761904761,0.3333333333333333,0.0588235294117647,0.3170731707317073,-0.0839587407262887,1.0887682109395505,0.1555555555555555,33.24324324324324,72
2022,10,401405128,Minnesota,Nebraska,7,-14.5,-7.5,14.5,13.539949206717672,11.0,5.441227834939374,1.0,0.4375,0.1660350922853616,1.113733229335086,0.4285714285714285,0.4545454545454545,0.425531914893617,0.119047619047619,0.4,0.0735049892136072,0.9416617175299514,0.1666666666666666,30.850746268656717,64
