snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-05-01,2026,Kentucky,Southeastern,Caesars,4.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ce877e340fa6c49e100d0337de669df3; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Kentucky,,DraftKings,4.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Kentucky,,FanDuel,4.5,-148.0,120.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439881; over_selection=96321482; under_selection=96321481
2026-05-01,2026,LSU,,BetMGM,8.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,LSU,Southeastern,Caesars,8.5,-135.0,105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4edde1486f474dbc08a70e2381fe36de; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,LSU,,DraftKings,8.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,LSU,,FanDuel,8.5,-108.0,-112.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439903; over_selection=96283410; under_selection=96283409
2026-05-01,2026,Louisville,,BetMGM,7.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Louisville,Atlantic Coast,Caesars,7.5,-145.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=b2a79f9b926f896e44335d26b2f07d4b; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Louisville,,DraftKings,7.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Louisville,,FanDuel,7.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439931; over_selection=96283418; under_selection=96283419
2026-05-01,2026,Maryland,,BetMGM,4.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Maryland,Big Ten,Caesars,4.5,-150.0,120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=1546d49fadb97e66ca41cb76acf620bf; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,Maryland,,DraftKings,5.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Maryland,,FanDuel,4.5,-152.0,124.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439946; over_selection=96283421; under_selection=96283420
2026-05-01,2026,Miami-FL,,BetMGM,10.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Miami-FL,Atlantic Coast,Caesars,10.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=e7cc6488c027165d2381ec3e66feb179; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Miami-FL,,DraftKings,10.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Michigan,,BetMGM,8.5,115.0,-150.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Michigan,Big Ten,Caesars,8.5,120.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=fa7f2d0241a80e0031072f45d5cbf23c; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Michigan,,DraftKings,8.5,145.0,-175.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Michigan,,FanDuel,8.5,118.0,-144.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439985; over_selection=96283425; under_selection=96283424
2026-05-01,2026,Michigan St,,BetMGM,3.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Michigan St,,DraftKings,4.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Minnesota,,BetMGM,5.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Minnesota,Big Ten,Caesars,6.5,125.0,-155.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=71f21f337e9e5d7e788ebb0c916dea73; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,Minnesota,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Minnesota,,FanDuel,5.5,-164.0,134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440099; over_selection=96283432; under_selection=96283433
2026-05-01,2026,Mississippi St,,BetMGM,4.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Mississippi St,,DraftKings,4.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Missouri,,BetMGM,6.5,-150.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Missouri,Southeastern,Caesars,6.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=01a2a51f40ae7666d3709018bbe4ff49; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Missouri,,DraftKings,6.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Missouri,,FanDuel,6.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440122; over_selection=96283436; under_selection=96283437
2026-05-01,2026,NC State,,BetMGM,6.5,-185.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,NC State,Atlantic Coast,Caesars,6.5,-170.0,140.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3eba514ce489ce3a69a5bece8adcb705; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,NC State,,DraftKings,7.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,NC State,,FanDuel,6.5,-172.0,140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440125; over_selection=96283438; under_selection=96283439
2026-05-01,2026,Nebraska,,BetMGM,6.5,120.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Nebraska,Big Ten,Caesars,6.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=06a268a8845d00bdae0fe98761dcefe0; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Nebraska,,DraftKings,6.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Nebraska,,FanDuel,6.5,122.0,-150.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440188; over_selection=96332263; under_selection=96332262
2026-05-01,2026,North Carolina,Atlantic Coast,Caesars,4.5,-135.0,105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=49c5c05e9819cd4bfd8fca46167a67da; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,North Carolina,,FanDuel,4.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440207; over_selection=96283446; under_selection=96283445
2026-05-01,2026,Northwestern,,BetMGM,5.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Northwestern,Big Ten,Caesars,5.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=25739c7ad57167ad5677dab7af80388c; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Northwestern,,DraftKings,5.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Northwestern,,FanDuel,5.5,-122.0,100.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440212; over_selection=96283450; under_selection=96283449
2026-05-01,2026,OK State,,BetMGM,5.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,OK State,,DraftKings,5.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Ohio State,,BetMGM,9.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Ohio State,Big Ten,Caesars,9.5,-170.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ed725ac6213ba7d62c6b6902248a2532; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Ohio State,,DraftKings,9.5,-165.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Ohio State,,FanDuel,9.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440825; over_selection=96283490; under_selection=96283489
2026-05-01,2026,Oklahoma,,BetMGM,7.5,-145.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Oklahoma,Southeastern,Caesars,7.5,-150.0,120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5fc69df89bfd2c774708d39c23417858; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Oklahoma,,DraftKings,7.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Oklahoma,,FanDuel,7.5,100.0,-122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440874; over_selection=96283502; under_selection=96283501
2026-05-01,2026,Ole Miss,,BetMGM,7.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Ole Miss,Southeastern,Caesars,7.5,-160.0,120.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=86893d6f8a80eaf8804b13678e1bf8af; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,Ole Miss,,DraftKings,7.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Ole Miss,,FanDuel,7.5,-168.0,136.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440902; over_selection=96283505; under_selection=96283506
2026-05-01,2026,Oregon,,BetMGM,10.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Oregon,Big Ten,Caesars,10.5,115.0,-150.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=7af79650fed441a9b341d44e7778d3f5; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,Oregon,,DraftKings,10.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Oregon,,FanDuel,10.5,114.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440906; over_selection=96283507; under_selection=96283508
2026-05-01,2026,Penn State,,BetMGM,9.5,145.0,-190.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Penn State,Big Ten,Caesars,9.5,135.0,-170.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=3f1103ef17d7d9bf7641595bfbe46a52; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Penn State,,DraftKings,8.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Penn State,,FanDuel,9.5,148.0,-184.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440917; over_selection=96283509; under_selection=96283510
2026-05-01,2026,Pittsburgh,,BetMGM,7.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Pittsburgh,Atlantic Coast,Caesars,7.5,-135.0,105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=89fd8f55428d66ac4d14b032c315f8bc; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Pittsburgh,,DraftKings,7.5,-145.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Pittsburgh,,FanDuel,7.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440943; over_selection=96283511; under_selection=96283512
2026-05-01,2026,Rutgers,,BetMGM,4.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Rutgers,,DraftKings,5.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Rutgers,,FanDuel,4.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440969; over_selection=96283516; under_selection=96283515
2026-05-01,2026,S. Carolina,,BetMGM,6.5,115.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,S. Carolina,,DraftKings,6.5,125.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,SMU,,BetMGM,8.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,SMU,Atlantic Coast,Caesars,8.5,-135.0,105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=134b4f249fb995327cdfe15658ffa6b7; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,SMU,,DraftKings,8.5,-125.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,SMU,,FanDuel,8.5,-140.0,114.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440976; over_selection=96283517; under_selection=96283518
2026-05-01,2026,Syracuse,,BetMGM,4.5,-110.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Syracuse,Atlantic Coast,Caesars,4.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=6bc5f76690727b2360971e0a4f0f3184; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Syracuse,,DraftKings,4.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Syracuse,,FanDuel,4.5,-110.0,-110.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440984; over_selection=96283524; under_selection=96283523
2026-05-01,2026,TCU,,BetMGM,6.5,-145.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,TCU,Big 12,Caesars,6.5,-145.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=387732171d5000b4b7ffeca0dc31bbd6; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,TCU,,DraftKings,6.5,-145.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,TCU,,FanDuel,6.5,-144.0,118.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440993; over_selection=96283526; under_selection=96283525
2026-05-01,2026,Tennessee,,BetMGM,7.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Tennessee,Southeastern,Caesars,7.5,-120.0,-110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=a247443b1088cf2da462778781482358; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,Tennessee,,DraftKings,7.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Tennessee,,FanDuel,7.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440996; over_selection=96332412; under_selection=96332411
2026-05-01,2026,Texas,,BetMGM,9.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Texas,Southeastern,Caesars,9.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ba81218a68285e04a11617ec8cc3cd6d; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,Texas,,DraftKings,9.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Texas,,FanDuel,9.5,110.0,-134.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441023; over_selection=96283531; under_selection=96283532
