bet_id,bet,team,is_game_bet,kickoff_found,kickoff_utc,now_utc,already_frozen,current_market_match
8b3cb466fb86f302,Miami oh,Miami-OH,True,True,2026-09-05T16:00:00+00:00,2026-07-17T17:10:21.636235+00:00,False,True
ea5bf6e00fbbccec,Duke ,Duke,True,True,2026-09-05T16:00:00+00:00,2026-07-17T17:10:21.636235+00:00,False,True
bddc65d863a3aa02,West Virginia,West Virginia,True,True,2026-09-05T16:00:00+00:00,2026-07-17T17:10:21.636235+00:00,False,True
3b4411839d198be1,West Virginia,West Virginia,True,True,2026-09-05T16:00:00+00:00,2026-07-17T17:10:21.636235+00:00,False,True
