model_id,threshold,week_scope,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,5.0,W0-2,94,50-42-2,50,42,2,0.5434782608695652,0.037027620452235566,2.1861702127659575,1.0,0.6170212765957447,0.6170212765957447,0.7631578947368421,,13.412499999999998,17.55008171163617,-3.415691489361701,6.746489361702128,5.92625
spread_4src_25_25_25_25_v1,5.0,W0-4,202,113-85-4,113,85,4,0.5707070707070707,0.09851360161824975,2.883663366336634,1.75,0.6732673267326733,0.6732673267326733,0.8292682926829268,,12.952475247524752,16.671487986845822,-1.2861633663366336,6.973415841584158,5.85375
spread_4src_25_25_25_25_v1,5.0,W5+,462,275-180-7,275,180,7,0.6043956043956044,0.16623805676273926,2.8993506493506493,1.5,0.6731601731601732,0.6731601731601732,0.8098958333333334,,12.136331168831168,15.24067764969332,0.5993398268398268,6.851374458874459,5.796250000000001
spread_4src_25_25_25_25_v1,6.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,6.0,W1,17,10-7-0,10,7,0,0.5882352941176471,0.13005910361549863,2.6470588235294117,0.5,0.5294117647058824,0.5294117647058824,0.6923076923076923,,13.903088235294117,18.27885725165746,-7.0869117647058815,8.466911764705882,6.5225
spread_4src_25_25_25_25_v1,6.0,W2,38,20-17-1,20,17,1,0.5405405405405406,0.03005234805061646,3.3552631578947367,3.25,0.7105263157894737,0.7105263157894737,0.8181818181818182,,16.203289473684215,20.823092009960074,-2.52671052631579,7.779473684210527,7.21875
spread_4src_25_25_25_25_v1,6.0,W0-2,55,30-24-1,30,24,1,0.5555555555555556,0.060963527043398226,3.1363636363636362,2.0,0.6545454545454545,0.6545454545454545,0.782608695652174,,15.492318181818181,20.071158273298984,-3.936227272727273,7.991954545454545,6.9075
spread_4src_25_25_25_25_v1,6.0,W0-4,122,75-45-2,75,45,2,0.625,0.20462037573050496,4.028688524590164,2.5,0.7295081967213115,0.7295081967213115,0.8640776699029126,,13.053299180327867,17.06787861991104,-1.1669057377049181,8.347889344262294,6.99
spread_4src_25_25_25_25_v1,6.0,W5+,267,171-92-4,171,92,4,0.6501901140684411,0.2612956901765461,4.176029962546816,2.5,0.6966292134831461,0.6966292134831461,0.8454545454545455,,11.77380149812734,15.11630512453283,0.03578651685393261,8.357284644194758,6.86
spread_4src_25_25_25_25_v1,7.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,7.0,W1,8,5-3-0,5,3,0,0.625,0.20069745069745068,3.8125,0.25,0.5,0.5,0.5714285714285714,,9.29125,12.478563243619034,-7.588749999999999,11.06125,8.76375
spread_4src_25_25_25_25_v1,7.0,W2,28,18-9-1,18,9,1,0.6666666666666666,0.26044793958255136,3.392857142857143,3.0,0.75,0.75,0.875,,16.070625000000003,20.292856067248675,-3.7434821428571428,8.637410714285712,7.92375
spread_4src_25_25_25_25_v1,7.0,W0-2,36,23-12-1,23,12,1,0.6571428571428571,0.24717005316364002,3.486111111111111,1.0,0.6944444444444444,0.6944444444444444,0.8064516129032258,,14.564097222222223,18.838580781684577,-4.59798611111111,9.176041666666666,7.97875
spread_4src_25_25_25_25_v1,7.0,W0-4,79,53-24-2,53,24,2,0.6883116883116883,0.327775657687787,5.120253164556962,3.5,0.7848101265822784,0.7848101265822784,0.8857142857142857,,12.13743670886076,16.019916819048735,-1.1679430379746831,9.67129746835443,7.9075
