model_id,develop_seasons,test_season,checkpoint,edge_threshold,dev_n,dev_mae,dev_rmse,dev_bias,test_n,test_mae,test_rmse,test_bias,test_bet_n,test_bet_record,test_bet_win_pct,test_bet_roi,test_bet_avg_clv,test_bet_median_clv,test_bet_positive_clv_pct,test_bet_beat_close_pct,test_bet_won_line_move_pct
spread_4src_20_25_30_25_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.417725712904785,15.515940125493133,0.4249021266312228,714,12.409496498599438,15.68886259386402,-0.5000623249299719,247,146-101-0,0.5910931174089069,0.1264037741499978,1.062753036437247,1.0,0.6356275303643725,0.6356275303643725,0.7405660377358491
spread_4src_20_25_30_25_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.417725712904785,15.515940125493133,0.4249021266312228,714,12.409496498599438,15.68886259386402,-0.5000623249299719,136,85-51-0,0.625,0.19035171470931025,1.3088235294117647,1.0,0.6617647058823529,0.6617647058823529,0.782608695652174
spread_4src_20_25_30_25_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.417725712904785,15.515940125493133,0.4249021266312228,714,12.409496498599438,15.68886259386402,-0.5000623249299719,65,45-20-0,0.6923076923076923,0.32137826413637005,1.2923076923076924,1.0,0.6461538461538462,0.6461538461538462,0.7636363636363637
spread_4src_20_25_30_25_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.417725712904785,15.515940125493133,0.4249021266312228,714,12.409496498599438,15.68886259386402,-0.5000623249299719,33,22-11-0,0.6666666666666666,0.273287728504374,1.2575757575757576,0.5,0.5454545454545454,0.5454545454545454,0.6666666666666666
spread_4src_20_25_30_25_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.415614444843694,15.560487978435033,0.18759540064678404,683,11.925857247437774,15.19251400120446,-0.9006142020497804,229,128-99-2,0.5638766519823789,0.07494093885037299,1.3842794759825328,1.0,0.6681222707423581,0.6681222707423581,0.788659793814433
spread_4src_20_25_30_25_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.415614444843694,15.560487978435033,0.18759540064678404,683,11.925857247437774,15.19251400120446,-0.9006142020497804,123,70-52-1,0.5737704918032787,0.0919414669818735,1.7479674796747968,1.5,0.7317073170731707,0.7317073170731707,0.8490566037735849
spread_4src_20_25_30_25_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.415614444843694,15.560487978435033,0.18759540064678404,683,11.925857247437774,15.19251400120446,-0.9006142020497804,53,28-24-1,0.5384615384615384,0.020360491591407587,1.849056603773585,1.5,0.7547169811320755,0.7547169811320755,0.8695652173913043
spread_4src_20_25_30_25_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.415614444843694,15.560487978435033,0.18759540064678404,683,11.925857247437774,15.19251400120446,-0.9006142020497804,29,15-14-0,0.5172413793103449,-0.020210503087485652,2.0689655172413794,2.0,0.7241379310344828,0.7241379310344828,0.84
spread_4src_20_25_35_20_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.420421942967618,15.522085729047294,0.41762155630739495,714,12.409798319327733,15.68416104806096,-0.4672605042016807,257,146-111-0,0.5680933852140078,0.08289707373556073,0.953307392996109,1.0,0.6108949416342413,0.6108949416342413,0.7104072398190046
spread_4src_20_25_35_20_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.420421942967618,15.522085729047294,0.41762155630739495,714,12.409798319327733,15.68416104806096,-0.4672605042016807,143,89-54-0,0.6223776223776224,0.1851349912628396,1.2972027972027973,1.0,0.6643356643356644,0.6643356643356644,0.7786885245901639
spread_4src_20_25_35_20_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.420421942967618,15.522085729047294,0.41762155630739495,714,12.409798319327733,15.68416104806096,-0.4672605042016807,71,49-22-0,0.6901408450704225,0.317504025662855,1.119718309859155,1.0,0.6056338028169014,0.6056338028169014,0.7166666666666667
spread_4src_20_25_35_20_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.420421942967618,15.522085729047294,0.41762155630739495,714,12.409798319327733,15.68416104806096,-0.4672605042016807,33,22-11-0,0.6666666666666666,0.273287728504374,1.2575757575757576,0.5,0.5454545454545454,0.5454545454545454,0.6666666666666666
spread_4src_20_25_35_20_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.417696370822851,15.563828356964262,0.19059827524254408,683,11.931626647144949,15.194611539153236,-0.8414333821376282,231,125-104-2,0.5458515283842795,0.04075152771011789,1.4523809523809523,1.0,0.6926406926406926,0.6926406926406926,0.8040201005025126
spread_4src_20_25_35_20_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.417696370822851,15.563828356964262,0.19059827524254408,683,11.931626647144949,15.194611539153236,-0.8414333821376282,128,73-54-1,0.5748031496062992,0.09409141352428135,1.79296875,1.75,0.75,0.75,0.8571428571428571
spread_4src_20_25_35_20_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.417696370822851,15.563828356964262,0.19059827524254408,683,11.931626647144949,15.194611539153236,-0.8414333821376282,50,26-23-1,0.5306122448979592,0.004352683857454793,1.94,2.0,0.76,0.76,0.8444444444444444
spread_4src_20_25_35_20_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.417696370822851,15.563828356964262,0.19059827524254408,683,11.931626647144949,15.194611539153236,-0.8414333821376282,30,16-13-1,0.5517241379310345,0.0440995439851275,2.216666666666667,2.0,0.7666666666666667,0.7666666666666667,0.8846153846153846
spread_4src_20_25_40_15_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.42513847269212,15.531993375984735,0.41034098598356716,714,12.412327030812325,15.68312754491227,-0.4344586834733891,263,150-113-0,0.5703422053231939,0.08739240163381289,0.9296577946768061,1.0,0.6083650190114068,0.6083650190114068,0.7048458149779736
