model_id,checkpoint,threshold,sample_classification,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,SAT_11PM_ET,8.0,ESTABLISHED_EXISTING_STUDY,4,2-2-0,2,2,0,0.5,-0.04545454545454544,0.75,0.25,0.5,0.5,0.5,,10.959374999999998,13.634371948773437,-7.554374999999999,9.238124999999998,9.469999999999999
spread_4src_25_25_25_25_v1,SAT_11PM_ET,9.0,ESTABLISHED_EXISTING_STUDY,3,2-1-0,2,1,0,0.6666666666666666,0.2727272727272727,1.1666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,9.710833333333332,13.25829763770598,-5.170833333333333,9.582499999999998,9.6175
spread_4src_25_25_25_25_v1,SAT_11PM_ET,10.0,ESTABLISHED_EXISTING_STUDY,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,SUN_12PM_ET,0.5,RETROSPECTIVE_TIMING_UNVERIFIED,1139,608-525-6,608,525,6,0.5366284201235657,0.02525890931924785,0.7756804214223003,0.5,0.568920105355575,0.568920105355575,0.6960257787325457,,12.127107111501317,15.29479303974466,-0.27232660228270406,2.5663345039508343,2.17
spread_4src_25_25_25_25_v1,SUN_12PM_ET,1.0,RETROSPECTIVE_TIMING_UNVERIFIED,982,531-446-5,531,446,5,0.5435005117707267,0.03741247623979351,0.8594704684317719,1.0,0.5865580448065173,0.5865580448065173,0.7119901112484549,,12.053464867617109,15.199151777210806,-0.1085921588594706,2.855516802443992,2.45125
spread_4src_25_25_25_25_v1,SUN_12PM_ET,1.5,RETROSPECTIVE_TIMING_UNVERIFIED,797,431-362-4,431,362,4,0.5435056746532156,0.037307246700331816,0.9209535759096612,1.0,0.5959849435382685,0.5959849435382685,0.7175226586102719,,12.058350062735256,15.256765583286736,0.02476160602258478,3.227528230865747,2.825
spread_4src_25_25_25_25_v1,SUN_12PM_ET,2.0,RETROSPECTIVE_TIMING_UNVERIFIED,627,351-275-1,351,275,1,0.560702875399361,0.07022239663569405,1.0390749601275917,1.0,0.6172248803827751,0.6172248803827751,0.7343453510436433,,11.997611642743223,15.222930395248497,0.04718102073365233,3.6359848484848483,3.24
spread_4src_25_25_25_25_v1,SUN_12PM_ET,2.5,RETROSPECTIVE_TIMING_UNVERIFIED,473,274-198-1,274,198,1,0.5805084745762712,0.1077287640034282,1.1987315010570825,1.0,0.6405919661733616,0.6405919661733616,0.7593984962406015,,12.143736786469345,15.590414209018752,0.281453488372093,4.090406976744186,3.575
spread_4src_25_25_25_25_v1,SUN_12PM_ET,3.0,RETROSPECTIVE_TIMING_UNVERIFIED,356,208-147-1,208,147,1,0.5859154929577465,0.11818204879229194,1.2808988764044944,1.0,0.6348314606741573,0.6348314606741573,0.7508305647840532,,12.229803370786518,15.846698333369643,0.1396488764044944,4.531446629213484,3.98625
spread_4src_25_25_25_25_v1,SUN_12PM_ET,3.5,RETROSPECTIVE_TIMING_UNVERIFIED,252,138-113-1,138,113,1,0.549800796812749,0.0485202440979921,1.3075396825396826,1.0,0.6309523809523809,0.6309523809523809,0.7327188940092166,,12.27750992063492,16.262975883835477,-0.07417658730158712,5.054017857142858,4.4325
spread_4src_25_25_25_25_v1,SUN_12PM_ET,4.0,RETROSPECTIVE_TIMING_UNVERIFIED,177,97-79-1,97,79,1,0.5511363636363636,0.04886545186538332,1.4519774011299436,1.0,0.632768361581921,0.632768361581921,0.7466666666666667,,12.092358757062149,16.449759392612975,-0.7738276836158191,5.6113418079096045,5.0525
spread_4src_25_25_25_25_v1,SUN_12PM_ET,4.5,RETROSPECTIVE_TIMING_UNVERIFIED,119,66-53-0,66,53,0,0.5546218487394958,0.05582250732890549,1.6176470588235294,1.0,0.6218487394957983,0.6218487394957983,0.7254901960784313,,13.179285714285715,17.642716192918414,-1.3321008403361345,6.277268907563025,5.605
spread_4src_25_25_25_25_v1,SUN_12PM_ET,5.0,RETROSPECTIVE_TIMING_UNVERIFIED,91,53-38-0,53,38,0,0.5824175824175825,0.10764819118417222,1.521978021978022,1.0,0.5934065934065934,0.5934065934065934,0.7012987012987013,,12.737252747252747,17.460512844450154,-1.0307142857142857,6.745000000000001,5.9875
spread_4src_25_25_25_25_v1,SUN_12PM_ET,6.0,RETROSPECTIVE_TIMING_UNVERIFIED,44,27-17-0,27,17,0,0.6136363636363636,0.16315853905591463,2.125,1.0,0.6818181818181818,0.6818181818181818,0.8333333333333334,,13.29147727272727,18.432805041678964,-0.1163636363636364,8.085113636363635,6.86625
spread_4src_25_25_25_25_v1,SUN_12PM_ET,7.0,RETROSPECTIVE_TIMING_UNVERIFIED,21,12-9-0,12,9,0,0.5714285714285714,0.08516173267726067,2.9285714285714284,1.0,0.6190476190476191,0.6190476190476191,0.8125,,15.74952380952381,22.02151399362516,-1.047142857142856,9.835952380952383,7.9275
spread_4src_25_25_25_25_v1,SUN_12PM_ET,8.0,RETROSPECTIVE_TIMING_UNVERIFIED,10,6-4-0,6,4,0,0.6,0.1405844155844156,4.0,1.0,0.6,0.6,0.75,,15.331,21.85026615970616,3.2949999999999995,12.418499999999998,9.0975
spread_4src_25_25_25_25_v1,SUN_12PM_ET,9.0,RETROSPECTIVE_TIMING_UNVERIFIED,5,3-2-0,3,2,0,0.6,0.13571428571428573,6.2,1.0,0.6,0.6,0.75,,16.1815,24.469005675547997,6.3885,16.204500000000003,10.6175
spread_4src_25_25_25_25_v1,SUN_12PM_ET,10.0,RETROSPECTIVE_TIMING_UNVERIFIED,3,2-1-0,2,1,0,0.6666666666666666,0.28174603174603174,8.833333333333334,0.0,0.3333333333333333,0.3333333333333333,0.5,,18.964166666666667,28.824194878897604,17.524166666666666,20.63083333333333,21.115
spread_4src_25_25_25_25_v1,SUN_2PM_ET,0.5,ESTABLISHED_EXISTING_STUDY,1818,943-859-16,943,859,16,0.52330743618202,-0.0016028610143717433,0.7497249724972497,0.5,0.5687568756875687,0.5687568756875687,0.6758169934640523,,12.171439768976896,15.44068139888971,-0.5846053355335534,2.5142725522552256,2.14
spread_4src_25_25_25_25_v1,SUN_2PM_ET,1.0,ESTABLISHED_EXISTING_STUDY,1545,814-716-15,814,716,15,0.5320261437908497,0.014547067143658714,0.8320388349514564,0.5,0.5844660194174758,0.5844660194174758,0.6898395721925134,,12.105027508090616,15.307324776072461,-0.4574126213592233,2.8261278317152105,2.4575
spread_4src_25_25_25_25_v1,SUN_2PM_ET,1.5,ESTABLISHED_EXISTING_STUDY,1256,665-580-11,665,580,11,0.5341365461847389,0.018513090410453785,0.9482484076433121,1.0,0.6035031847133758,0.6035031847133758,0.708411214953271,,12.000828025477707,15.287088984819087,-0.4893073248407643,3.1893431528662424,2.8275
spread_4src_25_25_25_25_v1,SUN_2PM_ET,2.0,ESTABLISHED_EXISTING_STUDY,1000,547-447-6,547,447,6,0.5503018108651911,0.049098257666756,1.0485,1.0,0.625,0.625,0.7250580046403712,,11.952135,15.224798903023318,-0.1111649999999999,3.5604899999999997,3.14625
spread_4src_25_25_25_25_v1,SUN_2PM_ET,2.5,ESTABLISHED_EXISTING_STUDY,751,411-336-4,411,336,4,0.5502008032128514,0.04911905833591119,1.100532623169108,1.0,0.6284953395472703,0.6284953395472703,0.7250384024577573,,12.172536617842876,15.549572026684505,-0.9115312916111852,4.000978695073236,3.5625
spread_4src_25_25_25_25_v1,SUN_2PM_ET,3.0,ESTABLISHED_EXISTING_STUDY,555,310-242-3,310,242,3,0.5615942028985508,0.07107372582094132,1.1792792792792792,1.0,0.6396396396396397,0.6396396396396397,0.7304526748971193,,12.039234234234234,15.42025805891729,-0.5824504504504504,4.442882882882883,4.0675
spread_4src_25_25_25_25_v1,SUN_2PM_ET,3.5,ESTABLISHED_EXISTING_STUDY,395,228-164-3,228,164,3,0.5816326530612245,0.10766655642507321,1.321518987341772,1.0,0.6556962025316456,0.6556962025316456,0.7463976945244957,,12.028474683544303,15.681295196341727,-0.6613734177215188,4.933537974683544,4.49
