model_id,threshold,origin_checkpoint,later_checkpoint,n,avg_origin_edge,mean_remaining_edge,remaining_edge_pct,edge_persistence_pct,positive_edge_persistence_pct,same_side_persistence_pct,reversal_pct,strengthened_pct,avg_clv,roi
spread_4src_25_25_25_25_v1,0.5,SUN_9PM_ET,WED_2PM_ET,261,2.0848754789272026,1.9067145593869732,0.9078018597602029,0.8467432950191571,0.9003831417624522,0.8620689655172413,0.09961685823754789,0.41379310344827586,0.4099616858237548,-0.041535608091548444
spread_4src_25_25_25_25_v1,0.5,THU_2PM_ET,CLOSE,8,1.8115625,0.6240624999999999,0.5340709970696642,0.375,0.75,0.75,0.25,0.25,1.1875,0.18932173279999367
spread_4src_25_25_25_25_v1,0.5,THU_2PM_ET,FRI_2PM_ET,6,2.2079166666666663,2.1245833333333333,0.8964649912354289,0.8333333333333334,1.0,1.0,0.0,0.5,1.5,-0.04681954681954679
spread_4src_25_25_25_25_v1,0.5,TUE_2PM_ET,CLOSE,12,0.8920833333333333,0.8504166666666664,1.16124951258456,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.041666666666666664,-0.055084125041960724
spread_4src_25_25_25_25_v1,0.5,TUE_2PM_ET,FRI_2PM_ET,7,0.8335714285714285,0.6192857142857139,0.7330504498157143,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.07181959003203345
spread_4src_25_25_25_25_v1,0.5,TUE_2PM_ET,THU_2PM_ET,12,0.8920833333333333,0.4754166666666664,0.5342745344642209,0.5,0.75,0.6666666666666666,0.25,0.16666666666666666,0.041666666666666664,-0.055084125041960724
spread_4src_25_25_25_25_v1,0.5,TUE_2PM_ET,WED_2PM_ET,11,0.8902272727272728,0.5720454545454543,0.7009440655353806,0.6363636363636364,0.9090909090909091,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,-0.14126060394187923
spread_4src_25_25_25_25_v1,0.5,WED_2PM_ET,CLOSE,6,0.7483333333333334,0.7483333333333327,1.0707919950751483,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.28565983282964413
spread_4src_25_25_25_25_v1,0.5,WED_2PM_ET,FRI_2PM_ET,4,0.6475000000000001,0.39749999999999963,0.5020604395604389,0.75,0.75,0.75,0.25,0.25,-0.125,-0.02605570530098833
spread_4src_25_25_25_25_v1,0.5,WED_2PM_ET,THU_2PM_ET,5,0.712,0.5119999999999995,0.5659340659340653,0.8,0.8,0.8,0.2,0.2,-0.1,0.16097361757739118
