checkpoint,threshold,cohort,evaluated_model,side_agreement_n,side_disagreement_n,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
SAT_11PM_ET,0.5,FOUR_SOURCE_SELECTED,4src,354,24,378,197-177-4,197,177,4,0.5267379679144385,0.004426336052506458,0.8849206349206349,0.5,0.5846560846560847,0.5846560846560847,0.7106109324758842,,11.61598544973545,14.609501046127445,-0.7477579365079365,2.6043055555555554,2.2162499999999996
SAT_11PM_ET,0.5,FOUR_SOURCE_SELECTED,5src,354,24,378,195-179-4,195,179,4,0.5213903743315508,-0.005250521268005589,0.9034391534391535,0.5,0.5873015873015873,0.5873015873015873,0.7207792207792207,,11.61598544973545,14.609501046127445,-0.7477579365079365,2.454962962962963,2.05
SAT_11PM_ET,0.5,FIVE_SOURCE_SELECTED,4src,358,22,380,201-175-4,201,175,4,0.5345744680851063,0.01963802976784048,0.9486842105263158,0.5,0.5868421052631579,0.5868421052631579,0.7193548387096774,,11.730625000000002,14.78586245048307,-0.5982960526315791,2.553098684210526,2.20375
SAT_11PM_ET,0.5,FIVE_SOURCE_SELECTED,5src,358,22,380,197-179-4,197,179,4,0.523936170212766,-1.4321482214900938e-05,0.9460526315789474,0.5,0.5815789473684211,0.5815789473684211,0.7245901639344262,,11.730625000000002,14.78586245048307,-0.5982960526315791,2.4857894736842105,2.045
SAT_11PM_ET,0.5,BOTH_QUALIFY,4src,341,14,355,186-165-4,186,165,4,0.5299145299145299,0.010518836786530858,1.0183098591549296,0.5,0.6112676056338028,0.6112676056338028,0.7406143344709898,,11.627725352112678,14.6790856628704,-0.6242887323943663,2.716218309859155,2.4075
SAT_11PM_ET,0.5,BOTH_QUALIFY,5src,341,14,355,184-167-4,184,167,4,0.5242165242165242,0.00012661890332287058,0.9619718309859155,0.5,0.5915492957746479,0.5915492957746479,0.7291666666666666,,11.627725352112678,14.6790856628704,-0.6242887323943663,2.5994816901408453,2.174
SAT_11PM_ET,0.5,UNION,4src,371,32,403,212-187-4,212,187,4,0.531328320802005,0.013403025509698172,0.8275434243176178,0.5,0.5632754342431762,0.5632754342431762,0.6920731707317073,,11.713740694789085,14.714977542163535,-0.7155893300248141,2.4574379652605463,2.0625
SAT_11PM_ET,0.5,UNION,5src,371,32,403,208-191-4,208,191,4,0.5213032581453634,-0.005049848419919097,0.892059553349876,0.5,0.5781637717121588,0.5781637717121588,0.7169230769230769,,11.713740694789085,14.714977542163535,-0.7155893300248141,2.356724565756824,1.934
SAT_11PM_ET,1.0,FOUR_SOURCE_SELECTED,4src,314,8,322,171-147-4,171,147,4,0.5377358490566038,0.024980930075391906,1.0341614906832297,1.0,0.6118012422360248,0.6118012422360248,0.7406015037593985,,11.648641304347827,14.557826782619856,-0.9785791925465839,2.9223835403726706,2.6275000000000004
SAT_11PM_ET,1.0,FOUR_SOURCE_SELECTED,5src,314,8,322,171-147-4,171,147,4,0.5377358490566038,0.02503134549847817,0.9767080745341615,1.0,0.6055900621118012,0.6055900621118012,0.7330827067669173,,11.648641304347827,14.557826782619856,-0.9785791925465839,2.731546583850932,2.401
SAT_11PM_ET,1.0,FIVE_SOURCE_SELECTED,4src,307,9,316,170-143-3,170,143,3,0.5431309904153354,0.034994587834917865,1.0822784810126582,1.0,0.6107594936708861,0.6107594936708861,0.7423076923076923,,11.781384493670886,14.816898283476194,-0.03711234177215219,2.88315664556962,2.65
SAT_11PM_ET,1.0,FIVE_SOURCE_SELECTED,5src,307,9,316,167-146-3,167,146,3,0.5335463258785943,0.01727835917153259,1.0300632911392404,0.75,0.5981012658227848,0.5981012658227848,0.7354085603112841,,11.781384493670886,14.816898283476194,-0.03711234177215219,2.837120253164557,2.452
SAT_11PM_ET,1.0,BOTH_QUALIFY,4src,284,5,289,155-131-3,155,131,3,0.541958041958042,0.03294864855679975,1.1366782006920415,1.0,0.6262975778546713,0.6262975778546713,0.7541666666666667,,11.71574394463668,14.646175553630062,-0.6853633217993079,3.086903114186851,2.8225
SAT_11PM_ET,1.0,BOTH_QUALIFY,5src,284,5,289,156-130-3,156,130,3,0.5454545454545454,0.0395544994533081,1.0622837370242215,1.0,0.6124567474048442,0.6124567474048442,0.7405857740585774,,11.71574394463668,14.646175553630062,-0.6853633217993079,2.964083044982699,2.672
SAT_11PM_ET,1.0,UNION,4src,337,12,349,186-159-4,186,159,4,0.5391304347826087,0.027449827527779712,0.9928366762177651,0.5,0.5988538681948424,0.5988538681948424,0.7307692307692307,,11.7132664756447,14.720201389241524,-0.36893982808022935,2.7506303724928367,2.445
SAT_11PM_ET,1.0,UNION,5src,337,12,349,182-163-4,182,163,4,0.527536231884058,0.005985112913204106,0.9541547277936963,0.5,0.5931232091690545,0.5931232091690545,0.7288732394366197,,11.7132664756447,14.720201389241524,-0.36893982808022935,2.6345787965616045,2.214
SAT_11PM_ET,1.5,FOUR_SOURCE_SELECTED,4src,263,4,267,146-117-4,146,117,4,0.5551330798479087,0.05751793561264074,1.256554307116105,1.0,0.6441947565543071,0.6441947565543071,0.7678571428571429,,11.601395131086143,14.510220773834929,-0.23047752808988767,3.266189138576779,2.925
SAT_11PM_ET,1.5,FOUR_SOURCE_SELECTED,5src,263,4,267,146-117-4,146,117,4,0.5551330798479087,0.05757873623523915,1.1816479400749065,1.0,0.6367041198501873,0.6367041198501873,0.7555555555555555,,11.601395131086143,14.510220773834929,-0.23047752808988767,3.0445992509363293,2.716
SAT_11PM_ET,1.5,FIVE_SOURCE_SELECTED,4src,247,4,251,139-109-3,139,109,3,0.5604838709677419,0.0678296786381631,1.3227091633466135,1.0,0.6613545816733067,0.6613545816733067,0.7830188679245284,,12.343067729083664,15.3150968876884,-0.03456175298804791,3.2481872509960157,2.9975
SAT_11PM_ET,1.5,FIVE_SOURCE_SELECTED,5src,247,4,251,137-111-3,137,111,3,0.5524193548387096,0.052775271759747944,1.2689243027888446,1.0,0.6533864541832669,0.6533864541832669,0.780952380952381,,12.343067729083664,15.3150968876884,-0.03456175298804791,3.235784860557769,2.842
SAT_11PM_ET,1.5,BOTH_QUALIFY,4src,222,1,223,122-98-3,122,98,3,0.5545454545454546,0.056359264089305194,1.4215246636771302,1.0,0.6771300448430493,0.6771300448430493,0.7947368421052632,,11.989854260089684,14.926231785668703,-0.3106614349775787,3.5193161434977576,3.17
SAT_11PM_ET,1.5,BOTH_QUALIFY,5src,222,1,223,123-97-3,123,97,3,0.5590909090909091,0.06492020986998194,1.3565022421524664,1.0,0.672645739910314,0.672645739910314,0.7894736842105263,,11.989854260089684,14.926231785668703,-0.3106614349775787,3.409533632286996,2.956
SAT_11PM_ET,1.5,UNION,4src,288,7,295,163-128-4,163,128,4,0.5601374570446735,0.06716753306725072,1.188135593220339,1.0,0.6338983050847458,0.6338983050847458,0.7601626016260162,,11.93879661016949,14.890084694298748,-0.0031694915254236885,3.059525423728813,2.7825
SAT_11PM_ET,1.5,UNION,5src,288,7,295,160-131-4,160,131,4,0.5498281786941581,0.04794206435762582,1.123728813559322,1.0,0.6237288135593221,0.6237288135593221,0.7510204081632653,,11.93879661016949,14.890084694298748,-0.0031694915254236885,2.9314033898305083,2.644
SAT_11PM_ET,2.0,FOUR_SOURCE_SELECTED,4src,208,2,210,119-90-1,119,90,1,0.569377990430622,0.08469408526807566,1.5119047619047619,1.0,0.6904761904761905,0.6904761904761905,0.8055555555555556,,11.588416666666667,14.680331447171401,0.06472619047619048,3.6827500000000004,3.32625
SAT_11PM_ET,2.0,FOUR_SOURCE_SELECTED,5src,208,2,210,119-90-1,119,90,1,0.569377990430622,0.0846940852680757,1.4833333333333334,1.0,0.680952380952381,0.680952380952381,0.7944444444444444,,11.588416666666667,14.680331447171401,0.06472619047619048,3.4073809523809526,3.0759999999999996
SAT_11PM_ET,2.0,FIVE_SOURCE_SELECTED,4src,193,1,194,110-83-1,110,83,1,0.5699481865284974,0.08628285911058375,1.4175257731958764,1.0,0.6752577319587629,0.6752577319587629,0.7844311377245509,,12.09109536082474,15.019061688873085,-1.2145231958762888,3.703208762886598,3.42
SAT_11PM_ET,2.0,FIVE_SOURCE_SELECTED,5src,193,1,194,111-82-1,111,82,1,0.5751295336787565,0.09612353389971218,1.342783505154639,1.0,0.6701030927835051,0.6701030927835051,0.7784431137724551,,12.09109536082474,15.019061688873085,-1.2145231958762888,3.6755979381443296,3.2199999999999998
SAT_11PM_ET,2.0,BOTH_QUALIFY,4src,174,0,174,100-73-1,100,73,1,0.5780346820809249,0.10183784048324786,1.5747126436781609,1.5,0.7011494252873564,0.7011494252873564,0.8079470198675497,,11.791666666666666,14.876598798460112,-0.2460919540229884,3.9382758620689655,3.545
SAT_11PM_ET,2.0,BOTH_QUALIFY,5src,174,0,174,100-73-1,100,73,1,0.5780346820809249,0.10183784048324789,1.5747126436781609,1.5,0.7011494252873564,0.7011494252873564,0.8079470198675497,,11.791666666666666,14.876598798460112,-0.2460919540229884,3.8033103448275867,3.395
SAT_11PM_ET,2.0,UNION,4src,227,3,230,129-100-1,129,100,1,0.5633187772925764,0.07306455795506092,1.3847826086956523,1.0,0.6695652173913044,0.6695652173913044,0.7857142857142857,,11.858652173913043,14.819209293214229,-0.7791521739130434,3.506695652173913,3.15
SAT_11PM_ET,2.0,UNION,5src,227,3,230,130-99-1,130,99,1,0.5676855895196506,0.08136495321197795,1.2956521739130435,1.0,0.6565217391304348,0.6565217391304348,0.7704081632653061,,11.858652173913043,14.819209293214229,-0.7791521739130434,3.3340869565217393,2.939
SAT_11PM_ET,2.5,FOUR_SOURCE_SELECTED,4src,170,1,171,101-69-1,101,69,1,0.5941176470588235,0.13134428131635614,1.628654970760234,1.5,0.7076023391812866,0.7076023391812866,0.8013245033112583,,11.915102339181287,15.128184601425094,0.1923245614035088,4.017909356725146,3.5825
SAT_11PM_ET,2.5,FOUR_SOURCE_SELECTED,5src,170,1,171,102-68-1,102,68,1,0.6,0.14250855563852521,1.6111111111111112,1.5,0.7017543859649122,0.7017543859649122,0.7947019867549668,,11.915102339181287,15.128184601425094,0.1923245614035088,3.750608187134503,3.398
SAT_11PM_ET,2.5,FIVE_SOURCE_SELECTED,4src,153,1,154,86-67-1,86,67,1,0.5620915032679739,0.07029019093076694,1.4675324675324675,1.0,0.6883116883116883,0.6883116883116883,0.7851851851851852,,11.276915584415585,14.349364120035098,-0.5497402597402601,4.025324675324675,3.73125
SAT_11PM_ET,2.5,FIVE_SOURCE_SELECTED,5src,153,1,154,87-66-1,87,66,1,0.5686274509803921,0.08268688514564303,1.3733766233766234,1.0,0.6818181818181818,0.6818181818181818,0.7777777777777778,,11.276915584415585,14.349364120035098,-0.5497402597402601,4.047675324675325,3.567
SAT_11PM_ET,2.5,BOTH_QUALIFY,4src,136,0,136,80-55-1,80,55,1,0.5925925925925926,0.1272043943268113,1.6470588235294117,1.5,0.7132352941176471,0.7132352941176471,0.8083333333333333,,11.199632352941178,14.440450261968369,0.11040441176470578,4.306691176470587,3.91875
SAT_11PM_ET,2.5,BOTH_QUALIFY,5src,136,0,136,80-55-1,80,55,1,0.5925925925925926,0.1272043943268113,1.6470588235294117,1.5,0.7132352941176471,0.7132352941176471,0.8083333333333333,,11.199632352941178,14.440450261968369,0.11040441176470578,4.207117647058824,3.738
SAT_11PM_ET,2.5,UNION,4src,187,2,189,107-81-1,107,81,1,0.5691489361702128,0.08457547026449032,1.4841269841269842,1.0,0.6878306878306878,0.6878306878306878,0.7831325301204819,,11.909933862433862,14.992949532404118,-0.35337301587301584,3.816150793650794,3.4575
SAT_11PM_ET,2.5,UNION,5src,187,2,189,109-79-1,109,79,1,0.5797872340425532,0.10477749046651057,1.3915343915343916,1.0,0.6772486772486772,0.6772486772486772,0.7710843373493976,,11.909933862433862,14.992949532404118,-0.35337301587301584,3.6641693121693124,3.268
SAT_11PM_ET,3.0,FOUR_SOURCE_SELECTED,4src,125,1,126,74-51-1,74,51,1,0.592,0.1266384518043373,1.7261904761904763,1.5,0.7222222222222222,0.7222222222222222,0.8272727272727273,,11.639623015873019,15.167565761877315,1.3541071428571427,4.4678373015873,4.06125
SAT_11PM_ET,3.0,FOUR_SOURCE_SELECTED,5src,125,1,126,75-50-1,75,50,1,0.6,0.14178996695585255,1.7023809523809523,1.5,0.7142857142857143,0.7142857142857143,0.8181818181818182,,11.639623015873019,15.167565761877315,1.3541071428571427,4.195460317460318,3.783
SAT_11PM_ET,3.0,FIVE_SOURCE_SELECTED,4src,109,0,109,61-48-0,61,48,0,0.5596330275229358,0.06443874700823629,1.7339449541284404,1.5,0.7064220183486238,0.7064220183486238,0.8105263157894737,,11.645160550458717,14.790703073881401,1.6536926605504587,4.572775229357799,4.29
SAT_11PM_ET,3.0,FIVE_SOURCE_SELECTED,5src,109,0,109,61-48-0,61,48,0,0.5596330275229358,0.06443874700823629,1.7339449541284404,1.5,0.7064220183486238,0.7064220183486238,0.8105263157894737,,11.645160550458717,14.790703073881401,1.6536926605504587,4.575412844036697,4.16
SAT_11PM_ET,3.0,BOTH_QUALIFY,4src,99,0,99,56-43-0,56,43,0,0.5656565656565656,0.07639030945674584,1.8585858585858586,2.0,0.7171717171717171,0.7171717171717171,0.8352941176470589,,11.77997474747475,15.096650167346812,2.0034595959595953,4.769116161616162,4.42
SAT_11PM_ET,3.0,BOTH_QUALIFY,5src,99,0,99,56-43-0,56,43,0,0.5656565656565656,0.07639030945674588,1.8585858585858586,2.0,0.7171717171717171,0.7171717171717171,0.8352941176470589,,11.77997474747475,15.096650167346812,2.0034595959595953,4.65640404040404,4.254
SAT_11PM_ET,3.0,UNION,4src,135,1,136,79-56-1,79,56,1,0.5851851851851851,0.11336490966931191,1.6360294117647058,1.5,0.7132352941176471,0.7132352941176471,0.8083333333333333,,11.541893382352939,14.918734393089252,1.121525735294117,4.332628676470588,3.91875
SAT_11PM_ET,3.0,UNION,5src,135,1,136,80-55-1,80,55,1,0.5925925925925926,0.12740234282439217,1.6139705882352942,1.5,0.7058823529411765,0.7058823529411765,0.8,,11.541893382352939,14.918734393089252,1.121525735294117,4.164441176470588,3.738
SAT_11PM_ET,3.5,FOUR_SOURCE_SELECTED,4src,90,0,90,51-39-0,51,39,0,0.5666666666666667,0.0776133284308529,1.711111111111111,1.5,0.7,0.7,0.7974683544303798,,11.296555555555557,14.75107950381184,1.6269999999999998,4.9479999999999995,4.463749999999999
SAT_11PM_ET,3.5,FOUR_SOURCE_SELECTED,5src,90,0,90,51-39-0,51,39,0,0.5666666666666667,0.07761332843085293,1.711111111111111,1.5,0.7,0.7,0.7974683544303798,,11.296555555555557,14.75107950381184,1.6269999999999998,4.724733333333333,4.342
SAT_11PM_ET,3.5,FIVE_SOURCE_SELECTED,4src,80,0,80,44-36-0,44,36,0,0.55,0.044649989361677536,1.7625,1.5,0.7,0.7,0.7887323943661971,,11.96828125,15.144660932672775,2.47596875,4.97421875,4.63875
SAT_11PM_ET,3.5,FIVE_SOURCE_SELECTED,5src,80,0,80,44-36-0,44,36,0,0.55,0.04464998936167756,1.7625,1.5,0.7,0.7,0.7887323943661971,,11.96828125,15.144660932672775,2.47596875,5.0512500000000005,4.614000000000001
SAT_11PM_ET,3.5,BOTH_QUALIFY,4src,69,0,69,37-32-0,37,32,0,0.5362318840579711,0.018442111863707485,1.9130434782608696,2.0,0.7246376811594203,0.7246376811594203,0.819672131147541,,12.161485507246377,15.4953649714302,2.1652536231884056,5.288152173913043,4.9
SAT_11PM_ET,3.5,BOTH_QUALIFY,5src,69,0,69,37-32-0,37,32,0,0.5362318840579711,0.01844211186370751,1.9130434782608696,2.0,0.7246376811594203,0.7246376811594203,0.819672131147541,,12.161485507246377,15.4953649714302,2.1652536231884056,5.218521739130434,4.716
SAT_11PM_ET,3.5,UNION,4src,101,0,101,58-43-0,58,43,0,0.5742574257425742,0.09192765335757569,1.613861386138614,1.5,0.6831683168316832,0.6831683168316832,0.7752808988764045,,11.23772277227723,14.544235839787744,1.9317326732673266,4.736386138613861,4.38
SAT_11PM_ET,3.5,UNION,5src,101,0,101,58-43-0,58,43,0,0.5742574257425742,0.09192765335757574,1.613861386138614,1.5,0.6831683168316832,0.6831683168316832,0.7752808988764045,,11.23772277227723,14.544235839787744,1.9317326732673266,4.646019801980198,4.258
SAT_11PM_ET,4.0,FOUR_SOURCE_SELECTED,4src,65,0,65,37-28-0,37,28,0,0.5692307692307692,0.0811154725937818,2.0692307692307694,2.0,0.7538461538461538,0.7538461538461538,0.8448275862068966,,11.887730769230771,15.382380420593107,1.0511153846153842,5.414115384615384,4.9625
SAT_11PM_ET,4.0,FOUR_SOURCE_SELECTED,5src,65,0,65,37-28-0,37,28,0,0.5692307692307692,0.08111547259378185,2.0692307692307694,2.0,0.7538461538461538,0.7538461538461538,0.8448275862068966,,11.887730769230771,15.382380420593107,1.0511153846153842,5.2592307692307685,4.824
SAT_11PM_ET,4.0,FIVE_SOURCE_SELECTED,4src,59,0,59,33-26-0,33,26,0,0.559322033898305,0.060807316348588415,1.9661016949152543,2.0,0.711864406779661,0.711864406779661,0.8076923076923077,,11.667118644067797,15.055962210806069,1.9095762711864404,5.4447457627118645,5.05
SAT_11PM_ET,4.0,FIVE_SOURCE_SELECTED,5src,59,0,59,33-26-0,33,26,0,0.559322033898305,0.06080731634858846,1.9661016949152543,2.0,0.711864406779661,0.711864406779661,0.8076923076923077,,11.667118644067797,15.055962210806069,1.9095762711864404,5.525627118644068,5.096
SAT_11PM_ET,4.0,BOTH_QUALIFY,4src,54,0,54,29-25-0,29,25,0,0.5370370370370371,0.017712748195898145,2.0555555555555554,2.0,0.7222222222222222,0.7222222222222222,0.8125,,11.968287037037037,15.37429594518673,1.3072685185185182,5.6482870370370355,5.115
SAT_11PM_ET,4.0,BOTH_QUALIFY,5src,54,0,54,29-25-0,29,25,0,0.5370370370370371,0.017712748195898183,2.0555555555555554,2.0,0.7222222222222222,0.7222222222222222,0.8125,,11.968287037037037,15.37429594518673,1.3072685185185182,5.608444444444444,5.162000000000001
SAT_11PM_ET,4.0,UNION,4src,70,0,70,41-29-0,41,29,0,0.5857142857142857,0.11290927115120046,1.9928571428571429,2.0,0.7428571428571429,0.7428571428571429,0.8387096774193549,,11.639642857142857,15.11407053755823,1.577071428571428,5.259285714285714,4.862500000000001
SAT_11PM_ET,4.0,UNION,5src,70,0,70,41-29-0,41,29,0,0.5857142857142857,0.11290927115120053,1.9928571428571429,2.0,0.7428571428571429,0.7428571428571429,0.8387096774193549,,11.639642857142857,15.11407053755823,1.577071428571428,5.214371428571428,4.7219999999999995
SAT_11PM_ET,4.5,FOUR_SOURCE_SELECTED,4src,44,0,44,22-22-0,22,22,0,0.5,-0.05419221104984718,2.272727272727273,2.0,0.75,0.75,0.8048780487804879,,13.228011363636364,16.628315001861626,0.8315340909090907,5.9616477272727275,5.2675
SAT_11PM_ET,4.5,FOUR_SOURCE_SELECTED,5src,44,0,44,22-22-0,22,22,0,0.5,-0.054192211049847144,2.272727272727273,2.0,0.75,0.75,0.8048780487804879,,13.228011363636364,16.628315001861626,0.8315340909090907,5.864454545454546,5.48
SAT_11PM_ET,4.5,FIVE_SOURCE_SELECTED,4src,43,0,43,24-19-0,24,19,0,0.5581395348837209,0.05939894929335957,2.13953488372093,2.0,0.7441860465116279,0.7441860465116279,0.7804878048780488,,13.496337209302327,16.93722819656623,2.285174418604651,5.808081395348837,5.205
SAT_11PM_ET,4.5,FIVE_SOURCE_SELECTED,5src,43,0,43,24-19-0,24,19,0,0.5581395348837209,0.059398949293359614,2.13953488372093,2.0,0.7441860465116279,0.7441860465116279,0.7804878048780488,,13.496337209302327,16.93722819656623,2.285174418604651,6.002744186046511,5.502
SAT_11PM_ET,4.5,BOTH_QUALIFY,4src,36,0,36,17-19-0,17,19,0,0.4722222222222222,-0.10457598549852437,2.2083333333333335,2.0,0.7222222222222222,0.7222222222222222,0.7647058823529411,,14.278541666666664,17.80181621605722,1.1693749999999998,6.190763888888889,5.8625
SAT_11PM_ET,4.5,BOTH_QUALIFY,5src,36,0,36,17-19-0,17,19,0,0.4722222222222222,-0.10457598549852434,2.2083333333333335,2.0,0.7222222222222222,0.7222222222222222,0.7647058823529411,,14.278541666666664,17.80181621605722,1.1693749999999998,6.233944444444445,5.577999999999999
SAT_11PM_ET,4.5,UNION,4src,51,0,51,29-22-0,29,22,0,0.5686274509803921,0.07714574532094243,2.2058823529411766,2.0,0.7647058823529411,0.7647058823529411,0.8125,,12.712696078431375,16.022574213785827,1.818676470588235,5.670441176470588,5.165
SAT_11PM_ET,4.5,UNION,5src,51,0,51,29-22-0,29,22,0,0.5686274509803921,0.07714574532094245,2.2058823529411766,2.0,0.7647058823529411,0.7647058823529411,0.8125,,12.712696078431375,16.022574213785827,1.818676470588235,5.720235294117647,5.38
SAT_11PM_ET,5.0,FOUR_SOURCE_SELECTED,4src,31,0,31,15-16-0,15,16,0,0.4838709677419355,-0.0820448904654545,2.096774193548387,1.5,0.6451612903225806,0.6451612903225806,0.7142857142857143,,13.939999999999998,17.511395114923534,0.2054838709677421,6.467419354838711,6.225
SAT_11PM_ET,5.0,FOUR_SOURCE_SELECTED,5src,31,0,31,15-16-0,15,16,0,0.4838709677419355,-0.08204489046545449,2.096774193548387,1.5,0.6451612903225806,0.6451612903225806,0.7142857142857143,,13.939999999999998,17.511395114923534,0.2054838709677421,6.394,5.804
SAT_11PM_ET,5.0,FIVE_SOURCE_SELECTED,4src,30,0,30,15-15-0,15,15,0,0.5,-0.05306340073648511,2.1166666666666667,2.0,0.7,0.7,0.75,,14.445416666666665,17.459638998511206,3.1979166666666665,6.345250000000001,6.23375
SAT_11PM_ET,5.0,FIVE_SOURCE_SELECTED,5src,30,0,30,15-15-0,15,15,0,0.5,-0.05306340073648507,2.1166666666666667,2.0,0.7,0.7,0.75,,14.445416666666665,17.459638998511206,3.1979166666666665,6.5568,5.857
SAT_11PM_ET,5.0,BOTH_QUALIFY,4src,25,0,25,12-13-0,12,13,0,0.48,-0.09255817499967446,2.2,1.5,0.68,0.68,0.7391304347826086,,14.119000000000002,17.082235948493395,1.3662,6.749,6.385
SAT_11PM_ET,5.0,BOTH_QUALIFY,5src,25,0,25,12-13-0,12,13,0,0.48,-0.09255817499967442,2.2,1.5,0.68,0.68,0.7391304347826086,,14.119000000000002,17.082235948493395,1.3662,6.80128,6.36
SAT_11PM_ET,5.0,UNION,4src,36,0,36,18-18-0,18,18,0,0.5,-0.050592756986993975,2.0416666666666665,1.75,0.6666666666666666,0.6666666666666666,0.7272727272727273,,14.236874999999998,17.760926151050104,1.8931250000000002,6.170069444444445,5.8625
SAT_11PM_ET,5.0,UNION,5src,36,0,36,18-18-0,18,18,0,0.5,-0.050592756986993934,2.0416666666666665,1.75,0.6666666666666666,0.6666666666666666,0.7272727272727273,,14.236874999999998,17.760926151050104,1.8931250000000002,6.246833333333335,5.577999999999999
SAT_11PM_ET,6.0,FOUR_SOURCE_SELECTED,4src,17,0,17,9-8-0,9,8,0,0.5294117647058824,-0.004971596797331259,2.0588235294117645,2.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,,13.799117647058821,16.66394893528083,0.27235294117647074,7.436764705882354,7.29
SAT_11PM_ET,6.0,FOUR_SOURCE_SELECTED,5src,17,0,17,9-8-0,9,8,0,0.5294117647058824,-0.004971596797331259,2.0588235294117645,2.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,,13.799117647058821,16.66394893528083,0.27235294117647074,7.352705882352942,6.844
SAT_11PM_ET,6.0,FIVE_SOURCE_SELECTED,4src,14,0,14,7-7-0,7,7,0,0.5,-0.05526817814953411,1.8571428571428572,1.25,0.6428571428571429,0.6428571428571429,0.6923076923076923,,13.580357142857142,17.117561679665208,1.3207142857142864,7.538214285714287,7.438750000000001
SAT_11PM_ET,6.0,FIVE_SOURCE_SELECTED,5src,14,0,14,7-7-0,7,7,0,0.5,-0.055268178149534046,1.8571428571428572,1.25,0.6428571428571429,0.6428571428571429,0.6923076923076923,,13.580357142857142,17.117561679665208,1.3207142857142864,7.794142857142858,7.555
SAT_11PM_ET,6.0,BOTH_QUALIFY,4src,13,0,13,7-6-0,7,6,0,0.5384615384615384,0.017403500454347885,2.0,1.5,0.6923076923076923,0.6923076923076923,0.6923076923076923,,11.80153846153846,14.557302753653866,-1.4011538461538453,7.7176923076923085,7.4625
SAT_11PM_ET,6.0,BOTH_QUALIFY,5src,13,0,13,7-6-0,7,6,0,0.5384615384615384,0.01740350045434795,2.0,1.5,0.6923076923076923,0.6923076923076923,0.6923076923076923,,11.80153846153846,14.557302753653866,-1.4011538461538453,7.862461538461539,7.682
SAT_11PM_ET,6.0,UNION,4src,18,0,18,9-9-0,9,9,0,0.5,-0.060250952530812855,1.9444444444444444,1.75,0.6666666666666666,0.6666666666666666,0.7058823529411765,,15.071666666666665,18.360494009633232,2.296388888888889,7.312777777777779,7.14625
SAT_11PM_ET,6.0,UNION,5src,18,0,18,9-9-0,9,9,0,0.5,-0.060250952530812855,1.9444444444444444,1.75,0.6666666666666666,0.6666666666666666,0.7058823529411765,,15.071666666666665,18.360494009633232,2.296388888888889,7.327888888888889,6.875
SAT_11PM_ET,7.0,FOUR_SOURCE_SELECTED,4src,10,0,10,6-4-0,6,4,0,0.6,0.13171545968156134,2.8,3.25,0.8,0.8,0.8,,10.28225,12.850588289062877,-1.7102499999999998,8.17325,7.805
SAT_11PM_ET,7.0,FOUR_SOURCE_SELECTED,5src,10,0,10,6-4-0,6,4,0,0.6,0.13171545968156143,2.8,3.25,0.8,0.8,0.8,,10.28225,12.850588289062877,-1.7102499999999998,7.980200000000001,7.555
SAT_11PM_ET,7.0,FIVE_SOURCE_SELECTED,4src,8,0,8,6-2-0,6,2,0,0.75,0.4146443246019517,1.4375,1.25,0.625,0.625,0.625,,8.681562499999998,11.779473307675941,-4.2071875,7.9246875,7.64625
SAT_11PM_ET,7.0,FIVE_SOURCE_SELECTED,5src,8,0,8,6-2-0,6,2,0,0.75,0.4146443246019518,1.4375,1.25,0.625,0.625,0.625,,8.681562499999998,11.779473307675941,-4.2071875,8.751000000000001,8.711
SAT_11PM_ET,7.0,BOTH_QUALIFY,4src,6,0,6,5-1-0,5,1,0,0.8333333333333334,0.5680106146207841,2.4166666666666665,2.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,,7.266249999999999,10.154798588598398,-1.3004166666666668,8.507083333333332,8.6
SAT_11PM_ET,7.0,BOTH_QUALIFY,5src,6,0,6,5-1-0,5,1,0,0.8333333333333334,0.5680106146207842,2.4166666666666665,2.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,,7.266249999999999,10.154798588598398,-1.3004166666666668,8.995666666666667,9.181000000000001
SAT_11PM_ET,7.0,UNION,4src,12,0,12,7-5-0,7,5,0,0.5833333333333334,0.1021871254922102,2.0833333333333335,2.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,,10.723124999999998,13.362586197882255,-3.5797916666666656,7.840625,7.5975
SAT_11PM_ET,7.0,UNION,5src,12,0,12,7-5-0,7,5,0,0.5833333333333334,0.10218712549221028,2.0833333333333335,2.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,,10.723124999999998,13.362586197882255,-3.5797916666666656,7.9863333333333335,7.716
SAT_11PM_ET,8.0,FOUR_SOURCE_SELECTED,4src,4,0,4,2-2-0,2,2,0,0.5,-0.04545454545454544,0.75,0.25,0.5,0.5,0.5,,10.959374999999998,13.634371948773437,-7.554374999999999,9.238124999999998,9.469999999999999
SAT_11PM_ET,8.0,FOUR_SOURCE_SELECTED,5src,4,0,4,2-2-0,2,2,0,0.5,-0.045454545454545414,0.75,0.25,0.5,0.5,0.5,,10.959374999999998,13.634371948773437,-7.554374999999999,8.954,9.555
