model_id,threshold,checkpoint,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,2.0,SAT_11PM_ET,210,119-90-1,119,90,1,0.569377990430622,0.08469408526807568,1.5119047619047619,1.0,0.6904761904761905,0.6904761904761905,0.8055555555555556,,11.588416666666667,14.680331447171401,0.06472619047619015,3.6827500000000004,3.32625
spread_4src_25_25_25_25_v1,2.0,SUN_12PM_ET,205,123-80-2,123,80,2,0.6059113300492611,0.2010233012232039,3.9853658536585366,3.0,0.7317073170731707,0.7317073170731707,0.8064516129032258,,12.041804878048781,15.494904227267593,1.7204878048780485,5.607463414634146,3.8525
spread_4src_25_25_25_25_v1,2.0,SUN_2PM_ET,409,220-184-5,220,184,5,0.5445544554455446,0.03850283862615872,1.2212713936430317,1.0,0.6430317848410758,0.6430317848410758,0.7429378531073446,,12.040275061124694,15.348915384118397,-0.7697616136919311,3.454529339853301,3.0175
spread_4src_25_25_25_25_v1,2.0,SUN_4PM_ET,707,341-354-12,341,354,12,0.4906474820143885,-0.06340317969132483,0.9497878359264498,1.0,0.628005657708628,0.628005657708628,0.7070063694267515,,12.541817538896748,15.543589954852216,1.0505657708628007,3.578055162659123,3.0725
spread_4src_25_25_25_25_v1,2.0,SUN_9AM_ET,391,215-175-1,215,175,1,0.5512820512820513,0.04948088090639112,1.0537084398976981,1.0,0.6317135549872123,0.6317135549872123,0.7462235649546828,,11.903836317135548,15.038060610057558,-0.59423273657289,3.504271099744245,3.1025
spread_4src_25_25_25_25_v1,2.0,SUN_9PM_ET,197,91-104-2,91,104,2,0.4666666666666667,-0.11076074423277622,0.7030456852791879,0.5,0.5634517766497462,0.5634517766497462,0.6894409937888198,,13.596522842639594,16.744975907632956,-0.8119289340101525,3.058121827411168,2.68
spread_4src_25_25_25_25_v1,2.0,THU_2PM_ET,64,30-33-1,30,33,1,0.47619047619047616,-0.09050934476321185,1.9765625,1.5,0.796875,0.796875,0.8793103448275862,,13.964921875,17.568741345382072,0.08968750000000025,2.9471875,2.615
spread_4src_25_25_25_25_v1,2.0,TUE_2PM_ET,78,30-47-1,30,47,1,0.38961038961038963,-0.24679633224732464,0.21153846153846154,0.0,0.46153846153846156,0.46153846153846156,0.6206896551724138,,11.487884615384615,14.335834203411125,-0.5173717948717947,2.600961538461538,2.395
spread_4src_25_25_25_25_v1,2.0,WED_2PM_ET,64,33-28-3,33,28,3,0.5409836065573771,0.02549090879095145,0.6484375,0.5,0.546875,0.546875,0.6862745098039216,,12.152109374999998,15.566940280206,2.96140625,2.697890625,2.4225
spread_4src_25_25_25_25_v1,2.5,CLOSE,91,47-44-0,47,44,0,0.5164835164835165,-0.013986013986013979,0.0,0.0,0.0,0.0,,,12.831346153846155,16.07699597310489,-2.092774725274725,3.4517857142857142,3.1575
spread_4src_25_25_25_25_v1,2.5,FRI_2PM_ET,60,30-29-1,30,29,1,0.5084745762711864,-0.02847519608064271,1.0833333333333333,0.5,0.55,0.55,0.6346153846153846,,11.344875,15.152270412246256,-0.1933749999999998,3.7419583333333333,2.9375
spread_4src_25_25_25_25_v1,2.5,MON_3PM_ET,102,47-54-1,47,54,1,0.46534653465346537,-0.10611492959787952,0.7009803921568627,0.5,0.6176470588235294,0.6176470588235294,0.7777777777777778,,13.82433823529412,16.825830412088802,-0.7522303921568624,3.0948774509803916,2.9212499999999997
spread_4src_25_25_25_25_v1,2.5,MON_9AM_ET,72,36-36-0,36,36,0,0.5,-0.04352182213930904,1.0694444444444444,0.5,0.5833333333333334,0.5833333333333334,0.7,,13.9690625,16.72966412969373,-0.6003819444444449,3.2442013888888894,2.8737500000000002
spread_4src_25_25_25_25_v1,2.5,SAT_11PM_ET,171,101-69-1,101,69,1,0.5941176470588235,0.13134428131635614,1.628654970760234,1.5,0.7076023391812866,0.7076023391812866,0.8013245033112583,,11.915102339181287,15.128184601425092,0.1923245614035087,4.017909356725146,3.5825
spread_4src_25_25_25_25_v1,2.5,SUN_12PM_ET,194,123-69-2,123,69,2,0.640625,0.2714836156952453,4.685567010309279,3.5,0.8041237113402062,0.8041237113402062,0.8813559322033898,,11.764845360824744,15.369085942442563,1.752577319587629,6.301288659793815,4.68875
spread_4src_25_25_25_25_v1,2.5,SUN_2PM_ET,320,166-151-3,166,151,3,0.5236593059936908,-0.0012152406759885271,1.1625,1.0,0.625,0.625,0.7220216606498195,,11.856031250000001,15.127911271987452,-1.9249687500000001,3.8563906250000004,3.37
spread_4src_25_25_25_25_v1,2.5,SUN_4PM_ET,555,273-274-8,273,274,8,0.4990859232175503,-0.04784370704645378,1.0486486486486486,1.0,0.6432432432432432,0.6432432432432432,0.725609756097561,,12.58313963963964,15.41300789296361,0.9766351351351352,3.9904369369369372,3.5325
spread_4src_25_25_25_25_v1,2.5,SUN_9AM_ET,291,169-122-0,169,122,0,0.5807560137457045,0.10562270615369011,1.1872852233676976,1.0,0.6563573883161512,0.6563573883161512,0.7732793522267206,,12.030249140893472,15.371528794726744,-0.15067869415807564,3.938651202749141,3.49
spread_4src_25_25_25_25_v1,2.5,SUN_9PM_ET,163,80-83-0,80,83,0,0.49079754601226994,-0.0644571692137306,0.5521472392638037,0.5,0.5337423312883436,0.5337423312883436,0.6444444444444445,,12.34659509202454,15.043058449508775,0.6164417177914111,3.4379141104294484,3.0725
spread_4src_25_25_25_25_v1,2.5,THU_2PM_ET,72,40-31-1,40,31,1,0.5633802816901409,0.07268191594853302,1.7013888888888888,1.0,0.7361111111111112,0.7361111111111112,0.8153846153846154,,12.24798611111111,15.446209121181735,2.7068055555555555,3.3310416666666667,3.0
spread_4src_25_25_25_25_v1,2.5,TUE_2PM_ET,64,31-33-0,31,33,0,0.484375,-0.06847196661437849,0.5859375,0.5,0.515625,0.515625,0.6470588235294118,,11.8152734375,14.4911504211137,3.1671484375,3.1603515625,3.0075000000000003
spread_4src_25_25_25_25_v1,2.5,WED_2PM_ET,62,29-32-1,29,32,1,0.47540983606557374,-0.09157689789311693,1.0241935483870968,0.5,0.6129032258064516,0.6129032258064516,0.76,,14.209072580645161,17.891058642089277,-1.8442338709677422,3.311975806451613,3.03625
spread_4src_25_25_25_25_v1,3.0,CLOSE,102,48-54-0,48,54,0,0.47058823529411764,-0.10160427807486631,0.0,0.0,0.0,0.0,,,12.753529411764708,16.103227522523458,0.2981372549019608,3.8521078431372544,3.4312500000000004
spread_4src_25_25_25_25_v1,3.0,FRI_2PM_ET,57,35-22-0,35,22,0,0.6140350877192983,0.17248897335103844,1.4736842105263157,0.5,0.631578947368421,0.631578947368421,0.7659574468085106,,9.625570175438595,12.774873737660105,-1.231271929824561,4.253289473684211,3.4425
spread_4src_25_25_25_25_v1,3.0,MON_3PM_ET,87,34-53-0,34,53,0,0.39080459770114945,-0.2503782913133423,1.0459770114942528,1.0,0.6551724137931034,0.6551724137931034,0.8260869565217391,,16.17876436781609,19.005450637939354,0.1806034482758619,3.6296839080459775,3.3925
spread_4src_25_25_25_25_v1,3.0,MON_9AM_ET,53,26-24-3,26,24,3,0.52,-0.0036964918353035777,1.3584905660377358,1.0,0.6792452830188679,0.6792452830188679,0.8181818181818182,,12.524009433962267,15.34987008656843,1.5959905660377363,3.792688679245284,3.2675
spread_4src_25_25_25_25_v1,3.0,SAT_11PM_ET,126,74-51-1,74,51,1,0.592,0.12663845180433736,1.7261904761904763,1.5,0.7222222222222222,0.7222222222222222,0.8272727272727273,,11.639623015873017,15.167565761877317,1.3541071428571423,4.4678373015873,4.06125
spread_4src_25_25_25_25_v1,3.0,SUN_12PM_ET,184,114-67-3,114,67,3,0.6298342541436464,0.25446204411975254,5.288043478260869,4.0,0.8043478260869565,0.8043478260869565,0.8654970760233918,,12.042948369565218,15.575586985807169,1.1809646739130435,6.991426630434783,5.19
spread_4src_25_25_25_25_v1,3.0,SUN_2PM_ET,241,126-113-2,126,113,2,0.5271966527196653,0.0058304635805670494,1.2717842323651452,1.0,0.6556016597510373,0.6556016597510373,0.7383177570093458,,11.619958506224068,14.50826011685265,-1.6528630705394192,4.304917012448134,3.8375
spread_4src_25_25_25_25_v1,3.0,SUN_4PM_ET,419,212-202-5,212,202,5,0.5120772946859904,-0.02328261327027962,1.1420047732696896,1.0,0.6515513126491647,0.6515513126491647,0.7358490566037735,,12.286736276849641,15.118668839521453,1.4007696897374702,4.460578758949881,3.965
spread_4src_25_25_25_25_v1,3.0,SUN_9AM_ET,216,129-87-0,129,87,0,0.5972222222222222,0.13707675156791463,1.3171296296296295,1.0,0.6620370370370371,0.6620370370370371,0.7900552486187845,,12.018564814814814,15.41769879803247,-0.24055555555555533,4.371712962962963,3.92625
spread_4src_25_25_25_25_v1,3.0,SUN_9PM_ET,123,61-62-0,61,62,0,0.4959349593495935,-0.05383413174020565,0.5528455284552846,0.5,0.5609756097560976,0.5609756097560976,0.6634615384615384,,12.979146341463416,15.326091988177591,0.17577235772357713,3.8938211382113823,3.5475
spread_4src_25_25_25_25_v1,3.0,THU_2PM_ET,68,41-26-1,41,26,1,0.6119402985074627,0.16574963742932214,1.9411764705882353,1.5,0.7205882352941176,0.7205882352941176,0.8596491228070176,,14.229448529411762,17.78492279343327,1.6006250000000002,3.749301470588236,3.41
spread_4src_25_25_25_25_v1,3.0,TUE_2PM_ET,82,40-40-2,40,40,2,0.5,-0.041352172015699885,0.8170731707317073,0.5,0.5365853658536586,0.5365853658536586,0.7719298245614035,,13.9140243902439,16.90562479007158,-1.036890243902439,3.5714024390243897,3.43375
spread_4src_25_25_25_25_v1,3.0,WED_2PM_ET,60,26-32-2,26,32,2,0.4482758620689655,-0.13566347025431433,0.9333333333333333,0.5,0.55,0.55,0.6470588235294118,,12.998250000000002,16.30480004093886,-2.1308333333333334,3.7347500000000005,3.36875
spread_4src_25_25_25_25_v1,3.5,CLOSE,66,30-36-0,30,36,0,0.45454545454545453,-0.1322314049586777,0.0,0.0,0.0,0.0,,,13.629280303030301,16.240773152614903,-0.5993560606060608,4.600416666666667,4.32
spread_4src_25_25_25_25_v1,3.5,FRI_2PM_ET,50,22-27-1,22,27,1,0.4489795918367347,-0.14831694292765854,2.09,0.5,0.54,0.54,0.6585365853658537,,12.11125,15.852253834234423,-0.30824999999999997,5.286150000000001,4.063750000000001
spread_4src_25_25_25_25_v1,3.5,MON_3PM_ET,67,31-36-0,31,36,0,0.4626865671641791,-0.11107802260301564,1.0223880597014925,1.0,0.6865671641791045,0.6865671641791045,0.8214285714285714,,13.96723880597015,16.645300483068542,0.4483582089552236,4.042164179104478,3.8225
spread_4src_25_25_25_25_v1,3.5,MON_9AM_ET,39,22-16-1,22,16,1,0.5789473684210527,0.10527383005236358,1.1666666666666667,0.5,0.6410256410256411,0.6410256410256411,0.6756756756756757,,11.464358974358973,14.506020312977395,1.368589743589744,4.4456410256410255,3.8575
spread_4src_25_25_25_25_v1,3.5,SAT_11PM_ET,90,51-39-0,51,39,0,0.5666666666666667,0.0776133284308529,1.711111111111111,1.5,0.7,0.7,0.7974683544303798,,11.296555555555557,14.751079503811841,1.6269999999999998,4.948,4.463749999999999
spread_4src_25_25_25_25_v1,3.5,SUN_12PM_ET,174,108-64-2,108,64,2,0.627906976744186,0.2556670050717602,6.123563218390805,5.0,0.8793103448275862,0.8793103448275862,0.9107142857142857,,11.99594827586207,15.797366405348315,1.5937356321839078,7.7883908045977,5.73125
spread_4src_25_25_25_25_v1,3.5,SUN_2PM_ET,173,104-67-2,104,67,2,0.6081871345029239,0.15788000639722177,1.5346820809248556,1.5,0.6763005780346821,0.6763005780346821,0.7697368421052632,,11.080260115606935,13.881284417550303,-1.60907514450867,4.812658959537573,4.4275
spread_4src_25_25_25_25_v1,3.5,SUN_4PM_ET,320,159-156-5,159,156,5,0.5047619047619047,-0.036554388524755774,1.15,1.0,0.634375,0.634375,0.712280701754386,,12.6000078125,15.519579416140962,1.3710703124999999,4.925054687499999,4.43875
spread_4src_25_25_25_25_v1,3.5,SUN_9AM_ET,147,90-57-0,90,57,0,0.6122448979591837,0.1647634383617993,1.370748299319728,1.0,0.6598639455782312,0.6598639455782312,0.7886178861788617,,12.345238095238095,16.130573932478548,-0.9571088435374149,4.906258503401361,4.555
spread_4src_25_25_25_25_v1,3.5,SUN_9PM_ET,95,47-48-0,47,48,0,0.49473684210526314,-0.056215466209937795,0.6210526315789474,0.5,0.5368421052631579,0.5368421052631579,0.6296296296296297,,12.749815789473683,15.18113132225936,1.4364473684210526,4.315552631578947,3.935
