model_id,threshold,season,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,0.5,2021,638,328-305-5,328,305,5,0.5181674565560821,-0.0016491957676029244,1.0438871473354232,0.5,0.6144200626959248,0.6144200626959248,0.7313432835820896,,13.02467868338558,15.980266141592038,0.5309796238244515,2.8150470219435735,2.21875
spread_4src_25_25_25_25_v1,0.5,2022,714,366-331-17,366,331,17,0.5251076040172167,0.003903430958599393,0.8305322128851541,0.5,0.592436974789916,0.592436974789916,0.698019801980198,,12.188417366946776,15.454154391463224,0.635406162464986,2.4549019607843134,1.96375
spread_4src_25_25_25_25_v1,0.5,2023,711,350-351-10,350,351,10,0.4992867332382311,-0.04591449705161665,0.7412095639943741,0.5,0.5850914205344585,0.5850914205344585,0.6764227642276422,,12.119961322081574,15.169048921789114,0.1241244725738396,2.5514662447257384,2.135
spread_4src_25_25_25_25_v1,0.5,2024,714,369-338-7,369,338,7,0.521923620933522,-0.003822006515618092,0.7443977591036415,0.5,0.542016806722689,0.542016806722689,0.6428571428571429,,12.406036414565826,15.68592296524845,-0.4942647058823529,2.434964985994398,2.08375
spread_4src_25_25_25_25_v1,0.5,2025,682,355-324-3,355,324,3,0.5228276877761414,-0.0029531295851441697,0.8782991202346041,1.0,0.5762463343108505,0.5762463343108505,0.7005347593582888,,11.90858137829912,15.175937036863571,-0.902423020527859,2.362349706744868,1.96625
spread_4src_25_25_25_25_v1,1.0,2021,590,306-278-6,306,278,6,0.523972602739726,0.010334894054522713,1.1576271186440679,0.5,0.6203389830508474,0.6203389830508474,0.732,,12.97450847457627,15.99934324857096,0.7631694915254239,3.108864406779661,2.46875
spread_4src_25_25_25_25_v1,1.0,2022,666,335-312-19,335,312,19,0.517774343122102,-0.009313993909886673,0.8288288288288288,0.5,0.5840840840840841,0.5840840840840841,0.6983842010771992,,12.278427177177175,15.576936924651765,0.8224662162162161,2.7065878378378376,2.1812500000000004
spread_4src_25_25_25_25_v1,1.0,2023,696,348-338-10,348,338,10,0.5072886297376094,-0.030555210070325592,0.7665229885057471,0.5,0.5905172413793104,0.5905172413793104,0.6895973154362416,,12.11037356321839,15.12554814837443,0.2110775862068966,2.7073778735632184,2.195
spread_4src_25_25_25_25_v1,1.0,2024,706,372-329-5,372,329,5,0.5306704707560628,0.012321272715267182,0.8640226628895185,1.0,0.5609065155807366,0.5609065155807366,0.6666666666666666,,12.443151558073653,15.729038720877421,-0.4453966005665723,2.6475,2.2562499999999996
spread_4src_25_25_25_25_v1,1.0,2025,673,354-314-5,354,314,5,0.5299401197604791,0.010245618447390335,1.0289747399702822,1.0,0.600297176820208,0.600297176820208,0.7188612099644128,,11.89218424962853,15.149248801373414,-0.9842050520059435,2.5943313521545317,2.0825
spread_4src_25_25_25_25_v1,1.5,2021,529,270-253-6,270,253,6,0.5162523900573613,-0.0047349184843106734,1.3289224952741021,1.0,0.6370510396975425,0.6370510396975425,0.7711670480549199,,12.884050094517958,15.936677948331262,0.9250330812854444,3.5026701323251417,2.7275
spread_4src_25_25_25_25_v1,1.5,2022,606,310-281-15,310,281,15,0.5245346869712352,0.0032739966702247836,0.8927392739273927,0.5,0.5973597359735974,0.5973597359735974,0.7098039215686275,,12.354991749174918,15.63093399927749,0.6739768976897689,3.014364686468647,2.4975
spread_4src_25_25_25_25_v1,1.5,2023,645,327-307-11,327,307,11,0.5157728706624606,-0.014112815782522737,0.8364341085271317,0.5,0.6062015503875969,0.6062015503875969,0.722735674676525,,12.145883720930234,15.186304689938858,0.3356511627906977,2.979953488372093,2.5
spread_4src_25_25_25_25_v1,1.5,2024,661,349-309-3,349,309,3,0.5303951367781155,0.012138840405266879,1.092284417549168,1.0,0.5763993948562783,0.5763993948562783,0.6902173913043478,,12.361501512859304,15.656103694573387,-0.43604765506807863,3.06215204236006,2.5425
spread_4src_25_25_25_25_v1,1.5,2025,628,340-284-4,340,284,4,0.5448717948717948,0.0379979513431192,1.267515923566879,1.0,0.6194267515923567,0.6194267515923567,0.7480769230769231,,11.80187101910828,14.965873625944422,-0.7659952229299364,2.982308917197452,2.43375
spread_4src_25_25_25_25_v1,2.0,2021,453,228-220-5,228,220,5,0.5089285714285714,-0.014913317614124325,1.530905077262693,1.0,0.6556291390728477,0.6556291390728477,0.7941176470588235,,12.924183222958057,16.013255618117448,0.8850220750551876,3.934326710816777,3.0625
spread_4src_25_25_25_25_v1,2.0,2022,506,255-242-9,255,242,9,0.5130784708249497,-0.01737291203391557,0.9486166007905138,0.5,0.5889328063241107,0.5889328063241107,0.7028301886792453,,12.566581027667985,15.719940826854355,0.8153359683794467,3.447223320158103,2.92375
spread_4src_25_25_25_25_v1,2.0,2023,553,286-257-10,286,257,10,0.5267034990791897,0.006561705016646392,0.9792043399638336,0.5,0.6256781193490054,0.6256781193490054,0.7330508474576272,,12.108087703435805,15.211717585796686,0.5771564195298373,3.389832730560579,2.8775
spread_4src_25_25_25_25_v1,2.0,2024,590,316-271-3,316,271,3,0.5383304940374787,0.026603101024805554,1.2152542372881356,1.0,0.576271186440678,0.576271186440678,0.7039337474120083,,12.397330508474575,15.629975144205272,-0.18005932203389813,3.471957627118644,2.925
spread_4src_25_25_25_25_v1,2.0,2025,560,297-258-5,297,258,5,0.5351351351351351,0.019848802286341668,1.3830357142857144,1.0,0.6196428571428572,0.6196428571428572,0.75764192139738,,11.625191964285714,14.781012340659625,-0.7087455357142856,3.3509241071428573,2.8187499999999996
spread_4src_25_25_25_25_v1,2.5,2021,367,184-180-3,184,180,3,0.5054945054945055,-0.01713713647593911,1.6989100817438691,1.0,0.659400544959128,0.659400544959128,0.8120805369127517,,12.835837874659402,15.926418018153504,0.663290190735695,4.424407356948229,3.5875
spread_4src_25_25_25_25_v1,2.5,2022,426,214-205-7,214,205,7,0.5107398568019093,-0.020560491517181253,1.0070422535211268,0.5,0.5892018779342723,0.5892018779342723,0.7050561797752809,,12.786778169014083,15.800862605616592,1.0550293427230046,3.840827464788733,3.27625
spread_4src_25_25_25_25_v1,2.5,2023,465,250-210-5,250,210,5,0.5434782608695652,0.04048089455365624,1.10752688172043,1.0,0.6430107526881721,0.6430107526881721,0.7456359102244389,,12.087618279569892,15.152209806809365,0.27776881720430097,3.8174892473118285,3.2625
spread_4src_25_25_25_25_v1,2.5,2024,504,270-233-1,270,233,1,0.536779324055666,0.023078318156135452,1.4057539682539681,1.0,0.5932539682539683,0.5932539682539683,0.7085308056872038,,12.616919642857143,15.953776602561057,-0.12403273809523807,3.9421378968253964,3.31625
spread_4src_25_25_25_25_v1,2.5,2025,455,254-199-2,254,199,2,0.5607064017660044,0.06866560341017498,1.621978021978022,1.0,0.621978021978022,0.621978021978022,0.7839335180055401,,11.552390109890109,14.674873670291372,-0.9729945054945054,3.9081043956043957,3.245
spread_4src_25_25_25_25_v1,3.0,2021,297,147-147-3,147,147,3,0.5,-0.022476134658112937,2.0117845117845117,1.0,0.6801346801346801,0.6801346801346801,0.831275720164609,,13.038156565656568,16.227954462579756,0.8469612794612793,5.012819865319865,3.975
spread_4src_25_25_25_25_v1,3.0,2022,341,171-165-5,171,165,5,0.5089285714285714,-0.02250134655986715,1.06158357771261,0.5,0.5953079178885631,0.5953079178885631,0.7097902097902098,,12.971224340175953,15.930432847461427,1.7047434017595304,4.2981011730205285,3.735
spread_4src_25_25_25_25_v1,3.0,2023,377,199-171-7,199,171,7,0.5378378378378378,0.0295131691605239,1.2320954907161803,1.0,0.636604774535809,0.636604774535809,0.7619047619047619,,12.480888594164457,15.483684736004502,0.0187931034482759,4.263806366047745,3.7425
spread_4src_25_25_25_25_v1,3.0,2024,428,232-195-1,232,195,1,0.5433255269320844,0.03608622996927658,1.6460280373831775,1.0,0.5934579439252337,0.5934579439252337,0.7448680351906158,,12.158434579439252,15.437773569220813,0.2268574766355141,4.429661214953271,3.7275
spread_4src_25_25_25_25_v1,3.0,2025,375,217-155-3,217,155,3,0.5833333333333334,0.11312231104845258,1.8706666666666667,1.0,0.6346666666666667,0.6346666666666667,0.8178694158075601,,11.808419999999998,14.947230936977368,-1.15838,4.38746,3.6375
spread_4src_25_25_25_25_v1,3.5,2021,231,108-120-3,108,120,3,0.47368421052631576,-0.06442600117619589,2.242424242424242,1.0,0.6883116883116883,0.6883116883116883,0.8153846153846154,,13.222943722943723,16.463232347208788,1.423701298701299,5.60896103896104,4.355
spread_4src_25_25_25_25_v1,3.5,2022,258,126-129-3,126,129,3,0.49411764705882355,-0.04874455575663983,1.1647286821705427,0.5,0.5930232558139535,0.5930232558139535,0.7018348623853211,,13.37452519379845,16.43163028764595,1.431366279069767,4.798265503875968,4.16375
spread_4src_25_25_25_25_v1,3.5,2023,282,150-128-4,150,128,4,0.539568345323741,0.03369297943315129,1.3617021276595744,1.0,0.6347517730496454,0.6347517730496454,0.7427385892116183,,12.515363475177304,15.650202583064459,-0.11541666666666674,4.835593971631206,4.32125
spread_4src_25_25_25_25_v1,3.5,2024,345,189-154-2,189,154,2,0.5510204081632653,0.05080558815466169,2.1246376811594203,1.0,0.6289855072463768,0.6289855072463768,0.7534722222222222,,12.124471014492753,15.450512933537846,0.3062391304347823,5.117934782608696,4.3225
spread_4src_25_25_25_25_v1,3.5,2025,282,171-110-1,171,110,1,0.608540925266904,0.15996900770318365,2.3617021276595747,1.75,0.6702127659574468,0.6702127659574468,0.8289473684210527,,11.59235815602837,14.630589199922177,-0.820531914893617,5.089202127659576,4.2875
spread_4src_25_25_25_25_v1,4.0,2021,173,84-86-3,84,86,3,0.49411764705882355,-0.016135951912982876,2.601156069364162,1.5,0.653179190751445,0.653179190751445,0.8014184397163121,,13.741445086705202,16.911787478208577,1.4065606936416186,6.308641618497108,4.975
spread_4src_25_25_25_25_v1,4.0,2022,203,104-97-2,104,97,2,0.5174129353233831,-0.004009870503664615,1.3054187192118227,0.5,0.5960591133004927,0.5960591133004927,0.7469135802469136,,13.181514778325122,16.268309740612345,1.5662931034482759,5.3379433497536946,4.7775
spread_4src_25_25_25_25_v1,4.0,2023,228,127-97-4,127,97,4,0.5669642857142857,0.08448201841360183,1.4890350877192982,1.0,0.6228070175438597,0.6228070175438597,0.7553191489361702,,11.948059210526317,15.176223198663688,-0.6633662280701753,5.285581140350876,4.73875
