season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold,game_id_key,market_opening_home_spread,market_closing_home_spread,market_season,market_week,market_home_team,market_home_key,market_away_team,market_away_key,team_key,opponent_key,team_is_home_market,team_is_away_market,market_team_identity_valid,team_opening_spread,team_closing_spread,team_clv,market_joined
2023,1,2023-09-02T16:00:00.000Z,401520162,Michigan,East Carolina,home,Favorite,-35.4,favorite_22plus,-8.399999999999999,L,81.0,84.0,78.0,34.0,30.0,39.0,47.0,45.0,48.0,,,,,,,overall_gap,gap_15+,401520162,,-36.0,2023,1,Michigan,michigan,East Carolina,east carolina,michigan,east carolina,True,False,True,,-36.0,,False
2023,1,2023-09-02T19:30:00.000Z,401520180,Wisconsin,Buffalo,home,Favorite,-27.0,favorite_22plus,-6.0,L,72.0,75.0,68.0,53.0,57.0,49.0,19.0,26.0,11.0,,,,,,,overall_gap,gap_15+,401520180,,-29.0,2023,1,Wisconsin,wisconsin,Buffalo,buffalo,wisconsin,buffalo,True,False,True,,-29.0,,False
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,home,Favorite,-37.875,favorite_22plus,14.125,W,76.0,75.0,78.0,53.0,53.0,54.0,23.0,21.0,25.0,,,,,,,overall_gap,gap_15+,401523996,,-37.5,2023,1,USC,usc,Nevada,nevada,usc,nevada,True,False,True,,-37.5,,False
2023,1,2023-09-02T23:00:00.000Z,401520173,Texas A&M,New Mexico,home,Favorite,-37.875,favorite_22plus,4.125,W,80.0,82.0,77.0,64.0,78.0,49.0,16.0,33.0,-1.0,,,,,,,overall_gap,gap_15+,401520173,,-37.5,2023,1,Texas A&M,texas a m,New Mexico,new mexico,texas a m,new mexico,True,False,True,,-37.5,,False
2023,1,2023-09-02T23:30:00.000Z,401520149,Middle Tennessee,Alabama,away,Underdog,39.375,underdog_22plus,-9.625,L,69.0,52.0,86.0,40.0,43.0,38.0,29.0,14.0,43.0,,,,,,,overall_gap,gap_15+,401520149,,-39.5,2023,1,Alabama,alabama,Middle Tennessee,middle tennessee,middle tennessee,alabama,False,True,True,,39.5,,False
2023,1,2023-09-02T23:30:00.000Z,401525825,Wyoming,Texas Tech,home,Underdog,13.6,underdog_8_to_14,15.6,W,83.0,82.0,84.0,64.0,75.0,52.0,19.0,30.0,9.0,,,,,,,overall_gap,gap_15+,401525825,,13.0,2023,1,Wyoming,wyoming,Texas Tech,texas tech,wyoming,texas tech,True,False,True,,13.0,,False
2023,1,2023-09-03T16:00:00.000Z,401520171,Rutgers,Northwestern,home,Favorite,-6.1,favorite_1_to_7,10.9,W,73.0,73.0,72.0,56.0,46.0,66.0,17.0,7.0,26.0,,,,,,,overall_gap,gap_15+,401520171,,-5.0,2023,1,Rutgers,rutgers,Northwestern,northwestern,rutgers,northwestern,True,False,True,,-5.0,,False
2023,1,2023-09-03T23:30:00.000Z,401520182,Florida State,LSU,home,Underdog,2.2,underdog_1_to_7,23.2,W,87.0,80.0,94.0,71.0,81.0,60.0,16.0,20.0,13.0,,,,,,,overall_gap,gap_15+,401520182,,2.0,2023,1,Florida State,florida state,LSU,lsu,florida state,lsu,True,False,True,,2.0,,False
2023,2,2023-09-08T23:30:00.000Z,401520195,Kansas,Illinois,home,Favorite,-3.6666666666666665,favorite_1_to_7,7.333333333333334,W,85.0,91.0,80.0,63.0,64.0,62.0,22.0,29.0,16.0,,,,,,,overall_gap,gap_15+,401520195,,-3.5,2023,2,Kansas,kansas,Illinois,illinois,kansas,illinois,True,False,True,,-3.5,,False
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,away,Favorite,-7.0,favorite_1_to_7,0.0,P,76.0,83.0,69.0,55.0,60.0,51.0,21.0,32.0,9.0,,,,,,,overall_gap,gap_15+,401523999,,7.0,2023,2,Baylor,baylor,Utah,utah,utah,baylor,False,True,True,,-7.0,,False
2023,2,2023-09-09T16:00:00.000Z,401525498,James Madison,Virginia,away,Favorite,-6.0,favorite_1_to_7,-5.0,L,70.0,60.0,81.0,52.0,40.0,64.0,18.0,-4.0,41.0,,,,,,,overall_gap,gap_15+,401525498,,6.0,2023,2,Virginia,virginia,James Madison,james madison,james madison,virginia,False,True,True,,-6.0,,False
2023,2,2023-09-09T19:30:00.000Z,401525497,Syracuse,Western Michigan,home,Favorite,-24.666666666666668,favorite_22plus,16.333333333333332,W,73.0,73.0,72.0,49.0,67.0,31.0,24.0,42.0,5.0,,,,,,,overall_gap,gap_15+,401525497,,-24.5,2023,2,Syracuse,syracuse,Western Michigan,western michigan,syracuse,western michigan,True,False,True,,-24.5,,False
2023,2,2023-09-09T20:00:00.000Z,401531411,Marshall,East Carolina,away,Favorite,-2.8333333333333335,favorite_1_to_7,15.166666666666666,W,61.0,65.0,58.0,34.0,30.0,39.0,27.0,26.0,28.0,,,,,,,overall_gap,gap_15+,401531411,,3.0,2023,2,East Carolina,east carolina,Marshall,marshall,marshall,east carolina,False,True,True,,-3.0,,False
2023,2,2023-09-09T21:00:00.000Z,401524004,Washington,Tulsa,home,Favorite,-33.666666666666664,favorite_22plus,-0.6666666666666643,L,73.0,74.0,73.0,40.0,41.0,38.0,33.0,36.0,32.0,,,,,,,overall_gap,gap_15+,401524004,,-34.0,2023,2,Washington,washington,Tulsa,tulsa,washington,tulsa,True,False,True,,-34.0,,False
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,,,,,,,overall_gap,gap_15+,401520183,,-7.0,2023,2,Alabama,alabama,Texas,texas,texas,alabama,False,True,True,,7.0,,False
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,home,Favorite,-31.0,favorite_22plus,22.0,W,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0,,,,,,,overall_gap,gap_15+,401525493,,-31.0,2023,2,Florida State,florida state,Southern Miss,southern miss,florida state,southern miss,True,False,True,,-31.0,,False
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,,,,,,,overall_gap,gap_15+,401524003,,-28.5,2023,2,USC,usc,Stanford,stanford,usc,stanford,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401520223,Duke,Northwestern,home,Favorite,-17.0,favorite_15_to_21,7.0,W,71.0,82.0,60.0,56.0,46.0,66.0,15.0,16.0,14.0,,,,,,,overall_gap,gap_15+,401520223,,-17.0,2023,3,Duke,duke,Northwestern,northwestern,duke,northwestern,True,False,True,,-17.0,,False
2023,3,2023-09-16T19:30:00.000Z,401525842,Oklahoma,Tulsa,away,Favorite,-28.0,favorite_22plus,21.0,W,62.0,62.0,63.0,40.0,41.0,38.0,22.0,24.0,22.0,,,,,,,overall_gap,gap_15+,401525842,,28.0,2023,3,Tulsa,tulsa,Oklahoma,oklahoma,oklahoma,tulsa,False,True,True,,-28.0,,False
2023,3,2023-09-16T19:30:00.000Z,401520244,South Florida,Alabama,home,Underdog,34.25,underdog_22plus,20.25,W,56.0,46.0,67.0,40.0,43.0,38.0,16.0,8.0,24.0,,,,,,,overall_gap,gap_15+,401520244,,34.0,2023,3,South Florida,south florida,Alabama,alabama,south florida,alabama,True,False,True,,34.0,,False
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,home,Favorite,-36.5,favorite_22plus,7.5,W,80.0,82.0,77.0,52.0,39.0,66.0,28.0,16.0,38.0,,,,,,,overall_gap,gap_15+,401520245,,-36.5,2023,3,Texas A&M,texas a m,UL Monroe,ulm,texas a m,ulm,True,False,True,,-36.5,,False
2023,3,2023-09-16T23:00:00.000Z,401525835,Miami (OH),Cincinnati,away,Underdog,14.25,underdog_8_to_14,21.25,W,69.0,61.0,76.0,46.0,42.0,49.0,23.0,12.0,34.0,,,,,,,overall_gap,gap_15+,401525835,,-14.5,2023,3,Cincinnati,cincinnati,Miami (OH),miami ohio,miami ohio,cincinnati,False,True,True,,14.5,,False
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,,,,,,,overall_gap,gap_15+,401531379,,-2.0,2023,3,UAB,uab,Louisiana,louisiana,louisiana,uab,False,True,True,,2.0,,False
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,,,,,,,overall_gap,gap_15+,401520232,,-40.5,2023,3,Michigan,michigan,Bowling Green,bowling green,michigan,bowling green,True,False,True,,-40.5,,False
2023,3,2023-09-17T00:00:00.000Z,401524008,Oregon,Hawai'i,home,Favorite,-38.25,favorite_22plus,6.75,W,65.0,65.0,65.0,47.0,45.0,49.0,18.0,16.0,20.0,,,,,,,overall_gap,gap_15+,401524008,,-38.5,2023,3,Oregon,oregon,Hawai'i,hawai i,oregon,hawai i,True,False,True,,-38.5,,False
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,,,,,,,overall_gap,gap_15+,401525837,,28.5,2023,3,Nevada,nevada,Kansas,kansas,kansas,nevada,False,True,True,,-28.5,,False
2023,4,2023-09-23T16:00:00.000Z,401525845,Oklahoma,Cincinnati,away,Favorite,-13.666666666666666,favorite_8_to_14,0.3333333333333339,W,62.0,62.0,63.0,46.0,42.0,49.0,16.0,13.0,21.0,,,,,,,overall_gap,gap_15+,401525845,,13.0,2023,4,Cincinnati,cincinnati,Oklahoma,oklahoma,oklahoma,cincinnati,False,True,True,,-13.0,,False
2023,4,2023-09-23T16:00:00.000Z,401525507,Florida State,Clemson,away,Favorite,-2.0,favorite_1_to_7,5.0,W,87.0,80.0,94.0,69.0,64.0,75.0,18.0,5.0,30.0,,,,,,,overall_gap,gap_15+,401525507,,2.0,2023,4,Clemson,clemson,Florida State,florida state,florida state,clemson,False,True,True,,-2.0,,False
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,,,,,,,overall_gap,gap_15+,401532406,,-21.5,2023,4,Toledo,toledo,Western Michigan,western michigan,toledo,western michigan,True,False,True,,-21.5,,False
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,away,Underdog,13.833333333333334,underdog_8_to_14,-14.166666666666666,L,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0,,,,,,,overall_gap,gap_15+,401525506,,-14.0,2023,4,Louisville,louisville,Boston College,boston college,boston college,louisville,False,True,True,,14.0,,False
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,,,,,,,overall_gap,gap_15+,401520250,,-7.0,2023,4,Alabama,alabama,Ole Miss,ole miss,ole miss,alabama,False,True,True,,7.0,,False
2023,4,2023-09-23T19:30:00.000Z,401525847,Kansas,BYU,home,Favorite,-9.333333333333334,favorite_8_to_14,1.666666666666666,W,85.0,91.0,80.0,63.0,62.0,65.0,22.0,26.0,18.0,,,,,,,overall_gap,gap_15+,401525847,,-9.0,2023,4,Kansas,kansas,BYU,byu,kansas,byu,True,False,True,,-9.0,,False
2023,4,2023-09-23T20:00:00.000Z,401531423,Rice,South Florida,away,Favorite,-2.5,favorite_1_to_7,-15.5,L,73.0,72.0,74.0,56.0,46.0,67.0,17.0,5.0,28.0,,,,,,,overall_gap,gap_15+,401531423,,2.5,2023,4,South Florida,south florida,Rice,rice,rice,south florida,False,True,True,,-2.5,,False
2023,4,2023-09-23T22:30:00.000Z,401525508,Georgia Tech,Wake Forest,away,Underdog,3.6666666666666665,underdog_1_to_7,17.666666666666668,W,67.0,69.0,66.0,52.0,46.0,59.0,15.0,10.0,20.0,,,,,,,overall_gap,gap_15+,401525508,,-3.5,2023,4,Wake Forest,wake forest,Georgia Tech,georgia tech,georgia tech,wake forest,False,True,True,,3.5,,False
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,overall_gap,gap_15+,401524016,,13.0,2023,4,Stanford,stanford,Arizona,arizona,arizona,stanford,False,True,True,,-13.0,,False
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,home,Favorite,-17.666666666666668,favorite_15_to_21,-14.666666666666668,L,71.0,81.0,60.0,54.0,58.0,51.0,17.0,30.0,2.0,,,,,,,overall_gap,gap_15+,401520258,,-17.5,2023,4,LSU,lsu,Arkansas,arkansas,lsu,arkansas,True,False,True,,-17.5,,False
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,home,Favorite,-6.5,favorite_1_to_7,0.5,W,78.0,77.0,80.0,63.0,67.0,59.0,15.0,18.0,13.0,,,,,,,overall_gap,gap_15+,401520259,,-6.5,2023,4,Missouri,missouri,Memphis,memphis,missouri,memphis,True,False,True,,-6.5,,False
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,home,Favorite,-40.833333333333336,favorite_22plus,-12.833333333333336,L,61.0,52.0,70.0,39.0,36.0,42.0,22.0,10.0,34.0,,,,,,,overall_gap,gap_15+,401520252,,-40.0,2023,4,Georgia,georgia,UAB,uab,georgia,uab,True,False,True,,-40.0,,False
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,away,Favorite,-16.5,favorite_15_to_21,15.5,W,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0,,,,,,,overall_gap,gap_15+,401525844,,17.5,2023,4,Baylor,baylor,Texas,texas,texas,baylor,False,True,True,,-17.5,,False
2023,4,2023-09-24T00:00:00.000Z,401525510,North Carolina,Pittsburgh,away,Favorite,-7.166666666666667,favorite_1_to_7,9.833333333333332,W,68.0,69.0,68.0,51.0,52.0,49.0,17.0,20.0,16.0,,,,,,,overall_gap,gap_15+,401525510,,7.0,2023,4,Pittsburgh,pittsburgh,North Carolina,north carolina,north carolina,pittsburgh,False,True,True,,-7.0,,False
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,away,Underdog,3.6666666666666665,underdog_1_to_7,0.6666666666666665,W,64.0,77.0,51.0,47.0,45.0,49.0,17.0,28.0,6.0,,,,,,,overall_gap,gap_15+,401520253,,-4.0,2023,4,Hawai'i,hawai i,New Mexico State,new mexico state,new mexico state,hawai i,False,True,True,,4.0,,False
2024,1,2024-08-30T00:00:00.000Z,401640998,Jacksonville State,Coastal Carolina,home,Favorite,-3.5,favorite_1_to_7,-31.5,L,69.0,61.0,77.0,45.0,44.0,46.0,24.0,15.0,33.0,,,,,,,overall_gap,gap_15+,401640998,,-3.5,2024,1,Jacksonville State,jacksonville state,Coastal Carolina,coastal carolina,jacksonville state,coastal carolina,True,False,True,,-3.5,,False
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,,,,,,,overall_gap,gap_15+,401628448,,1.5,2024,1,Minnesota,minnesota,North Carolina,north carolina,minnesota,north carolina,True,False,True,,1.5,,False
2024,1,2024-08-31T16:00:00.000Z,401628333,Virginia Tech,Vanderbilt,away,Favorite,-13.333333333333334,favorite_8_to_14,-20.333333333333336,L,86.0,95.0,77.0,60.0,54.0,65.0,26.0,30.0,23.0,,,,,,,overall_gap,gap_15+,401628333,,13.5,2024,1,Vanderbilt,vanderbilt,Virginia Tech,virginia tech,virginia tech,vanderbilt,False,True,True,,-13.5,,False
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.333333333333332,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,,,,,,,overall_gap,gap_15+,401634304,,-17.5,2024,1,Syracuse,syracuse,Ohio,ohio,syracuse,ohio,True,False,True,,-17.5,,False
2024,1,2024-08-31T23:00:00.000Z,401643701,Nevada,Troy,away,Underdog,10.166666666666666,underdog_8_to_14,12.166666666666666,W,59.0,62.0,55.0,36.0,42.0,29.0,23.0,33.0,13.0,,,,,,,overall_gap,gap_15+,401643701,,-7.5,2024,1,Troy,troy,Nevada,nevada,nevada,troy,False,True,True,,7.5,,False
2024,1,2024-08-31T23:00:00.000Z,401628319,Western Kentucky,Alabama,away,Underdog,34.166666666666664,underdog_22plus,-28.833333333333336,L,61.0,59.0,64.0,44.0,56.0,33.0,17.0,26.0,8.0,,,,,,,overall_gap,gap_15+,401628319,,-37.5,2024,1,Alabama,alabama,Western Kentucky,western kentucky,western kentucky,alabama,False,True,True,,37.5,,False
2024,1,2024-09-01T02:30:00.000Z,401636608,Arizona,New Mexico,home,Favorite,-29.166666666666668,favorite_22plus,-7.166666666666668,L,66.0,70.0,62.0,40.0,26.0,54.0,26.0,16.0,36.0,,,,,,,overall_gap,gap_15+,401636608,,-29.0,2024,1,Arizona,arizona,New Mexico,new mexico,arizona,new mexico,True,False,True,,-29.0,,False
2024,4,2024-09-21T16:00:00.000Z,401643791,Louisiana,Tulane,home,Underdog,1.5,underdog_1_to_7,-6.5,L,73.0,73.0,73.0,50.0,47.0,53.0,23.0,20.0,26.0,,,,,,,overall_gap,gap_15+,401643791,,1.5,2024,4,Louisiana,louisiana,Tulane,tulane,louisiana,tulane,True,False,True,,1.5,,False
2024,4,2024-09-21T16:00:00.000Z,401645328,Rice,Army,away,Underdog,7.333333333333333,underdog_1_to_7,-15.666666666666668,L,73.0,62.0,84.0,47.0,58.0,37.0,26.0,25.0,26.0,,,,,,,overall_gap,gap_15+,401645328,,-7.5,2024,4,Army,army,Rice,rice,rice,army,False,True,True,,7.5,,False
2024,4,2024-09-21T16:45:00.000Z,401628364,Kentucky,Ohio,home,Favorite,-20.666666666666668,favorite_15_to_21,14.333333333333332,W,49.0,45.0,52.0,27.0,22.0,33.0,22.0,12.0,30.0,,,,,,,overall_gap,gap_15+,401628364,,-21.5,2024,4,Kentucky,kentucky,Ohio,ohio,kentucky,ohio,True,False,True,,-21.5,,False
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,,,,,,,overall_gap,gap_15+,401761608,,4.5,2025,3,Troy,troy,Memphis,memphis,troy,memphis,True,False,True,,4.5,,False
2023,1,2023-09-01T00:00:00.000Z,401520176,Utah,Florida,home,Favorite,-6.3,favorite_1_to_7,6.7,W,76.0,83.0,69.0,54.0,55.0,53.0,22.0,30.0,14.0,,,,,,,overall_gap,gap_20+,401520176,,-5.5,2023,1,Utah,utah,Florida,florida,utah,florida,True,False,True,,-5.5,,False
2023,1,2023-09-02T16:00:00.000Z,401520172,Louisiana Tech,SMU,away,Underdog,20.125,underdog_15_to_21,-3.875,L,72.0,62.0,81.0,52.0,56.0,48.0,20.0,14.0,25.0,,,,,,,overall_gap,gap_20+,401520172,,-21.0,2023,1,SMU,smu,Louisiana Tech,louisiana tech,louisiana tech,smu,False,True,True,,21.0,,False
2023,1,2023-09-02T16:00:00.000Z,401520162,Michigan,East Carolina,home,Favorite,-35.4,favorite_22plus,-8.399999999999999,L,81.0,84.0,78.0,34.0,30.0,39.0,47.0,45.0,48.0,,,,,,,overall_gap,gap_20+,401520162,,-36.0,2023,1,Michigan,michigan,East Carolina,east carolina,michigan,east carolina,True,False,True,,-36.0,,False
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,home,Favorite,-37.875,favorite_22plus,14.125,W,76.0,75.0,78.0,53.0,53.0,54.0,23.0,21.0,25.0,,,,,,,overall_gap,gap_20+,401523996,,-37.5,2023,1,USC,usc,Nevada,nevada,usc,nevada,True,False,True,,-37.5,,False
2023,1,2023-09-02T23:30:00.000Z,401520149,Middle Tennessee,Alabama,away,Underdog,39.375,underdog_22plus,-9.625,L,69.0,52.0,86.0,40.0,43.0,38.0,29.0,14.0,43.0,,,,,,,overall_gap,gap_20+,401520149,,-39.5,2023,1,Alabama,alabama,Middle Tennessee,middle tennessee,middle tennessee,alabama,False,True,True,,39.5,,False
2023,2,2023-09-08T23:30:00.000Z,401520195,Kansas,Illinois,home,Favorite,-3.6666666666666665,favorite_1_to_7,7.333333333333334,W,85.0,91.0,80.0,63.0,64.0,62.0,22.0,29.0,16.0,,,,,,,overall_gap,gap_20+,401520195,,-3.5,2023,2,Kansas,kansas,Illinois,illinois,kansas,illinois,True,False,True,,-3.5,,False
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,away,Favorite,-7.0,favorite_1_to_7,0.0,P,76.0,83.0,69.0,55.0,60.0,51.0,21.0,32.0,9.0,,,,,,,overall_gap,gap_20+,401523999,,7.0,2023,2,Baylor,baylor,Utah,utah,utah,baylor,False,True,True,,-7.0,,False
2023,2,2023-09-09T19:30:00.000Z,401525497,Syracuse,Western Michigan,home,Favorite,-24.666666666666668,favorite_22plus,16.333333333333332,W,73.0,73.0,72.0,49.0,67.0,31.0,24.0,42.0,5.0,,,,,,,overall_gap,gap_20+,401525497,,-24.5,2023,2,Syracuse,syracuse,Western Michigan,western michigan,syracuse,western michigan,True,False,True,,-24.5,,False
2023,2,2023-09-09T20:00:00.000Z,401531411,Marshall,East Carolina,away,Favorite,-2.8333333333333335,favorite_1_to_7,15.166666666666666,W,61.0,65.0,58.0,34.0,30.0,39.0,27.0,26.0,28.0,,,,,,,overall_gap,gap_20+,401531411,,3.0,2023,2,East Carolina,east carolina,Marshall,marshall,marshall,east carolina,False,True,True,,-3.0,,False
2023,2,2023-09-09T21:00:00.000Z,401524004,Washington,Tulsa,home,Favorite,-33.666666666666664,favorite_22plus,-0.6666666666666643,L,73.0,74.0,73.0,40.0,41.0,38.0,33.0,36.0,32.0,,,,,,,overall_gap,gap_20+,401524004,,-34.0,2023,2,Washington,washington,Tulsa,tulsa,washington,tulsa,True,False,True,,-34.0,,False
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,,,,,,,overall_gap,gap_20+,401520183,,-7.0,2023,2,Alabama,alabama,Texas,texas,texas,alabama,False,True,True,,7.0,,False
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,home,Favorite,-31.0,favorite_22plus,22.0,W,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0,,,,,,,overall_gap,gap_20+,401525493,,-31.0,2023,2,Florida State,florida state,Southern Miss,southern miss,florida state,southern miss,True,False,True,,-31.0,,False
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,,,,,,,overall_gap,gap_20+,401524003,,-28.5,2023,2,USC,usc,Stanford,stanford,usc,stanford,True,False,True,,-28.5,,False
2023,3,2023-09-16T19:30:00.000Z,401525842,Oklahoma,Tulsa,away,Favorite,-28.0,favorite_22plus,21.0,W,62.0,62.0,63.0,40.0,41.0,38.0,22.0,24.0,22.0,,,,,,,overall_gap,gap_20+,401525842,,28.0,2023,3,Tulsa,tulsa,Oklahoma,oklahoma,oklahoma,tulsa,False,True,True,,-28.0,,False
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,home,Favorite,-36.5,favorite_22plus,7.5,W,80.0,82.0,77.0,52.0,39.0,66.0,28.0,16.0,38.0,,,,,,,overall_gap,gap_20+,401520245,,-36.5,2023,3,Texas A&M,texas a m,UL Monroe,ulm,texas a m,ulm,True,False,True,,-36.5,,False
2023,3,2023-09-16T23:00:00.000Z,401525835,Miami (OH),Cincinnati,away,Underdog,14.25,underdog_8_to_14,21.25,W,69.0,61.0,76.0,46.0,42.0,49.0,23.0,12.0,34.0,,,,,,,overall_gap,gap_20+,401525835,,-14.5,2023,3,Cincinnati,cincinnati,Miami (OH),miami ohio,miami ohio,cincinnati,False,True,True,,14.5,,False
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,,,,,,,overall_gap,gap_20+,401531379,,-2.0,2023,3,UAB,uab,Louisiana,louisiana,louisiana,uab,False,True,True,,2.0,,False
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,,,,,,,overall_gap,gap_20+,401520232,,-40.5,2023,3,Michigan,michigan,Bowling Green,bowling green,michigan,bowling green,True,False,True,,-40.5,,False
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,,,,,,,overall_gap,gap_20+,401525837,,28.5,2023,3,Nevada,nevada,Kansas,kansas,kansas,nevada,False,True,True,,-28.5,,False
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,,,,,,,overall_gap,gap_20+,401532406,,-21.5,2023,4,Toledo,toledo,Western Michigan,western michigan,toledo,western michigan,True,False,True,,-21.5,,False
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,away,Underdog,13.833333333333334,underdog_8_to_14,-14.166666666666666,L,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0,,,,,,,overall_gap,gap_20+,401525506,,-14.0,2023,4,Louisville,louisville,Boston College,boston college,boston college,louisville,False,True,True,,14.0,,False
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,,,,,,,overall_gap,gap_20+,401520250,,-7.0,2023,4,Alabama,alabama,Ole Miss,ole miss,ole miss,alabama,False,True,True,,7.0,,False
2023,4,2023-09-23T19:30:00.000Z,401525847,Kansas,BYU,home,Favorite,-9.333333333333334,favorite_8_to_14,1.666666666666666,W,85.0,91.0,80.0,63.0,62.0,65.0,22.0,26.0,18.0,,,,,,,overall_gap,gap_20+,401525847,,-9.0,2023,4,Kansas,kansas,BYU,byu,kansas,byu,True,False,True,,-9.0,,False
2023,4,2023-09-23T23:00:00.000Z,401524016,Arizona,Stanford,away,Favorite,-12.833333333333334,favorite_8_to_14,-11.833333333333334,L,57.0,72.0,42.0,35.0,34.0,36.0,22.0,36.0,8.0,,,,,,,overall_gap,gap_20+,401524016,,13.0,2023,4,Stanford,stanford,Arizona,arizona,arizona,stanford,False,True,True,,-13.0,,False
