season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_off_game_clock_seconds_per_play,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate
2024,10,401628408,Georgia,Florida,7,66.28571428571429,0.570846809420356,0.6534253651579741,0.5517198001607813,0.11838786258362186,0.47959636743637596,0.5109332949194699,0.1452638437453173,0.13447636783906777,0.2833914019419711,22.75641263784846,62.57142857142857,0.5157410176333597,0.3877076891362606,0.386728664148019,0.11759103641456582,0.059986121737273815,0.04688522525721909,0.1796418200511132,0.13005694356931494,0.04958487648179826
2024,11,401628414,Georgia,Ole Miss,8,67.125,0.5714087664619896,0.6454079087989416,0.5472709541729417,0.10762163782518525,0.4922274666681193,0.5065904425783457,0.14323489553521718,0.13850015519251763,0.27045679509565224,23.53462891526026,63.25,0.5100969198409544,0.3982720057720058,0.3657313311295166,0.11678104575163398,0.06030035652011459,0.0401323387761372,0.1774071807800182,0.12666747268197412,0.05073970809804407
2024,12,401628421,Georgia,Tennessee,9,66.77777777777777,0.5704189035217685,0.629251474487948,0.5432006590284304,0.10756843997159322,0.49309108148277264,0.4904260724153196,0.13128816111066924,0.1292840885661885,0.23134638080446385,24.481761650165982,63.333333333333336,0.5037667065252928,0.3794163860830528,0.3940600338009496,0.11332918352526195,0.07658882265389495,0.06044538734650626,0.1715841606933495,0.12300997571731033,0.04857418497603917
2024,13,401628430,Georgia,Massachusetts,10,67.2,0.5697150413386057,0.6288263270391533,0.5415121720729558,0.10648901532927262,0.47281423139901146,0.49138346517378767,0.13106257080605394,0.13635567970956966,0.2422454679204181,24.745252151816054,64.2,0.5047789247616524,0.3871890331890332,0.4005999763668006,0.11342483660130717,0.06892994038850546,0.06840243585078974,0.16831463351290343,0.12043120036780153,0.04788343314510192
2024,14,401628439,Georgia,Georgia Tech,11,67.54545454545455,0.5627371054422664,0.6195071872604743,0.5346035420098971,0.1069092058548943,0.49043718005970743,0.49606289041772905,0.1368245593186349,0.1343493192164919,0.26472706102145016,24.551153728153267,63.45454545454545,0.4897340874456581,0.3962160743978926,0.39288993066838335,0.11785550256138491,0.0674482711665839,0.08607140948529503,0.16577247384745608,0.12064718374744317,0.04512529010001291
2024,15,401673469,Georgia,Texas,12,67.66666666666667,0.5701901727423674,0.6199649216554347,0.5430835498727088,0.11536121647809755,0.4877618594991762,0.49916876066069604,0.14278362381985976,0.12685724631882128,0.2651335700596992,24.32665282223573,65.16666666666667,0.48662132619026593,0.4012415464589378,0.40400875223549176,0.126150152710255,0.07059951172726332,0.10828413626835698,0.15989460896334265,0.11555356922880704,0.044341039734535646
2024,1,401628450,Iowa,Illinois State,0,,,,,,,,,,,,,,,,,,,,,
2024,2,401628464,Iowa,Iowa State,1,71.0,0.43661971830985913,0.4791666666666667,0.32727272727272727,0.025,0.375,0.6451612903225806,0.175,0.06451612903225806,0.3144860655437715,32.14545454545455,62.0,0.532258064516129,0.41379310344827586,0.2727272727272727,0.0,0.030303030303030304,-0.1778468828187107,0.24193548387096775,0.16129032258064516,0.08064516129032258
2024,3,401628477,Iowa,Troy,2,69.0,0.442190456169855,0.47362588652482274,0.36363636363636365,0.039527027027027026,0.4172297297297297,0.4559139784946237,0.14155405405405405,0.048924731182795694,0.13576353014801051,31.17076648841355,63.0,0.5551915322580645,0.4106002554278416,0.3525798525798526,0.018518518518518517,0.06920556920556921,-0.03435548517472152,0.18346774193548387,0.10408266129032258,0.07938508064516128
2024,4,401628487,Iowa,Minnesota,3,68.66666666666667,0.42224461783872685,0.47261333611458767,0.3473625140291807,0.03428785928785929,0.4606928356928357,0.4962503446374414,0.141988416988417,0.04543700027570995,0.19236498523244328,32.21687462863934,57.666666666666664,0.5828936456188515,0.37177271930483563,0.3683865683865684,0.03195352214960058,0.09058149058149058,-0.007118465393692044,0.21451040951727296,0.13321822809425762,0.08129218142301532
