season,week,game_id,team,opponent,off_plays,off_rushes,off_passes_including_sacks,off_pass_rate,off_neutral_plays,off_neutral_pass_rate,off_early_down_plays,off_early_down_pass_rate,off_qb_runs,off_qb_run_share,off_rush_success_rate,off_pass_success_rate,off_explosive_rush_rate,off_explosive_pass_rate,off_ppa,off_game_clock_seconds_per_play,off_passers,off_play_type_count,def_plays,def_rushes_faced,def_passes_faced_including_sacks,def_pass_rate_faced,def_rush_success_allowed,def_pass_success_allowed,def_explosive_rush_allowed,def_explosive_pass_allowed,def_ppa_allowed,adv_off_plays,adv_off_success_rate,adv_off_explosiveness,adv_off_ppa,adv_def_plays,adv_def_success_rate,adv_def_explosiveness,adv_def_ppa,def_havoc_events,def_havoc_rate,def_front_seven_havoc_rate,def_db_havoc_rate,off_play_count_diff_vs_advanced,def_play_count_diff_vs_advanced
2024,14,401645378,Army,UTSA,77,58,19,0.24675324675324675,56,0.2857142857142857,55,0.2,25,0.43103448275862066,0.41379310344827586,0.47368421052631576,0.06896551724137931,0.3157894736842105,0.16362057748071784,34.21875,Bryson Daily,17,53,24,29,0.5471698113207547,0.625,0.4827586206896552,0.16666666666666666,0.20689655172413793,0.2821135334690143,77,0.42857142857142855,1.3847794000074127,0.16362057748071782,54,0.48148148148148145,1.2663546323574655,0.2364092034799026,11.0,0.2037037037037037,0.09259259259259259,0.1111111111111111,0,-1
2024,15,401673462,Army,Tulane,58,56,2,0.034482758620689655,39,0.05128205128205128,44,0.022727272727272728,25,0.44642857142857145,0.4642857142857143,1.0,0.19642857142857142,0.0,0.3382409733172749,38.6530612244898,Bryson Daily,9,53,28,25,0.4716981132075472,0.5,0.56,0.10714285714285714,0.08,0.2071884740389774,58,0.4827586206896552,1.2778834905426668,0.338240973317275,53,0.5094339622641509,1.1168643314331044,0.2071884740389774,10.0,0.18867924528301888,0.11320754716981132,0.07547169811320754,0,0
2024,16,401645383,Army,Navy,56,40,16,0.2857142857142857,49,0.22448979591836735,39,0.2564102564102564,19,0.475,0.325,0.375,0.025,0.0625,-0.05051525495409226,37.044444444444444,Bryson Daily,14,55,45,10,0.18181818181818182,0.5555555555555556,0.4,0.15555555555555556,0.2,0.32277110406938175,56,0.3392857142857143,0.678925199116633,-0.050515254954092266,55,0.45454545454545453,1.463388928364659,0.32277110406938175,8.5,0.15454545454545454,0.11818181818181818,0.03636363636363636,0,0
2024,1,401628323,Georgia,Clemson,60,26,34,0.5666666666666667,43,0.6511627906976745,49,0.5510204081632653,2,0.07692307692307693,0.46153846153846156,0.5,0.23076923076923078,0.17647058823529413,0.38172962457577875,34.208333333333336,Carson Beck,14,52,21,31,0.5961538461538461,0.38095238095238093,0.3870967741935484,0.0,0.03225806451612903,-0.1274414036010846,60,0.4166666666666667,1.658027416168467,0.38172962457577886,52,0.34615384615384615,0.7689007521038503,-0.1274414036010846,9.0,0.17307692307692307,0.11538461538461539,0.057692307692307696,0,0
2024,2,401628339,Georgia,Tennessee Tech,60,23,37,0.6166666666666667,21,0.7142857142857143,49,0.6326530612244898,5,0.21739130434782608,0.5652173913043478,0.5675675675675675,0.21739130434782608,0.10810810810810811,0.5160995264791676,8.522727272727273,Carson Beck|Gunner Stockton,13,46,36,10,0.21739130434782608,0.3888888888888889,0.2,0.08333333333333333,0.0,-0.16145476328509617,60,0.5833333333333334,1.1948873643358344,0.5160995264791675,46,0.2608695652173913,0.8771850859077092,-0.16145476328509614,12.0,0.2608695652173913,0.2608695652173913,0.0,0,0
2024,3,401628354,Georgia,Kentucky,54,30,24,0.4444444444444444,38,0.5263157894736842,41,0.36585365853658536,5,0.16666666666666666,0.4,0.4583333333333333,0.06666666666666667,0.125,0.09902855514820848,30.372093023255815,Carson Beck,13,73,42,31,0.4246575342465753,0.5476190476190477,0.3548387096774194,0.11904761904761904,0.0,0.0025755788586419785,54,0.37037037037037035,1.2222666395565331,0.09902855514820848,73,0.4383561643835616,0.7917513433568405,0.002575578858641992,12.0,0.1643835616438356,0.1095890410958904,0.0547945205479452,0,0
2024,5,401628374,Georgia,Alabama,77,25,52,0.6753246753246753,8,0.75,58,0.6724137931034483,5,0.2,0.625,0.46153846153846156,0.12,0.17307692307692307,0.2912704300729053,23.20967741935484,Carson Beck,16,71,34,37,0.5211267605633803,0.36363636363636365,0.6486486486486487,0.17647058823529413,0.10810810810810811,0.2940119707904519,77,0.42857142857142855,1.6050832475540562,0.2656812907009671,70,0.4714285714285714,1.4157432387199846,0.29401197079045194,12.0,0.17142857142857143,0.11428571428571428,0.05714285714285714,0,1
2024,6,401628381,Georgia,Auburn,66,35,31,0.4696969696969697,48,0.4791666666666667,50,0.46,1,0.02857142857142857,0.42857142857142855,0.6129032258064516,0.17142857142857143,0.0967741935483871,0.2689930793873168,29.25,Carson Beck,14,58,28,30,0.5172413793103449,0.39285714285714285,0.43333333333333335,0.21428571428571427,0.1,0.1909014194889737,66,0.48484848484848486,1.1905150795502741,0.26899307938731687,58,0.3793103448275862,1.3929446040272173,0.1909014194889737,7.0,0.1206896551724138,0.08620689655172414,0.034482758620689655,0,0
2024,7,401628386,Georgia,Mississippi State,76,28,48,0.631578947368421,45,0.7111111111111111,63,0.6031746031746031,1,0.03571428571428571,0.42857142857142855,0.6666666666666666,0.10714285714285714,0.16666666666666666,0.41996899729040227,4.368421052631579,Carson Beck,16,62,25,37,0.5967741935483871,0.24,0.40540540540540543,0.08,0.10810810810810811,0.2493504873887545,76,0.5657894736842105,1.2258588251611842,0.41996899729040216,62,0.3225806451612903,1.8980786394747635,0.24935048738875448,6.0,0.0967741935483871,0.04838709677419355,0.04838709677419355,0,0
2024,8,401628398,Georgia,Texas,71,29,42,0.5915492957746479,31,0.7419354838709677,52,0.5769230769230769,3,0.10344827586206896,0.4482758620689655,0.30952380952380953,0.10344827586206896,0.09523809523809523,0.006649600640018691,29.363636363636363,Carson Beck,14,76,20,56,0.7368421052631579,0.4,0.2777777777777778,0.15,0.07142857142857142,-0.11974671284010763,71,0.323943661971831,1.1776317350365422,0.006649600640018688,74,0.2702702702702703,1.2969669461113857,-0.11974671284010761,20.0,0.2702702702702703,0.17567567567567569,0.0945945945945946,0,2
2024,10,401628408,Georgia,Florida,73,31,42,0.5753424657534246,56,0.5892857142857143,62,0.5161290322580645,1,0.03225806451612903,0.5806451612903226,0.47619047619047616,0.12903225806451613,0.16666666666666666,0.17991454717142005,28.982142857142858,Carson Beck,16,68,36,32,0.47058823529411764,0.4722222222222222,0.21875,0.1111111111111111,0.0625,-0.007137866591436011,73,0.4931506849315068,1.1283570801479832,0.17991454717142005,68,0.29411764705882354,1.304698253411829,-0.007137866591436018,11.0,0.16176470588235295,0.10294117647058823,0.058823529411764705,0,0
2024,11,401628414,Georgia,Ole Miss,64,28,36,0.5625,46,0.5,47,0.5106382978723404,3,0.10714285714285714,0.5,0.3611111111111111,0.03571428571428571,0.05555555555555555,-0.0815369335250432,32.05882352941177,Carson Beck,15,64,35,29,0.453125,0.22857142857142856,0.6206896551724138,0.08571428571428572,0.20689655172413793,0.2229497759094587,64,0.4375,0.8426615280167453,-0.08153693352504321,64,0.390625,1.3086504288227834,0.22294977590945858,8.0,0.125,0.09375,0.03125,0,0
2024,12,401628421,Georgia,Tennessee,71,31,40,0.5633802816901409,56,0.625,57,0.5263157894736842,3,0.0967741935483871,0.2903225806451613,0.5,0.12903225806451613,0.2,0.3403372519640064,27.116666666666667,Carson Beck,13,72,35,37,0.5138888888888888,0.45714285714285713,0.4594594594594595,0.11428571428571428,0.0,0.1400158723893411,71,0.4084507042253521,1.5335848659767386,0.3403372519640064,72,0.4583333333333333,1.0384177707931046,0.14001587238934113,10.0,0.1388888888888889,0.09722222222222222,0.041666666666666664,0,0
2024,13,401628430,Georgia,Massachusetts,71,36,35,0.49295774647887325,38,0.5263157894736842,58,0.46551724137931033,4,0.1111111111111111,0.6666666666666666,0.5428571428571428,0.19444444444444445,0.11428571428571428,0.4895429920317708,22.610169491525422,Carson Beck|Gunner Stockton,12,56,37,19,0.3392857142857143,0.4864864864864865,0.3157894736842105,0.16216216216216217,0.05263157894736842,0.26276114583034793,71,0.6056338028169014,1.1861381158910123,0.48954299203177076,57,0.40350877192982454,1.4175436975886564,0.12110477358980491,8.0,0.14035087719298245,0.12280701754385964,0.017543859649122806,0,-1
2024,14,401628439,Georgia,Georgia Tech,69,24,45,0.6521739130434783,24,0.625,55,0.6363636363636364,5,0.20833333333333334,0.4583333333333333,0.5333333333333333,0.20833333333333334,0.044444444444444446,0.26960516948043844,21.857142857142858,Carson Beck,19,84,46,38,0.4523809523809524,0.45652173913043476,0.5263157894736842,0.21739130434782608,0.10526315789473684,0.35262413088203837,69,0.5362318840579711,1.071069258800996,0.2696051694804384,84,0.5119047619047619,1.1623454490996121,0.35262413088203837,8.0,0.09523809523809523,0.05952380952380952,0.03571428571428571,0,0
2024,15,401673469,Georgia,Texas,67,34,33,0.4925373134328358,42,0.5,50,0.42,7,0.20588235294117646,0.5,0.45454545454545453,0.14705882352941177,0.030303030303030304,0.09171112761520854,29.727272727272727,Carson Beck|Drew Bobo|Gunner Stockton,16,74,22,52,0.7027027027027027,0.3181818181818182,0.4423076923076923,0.09090909090909091,0.1346153846153846,0.11961377344212054,67,0.43283582089552236,0.9816314218554658,0.09171112761520857,74,0.36486486486486486,1.445157178101616,0.11961377344212047,21.0,0.28378378378378377,0.21621621621621623,0.06756756756756757,0,0
2024,1,401628450,Iowa,Illinois State,71,40,31,0.43661971830985913,48,0.4791666666666667,55,0.32727272727272727,1,0.025,0.375,0.6451612903225806,0.175,0.06451612903225806,0.3144860655437715,32.14545454545455,Cade McNamara,14,62,29,33,0.532258064516129,0.41379310344827586,0.2727272727272727,0.0,0.030303030303030304,-0.1778468828187107,71,0.4788732394366197,1.266657525792815,0.31448606554377145,62,0.3387096774193548,0.821110019874074,-0.17784688281871072,15.0,0.24193548387096775,0.16129032258064516,0.08064516129032258,0,0
2024,2,401628464,Iowa,Iowa State,67,37,30,0.44776119402985076,47,0.46808510638297873,50,0.4,2,0.05405405405405406,0.4594594594594595,0.26666666666666666,0.10810810810810811,0.03333333333333333,-0.042959005247750495,30.19607843137255,Cade McNamara,14,64,27,37,0.578125,0.4074074074074074,0.43243243243243246,0.037037037037037035,0.10810810810810811,0.10913591246926765,67,0.3582089552238806,1.1410503463721509,-0.0429590052477505,64,0.359375,1.1015289524006693,0.10913591246926767,8.0,0.125,0.046875,0.078125,0,0
2024,3,401628477,Iowa,Troy,68,42,26,0.38235294117647056,51,0.47058823529411764,54,0.3148148148148148,1,0.023809523809523808,0.5476190476190477,0.5769230769230769,0.14285714285714285,0.038461538461538464,0.3055678954013088,34.30909090909091,Brendan Sullivan|Cade McNamara,14,47,17,30,0.6382978723404256,0.29411764705882354,0.4,0.058823529411764705,0.13333333333333333,0.04735557416836691,68,0.5588235294117647,1.0984817958046655,0.30556789540130874,47,0.3617021276595745,1.4765637351838146,0.04735557416836689,13.0,0.2765957446808511,0.19148936170212766,0.0851063829787234,0,0
2024,4,401628487,Iowa,Minnesota,64,44,20,0.3125,48,0.3958333333333333,48,0.2916666666666667,0,0.0,0.4318181818181818,0.25,0.18181818181818182,0.05,0.18624615005954895,31.6,Cade McNamara,13,58,20,38,0.6551724137931034,0.4,0.4473684210526316,0.1,0.07894736842105263,0.12364263277757036,64,0.453125,1.064777421406475,0.18624615005954892,58,0.3620689655172414,1.307073980140403,0.12364263277757037,11.0,0.1896551724137931,0.034482758620689655,0.15517241379310345,0,0
2024,6,401628504,Iowa,Ohio State,44,21,23,0.5227272727272727,27,0.5925925925925926,33,0.36363636363636365,0,0.0,0.2857142857142857,0.391304347826087,0.14285714285714285,0.043478260869565216,0.048360297892638876,35.6875,B.Sullivan|C.McNamara|C.McNamara steps back to pass,14,64,38,26,0.40625,0.6216216216216216,0.6,0.21052631578947367,0.11538461538461539,0.3939296634281749,47,0.2553191489361702,1.7810096766464674,-0.01054083977791917,63,0.5555555555555556,1.1689953968969578,0.3791368413989202,6.0,0.09523809523809523,0.06349206349206349,0.031746031746031744,-3,1
2024,7,401628512,Iowa,Washington,48,34,14,0.2916666666666667,39,0.3076923076923077,39,0.23076923076923078,0,0.0,0.5588235294117647,0.35714285714285715,0.20588235294117646,0.07142857142857142,0.2572007463999076,35.583333333333336,Cade McNamara,16,80,26,54,0.675,0.34615384615384615,0.3888888888888889,0.15384615384615385,0.05555555555555555,0.1599831247834198,48,0.4791666666666667,1.0850809104385601,0.2572007463999076,80,0.4,1.191334474191559,0.1599831247834198,12.0,0.15,0.0875,0.0625,0,0
2024,8,401628520,Iowa,Michigan State,45,23,22,0.4888888888888889,34,0.4117647058823529,34,0.4117647058823529,1,0.043478260869565216,0.34782608695652173,0.4090909090909091,0.043478260869565216,0.045454545454545456,0.14755264496291354,29.62857142857143,Cade McNamara,11,69,38,31,0.4492753623188406,0.631578947368421,0.5806451612903226,0.21052631578947367,0.12903225806451613,0.3104507718871329,45,0.37777777777777777,1.5196342411969601,0.1475526449629135,69,0.5362318840579711,0.9138849333338749,0.310450771887133,6.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0,0
2024,9,401628527,Iowa,Northwestern,65,39,26,0.4,42,0.5,48,0.3541666666666667,7,0.1794871794871795,0.41025641025641024,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.15115174310263896,32.734693877551024,Brendan Sullivan|Cade McNamara,12,49,22,27,0.5510204081632653,0.3181818181818182,0.37037037037037035,0.09090909090909091,0.07407407407407407,-0.14488974575652794,66,0.3333333333333333,1.3196602339315886,0.04523332767374571,51,0.3333333333333333,0.8493007614400642,-0.3175955570080596,13.0,0.2549019607843137,0.1568627450980392,0.09803921568627451,-1,-2
2024,10,401628535,Iowa,Wisconsin,62,52,10,0.16129032258064516,40,0.2,51,0.13725490196078433,7,0.1346153846153846,0.5384615384615384,0.6,0.21153846153846154,0.1,0.4398076527332224,36.48,Brendan Sullivan,14,56,26,30,0.5357142857142857,0.5384615384615384,0.3,0.19230769230769232,0.06666666666666667,0.031933490088589825,62,0.5645161290322581,1.1714164900316828,0.4398076527332224,56,0.39285714285714285,0.9495952205157493,0.03193349008858982,11.0,0.19642857142857142,0.07142857142857142,0.125,0,0
2024,11,401628542,Iowa,UCLA,45,28,17,0.37777777777777777,35,0.34285714285714286,35,0.3142857142857143,7,0.25,0.2857142857142857,0.47058823529411764,0.14285714285714285,0.17647058823529413,0.11667473305534212,31.2,Brendan Sullivan|Jackson Stratton,14,73,39,34,0.4657534246575342,0.46153846153846156,0.5294117647058824,0.23076923076923078,0.08823529411764706,0.12319871099224193,45,0.35555555555555557,1.3857781832400935,0.11667473305534212,73,0.4520547945205479,0.9868586805474393,0.12319871099224196,9.0,0.1232876712328767,0.0684931506849315,0.0547945205479452,0,0
2024,13,401628556,Iowa,Maryland,72,57,15,0.20833333333333334,58,0.25862068965517243,57,0.22807017543859648,1,0.017543859649122806,0.3684210526315789,0.4,0.12280701754385964,0.0,0.07166500239233194,30.516666666666666,Jackson Stratton,14,57,23,34,0.5964912280701754,0.391304347826087,0.47058823529411764,0.13043478260869565,0.0,0.10390262304057363,72,0.4305555555555556,0.957414174668803,0.07166500239233196,57,0.38596491228070173,0.9727860983020371,0.10390262304057361,12.0,0.21052631578947367,0.12280701754385964,0.08771929824561403,0,0
2024,14,401628562,Iowa,Nebraska,41,25,16,0.3902439024390244,30,0.4,31,0.25806451612903225,2,0.08,0.16,0.3125,0.08,0.0625,-0.23978101864704288,31.703703703703702,Jackson Stratton,15,76,39,37,0.4868421052631579,0.5128205128205128,0.40540540540540543,0.05128205128205128,0.08108108108108109,0.102562056333992,41,0.1951219512195122,1.5754025965235,-0.239781018647043,76,0.4605263157894737,0.9310879443537975,0.10256205633399201,15.0,0.19736842105263158,0.17105263157894737,0.02631578947368421,0,0
2024,1,401628330,Tennessee,Chattanooga,90,44,46,0.5111111111111111,16,0.4375,74,0.4864864864864865,5,0.11363636363636363,0.6136363636363636,0.5869565217391305,0.18181818181818182,0.10869565217391304,0.4956052709998016,14.506849315068493,Gaston Moore|Jake Merklinger|Nico Iamaleava,14,60,34,26,0.43333333333333335,0.20588235294117646,0.5384615384615384,0.029411764705882353,0.038461538461538464,-0.043462677181477775,90,0.6111111111111112,1.1473337353119992,0.49560527099980156,60,0.25,1.140017680544668,-0.04346267718147778,11.0,0.18333333333333332,0.1,0.08333333333333333,0,0
2024,2,401628346,Tennessee,NC State,67,44,23,0.34328358208955223,31,0.45161290322580644,52,0.3076923076923077,8,0.18181818181818182,0.4318181818181818,0.5652173913043478,0.1590909090909091,0.21739130434782608,0.16352307333165117,28.673076923076923,Nico Iamaleava,16,50,25,25,0.5,0.28,0.44,0.16,0.08,-0.3131898031289125,67,0.43283582089552236,1.4024501467772208,0.16352307333165117,50,0.28,0.938555342906897,-0.3131898031289125,20.0,0.4,0.32,0.08,0,0
2024,3,401628360,Tennessee,Kent State,80,54,26,0.325,13,0.6153846153846154,61,0.3770491803278688,9,0.16666666666666666,0.5555555555555556,0.6153846153846154,0.3148148148148148,0.11538461538461539,0.6007683620349612,25.328358208955223,Gaston Moore|Jake Merklinger|Nico Iamaleava,11,42,28,14,0.3333333333333333,0.25,0.42857142857142855,0.07142857142857142,0.0,-0.04845058963607718,80,0.575,1.443864500161908,0.6007683620349612,46,0.34782608695652173,0.9440075207088591,0.019275271342524894,12.0,0.2608695652173913,0.15217391304347827,0.10869565217391304,0,-4
2024,4,401628369,Tennessee,Oklahoma,73,49,24,0.3287671232876712,37,0.3783783783783784,54,0.3148148148148148,5,0.10204081632653061,0.3877551020408163,0.375,0.12244897959183673,0.125,0.023139525227135003,28.181818181818183,Nico Iamaleava,13,67,30,37,0.5522388059701493,0.3103448275862069,0.43243243243243246,0.13333333333333333,0.02702702702702703,-0.05083694575762618,73,0.3150684931506849,1.2603935306766059,0.023139525227135006,67,0.2835820895522388,1.2968146951269095,-0.07858238826506515,20.0,0.29850746268656714,0.22388059701492538,0.07462686567164178,0,0
2024,6,401628379,Tennessee,Arkansas,65,32,33,0.5076923076923077,42,0.5,47,0.46808510638297873,7,0.21875,0.375,0.45454545454545453,0.09375,0.030303030303030304,0.1614545973196079,21.132075471698112,Nico Iamaleava,12,74,42,32,0.43243243243243246,0.35714285714285715,0.5625,0.09523809523809523,0.15625,0.15341363985876863,65,0.38461538461538464,1.271020036913961,0.16145459731960787,74,0.4189189189189189,1.2478361184141211,0.15341363985876863,11.0,0.14864864864864866,0.12162162162162163,0.02702702702702703,0,0
2024,7,401628391,Tennessee,Florida,69,40,29,0.42028985507246375,48,0.3958333333333333,52,0.4423076923076923,5,0.125,0.425,0.41379310344827586,0.075,0.13793103448275862,0.10066262877582456,21.166666666666668,Nico Iamaleava,15,72,37,35,0.4861111111111111,0.4444444444444444,0.45714285714285713,0.16216216216216217,0.08571428571428572,0.025091445551860162,69,0.43478260869565216,1.0320601235208093,0.10066262877582456,71,0.39436619718309857,1.1626502616249283,0.025091445551860155,19.0,0.2676056338028169,0.19718309859154928,0.07042253521126761,0,1
2024,8,401628397,Tennessee,Alabama,73,41,32,0.4383561643835616,47,0.5106382978723404,57,0.38596491228070173,6,0.14634146341463414,0.3902439024390244,0.40625,0.12195121951219512,0.21875,0.04164012619044611,22.210526315789473,Gaston Moore|Jalen Milroe|Nico Iamaleava,16,77,30,47,0.6103896103896104,0.4,0.3617021276595745,0.03333333333333333,0.0851063829787234,-0.0669582581394847,73,0.3561643835616438,1.3157469113351283,0.04164012619044614,77,0.36363636363636365,1.0400951758381705,-0.06695825813948471,13.0,0.16883116883116883,0.12987012987012986,0.03896103896103896,0,0
2024,10,401628412,Tennessee,Kentucky,82,42,40,0.4878048780487805,60,0.5333333333333333,67,0.47761194029850745,5,0.11904761904761904,0.42857142857142855,0.55,0.09523809523809523,0.1,0.24267699889554337,21.536231884057973,Nico Iamaleava,15,64,33,31,0.484375,0.45454545454545453,0.45161290322580644,0.18181818181818182,0.12903225806451613,0.09453535501553587,82,0.573170731707317,0.765904248676675,0.24267699889554342,65,0.36923076923076925,1.2573194752293093,0.09837549010325507,9.0,0.13846153846153847,0.06153846153846154,0.07692307692307693,0,-1
2024,11,401628416,Tennessee,Mississippi State,78,57,21,0.2692307692307692,55,0.32727272727272727,61,0.2459016393442623,6,0.10526315789473684,0.42105263157894735,0.5238095238095238,0.10526315789473684,0.14285714285714285,0.1073122960359472,26.390625,Gaston Moore|Nico Iamaleava,15,62,33,29,0.46774193548387094,0.42424242424242425,0.2413793103448276,0.18181818181818182,0.034482758620689655,0.11229614049179737,78,0.44871794871794873,0.9696817555106371,0.1073122960359472,62,0.2903225806451613,1.5986961466991916,0.11229614049179738,15.0,0.24193548387096775,0.16129032258064516,0.08064516129032258,0,0
2024,12,401628421,Tennessee,Georgia,72,35,37,0.5138888888888888,55,0.5272727272727272,52,0.5192307692307693,8,0.22857142857142856,0.45714285714285713,0.4594594594594595,0.11428571428571428,0.0,0.1400158723893411,25.967741935483872,Nico Iamaleava,12,71,31,40,0.5633802816901409,0.2903225806451613,0.5,0.12903225806451613,0.2,0.3403372519640064,72,0.4583333333333333,1.0384177707931046,0.14001587238934113,71,0.4084507042253521,1.5335848659767386,0.3403372519640064,9.0,0.1267605633802817,0.04225352112676056,0.08450704225352113,0,0
