team,book,win_total,over_odds,under_odds,snapshot_ts,source_file
TCU,Caesars,6.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
TCU,FanDuel,6.5,-176.0,142.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
TCU Horned Frogs,DraftKings,6.5,-146.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Temple,BetMGM,5.5,100.0,-130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Temple,Caesars,4.5,-220.0,160.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Temple,DraftKings,5.5,-110.0,-120.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Temple,FanDuel,5.5,-118.0,-104.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tennessee,BetMGM,7.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tennessee,Caesars,7.5,-120.0,-110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tennessee,DraftKings,7.5,-105.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tennessee,FanDuel,7.5,-114.0,-106.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas,BetMGM,9.5,105.0,-135.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas,Caesars,9.5,100.0,-130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas,DraftKings,9.5,120.0,-142.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas,FanDuel,9.5,108.0,-132.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas A&M,BetMGM,8.5,-115.0,-110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas A&M,Caesars,8.5,-105.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas A&M,DraftKings,8.5,100.0,-120.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas A&M,FanDuel,8.5,-106.0,-114.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas St,BetMGM,6.5,130.0,-165.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas State Bobcats,DraftKings,6.5,130.0,-166.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas Tech,BetMGM,10.5,-220.0,170.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas Tech,Caesars,11.5,180.0,-230.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas Tech,DraftKings,10.5,-200.0,160.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Texas Tech,FanDuel,10.5,-215.0,172.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Toledo,BetMGM,7.5,-130.0,100.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Toledo,Caesars,7.5,-135.0,105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Toledo Rockets,DraftKings,7.5,-130.0,100.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Troy,BetMGM,6.5,-155.0,120.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Troy,Caesars,6.5,-170.0,130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Troy,DraftKings,6.5,-140.0,110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulane,BetMGM,7.5,120.0,-150.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulane,Caesars,7.5,130.0,-170.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulane,DraftKings,7.5,120.0,-150.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulsa,BetMGM,5.5,-105.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulsa,Caesars,5.5,100.0,-130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Tulsa Golden Hurricane,DraftKings,5.5,-105.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UAB,BetMGM,3.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UAB,Caesars,3.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UAB Blazers,DraftKings,3.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UCF,DraftKings,5.5,-130.0,110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UCLA,BetMGM,6.5,100.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UCLA,Caesars,5.5,-220.0,160.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UCLA,FanDuel,6.5,118.0,-144.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UCLA Bruins,DraftKings,6.5,110.0,-132.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UConn,BetMGM,5.5,-118.0,-110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UConn,Caesars,5.5,100.0,-130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UConn Huskies,DraftKings,5.5,-105.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UL-Monroe Warhawks,DraftKings,3.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UMass,BetMGM,2.5,-150.0,115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UMass,Caesars,2.5,-170.0,130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UMass Minutemen,DraftKings,2.5,-156.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UNC,BetMGM,4.5,-135.0,105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UNLV,BetMGM,7.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UNLV,Caesars,7.5,-200.0,150.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UNLV,DraftKings,7.5,-174.0,134.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UNLV,FanDuel,8.5,120.0,-148.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
USC,BetMGM,8.5,105.0,-125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
USC,Caesars,8.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
USC,DraftKings,8.5,115.0,-136.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
USC,FanDuel,8.5,106.0,-130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTEP,BetMGM,3.5,110.0,-140.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTEP,Caesars,3.5,115.0,-145.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTEP,DraftKings,3.5,110.0,-140.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTSA,BetMGM,7.5,-125.0,-105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTSA,Caesars,7.5,-150.0,115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
UTSA,DraftKings,7.5,-125.0,-105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah,BetMGM,8.5,-135.0,105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah,Caesars,8.5,-135.0,105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah,FanDuel,8.5,-130.0,106.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah State,BetMGM,4.5,-140.0,110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah State,DraftKings,5.5,175.0,-230.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Utah Utes,DraftKings,8.5,-150.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Vanderbilt,BetMGM,5.5,-155.0,120.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Vanderbilt,Caesars,5.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Vanderbilt,FanDuel,5.5,-138.0,112.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Vanderbilt Commodores,DraftKings,5.5,-130.0,110.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia,BetMGM,7.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia,Caesars,7.5,-170.0,130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia,DraftKings,7.5,-150.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia,FanDuel,8.5,132.0,-162.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia Tech,BetMGM,6.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia Tech,Caesars,7.5,130.0,-160.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia Tech,DraftKings,6.5,-150.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Virginia Tech,FanDuel,6.5,-162.0,132.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
W. Kentucky,BetMGM,6.5,-180.0,135.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
W. Michigan,BetMGM,7.5,135.0,-175.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
WV,FanDuel,5.5,-162.0,132.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wake Forest,BetMGM,5.5,-125.0,100.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wake Forest,Caesars,5.5,-125.0,-105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wake Forest,DraftKings,5.5,-136.0,115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wake Forest,FanDuel,5.5,-132.0,108.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington,BetMGM,7.5,-160.0,125.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington,Caesars,7.5,-155.0,130.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington,FanDuel,7.5,-152.0,124.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington Huskies,DraftKings,7.5,-170.0,140.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington St,BetMGM,4.5,-190.0,145.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Washington State,DraftKings,5.5,134.0,-175.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
West Virginia,BetMGM,5.5,-175.0,135.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
West Virginia,Caesars,5.5,-150.0,115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
West Virginia,DraftKings,5.5,-160.0,134.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Western Kentucky,Caesars,6.5,-180.0,140.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Western Kentucky Hilltoppers,DraftKings,7.5,125.0,-160.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Western Michigan,Caesars,7.5,115.0,-150.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Western Michigan,DraftKings,7.5,115.0,-146.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wisconsin,BetMGM,6.5,-135.0,105.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wisconsin,Caesars,6.5,-130.0,100.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wisconsin,DraftKings,6.5,-105.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wisconsin,FanDuel,6.5,-122.0,100.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wyoming,BetMGM,5.5,-110.0,-120.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wyoming,Caesars,5.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Wyoming,DraftKings,5.5,-115.0,-115.0,2026-07-21T15:15:58+00:00,market_win_totals_history.csv
Air Force,BetMGM,7.5,125.0,-160.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Air Force,Caesars,7.5,-110.0,-120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Air Force,DraftKings,7.5,120.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Akron,BetMGM,4.5,-115.0,-115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Akron,Caesars,4.5,-120.0,-110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Akron,DraftKings,4.5,-125.0,-105.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Alabama,BetMGM,8.5,-120.0,-105.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Alabama,Caesars,8.5,-130.0,100.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Alabama,DraftKings,8.5,100.0,-120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Alabama,FanDuel,8.5,-120.0,-102.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
App State,BetMGM,5.5,-165.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Appalachian St.,Caesars,5.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Appalachian State,DraftKings,5.5,-166.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Appalachian State,FanDuel,5.5,-162.0,132.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona,BetMGM,7.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona,Caesars,7.5,100.0,-130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona,FanDuel,7.5,122.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona State,BetMGM,6.5,-130.0,100.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona State,Caesars,6.5,-130.0,100.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona State,DraftKings,6.5,-110.0,-110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona State,FanDuel,6.5,-114.0,-106.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arizona Wildcats,DraftKings,7.5,105.0,-125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas,BetMGM,4.5,135.0,-175.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas,Caesars,4.5,140.0,-180.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas,FanDuel,4.5,138.0,-170.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas Razorbacks,DraftKings,4.5,130.0,-166.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas St,BetMGM,5.5,-200.0,155.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas St.,Caesars,6.5,125.0,-160.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas State,FanDuel,6.5,112.0,-138.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Arkansas State Red Wolves,DraftKings,6.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Army,BetMGM,7.5,-145.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Army,Caesars,7.5,-160.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Army Black,DraftKings,7.5,-146.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Auburn,BetMGM,6.5,-120.0,-110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Auburn,Caesars,6.5,-130.0,100.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Auburn,DraftKings,6.5,-115.0,-105.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Auburn,FanDuel,6.5,-115.0,-105.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
BYU,BetMGM,8.5,-150.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
BYU,Caesars,8.5,-150.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
BYU,DraftKings,8.5,-136.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
BYU,FanDuel,8.5,-138.0,112.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Ball St.,Caesars,3.5,-115.0,-115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Ball State,BetMGM,3.5,-125.0,-105.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Ball State Cardinals,DraftKings,3.5,-120.0,-110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Baylor,BetMGM,6.5,150.0,-190.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Baylor,Caesars,6.5,145.0,-190.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Baylor,DraftKings,5.5,-166.0,134.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Baylor,FanDuel,6.5,154.0,-192.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boise St.,Caesars,7.5,-150.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boise State,BetMGM,7.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boise State,DraftKings,8.5,200.0,-270.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boston College,BetMGM,3.5,120.0,-155.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boston College,Caesars,3.5,-105.0,-125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boston College,DraftKings,3.5,100.0,-120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Boston College,FanDuel,3.5,116.0,-142.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Bowling Green,BetMGM,4.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Bowling Green,Caesars,4.5,-165.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Bowling Green,DraftKings,4.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Buffalo,BetMGM,6.5,135.0,-175.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Buffalo,Caesars,5.5,-170.0,135.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Buffalo Bulls,DraftKings,5.5,-166.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
C. Michigan,BetMGM,6.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
California,BetMGM,6.5,120.0,-155.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
California,Caesars,6.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
California,FanDuel,6.5,118.0,-144.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
California Golden,DraftKings,6.5,100.0,-120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Central Florida,BetMGM,5.5,-170.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Central Florida,Caesars,5.5,-160.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Central Florida,FanDuel,5.5,-154.0,126.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Central Michigan,Caesars,6.5,115.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Central Michigan Chippewas,DraftKings,6.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Charlotte,BetMGM,2.5,120.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Charlotte,Caesars,2.5,115.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Charlotte 49ers,DraftKings,2.5,120.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Cincinnati,BetMGM,5.5,120.0,-155.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Cincinnati,Caesars,5.5,120.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Cincinnati,DraftKings,5.5,125.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Cincinnati,FanDuel,5.5,118.0,-144.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Clemson,BetMGM,7.5,-145.0,110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Clemson,Caesars,7.5,-140.0,110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Clemson,DraftKings,7.5,-140.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Clemson,FanDuel,7.5,-144.0,118.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Coastal Car,BetMGM,4.5,-150.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Coastal Carolina,Caesars,4.5,-170.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Coastal Carolina Chanticleers,DraftKings,4.5,-140.0,110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado,BetMGM,4.5,135.0,-175.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado,Caesars,4.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado,FanDuel,4.5,132.0,-162.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado Buffaloes,DraftKings,4.5,134.0,-160.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado St,BetMGM,3.5,-150.0,115.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado St.,Caesars,3.5,-150.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado State,DraftKings,4.5,160.0,-200.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Colorado State,FanDuel,3.5,-154.0,126.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Delaware,BetMGM,6.5,130.0,-165.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Delaware,Caesars,5.5,-165.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Delaware Fightin Blue Hens,DraftKings,6.5,130.0,-166.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Duke,BetMGM,5.5,-125.0,-102.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Duke,Caesars,5.5,-130.0,100.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Duke,FanDuel,5.5,-134.0,110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Duke Blue Devils,DraftKings,5.5,-130.0,110.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
E. Carolina,BetMGM,7.5,105.0,-135.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
E. Michigan,BetMGM,5.5,-155.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
East Carolina,Caesars,7.5,110.0,-140.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
East Carolina,DraftKings,7.5,105.0,-136.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Eastern Michigan,Caesars,5.5,-170.0,135.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Eastern Michigan,DraftKings,5.5,-166.0,130.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
FIU,BetMGM,6.5,120.0,-155.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
FIU,FanDuel,6.5,100.0,-120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
FL Atlantic,BetMGM,5.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida,BetMGM,7.5,110.0,-145.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida,Caesars,7.5,120.0,-150.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida,DraftKings,7.5,130.0,-156.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida,FanDuel,7.5,126.0,-154.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida Atlantic,Caesars,5.5,-160.0,120.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida Atlantic,DraftKings,5.5,-160.0,125.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
Florida International,Caesars,6.5,120.0,-160.0,2026-07-21T17:19:46+00:00,market_win_totals_history.csv
