game_id,season,week,away_team,home_team,frozen_away_market_rating,frozen_home_market_rating,predicted_away_market_move,predicted_home_market_move,market_fair_spread,current_away_sp_plus,current_home_sp_plus,predicted_away_sp_plus_move,predicted_home_sp_plus_move,sp_plus_fair_spread,no_update_market_spread,current_lambda_050_spread,simple_blend,historical_espn_bet_opening_field,actual_close,actual_result,timing_limitation_flag,neutral_site_uncertainty,market_history_source,market_net_move,sp_plus_net_move,alignment_category,confidence_tier,aligned_fair_spread,confidence,no_future_market_feature,sp_plus_prediction_oos,market_prediction_oos,home_key,away_key,archive_row,home_team_tracker,away_team_tracker,fpi_calibrated,teamrankings_calibrated,opening_home_spread,close_home_spread,mapping_status,fixed_weight_ensemble,ridge_stack,average_sp_fpi_tr,average_all_four,agreement_category,selected_prediction,clv_vs_timing_unknown_open
401628405,2024,9,Texas,Vanderbilt,22.479523070860303,-3.4257632915795906,0.227049694647865,1.9715795890484715,21.660756468039285,30.0,4.7,-2.399789323497071,-0.6023453458390564,21.002556022341984,23.405286362439895,22.405286362439895,21.331656245190636,17.5,16.5,-3,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-1.7445298944006065,-1.797443977658015,Same meaningful direction,Strong agreement,21.331656245190636,0.603063400805856,True,True,True,vanderbilt,texas,457.0,Vanderbilt,Texas,19.992024519010826,19.9196326645379,19.0,16.5,matched,20.230994122457616,19.447922642347116,20.304737735296904,20.6437424184825,all four agree meaningfully,20.230994122457616,-1.2309941224576164
401628406,2024,10,Ole Miss,Arkansas,16.843159787109656,2.6893715632523407,0.9367828011906264,0.3099607923050432,12.2806102327429,26.8,9.0,-1.0352117076104852,2.1957184771784126,12.0690698152111,11.653788223857315,-4.846211776142685,12.174840023977,6.5,7.5,-32,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.6268220088855831,-3.230930184788898,SP+ only meaningful,Moderate agreement,12.174840023977,0.8253954928199937,True,True,True,arkansas,ole miss,465.0,Arkansas,Mississippi,9.465223563219176,9.225660556689288,7.0,7.5,matched,9.911321652758787,9.809911872766452,10.253317978373188,10.760141041965618,only external models agree,9.911321652758787,-2.9113216527587866
401628407,2024,10,Vanderbilt,Auburn,-0.9066338271444924,5.73959225974355,-0.8769375373903912,-0.1732125744105336,-9.8499510498679,5.1,10.9,0.5354236750705466,0.1376905322412946,-7.902266857170748,-9.146226086888042,-10.146226086888042,-8.876108953519324,-6.5,-7.5,-10,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-0.7037249629798575,0.3977331428292519,Both no meaningful change,No meaningful change,-8.876108953519324,0.3392493681913029,True,True,True,auburn,vanderbilt,467.0,Auburn,Vanderbilt,-4.521910855418114,-6.952399811594507,-7.0,-7.5,matched,-6.364946057508913,-5.84767246404761,-6.458859174727789,-7.306632143512817,insufficient/weak coverage,-6.364946057508913,-0.635053942491087
401628408,2024,10,Florida,Georgia,2.993015091075523,18.70592410441712,-0.0479377326836541,-0.8301945142175687,-17.430652231807684,12.6,25.5,1.255044304724129,0.3327701905329837,-14.477725885808857,-18.2129090133416,-12.712909013341598,-15.95418905880827,-16.5,-14.5,14,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.7822567815339146,0.9222741141911456,Market only meaningful,Moderate agreement,-15.95418905880827,0.2529771395847546,True,True,True,georgia,florida,479.0,Georgia,Florida,-11.782779104703767,-13.441904253109476,-17.0,-14.5,matched,-13.280711154886951,-12.371315725623973,-13.2341364145407,-14.283265368857448,insufficient/weak coverage,-13.280711154886951,-3.7192888451130486
401628411,2024,10,Texas A&M,South Carolina,10.214594512950695,2.8746385959754077,-0.0573795651477805,0.1686842579813889,4.613892093846118,18.1,9.5,0.0660111740593106,1.9369016980931075,4.229109475966206,4.8399559169752875,-0.1600440830247116,4.421500784906162,3.5,3.5,24,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-0.2260638231291694,-1.870890524033797,SP+ only meaningful,Moderate agreement,4.421500784906162,0.7221350030598952,True,True,True,south carolina,texas a m,501.0,South Carolina,Texas A&M,1.757233574352344,0.26831639797848617,3.0,3.5,matched,1.6945201459135646,2.0916064946661357,2.0848864827656786,2.717137885535789,only external models agree,1.6945201459135646,1.3054798540864354
401628412,2024,10,Kentucky,Tennessee,6.015835192824111,14.91965548045558,-0.2976869887796048,-0.3562717275785331,-11.34523554883254,9.3,21.5,-1.5703849239866257,0.1983124269971576,-16.468697350983785,-11.403820287631468,-24.40382028763147,-13.90696644990816,-16.0,-17.5,10,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.0585847387989282,-1.7686973509837831,SP+ only meaningful,Moderate agreement,-13.90696644990816,0.1633063179472578,True,True,True,tennessee,kentucky,503.0,Tennessee,Kentucky,-19.782370228080065,-18.925992513544664,-15.5,-17.5,matched,-18.264738386631524,-16.994071363265743,-18.392353364202837,-16.630573910360262,insufficient/weak coverage,-18.264738386631524,2.7647383866315245
401628413,2024,11,Alabama,LSU,20.15231509447588,10.09469781857192,0.5790295521620406,0.0680268045566784,8.068620023509324,23.9,20.2,0.9838992097640868,-1.9562516134609769,4.1401508232250634,7.5576172759039615,23.05761727590396,6.1043854233671935,2.5,2.5,-29,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.5110027476053621,2.9401508232250637,SP+ only meaningful,Moderate agreement,6.1043854233671935,0.2029027593278503,True,True,True,lsu,alabama,526.0,LSU,Alabama,7.667016567077481,6.1180105424426845,3.0,2.5,matched,6.7348879284815055,6.361934859086122,5.975059310915076,6.498449489063638,insufficient/weak coverage,6.7348879284815055,-3.7348879284815055
401628414,2024,11,Georgia,Ole Miss,18.027008981834054,17.704490665582576,0.6781394582205391,0.066809790153883,-1.5661520156818654,25.6,27.5,-0.7008855270761576,0.7763053427166746,-5.87719086979283,-2.177481683748521,-14.67748168374852,-3.721671442737348,2.5,1.5,18,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,0.6113296680666561,-1.4771908697928322,SP+ only meaningful,Moderate agreement,-3.721671442737348,0.1882870804505522,True,True,True,ole miss,georgia,532.0,Mississippi,Georgia,-1.071297430389457,-2.6565306742536126,3.0,1.5,matched,-2.2354655304046975,-2.2292447454834408,-3.2016729914786333,-2.7927927475294414,broad conflict,-2.2354655304046975,5.2354655304046975
401628415,2024,11,Oklahoma,Missouri,7.704582460506076,11.152783713011276,-1.4435495621898378,-1.0775685340647785,-6.314182280630258,9.7,17.9,-1.010381443995288,-3.5305284353520308,-8.179853008643256,-5.9482012525052,6.5517987474948,-7.247017644636758,-2.5,3.5,7,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-0.3659810281250593,2.520146991356743,SP+ only meaningful,Moderate agreement,-7.247017644636758,0.3489584446058745,True,True,True,missouri,oklahoma,533.0,Missouri,Oklahoma,-2.9472647290670086,-1.1941071381375634,-2.5,3.5,matched,-3.10595227580918,-3.2304419218310976,-4.107074958615943,-4.658851789119522,broad conflict,-3.10595227580918,0.6059522758091802
401628417,2024,11,Florida,Texas,2.102809010099511,21.457494249147093,-0.6265686793517099,0.865577116319998,-23.346831034719287,13.0,27.4,-1.3181885663741932,-0.9431553976451076,-17.275033168729085,-21.854685239047583,-14.854685239047582,-20.310932101724184,-21.5,-24.5,32,TIMING-UNKNOWN ESPN BET OPENING-FIELD DIAGNOSTIC; not proven Saturday DK/FD,historical source lacks validated neutral-site treatment,data/research/pbp_market_modeling_2021_2025/full_game_modeling_rows.csv,-1.492145795671708,-0.3750331687290857,Market only meaningful,Moderate agreement,-20.310932101724184,0.1414067566621516,True,True,True,texas,florida,549.0,Texas,Florida,-19.57824943392344,-15.269933673254538,-21.0,-24.5,matched,-18.00145966321603,-16.775375272253807,-17.374405425302356,-18.867511827656585,market/SP+ conflict; FPI/TR favor one side,-18.00145966321603,-2.9985403367839716
