game_id,week,date,away_team,home_team,neutral_site,site_spread_home,site_spread_text,site_total,blend_spread_home,blend_spread_text,blend_total,spread_sources_used,total_sources_used,spread_weight_detail,total_weight_detail,source_count_spread,source_count_total,dratings_spread_home,dratings_spread_text,dratings_total,spread_disagreement_dratings,total_disagreement_dratings,spread_weight_dratings,total_weight_dratings,massey_spread_home,massey_spread_text,massey_total,spread_disagreement_massey,total_disagreement_massey,spread_weight_massey,total_weight_massey,sagarin_homeaway_spread_home,sagarin_homeaway_spread_text,sagarin_homeaway_total,spread_disagreement_sagarin_homeaway,total_disagreement_sagarin_homeaway,spread_weight_sagarin_homeaway,total_weight_sagarin_homeaway,sagarin_predictor_spread_home,sagarin_predictor_spread_text,sagarin_predictor_total,spread_disagreement_sagarin_predictor,total_disagreement_sagarin_predictor,spread_weight_sagarin_predictor,total_weight_sagarin_predictor,spread_disagreement,total_disagreement
g250,3,2026-09-19,North Texas,Texas State,False,8.2,Texas State -8.2,64.2,8.2,Texas State -8.2,64.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g251,3,2026-09-19,Temple,Toledo,False,-0.2,Temple -0.2,52.0,-0.2,Temple -0.2,52.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g252,3,2026-09-19,East Texas A&M,Tulsa,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g253,3,2026-09-19,Purdue,UCLA,False,9.7,UCLA -9.7,52.0,9.7,UCLA -9.7,52.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g254,3,2026-09-19,Southeastern La.,UL-Monroe,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g255,3,2026-09-19,Utah State,Utah,False,22.9,Utah -22.9,54.3,22.9,Utah -22.9,54.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g256,3,2026-09-19,NC State,Vanderbilt,False,6.0,Vanderbilt -6.0,56.8,6.0,Vanderbilt -6.0,56.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g257,3,2026-09-19,Eastern Washington,Washington,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g258,3,2026-09-19,Duquesne,Washington State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g259,3,2026-09-19,Virginia,West Virginia,True,-5.8,Virginia -5.8,49.1,-5.8,Virginia -5.8,49.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g260,3,2026-09-19,Eastern Michigan,Wisconsin,False,18.8,Wisconsin -18.8,44.8,18.8,Wisconsin -18.8,44.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g261,4,2026-09-24,Liberty,Coastal Carolina,False,-5.1,Liberty -5.1,56.3,-5.1,Liberty -5.1,56.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g262,4,2026-09-25,Clemson,California,False,-6.3,Clemson -6.3,50.5,-6.3,Clemson -6.3,50.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g263,4,2026-09-25,Navy,UAB,False,-15.4,Navy -15.4,56.5,-15.4,Navy -15.4,56.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g264,4,2026-09-26,UNLV,Akron,False,-21.6,UNLV -21.6,52.2,-21.6,UNLV -21.6,52.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g265,4,2026-09-26,South Carolina,Alabama,False,9.3,Alabama -9.3,46.1,9.3,Alabama -9.3,46.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g266,4,2026-09-26,Tulsa,Arkansas,False,15.0,Arkansas -15.0,59.3,15.0,Arkansas -15.0,59.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g267,4,2026-09-26,Kennesaw State,Arkansas State,False,3.7,Arkansas State -3.7,53.7,3.7,Arkansas State -3.7,53.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g268,4,2026-09-26,Vanderbilt,Auburn,False,3.8,Auburn -3.8,51.7,3.8,Auburn -3.8,51.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g269,4,2026-09-26,Colorado,Baylor,False,6.1,Baylor -6.1,55.9,6.1,Baylor -6.1,55.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g270,4,2026-09-26,Virginia Tech,Boston College,False,-9.0,Virginia Tech -9.0,52.7,-9.0,Virginia Tech -9.0,52.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g271,4,2026-09-26,South Florida,Bowling Green,False,-9.0,South Florida -9.0,50.4,-9.0,South Florida -9.0,50.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g272,4,2026-09-26,Robert Morris,Buffalo,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g273,4,2026-09-26,TCU,Central Florida,False,-4.1,TCU -4.1,49.9,-4.1,TCU -4.1,49.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g274,4,2026-09-26,Louisiana,Charlotte,False,-21.6,Louisiana -21.6,55.9,-21.6,Louisiana -21.6,55.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g275,4,2026-09-26,Kansas State,Cincinnati,False,-3.8,Kansas State -3.8,55.5,-3.8,Kansas State -3.8,55.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g276,4,2026-09-26,William & Mary,Duke,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g277,4,2026-09-26,NC Central,East Carolina,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g278,4,2026-09-26,Lindenwood,Eastern Michigan,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g279,4,2026-09-26,Ole Miss,Florida,False,1.5,Florida -1.5,50.4,1.5,Florida -1.5,50.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g280,4,2026-09-26,LIU,Florida International,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g281,4,2026-09-26,Central Arkansas,Florida State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g282,4,2026-09-26,Rice,Fresno State,False,15.1,Fresno State -15.1,46.4,15.1,Fresno State -15.1,46.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g283,4,2026-09-26,Oklahoma,Georgia,False,10.1,Georgia -10.1,48.9,10.1,Georgia -10.1,48.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g284,4,2026-09-26,Houston,Georgia Southern,False,-13.5,Houston -13.5,54.7,-13.5,Houston -13.5,54.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g285,4,2026-09-26,Northern Illinois,Georgia State,False,-5.2,Northern Illinois -5.2,52.0,-5.2,Northern Illinois -5.2,52.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g286,4,2026-09-26,Northwestern,Indiana,False,21.8,Indiana -21.8,47.9,21.8,Indiana -21.8,47.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g287,4,2026-09-26,Utah,Iowa State,False,-8.2,Utah -8.2,49.7,-8.2,Utah -8.2,49.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g288,4,2026-09-26,Middle Tennessee,Jacksonville State,False,20.8,Jacksonville State -20.8,55.2,20.8,Jacksonville State -20.8,55.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g289,4,2026-09-26,Ball State,Kent State,False,7.2,Kent State -7.2,50.2,7.2,Kent State -7.2,50.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g290,4,2026-09-26,South Alabama,Kentucky,False,19.8,Kentucky -19.8,52.1,19.8,Kentucky -19.8,52.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g291,4,2026-09-26,Texas A&M,LSU,False,3.8,LSU -3.8,49.5,3.8,LSU -3.8,49.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g292,4,2026-09-26,Wake Forest,Louisville,False,10.3,Louisville -10.3,47.6,10.3,Louisville -10.3,47.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g293,4,2026-09-26,Gardner-Webb,Marshall,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g294,4,2026-09-26,UCLA,Maryland,False,1.0,Maryland -1.0,50.9,1.0,Maryland -1.0,50.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g295,4,2026-09-26,Central Michigan,Miami-FL,False,35.1,Miami-FL -35.1,47.5,35.1,Miami-FL -35.1,47.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g296,4,2026-09-26,Connecticut,Miami-OH,False,11.0,Miami-OH -11.0,47.4,11.0,Miami-OH -11.0,47.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g297,4,2026-09-26,Iowa,Michigan,False,5.4,Michigan -5.4,48.3,5.4,Michigan -5.4,48.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g298,4,2026-09-26,Nebraska,Michigan State,False,-5.3,Nebraska -5.3,51.6,-5.3,Nebraska -5.3,51.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g299,4,2026-09-26,Missouri,Mississippi State,False,-8.3,Missouri -8.3,53.0,-8.3,Missouri -8.3,53.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g300,4,2026-09-26,Appalachian State,NC State,False,20.1,NC State -20.1,55.4,20.1,NC State -20.1,55.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g301,4,2026-09-26,Air Force,Nevada,False,-7.7,Air Force -7.7,50.2,-7.7,Air Force -7.7,50.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g302,4,2026-09-26,New Mexico,New Mexico State,False,-12.9,New Mexico -12.9,51.0,-12.9,New Mexico -12.9,51.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g303,4,2026-09-26,HCU,North Texas,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g304,4,2026-09-26,Stonehill,Ohio,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g305,4,2026-09-26,Illinois,Ohio State,False,25.5,Ohio State -25.5,51.8,25.5,Ohio State -25.5,51.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g306,4,2026-09-26,James Madison,Old Dominion,False,-2.0,James Madison -2.0,48.6,-2.0,James Madison -2.0,48.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g307,4,2026-09-26,Wisconsin,Penn State,False,17.3,Penn State -17.3,45.7,17.3,Penn State -17.3,45.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g308,4,2026-09-26,Bucknell,Pittsburgh,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g309,4,2026-09-26,Notre Dame,Purdue,False,-27.4,Notre Dame -27.4,53.0,-27.4,Notre Dame -27.4,53.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g310,4,2026-09-26,Howard,Rutgers,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g311,4,2026-09-26,Missouri State,SMU,False,33.0,SMU -33.0,52.1,33.0,SMU -33.0,52.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g312,4,2026-09-26,Massachusetts,Sacramento State,False,10.7,Sacramento State -10.7,51.4,10.7,Sacramento State -10.7,51.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g313,4,2026-09-26,Georgia Tech,Stanford,False,-6.5,Georgia Tech -6.5,49.4,-6.5,Georgia Tech -6.5,49.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g314,4,2026-09-26,Army,Temple,False,-2.8,Army -2.8,55.8,-2.8,Army -2.8,55.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g315,4,2026-09-26,Texas,Tennessee,False,-5.4,Texas -5.4,56.8,-5.4,Texas -5.4,56.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g316,4,2026-09-26,UIW,Texas State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g317,4,2026-09-26,Sam Houston,Texas Tech,False,52.6,Texas Tech -52.6,53.2,52.6,Texas Tech -52.6,53.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g318,4,2026-09-26,San Diego State,Toledo,False,-7.6,San Diego State -7.6,46.4,-7.6,San Diego State -7.6,46.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g319,4,2026-09-26,Southern Miss,Tulane,False,20.9,Tulane -20.9,53.1,20.9,Tulane -20.9,53.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g320,4,2026-09-26,Florida Atlantic,UL-Monroe,False,-15.7,Florida Atlantic -15.7,57.1,-15.7,Florida Atlantic -15.7,57.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g321,4,2026-09-26,Oregon,USC,False,-9.1,Oregon -9.1,55.8,-9.1,Oregon -9.1,55.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g322,4,2026-09-26,Oregon State,UTEP,False,-11.7,Oregon State -11.7,48.4,-11.7,Oregon State -11.7,48.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g323,4,2026-09-26,Colorado State,UTSA,False,8.8,UTSA -8.8,53.2,8.8,UTSA -8.8,53.2,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g324,4,2026-09-26,Troy,Utah State,False,1.0,Utah State -1.0,54.0,1.0,Utah State -1.0,54.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g325,4,2026-09-26,Delaware,Virginia,False,22.9,Virginia -22.9,52.1,22.9,Virginia -22.9,52.1,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g326,4,2026-09-26,Minnesota,Washington,False,11.4,Washington -11.4,47.4,11.4,Washington -11.4,47.4,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g327,4,2026-09-26,Arizona,Washington State,False,-12.2,Arizona -12.2,48.7,-12.2,Arizona -12.2,48.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g328,4,2026-09-26,Oklahoma State,West Virginia,False,-2.9,Oklahoma State -2.9,52.7,-2.9,Oklahoma State -2.9,52.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g329,4,2026-09-26,Mercyhurst,Western Kentucky,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g330,4,2026-09-26,Boise State,Western Michigan,False,-11.5,Boise State -11.5,48.8,-11.5,Boise State -11.5,48.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g331,4,2026-09-26,Hawaii,Wyoming,False,-2.7,Hawaii -2.7,48.0,-2.7,Hawaii -2.7,48.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g332,5,2026-10-01,Western Kentucky,New Mexico State,False,-8.1,Western Kentucky -8.1,53.3,-8.1,Western Kentucky -8.1,53.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g333,5,2026-10-01,North Texas,Tulsa,False,4.9,Tulsa -4.9,57.0,4.9,Tulsa -4.9,57.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g334,5,2026-10-02,Liberty,Delaware,False,-4.1,Liberty -4.1,57.6,-4.1,Liberty -4.1,57.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g335,5,2026-10-02,Penn State,Northwestern,False,-11.1,Penn State -11.1,48.5,-11.1,Penn State -11.1,48.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g336,5,2026-10-02,Pittsburgh,Virginia Tech,False,5.2,Virginia Tech -5.2,53.3,5.2,Virginia Tech -5.2,53.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g337,5,2026-10-03,Navy,Air Force,False,-0.3,Navy -0.3,53.9,-0.3,Navy -0.3,53.9,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g338,5,2026-10-03,Cincinnati,Arizona,False,8.4,Arizona -8.4,53.7,8.4,Arizona -8.4,53.7,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g339,5,2026-10-03,Baylor,Arizona State,False,4.1,Arizona State -4.1,55.0,4.1,Arizona State -4.1,55.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g340,5,2026-10-03,Toledo,Ball State,False,-12.2,Toledo -12.2,46.8,-12.2,Toledo -12.2,46.8,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g341,5,2026-10-03,Utah State,Boise State,False,17.3,Boise State -17.3,53.6,17.3,Boise State -17.3,53.6,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g342,5,2026-10-03,Western Michigan,Buffalo,False,-1.9,Western Michigan -1.9,44.3,-1.9,Western Michigan -1.9,44.3,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g343,5,2026-10-03,Akron,Central Michigan,False,8.8,Central Michigan -8.8,46.0,8.8,Central Michigan -8.8,46.0,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g344,5,2026-10-03,Memphis,Charlotte,False,-29.6,Memphis -29.6,55.5,-29.6,Memphis -29.6,55.5,Site Projection,Site Projection,Site Projection:0.5,Site Projection:0.5,1,1,,,,,,0.0,0.0,,,,,,0.5,0.5,,,,,,0.0,0.0,,,,,,0.0,0.0,,
