model,market,season,target_week,stage,coefficient,cap,n,opener_n,direction_n,direction_accuracy,positive_clv_rate,average_clv,median_clv,mae,median_ae,signed_error,overshoot_rate,undershoot_rate,wrong_direction_rate,unchanged_rate,average_abs_adjustment,actual_result_mae
selected,spread,2025,7,Weeks 7-9,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,56,55,39,0.6666666666666666,0.5,0.5,0.5,6.097629938198716,5.213796556886081,0.0698778781643723,0.5897435897435898,0.05128205128205128,0.3333333333333333,0.05357142857142857,0.22855699553096412,14.55105753563157
selected,spread,2025,8,Weeks 7-9,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,59,59,41,0.6097560975609756,0.43859649122807015,0.7807017543859649,0.0,6.322991571379875,5.651336713866457,-0.09615876793554519,0.4634146341463415,0.0975609756097561,0.3902439024390244,0.03389830508474576,0.17684237301866818,12.814129881386792
selected,spread,2025,9,Weeks 7-9,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,53,53,43,0.6046511627906976,0.52,0.29,1.0,6.536512978070158,5.163973139866638,0.6540404476995301,0.46511627906976744,0.06976744186046512,0.3953488372093023,0.05660377358490566,0.25316777283809444,13.17612731156232
selected,spread,2025,10,Weeks 10-12,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,52,52,29,0.6206896551724138,0.4,0.7777777777777778,0.0,5.914938658983084,5.352272276008487,-0.5389959670198952,0.4827586206896552,0.10344827586206896,0.3793103448275862,0.1346153846153846,0.18422559498997987,14.261992573833112
selected,spread,2025,11,Weeks 10-12,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,51,50,38,0.47368421052631576,0.391304347826087,0.9021739130434783,0.0,6.392836446683199,5.090451735136575,0.9379117988605198,0.2894736842105263,0.13157894736842105,0.5263157894736842,0.0784313725490196,0.17872667554894422,12.135920559042768
selected,spread,2025,12,Weeks 10-12,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,58,58,44,0.5227272727272727,0.40350877192982454,0.07894736842105263,0.0,6.75194573545027,5.347191891019188,1.4982178581454368,0.4090909090909091,0.045454545454545456,0.4772727272727273,0.017241379310344827,0.16340180134688867,14.4638868575023
selected,spread,2025,13,Weeks 13+,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,60,60,42,0.5238095238095238,0.38596491228070173,0.4298245614035088,0.0,7.265666704102957,4.975188611426776,2.062282073468722,0.42857142857142855,0.07142857142857142,0.47619047619047616,0.05,0.2251269302598657,15.697367133686596
selected,spread,2025,14,Weeks 13+,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,67,67,55,0.43636363636363634,0.36923076923076925,0.08461538461538462,0.0,7.237515229057577,5.961664114536905,-1.534358889592019,0.3090909090909091,0.07272727272727272,0.5636363636363636,0.029850746268656716,0.21227376458235833,15.516882710964719
selected,spread,2025,15,Weeks 13+,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,9,8,3,0.3333333333333333,0.125,-0.25,0.0,3.683853174673745,2.6529677971647185,1.8136907764680197,0.3333333333333333,0.0,0.6666666666666666,0.0,0.156625361443217,10.877441023407751
selected,spread,2025,16,Weeks 13+,"{""base"": 0.1, ""family"": ""exp_decay"", ""k"": 0.06, ""name"": ""exp_0.1_0.06""}",,1,1,0,,0.0,0.0,0.0,3.4061103697096184,3.4061103697096184,3.4061103697096184,,,,0.0,0.0,0.9061103697096184
selected,total,2021,2,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,45,0,0,,,,,5.429103822795413,5.068535825545169,3.1418422785245235,,,,0.0,0.0,14.102595993483842
selected,total,2021,3,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,0,0,,,,,4.660123000073502,3.9988799952281013,-0.3394806020576148,,,,0.0,0.0,13.988385854946351
selected,total,2021,4,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,58,0,0,,,,,5.243336819443643,5.311632976017762,-0.38665812648008163,,,,0.0,0.0,13.699248174768215
selected,total,2021,5,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,61,0,0,,,,,5.043438177769703,4.25912969607559,0.42357462135032514,,,,0.0,0.0,11.804951212523886
selected,total,2021,6,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,51,0,0,,,,,5.317028927404868,4.872916085014829,0.06611851896896619,,,,0.0,1.6568658201382516,14.141210292622164
selected,total,2021,7,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,51,0,0,,,,,4.536118816067787,3.197668798540235,1.6256585301985291,,,,0.0,1.5614508953112969,12.389803726260784
selected,total,2021,8,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,53,1,1,0.0,0.0,-3.0,-3.0,4.601374930919799,3.1967454092059455,-1.1755580636475207,0.0,0.0,1.0,0.0,1.4359870100625458,12.051111162922453
selected,total,2021,9,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,53,0,0,,,,,4.88978869333887,4.51356948238999,1.4550165421732772,,,,0.0,1.2579780506524068,13.50473054459571
selected,total,2021,10,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,59,0,0,,,,,5.152270961333845,4.27284015600506,0.015957013753422938,,,,0.0,1.4816238576155902,15.73281981119881
selected,total,2021,11,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,60,0,0,,,,,3.2475610591205006,2.7526957702410435,-0.5794323667545351,,,,0.0,1.8310326207159153,12.941885765036394
selected,total,2021,12,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,62,0,0,,,,,3.976215102108896,3.4148323814655335,-0.24561254240481895,,,,0.0,1.8656050377592919,12.098733306863622
selected,total,2021,13,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,65,0,0,,,,,3.483944430318856,2.3733548942933993,0.1916245032061597,,,,0.0,2.1016753247536526,9.898908286700568
selected,total,2021,14,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,11,0,0,,,,,5.782265676869915,5.041555640626463,-1.1574623804586233,,,,0.0,2.0210738595170046,11.2160030243431
selected,total,2021,15,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,1,0,0,,,,,15.861699686434505,15.861699686434505,15.861699686434505,,,,0.0,0.0,21.361699686434505
selected,total,2022,2,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,47,0,0,,,,,5.892576399112463,6.163728306251841,-0.5250384946300757,,,,0.0,0.9118740883594173,13.776682792395189
selected,total,2022,3,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,50,0,0,,,,,5.020350989007684,4.359435712257557,0.33457520621209524,,,,0.0,1.2656645080932931,11.079247125092213
selected,total,2022,4,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,60,0,0,,,,,4.672625245753622,4.32334221125808,-0.12010311859010052,,,,0.0,1.2487111597785783,12.795400178952995
selected,total,2022,5,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,57,1,1,1.0,1.0,2.0,2.0,4.598882474473837,3.9679964281246,0.5898345655519495,1.0,0.0,0.0,0.0,1.6448282481477932,11.584972858327621
selected,total,2022,6,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,57,0,0,,,,,4.862340305297451,3.593680431128277,0.2949886707147018,,,,0.0,1.9067588569852227,13.062879909995358
selected,total,2022,7,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,51,1,1,1.0,1.0,3.0,3.0,5.09357385867077,5.01362055766301,-0.3919982050745288,0.0,1.0,0.0,0.0,1.6040981669635408,17.92922715371006
selected,total,2022,8,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,4,4,0.5,0.5,0.375,0.0,4.464683572250189,3.587083978256956,1.1313496323743573,0.25,0.0,0.5,0.0,1.5349454594265464,11.622347715912822
selected,total,2022,9,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,47,0,0,,,,,4.642892250255429,4.253930550163801,-0.3427089975830591,,,,0.0,1.8234438297535134,13.421999580755442
selected,total,2022,10,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,60,0,0,,,,,4.979749840598809,4.723922196287596,0.9826875655677616,,,,0.0,1.304752041490641,14.000076093815553
selected,total,2022,11,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,64,2,2,0.5,0.5,-0.5,-0.5,5.390076666657033,5.029471116854648,-0.4244659445016242,0.5,0.0,0.5,0.0,2.4922210555689146,11.787044457561773
selected,total,2022,12,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,61,0,0,,,,,4.258908077228818,3.8663124030166145,0.0954837402425194,,,,0.0,2.5385730915350537,14.38702912451335
selected,total,2022,13,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,63,0,0,,,,,4.293998229175843,4.039759097445497,-0.006542432918656294,,,,0.0,2.01295316663119,11.93998132340797
selected,total,2022,14,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,11,0,0,,,,,4.547068889533868,5.348808688207242,-4.1108376067838135,,,,0.0,2.3395599207147777,13.837856873932408
selected,total,2022,15,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,1,0,0,,,,,17.17188808848625,17.17188808848625,17.17188808848625,,,,0.0,0.0,12.171888088486249
selected,total,2023,2,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,47,37,6,0.5,0.08333333333333333,-0.013888888888888888,0.0,5.708596113399823,4.5724358838825125,0.08606409294086588,0.16666666666666666,0.16666666666666666,0.5,0.02127659574468085,1.0101523639193517,13.55099367976931
selected,total,2023,3,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,54,1,1,0.0,0.0,-2.0,-2.0,5.000767572611595,4.938253586689619,0.9888743875255614,0.0,0.0,1.0,0.0,0.8570565297739556,12.637267283302057
selected,total,2023,4,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,63,57,28,0.42857142857142855,0.22641509433962265,-0.1509433962264151,0.0,4.1512967168184565,3.771224182569526,1.3819360166296064,0.35714285714285715,0.0,0.5714285714285714,0.06349206349206349,1.4760134899310284,14.468316155853904
selected,total,2023,5,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,56,43,21,0.42857142857142855,0.225,-0.1125,0.0,4.394213396136772,4.318662316363056,0.14321294260186082,0.23809523809523808,0.09523809523809523,0.5714285714285714,0.05357142857142857,2.0674974970022144,13.869908874137597
selected,total,2023,6,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,49,12,8,0.5,0.3333333333333333,-0.125,0.0,4.444489365816725,3.696336638389411,-0.9289787770386253,0.375,0.125,0.5,0.0,1.3849515576538576,13.184385725063127
selected,total,2023,7,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,55,45,30,0.4,0.3157894736842105,-0.3157894736842105,-0.25,4.527004440089236,4.016659486090688,0.7799033071866898,0.26666666666666666,0.06666666666666667,0.6,0.12727272727272726,1.0706518367274025,12.251034310129729
selected,total,2023,8,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,54,45,30,0.26666666666666666,0.18604651162790697,-1.0,-1.0,4.567781204459036,4.028567171391401,-0.007317088680060958,0.16666666666666666,0.03333333333333333,0.7333333333333333,0.037037037037037035,1.618609958219385,12.153792995572697
selected,total,2023,9,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,54,43,22,0.5454545454545454,0.3076923076923077,0.01282051282051282,0.0,4.196035768147297,3.78813538422661,-0.06153084002066012,0.4090909090909091,0.0,0.45454545454545453,0.07407407407407407,1.5394497314434388,12.57049822854084
selected,total,2023,10,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,62,1,1,1.0,1.0,2.5,2.5,4.773845244141108,3.8584073305931597,0.44340240250860935,1.0,0.0,0.0,0.0,1.7428638703946944,13.80484037069267
selected,total,2023,11,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,64,0,0,,,,,4.182122492995186,2.7986662340370607,0.11193615293844184,,,,0.0,2.1651833198111925,14.418636801750562
selected,total,2023,12,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,64,6,0,,0.0,0.0,0.0,4.379412226270497,3.434012219970821,-0.5001988119243916,,,,0.015625,2.017265679969743,11.129363746524081
selected,total,2023,13,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,65,6,1,0.0,0.0,-0.25,0.0,3.8141772524677635,3.0347383210721333,-0.020621462506570782,0.0,0.0,1.0,0.0,1.9719469006293278,14.418587397347611
selected,total,2023,14,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,10,0,0,,,,,4.883789634654444,4.875699627188393,-0.27885954648157424,,,,0.0,1.9608100120977123,15.412421803264518
selected,total,2023,15,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,1,0,0,,,,,18.144410238478414,18.144410238478414,18.144410238478414,,,,0.0,0.0,18.644410238478414
selected,total,2024,2,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,49,49,39,0.7948717948717948,0.6595744680851063,0.8723404255319149,1.0,5.2651979194334855,4.904755213310146,-0.7883972607874009,0.6666666666666666,0.02564102564102564,0.20512820512820512,0.04081632653061224,0.7145786741518905,11.373283341461805
selected,total,2024,3,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,45,36,0.5277777777777778,0.4523809523809524,0.07142857142857142,0.0,5.06584655057274,5.036300817209366,0.17857444646658024,0.3611111111111111,0.1111111111111111,0.4722222222222222,0.057692307692307696,1.0859855138844412,11.421810563216297
selected,total,2024,4,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,53,53,39,0.5641025641025641,0.4489795918367347,0.02040816326530612,0.0,4.756439907448666,4.266207521309646,0.5059860660669924,0.41025641025641024,0.1282051282051282,0.4358974358974359,0.07547169811320754,1.218463363237368,13.998813151195266
selected,total,2024,5,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,52,45,0.5777777777777777,0.5416666666666666,0.7083333333333334,1.0,4.240349994898526,3.508563830407674,0.3844215349060726,0.3111111111111111,0.13333333333333333,0.4222222222222222,0.07692307692307693,1.1741438284606323,12.991797423611246
selected,total,2024,6,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,49,48,37,0.6756756756756757,0.5555555555555556,0.8,1.0,4.169862126661452,3.0774349017263063,0.5215609704019076,0.43243243243243246,0.13513513513513514,0.32432432432432434,0.061224489795918366,0.9212179162858485,14.55142754223992
selected,total,2024,7,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,52,39,0.5641025641025641,0.4583333333333333,0.3333333333333333,0.0,4.0893477356577455,3.7298141312025237,-0.24814011983377357,0.41025641025641024,0.07692307692307693,0.4358974358974359,0.07692307692307693,0.877046053437113,12.238329799660221
selected,total,2024,8,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,59,59,48,0.5625,0.5,0.3888888888888889,0.5,3.8490407807824516,3.5172214501094814,-0.47073235906872113,0.3958333333333333,0.10416666666666667,0.4375,0.0847457627118644,1.273259967432623,15.161146205221467
selected,total,2024,9,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,56,56,46,0.5652173913043478,0.48148148148148145,0.5,0.0,4.057279101779791,3.427194208139017,-1.3144287311715466,0.41304347826086957,0.043478260869565216,0.43478260869565216,0.03571428571428571,1.7343979470187314,11.214151654122352
selected,total,2024,10,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,48,47,30,0.5333333333333333,0.38095238095238093,0.11904761904761904,0.0,3.8458172737511602,3.4082460403134966,-0.04902451331222002,0.3,0.13333333333333333,0.4666666666666667,0.10416666666666667,1.6495491745207005,13.841285819851384
selected,total,2024,11,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,50,50,33,0.5757575757575758,0.4222222222222222,0.15555555555555556,0.0,3.999479586675631,3.623258243678084,-1.5192406308559447,0.42424242424242425,0.06060606060606061,0.42424242424242425,0.1,1.0147247076836354,11.810211243955996
selected,total,2024,12,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,52,36,0.5277777777777778,0.40425531914893614,0.0851063829787234,0.0,3.805201948843733,3.489422351334561,-1.5961295054091484,0.3055555555555556,0.1111111111111111,0.4722222222222222,0.09615384615384616,0.978596334884898,12.75372175760777
selected,total,2024,13,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,62,62,46,0.5869565217391305,0.48214285714285715,0.39285714285714285,0.0,3.774348906549592,3.6032611014638434,-0.00033659305708511056,0.391304347826087,0.08695652173913043,0.41304347826086957,0.0967741935483871,1.0667421829574795,12.496924045528308
selected,total,2024,14,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,66,65,43,0.5581395348837209,0.4067796610169492,0.0,0.0,3.7872402135894716,3.2913450344752313,-0.303665271782251,0.4186046511627907,0.06976744186046512,0.4418604651162791,0.09090909090909091,1.8918110412562854,12.731339364251799
selected,total,2024,15,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,9,9,7,0.42857142857142855,0.375,0.125,-0.5,3.123055514389437,3.8416865509702944,-0.3958849150773342,0.2857142857142857,0.0,0.5714285714285714,0.1111111111111111,1.3477723155734251,15.094835833097116
selected,total,2024,16,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,1,1,1,0.0,0.0,-1.0,-1.0,12.016878790322295,12.016878790322295,12.016878790322295,0.0,0.0,1.0,0.0,0.0,7.516878790322295
selected,total,2025,2,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,50,50,41,0.5121951219512195,0.4666666666666667,-0.044444444444444446,0.0,4.812753201605028,4.473322859660314,0.5846089102979631,0.4634146341463415,0.04878048780487805,0.4878048780487805,0.1,0.6838824543348703,13.777706803189844
selected,total,2025,3,Weeks 1-3,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,47,47,32,0.5,0.3902439024390244,0.4634146341463415,0.0,3.535115120534609,3.250953480707537,-0.21074930863579236,0.1875,0.15625,0.5,0.1276595744680851,0.9939172448178791,12.90397443189124
selected,total,2025,4,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,50,49,32,0.5625,0.4090909090909091,-0.06818181818181818,0.0,3.755421623695371,3.6562391605974263,0.14296453477236726,0.4375,0.0625,0.4375,0.1,0.5910124569483988,13.349679421620413
selected,total,2025,5,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,51,47,37,0.5405405405405406,0.43478260869565216,0.43478260869565216,0.0,3.5274040570587974,3.1445981523136695,-1.1700982655756766,0.40540540540540543,0.10810810810810811,0.4594594594594595,0.0196078431372549,1.0450912760177145,13.307242252622201
selected,total,2025,6,Weeks 4-6,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,50,46,39,0.717948717948718,0.6222222222222222,1.3555555555555556,1.0,3.701398637516881,3.0391115212210202,0.15316179932452528,0.4358974358974359,0.20512820512820512,0.28205128205128205,0.02,1.0957151965905536,9.592261487189695
selected,total,2025,7,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,56,50,38,0.7368421052631579,0.5957446808510638,0.851063829787234,1.0,4.640225999002084,4.280726206678015,0.10768496111590815,0.5263157894736842,0.10526315789473684,0.2631578947368421,0.05357142857142857,1.068603071026795,12.947062915824139
selected,total,2025,8,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,59,58,44,0.6590909090909091,0.5686274509803921,1.0,1.0,3.781938375475363,3.1404443440561494,-0.4742278574606705,0.5,0.1590909090909091,0.3409090909090909,0.11864406779661017,1.573192140379951,12.868257216097254
selected,total,2025,9,Weeks 7-9,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,53,50,36,0.6944444444444444,0.5952380952380952,0.7142857142857143,1.0,2.9336586451735305,2.3687316137379995,0.49672573791664226,0.5555555555555556,0.08333333333333333,0.3055555555555556,0.1509433962264151,1.3610754925938284,13.0312170878855
selected,total,2025,10,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,52,51,40,0.6,0.5333333333333333,0.8888888888888888,1.0,3.7341829364278256,3.2352363465639797,-1.5816920940033699,0.35,0.15,0.4,0.11538461538461539,2.008885448021466,13.967424191716757
selected,total,2025,11,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,51,50,38,0.6578947368421053,0.6097560975609756,1.1219512195121952,1.0,3.23589811106827,2.3544391301524854,-0.26730416997225825,0.34210526315789475,0.21052631578947367,0.34210526315789475,0.17647058823529413,1.3617505474796912,11.052774237331983
selected,total,2025,12,Weeks 10-12,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,58,54,43,0.6744186046511628,0.5576923076923077,0.7884615384615384,1.0,3.714059829834679,2.9446088298622506,-0.6082632019495348,0.3953488372093023,0.06976744186046512,0.32558139534883723,0.034482758620689655,1.3734564035421162,11.710817036686134
selected,total,2025,13,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,60,60,42,0.5952380952380952,0.45454545454545453,0.6909090909090909,0.0,3.349741047750237,3.089524890223771,-0.635529861700107,0.40476190476190477,0.11904761904761904,0.40476190476190477,0.08333333333333333,1.8495726809873974,13.174172153213297
selected,total,2025,14,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,67,67,44,0.4318181818181818,0.3275862068965517,-0.08620689655172414,0.0,3.6779044896319784,2.9090481285333283,0.1277489715244002,0.25,0.09090909090909091,0.5681818181818182,0.13432835820895522,1.834703833095347,13.343686518152372
selected,total,2025,15,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,9,8,1,0.0,0.0,-0.14285714285714285,0.0,2.875556264635436,1.4701664394557525,-1.151858469321219,0.0,0.0,1.0,0.1111111111111111,1.9095903222636532,10.993285411503988
selected,total,2025,16,Weeks 13+,"{""family"": ""constant"", ""lambda"": 0.85, ""name"": ""current_benchmark""}",,1,1,0,,0.0,0.0,0.0,12.851457586862125,12.851457586862125,12.851457586862125,,,,0.0,0.0,19.351457586862125
