game_id,week,date,away_team,home_team,neutral_site,site_spread_home,site_spread_text,site_total,blend_spread_home,blend_spread_text,blend_total,spread_sources_used,total_sources_used,spread_weight_detail,total_weight_detail,source_count_spread,source_count_total,dratings_spread_home,dratings_spread_text,dratings_total,spread_disagreement_dratings,total_disagreement_dratings,spread_weight_dratings,total_weight_dratings,massey_spread_home,massey_spread_text,massey_total,spread_disagreement_massey,total_disagreement_massey,spread_weight_massey,total_weight_massey,sagarin_homeaway_spread_home,sagarin_homeaway_spread_text,sagarin_homeaway_total,spread_disagreement_sagarin_homeaway,total_disagreement_sagarin_homeaway,spread_weight_sagarin_homeaway,total_weight_sagarin_homeaway,sagarin_predictor_spread_home,sagarin_predictor_spread_text,sagarin_predictor_total,spread_disagreement_sagarin_predictor,total_disagreement_sagarin_predictor,spread_weight_sagarin_predictor,total_weight_sagarin_predictor,spread_disagreement,total_disagreement
g246,3,2026-09-19,Arkansas State,TCU,False,20.892,TCU -20.9,54.6,20.892,TCU -20.9,54.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g247,3,2026-09-19,Kennesaw State,Tennessee,False,28.453,Tennessee -28.5,56.55,28.453,Tennessee -28.5,56.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g248,3,2026-09-19,UTSA,Texas,False,30.08,Texas -30.1,56.3,30.08,Texas -30.1,56.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g249,3,2026-09-19,Kentucky,Texas A&M,False,17.668,Texas A&M -17.7,50.1,17.668,Texas A&M -17.7,50.1,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g250,3,2026-09-19,North Texas,Texas State,False,3.665,Texas State -3.7,64.2,3.665,Texas State -3.7,64.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g251,3,2026-09-19,Temple,Toledo,False,6.878,Toledo -6.9,52.05,6.878,Toledo -6.9,52.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g252,3,2026-09-19,East Texas A&M,Tulsa,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g253,3,2026-09-19,Purdue,UCLA,False,7.285,UCLA -7.3,52.05,7.285,UCLA -7.3,52.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g254,3,2026-09-19,Southeastern La.,UL-Monroe,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g255,3,2026-09-19,Utah State,Utah,False,22.212,Utah -22.2,54.35,22.212,Utah -22.2,54.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g256,3,2026-09-19,NC State,Vanderbilt,False,8.06,Vanderbilt -8.1,56.75,8.06,Vanderbilt -8.1,56.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g257,3,2026-09-19,Eastern Washington,Washington,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g258,3,2026-09-19,Duquesne,Washington State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g259,3,2026-09-19,Virginia,West Virginia,True,-7.425,Virginia -7.4,49.05,-7.425,Virginia -7.4,49.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g260,3,2026-09-19,Eastern Michigan,Wisconsin,False,21.72,Wisconsin -21.7,44.85,21.72,Wisconsin -21.7,44.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g261,4,2026-09-24,Liberty,Coastal Carolina,False,-3.397,Liberty -3.4,56.35,-3.397,Liberty -3.4,56.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g262,4,2026-09-25,Clemson,California,False,-7.42,Clemson -7.4,50.45,-7.42,Clemson -7.4,50.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g263,4,2026-09-25,Navy,UAB,False,-14.095,Navy -14.1,56.45,-14.095,Navy -14.1,56.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g264,4,2026-09-26,UNLV,Akron,False,-17.54,UNLV -17.5,52.25,-17.54,UNLV -17.5,52.25,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g265,4,2026-09-26,South Carolina,Alabama,False,11.193,Alabama -11.2,46.1,11.193,Alabama -11.2,46.1,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g266,4,2026-09-26,Tulsa,Arkansas,False,17.9,Arkansas -17.9,59.3,17.9,Arkansas -17.9,59.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g267,4,2026-09-26,Kennesaw State,Arkansas State,False,3.5,Arkansas State -3.5,53.7,3.5,Arkansas State -3.5,53.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g268,4,2026-09-26,Vanderbilt,Auburn,False,3.355,Auburn -3.4,51.7,3.355,Auburn -3.4,51.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g269,4,2026-09-26,Colorado,Baylor,False,7.955,Baylor -8.0,55.85,7.955,Baylor -8.0,55.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g270,4,2026-09-26,Virginia Tech,Boston College,False,-7.585,Virginia Tech -7.6,52.7,-7.585,Virginia Tech -7.6,52.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g271,4,2026-09-26,South Florida,Bowling Green,False,-14.705,South Florida -14.7,50.35,-14.705,South Florida -14.7,50.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g272,4,2026-09-26,Robert Morris,Buffalo,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g273,4,2026-09-26,TCU,Central Florida,False,-4.348,TCU -4.3,49.9,-4.348,TCU -4.3,49.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g274,4,2026-09-26,Louisiana,Charlotte,False,-11.61,Louisiana -11.6,55.9,-11.61,Louisiana -11.6,55.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g275,4,2026-09-26,Kansas State,Cincinnati,False,-2.44,Kansas State -2.4,55.55,-2.44,Kansas State -2.4,55.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g276,4,2026-09-26,William & Mary,Duke,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g277,4,2026-09-26,NC Central,East Carolina,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g278,4,2026-09-26,Lindenwood,Eastern Michigan,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g279,4,2026-09-26,Ole Miss,Florida,False,-1.95,Ole Miss -1.9,50.4,-1.95,Ole Miss -1.9,50.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g280,4,2026-09-26,LIU,Florida International,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g281,4,2026-09-26,Central Arkansas,Florida State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g282,4,2026-09-26,Rice,Fresno State,False,15.86,Fresno State -15.9,46.35,15.86,Fresno State -15.9,46.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g283,4,2026-09-26,Oklahoma,Georgia,False,8.502,Georgia -8.5,48.9,8.502,Georgia -8.5,48.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g284,4,2026-09-26,Houston,Georgia Southern,False,-14.908,Houston -14.9,54.7,-14.908,Houston -14.9,54.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g285,4,2026-09-26,Northern Illinois,Georgia State,False,0.263,Georgia State -0.3,52.0,0.263,Georgia State -0.3,52.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g286,4,2026-09-26,Northwestern,Indiana,False,25.142,Indiana -25.1,47.9,25.142,Indiana -25.1,47.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g287,4,2026-09-26,Utah,Iowa State,False,-8.285,Utah -8.3,49.7,-8.285,Utah -8.3,49.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g288,4,2026-09-26,Middle Tennessee,Jacksonville State,False,13.432,Jacksonville State -13.4,55.2,13.432,Jacksonville State -13.4,55.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g289,4,2026-09-26,Ball State,Kent State,False,4.428,Kent State -4.4,50.15,4.428,Kent State -4.4,50.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g290,4,2026-09-26,South Alabama,Kentucky,False,19.628,Kentucky -19.6,52.15,19.628,Kentucky -19.6,52.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g291,4,2026-09-26,Texas A&M,LSU,False,0.787,LSU -0.8,49.5,0.787,LSU -0.8,49.5,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g292,4,2026-09-26,Wake Forest,Louisville,False,9.91,Louisville -9.9,47.6,9.91,Louisville -9.9,47.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g293,4,2026-09-26,Gardner-Webb,Marshall,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g294,4,2026-09-26,UCLA,Maryland,False,1.02,Maryland -1.0,50.85,1.02,Maryland -1.0,50.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g295,4,2026-09-26,Central Michigan,Miami-FL,False,37.328,Miami-FL -37.3,47.55,37.328,Miami-FL -37.3,47.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g296,4,2026-09-26,Connecticut,Miami-OH,False,4.175,Miami-OH -4.2,47.4,4.175,Miami-OH -4.2,47.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g297,4,2026-09-26,Iowa,Michigan,False,5.857,Michigan -5.9,48.3,5.857,Michigan -5.9,48.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g298,4,2026-09-26,Nebraska,Michigan State,False,-4.395,Nebraska -4.4,51.65,-4.395,Nebraska -4.4,51.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g299,4,2026-09-26,Missouri,Mississippi State,False,-6.487,Missouri -6.5,52.95,-6.487,Missouri -6.5,52.95,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g300,4,2026-09-26,Appalachian State,NC State,False,19.445,NC State -19.4,55.4,19.445,NC State -19.4,55.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g301,4,2026-09-26,Air Force,Nevada,False,-5.223,Air Force -5.2,50.2,-5.223,Air Force -5.2,50.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g302,4,2026-09-26,New Mexico,New Mexico State,False,-12.27,New Mexico -12.3,51.05,-12.27,New Mexico -12.3,51.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g303,4,2026-09-26,HCU,North Texas,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g304,4,2026-09-26,Stonehill,Ohio,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g305,4,2026-09-26,Illinois,Ohio State,False,24.425,Ohio State -24.4,51.8,24.425,Ohio State -24.4,51.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g306,4,2026-09-26,James Madison,Old Dominion,False,-1.522,James Madison -1.5,48.6,-1.522,James Madison -1.5,48.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g307,4,2026-09-26,Wisconsin,Penn State,False,14.283,Penn State -14.3,45.65,14.283,Penn State -14.3,45.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g308,4,2026-09-26,Bucknell,Pittsburgh,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g309,4,2026-09-26,Notre Dame,Purdue,False,-28.555,Notre Dame -28.6,53.0,-28.555,Notre Dame -28.6,53.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g310,4,2026-09-26,Howard,Rutgers,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g311,4,2026-09-26,Missouri State,SMU,False,30.665,SMU -30.7,52.1,30.665,SMU -30.7,52.1,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g312,4,2026-09-26,Massachusetts,Sacramento State,False,13.032,Sacramento State -13.0,51.35,13.032,Sacramento State -13.0,51.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g313,4,2026-09-26,Georgia Tech,Stanford,False,-7.737,Georgia Tech -7.7,49.45,-7.737,Georgia Tech -7.7,49.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g314,4,2026-09-26,Army,Temple,False,-3.447,Army -3.4,55.8,-3.447,Army -3.4,55.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g315,4,2026-09-26,Texas,Tennessee,False,-6.723,Texas -6.7,56.8,-6.723,Texas -6.7,56.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g316,4,2026-09-26,UIW,Texas State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g317,4,2026-09-26,Sam Houston,Texas Tech,False,49.945,Texas Tech -49.9,53.2,49.945,Texas Tech -49.9,53.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g318,4,2026-09-26,San Diego State,Toledo,False,-2.67,San Diego State -2.7,46.35,-2.67,San Diego State -2.7,46.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g319,4,2026-09-26,Southern Miss,Tulane,False,16.485,Tulane -16.5,53.05,16.485,Tulane -16.5,53.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g320,4,2026-09-26,Florida Atlantic,UL-Monroe,False,-9.252,Florida Atlantic -9.3,57.15,-9.252,Florida Atlantic -9.3,57.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g321,4,2026-09-26,Oregon,USC,False,-6.817,Oregon -6.8,55.75,-6.817,Oregon -6.8,55.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g322,4,2026-09-26,Oregon State,UTEP,False,-7.543,Oregon State -7.5,48.4,-7.543,Oregon State -7.5,48.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g323,4,2026-09-26,Colorado State,UTSA,False,11.857,UTSA -11.9,53.25,11.857,UTSA -11.9,53.25,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g324,4,2026-09-26,Troy,Utah State,False,4.7,Utah State -4.7,54.0,4.7,Utah State -4.7,54.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g325,4,2026-09-26,Delaware,Virginia,False,22.835,Virginia -22.8,52.15,22.835,Virginia -22.8,52.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g326,4,2026-09-26,Minnesota,Washington,False,12.207,Washington -12.2,47.4,12.207,Washington -12.2,47.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g327,4,2026-09-26,Arizona,Washington State,False,-8.717,Arizona -8.7,48.65,-8.717,Arizona -8.7,48.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g328,4,2026-09-26,Oklahoma State,West Virginia,False,2.538,West Virginia -2.5,52.65,2.538,West Virginia -2.5,52.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g329,4,2026-09-26,Mercyhurst,Western Kentucky,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g330,4,2026-09-26,Boise State,Western Michigan,False,-8.473,Boise State -8.5,48.75,-8.473,Boise State -8.5,48.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g331,4,2026-09-26,Hawaii,Wyoming,False,-5.112,Hawaii -5.1,48.05,-5.112,Hawaii -5.1,48.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g332,5,2026-10-01,Western Kentucky,New Mexico State,False,-7.688,Western Kentucky -7.7,53.3,-7.688,Western Kentucky -7.7,53.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g333,5,2026-10-01,North Texas,Tulsa,False,-4.178,North Texas -4.2,57.0,-4.178,North Texas -4.2,57.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g334,5,2026-10-02,Liberty,Delaware,False,-0.295,Liberty -0.3,57.65,-0.295,Liberty -0.3,57.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g335,5,2026-10-02,Penn State,Northwestern,False,-9.165,Penn State -9.2,48.55,-9.165,Penn State -9.2,48.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g336,5,2026-10-02,Pittsburgh,Virginia Tech,False,0.438,Virginia Tech -0.4,53.3,0.438,Virginia Tech -0.4,53.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g337,5,2026-10-03,Navy,Air Force,False,-4.82,Navy -4.8,53.85,-4.82,Navy -4.8,53.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g338,5,2026-10-03,Cincinnati,Arizona,False,8.22,Arizona -8.2,53.65,8.22,Arizona -8.2,53.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g339,5,2026-10-03,Baylor,Arizona State,False,3.335,Arizona State -3.3,54.95,3.335,Arizona State -3.3,54.95,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g340,5,2026-10-03,Toledo,Ball State,False,-15.598,Toledo -15.6,46.75,-15.598,Toledo -15.6,46.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g341,5,2026-10-03,Utah State,Boise State,False,13.88,Boise State -13.9,53.65,13.88,Boise State -13.9,53.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g342,5,2026-10-03,Western Michigan,Buffalo,False,-4.84,Western Michigan -4.8,44.3,-4.84,Western Michigan -4.8,44.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
