pulled_at,source,source_url,item_title,item_url,raw_text,content_hash,relevance_score,keyword_hits,row_type
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,PAGE_SNAPSHOT,https://www.cfbdepth.com/latest-injury-status/,Latest Injury &amp; Status - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,bc8b1224faff843c814f0256e49b5e125ff8bd12eeb0e1091b12e2e5e0af69a3,6,"impact,injury,miss,missed,out,status",page
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,Injury & Status,https://cfbdepth.com/injury-report,Injury & Status,9a2eb861bca908a5639128a931e1d0a2606c29c5feeb7308353b21c2ca1e19fd,2,"injury,status",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,Latest Injury & Status,https://www.cfbdepth.com/latest-injury-status/,Latest Injury & Status,429b71a906c4b8a93cba1d52ef9c5be9b557aa9952dc165ef336cb08ae07bbff,2,"injury,status",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,Injury & Status Report,https://www.cfbdepth.com/injury-report/,Injury & Status Report,160ff5d184021e44f35b3c887d4417bbdb5ea4a65e980b40379891a638e9bad9,2,"injury,status",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/latest-injury-status/,Injury Impact Report,https://www.cfbdepth.com/injury-impact-report/,Injury Impact Report,b150ab32c74b84e4ba13c77063a345a78cd73a5ac52835b5df617459203c2839,2,"impact,injury",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-report/,Injury &amp; Status Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projectio,d9984425916ed04534bf712c53799fe430e92f57579d75e1b4f4bb21f505a098,14,"availability,available,doubtful,impact,injuries,injury,miss,missed,out,probable,questionable,status,suspended,suspension",page
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,Latest Injury & Status Updates >,https://www.cfbdepth.com/latest-injury-status/,Latest Injury & Status Updates >,f6799874288ecd620abbf8a92b830946b46da290c2fdc96b81a255ff22bb8bef,2,"injury,status",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-report/,Injury / Status Key,https://www.cfbdepth.com/injury-report/,Injury / Status Key,47acce97d991dd9763cf06332536fc798f26f8475fad4a6594dd7717b27915f6,2,"injury,status",link
2026-07-29T12:36:58.078004+00:00,CFBDepth Injury Status,https://www.cfbdepth.com/injury-impact-report/,PAGE_SNAPSHOT,https://www.cfbdepth.com/injury-impact-report/,Injury Impact Report - CFB Depth Skip to content CFB Depth All Things College Football Primary Menu CFB Depth Depth Charts SEC Alabama Arkansas Auburn Florida Georgia Kentucky LSU Mississippi State Missouri Oklahoma Ole Miss South Carolina Tennessee Texas Texas A&#038;M Vanderbilt Big Ten Illinois Indiana Iowa Maryland Michigan Michigan State Minnesota Nebraska Northwestern Ohio State Oregon Penn State Purdue Rutgers UCLA USC Washington Wisconsin Big 12 Arizona Arizona State Baylor BYU Cincinnati Colorado Houston Iowa State Kansas Kansas State Oklahoma State TCU Texas Tech UCF Utah West Virginia ACC Boston College California Duke Clemson Florida State Georgia Tech Louisville Miami (FL) North Carolina NC State Pittsburgh SMU Stanford Syracuse Virginia Virginia Tech Wake Forest Pac 12 Oregon State Washington State Independents Connecticut Notre Dame AAC Army Charlotte East Carolina Florida Atlantic Memphis Navy North Texas Rice Temple Tulane Tulsa UAB USF UTSA C-USA Delaware Florida International Jacksonville State Kennesaw State Liberty Louisiana Tech Middle Tennessee Missouri State New Mexico State Sam Houston UTEP Western Kentucky MAC Akron Ball State Bowling Green Buffalo Central Michigan Eastern Michigan Kent State UMass Miami (OH) Northern Illinois Ohio Toledo Western Michigan Mountain West Air Force Boise State Colorado State Fresno State Hawaii Nevada New Mexico San Diego State San Jose State Wyoming UNLV Utah State Sun Belt Appalachian State Arkansas State Coastal Carolina Georgia Southern Georgia State James Madison Louisiana Louisiana-Monroe Marshall Old Dominion South Alabama Southern Miss Texas State Troy UPDATES Rankings All-In Rankings Team Talent Rankings Coaching Staff Rankings Depth Grades – Overall Depth Grades – Offense Depth Grades – Defense Strength of Schedule + 2026 Portal Tracker Portal King Challenge 2026 Portal Tracker: Players 2026 Portal Tracker: Latest 2026 Portal Tracker: Team Rankings 2026 Portal Tracker: Team Breakdowns Projections 202,06b46ce17adb6fdf6b612328314f462050ebb85d439588dbf0d586fdf8950776,9,"impact,injured,injuries,injury,miss,missed,out,status,suspended",page
