season,week,game_id,home_team,away_team,fpi_target,tr_target,actual_close,actual_result_spread,timing_unknown_opener,home_completed_week,away_completed_week,home_current_snapshot_week,away_current_snapshot_week,home_target_sp_plus_week,away_target_sp_plus_week,cutoff_valid,game_identity_valid
2021,9,401301030,Tulsa,Navy,-14.85,-6.6,-11.0,3,-12.0,7.0,8.0,6.0,7.0,7.0,8.0,True,True
2021,9,401309886,USC,Arizona,-22.48,-23.3,-21.5,-7,-20.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2021,9,401309887,Utah,UCLA,-5.11,-2.7,-6.5,-20,-3.5,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2021,9,401282119,Vanderbilt,Missouri,14.12,14.7,16.0,9,17.0,8.0,7.0,7.0,6.0,8.0,7.0,True,True
2021,9,401282676,Wake Forest,Duke,-17.18,-25.2,-16.5,-38,-15.0,8.0,7.0,7.0,6.0,8.0,7.0,True,True
2021,9,401282763,Wisconsin,Iowa,1.27,0.8,-3.0,-20,-3.0,8.0,7.0,7.0,6.0,8.0,7.0,True,True
2021,10,401310253,Air Force,Army,1.97,0.7,-2.5,7,-1.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2021,10,401282120,Alabama,LSU,-24.25,-24.2,-29.0,-6,-25.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2021,10,401309889,Arizona,California,9.28,12.5,7.0,-7,12.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282247,Charlotte,Rice,-8.53,-5.7,-6.5,-7,-5.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401301037,Cincinnati,Tulsa,-24.13,-27.6,-22.5,-8,-22.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282678,Duke,Pittsburgh,23.78,25.3,21.0,25,21.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282122,Georgia,Missouri,-36.66,-40.1,-40.0,-37,-39.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282123,Kentucky,Tennessee,0.44,-0.3,1.0,3,-5.0,9.0,8.0,8.0,7.0,9.0,8.0,True,True
2021,10,401282680,Louisville,Clemson,7.31,7.3,3.5,6,5.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401301039,Memphis,SMU,4.94,5.8,3.5,-3,7.0,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2021,10,401282727,Michigan,Indiana,-21.04,-21.4,-20.5,-22,-17.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282720,Minnesota,Illinois,-14.16,-14.6,-14.5,8,-14.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401310737,New Mexico,UNLV,-0.7,-3.0,-1.5,14,-1.0,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2021,10,401282682,North Carolina,Wake Forest,-1.67,1.1,-2.5,-3,-4.5,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282757,Northwestern,Iowa,12.53,16.7,12.0,5,10.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282710,Notre Dame,Navy,-28.42,-25.6,-21.0,-28,-19.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282824,Rutgers,Wisconsin,6.57,9.9,13.0,49,11.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282125,South Carolina,Florida,14.77,16.2,20.5,-23,20.0,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2021,10,401309888,Stanford,Utah,6.27,6.2,11.0,45,6.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401287936,TCU,Baylor,4.15,3.5,7.5,-2,6.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,10,401282126,Texas A&M,Auburn,-4.43,-1.8,-4.5,-17,-6.5,8.0,9.0,7.0,8.0,8.0,9.0,True,True
2021,10,401309890,Washington,Oregon,4.47,5.4,7.0,10,7.0,9.0,9.0,8.0,8.0,9.0,9.0,True,True
2021,11,401309896,Arizona,Utah,21.36,22.4,24.0,9,24.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401287938,Baylor,Oklahoma,6.42,4.2,4.0,-13,7.0,10.0,9.0,9.0,8.0,10.0,9.0,True,True
2021,11,401282728,Indiana,Rutgers,-5.76,-5.5,-6.5,35,-8.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282762,Iowa,Minnesota,-6.68,-6.9,-4.0,-5,-7.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282130,LSU,Arkansas,-3.13,-1.8,3.0,3,3.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282687,Louisville,Syracuse,-4.6,-5.3,-3.0,-38,-3.0,10.0,9.0,9.0,8.0,10.0,9.0,True,True
2021,11,401282257,Marshall,UAB,-6.56,-7.3,-4.5,7,-4.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282132,Missouri,South Carolina,-0.51,0.8,1.5,-3,-3.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282258,North Texas,UTEP,-3.84,-2.6,-1.0,-3,-1.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282683,Pittsburgh,North Carolina,-9.89,-7.4,-6.5,-7,-5.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401301043,Temple,Houston,24.33,26.9,24.5,29,22.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282133,Tennessee,Georgia,17.39,21.3,19.5,24,22.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401287941,Texas,Kansas,-35.9,-38.7,-31.0,1,-30.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401301044,Tulane,Tulsa,-0.54,-1.9,3.0,7,3.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401309898,UCLA,Colorado,-16.04,-13.5,-18.0,-24,-17.0,9.0,10.0,8.0,9.0,9.0,10.0,True,True
2021,11,401310745,UNLV,Hawaii,-2.07,3.1,3.5,-14,3.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,11,401282134,Vanderbilt,Kentucky,22.83,24.6,21.5,17,19.0,9.0,10.0,8.0,9.0,9.0,10.0,True,True
2021,11,401282688,Virginia,Notre Dame,1.8,5.7,8.5,25,6.0,9.0,10.0,8.0,9.0,9.0,10.0,True,True
2021,11,401282806,Wisconsin,Northwestern,-21.73,-24.6,-25.5,-28,-22.0,10.0,10.0,9.0,9.0,10.0,10.0,True,True
2021,12,401282135,Alabama,Arkansas,-21.57,-20.0,-20.5,-7,-22.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282261,Charlotte,Marshall,14.29,17.2,14.5,21,15.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401301046,Cincinnati,SMU,-9.66,-11.9,-10.0,-34,-15.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282693,Clemson,Wake Forest,-6.61,-4.1,-3.5,-21,-4.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401309903,Colorado,Washington,6.46,6.1,6.5,-3,7.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282691,Duke,Louisville,15.98,19.3,20.0,40,19.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401301045,Houston,Memphis,-11.79,-11.7,-9.5,-18,-9.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282732,Indiana,Minnesota,6.55,8.0,7.5,21,5.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282721,Iowa,Illinois,-12.49,-14.8,-12.0,-10,-10.0,11.0,10.0,10.0,9.0,11.0,10.0,True,True
2021,12,401282770,Maryland,Michigan,18.04,18.2,15.5,41,15.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282141,Missouri,Florida,10.29,10.7,9.0,-1,10.0,11.0,10.0,10.0,9.0,11.0,10.0,True,True
2021,12,401310747,Nevada,Air Force,-5.5,-2.6,1.5,2,2.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282808,Northwestern,Purdue,13.19,12.1,11.0,18,12.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401309589,Ohio,Toledo,13.9,11.7,7.5,12,7.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282698,Pittsburgh,Virginia,-12.15,-10.6,-13.5,-10,-11.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282142,South Carolina,Auburn,9.89,11.4,7.0,-4,10.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401309900,Stanford,California,0.28,0.1,2.5,30,4.0,11.0,10.0,10.0,9.0,11.0,10.0,True,True
2021,12,401287945,TCU,Kansas,-22.82,-25.7,-21.0,-3,-23.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282143,Tennessee,South Alabama,-23.15,-23.0,-28.5,-46,-27.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401301049,Tulsa,Temple,-22.56,-21.6,-21.5,-34,-22.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401309904,USC,UCLA,-1.9,0.9,3.5,29,3.0,10.0,11.0,9.0,10.0,10.0,11.0,True,True
2021,12,401282266,UTEP,Rice,-10.31,-7.5,-9.0,-10,-6.0,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401309901,Utah,Oregon,-4.1,-2.3,-3.0,-31,-2.5,11.0,11.0,10.0,10.0,11.0,11.0,True,True
2021,12,401282803,Wisconsin,Nebraska,-7.33,-9.0,-10.0,-7,-9.5,11.0,10.0,10.0,9.0,11.0,10.0,True,True
2021,13,401310752,Air Force,UNLV,-16.55,-21.2,-18.5,-34,-20.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282145,Arkansas,Missouri,-13.37,-15.0,-14.5,-17,-16.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282146,Auburn,Alabama,12.7,12.6,20.5,2,18.5,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401287948,Baylor,Texas Tech,-14.26,-16.4,-14.0,-3,-13.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282722,Illinois,Northwestern,-7.55,-8.0,-7.0,-33,-4.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282150,LSU,Texas A&M,4.04,5.2,6.5,-3,7.0,12.0,11.0,11.0,10.0,12.0,11.0,True,True
2021,13,401286299,Liberty,Army,-3.97,-3.5,-3.5,15,-3.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282149,Louisville,Kentucky,-3.63,-4.9,-3.0,31,-2.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401301053,Memphis,Tulane,-6.49,-4.2,-5.5,-5,-4.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282794,Minnesota,Wisconsin,4.22,5.8,7.0,-10,7.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282761,Nebraska,Iowa,-2.65,-2.1,-1.0,7,-0.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282753,Purdue,Indiana,-14.91,-15.5,-17.5,-37,-15.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282766,Rutgers,Maryland,-5.59,-4.6,-1.5,24,1.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401301055,SMU,Tulsa,-11.49,-10.2,-6.5,3,-5.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282152,South Carolina,Clemson,12.33,12.1,11.5,30,14.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282711,Stanford,Notre Dame,16.98,21.4,21.0,31,16.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282702,Syracuse,Pittsburgh,12.2,11.1,12.5,17,11.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401301054,Temple,Navy,9.2,13.5,13.5,24,13.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282153,Tennessee,Vanderbilt,-30.55,-30.8,-32.0,-24,-31.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401309597,Toledo,Akron,-31.2,-29.7,-28.5,-35,-26.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401282274,UAB,UTEP,-17.68,-18.1,-13.5,-17,-14.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401309907,UCLA,California,-9.28,-9.7,-6.5,-28,-7.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401309910,USC,BYU,0.85,1.5,8.5,4,6.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401309906,Utah,Colorado,-22.73,-20.7,-24.0,-15,-24.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,13,401310756,Wyoming,Hawaii,-13.69,-10.2,-13.0,24,-8.0,12.0,12.0,11.0,11.0,12.0,12.0,True,True
2021,14,401282154,Alabama,Georgia,5.83,7.4,6.5,-17,4.5,13.0,13.0,12.0,12.0,13.0,13.0,True,True
2021,14,401387250,California,USC,-0.28,-0.9,-4.5,-10,-2.0,13.0,13.0,12.0,12.0,13.0,13.0,True,True
2021,14,401331162,Cincinnati,Houston,-13.28,-13.7,-10.5,-15,-10.0,13.0,13.0,12.0,12.0,13.0,13.0,True,True
2021,14,401331159,Utah,Oregon,-3.83,-3.2,-3.0,-28,-3.0,13.0,13.0,12.0,12.0,13.0,13.0,True,True
2021,15,401301056,Army,Navy,-13.12,-11.1,7.0,4,-8.0,13.0,13.0,12.0,12.0,13.0,13.0,True,True
2022,3,401404070,Nebraska,Oklahoma,9.49,14.2,10.5,35,14.5,2.0,2.0,1.0,1.0,2.0,2.0,True,True
2022,4,401415220,Air Force,Nevada,-17.4,-19.9,-24.0,-28,-24.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403892,Alabama,Vanderbilt,-36.5,-39.7,-40.5,-52,-41.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403894,Auburn,Missouri,-8.07,-6.2,-7.5,-3,-7.0,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2022,4,401415223,BYU,Wyoming,-21.34,-23.5,-21.5,-14,-20.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403996,California,Arizona,-6.89,-7.4,-3.5,-18,-5.5,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2022,4,401405096,Cincinnati,Indiana,-16.74,-16.4,-16.5,-21,-14.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403998,Colorado,UCLA,15.58,20.1,22.0,28,20.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401426570,Houston,Rice,-15.5,-17.2,-17.5,-7,-17.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401404079,Kansas,Duke,-8.35,-14.7,-7.0,-8,-8.5,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2022,4,401403897,LSU,New Mexico,-32.24,-29.6,-31.5,-38,-28.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401404160,Liberty,Akron,-29.35,-30.6,-26.5,-9,-26.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401426569,Memphis,North Texas,-18.8,-16.5,-12.5,-10,-13.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401405097,Michigan,Maryland,-14.56,-16.6,-17.0,-7,-17.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401404126,North Carolina,Notre Dame,1.18,4.1,-2.5,13,-0.0,2.0,3.0,1.0,2.0,2.0,3.0,True,True
2022,4,401405091,Rutgers,Iowa,2.28,2.6,7.5,17,8.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401426564,South Carolina,Charlotte,-20.53,-27.4,-23.5,-36,-22.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401411117,Syracuse,Virginia,-15.31,-14.9,-9.5,-2,-9.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403901,Tennessee,Florida,-16.54,-16.2,-11.0,-5,-10.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401403893,Texas A&M,Arkansas,-2.68,-4.4,-1.5,-2,-3.0,3.0,2.0,2.0,1.0,3.0,2.0,True,True
2022,4,401404082,Texas Tech,Texas,12.06,9.5,7.0,-3,4.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,4,401411123,Wake Forest,Clemson,11.25,7.4,7.5,6,6.5,3.0,3.0,2.0,2.0,3.0,3.0,True,True
2022,5,401415227,Air Force,Navy,-20.47,-16.9,-14.0,-3,-15.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401404002,Arizona,Colorado,-14.39,-9.2,-18.0,-23,-18.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401403902,Arkansas,Alabama,22.13,23.3,17.0,23,16.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401403903,Auburn,LSU,11.24,12.4,8.0,4,7.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401426573,Charlotte,UTEP,0.32,5.9,3.5,6,3.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401411126,Duke,Virginia,-3.18,-0.3,-2.0,-21,-1.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401415625,Houston,Tulane,1.17,-0.6,-5.5,3,-3.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401405100,Iowa,Michigan,10.23,11.1,10.5,13,9.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401415628,Memphis,Temple,-21.11,-18.9,-18.5,-21,-20.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401405101,Minnesota,Purdue,-11.86,-11.9,-9.5,10,-10.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401403907,Missouri,Georgia,24.66,30.5,30.5,4,27.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401405102,Nebraska,Indiana,-3.68,-1.4,-6.5,-14,-4.0,3.0,4.0,2.0,3.0,3.0,4.0,True,True
2022,5,401404005,Oregon,Stanford,-14.52,-13.6,-17.5,-18,-16.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401426577,Rice,UAB,11.46,13.2,10.5,-4,9.5,4.0,3.0,3.0,2.0,4.0,3.0,True,True
2022,5,401404086,TCU,Oklahoma,5.46,5.6,5.0,-31,5.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401415627,Tulsa,Cincinnati,9.71,11.2,10.0,10,12.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401404007,UCLA,Washington,1.55,2.6,2.5,-8,2.5,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401415229,UNLV,New Mexico,-11.28,-11.4,-14.0,-11,-17.0,4.0,4.0,3.0,3.0,4.0,4.0,True,True
2022,5,401405099,Wisconsin,Illinois,-9.04,-8.9,-6.5,24,-8.0,4.0,2.0,3.0,1.0,4.0,2.0,True,True
2022,6,401403909,Alabama,Texas A&M,-27.65,-26.8,-24.0,-4,-24.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404008,Arizona,Oregon,10.87,16.2,13.5,27,11.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401403910,Florida,Missouri,-7.64,-7.4,-10.5,-7,-10.0,4.0,5.0,3.0,4.0,4.0,5.0,True,True
2022,6,401403911,Georgia,Auburn,-23.31,-26.6,-28.0,-32,-29.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401405106,Illinois,Iowa,-3.5,-4.8,-3.5,-3,-4.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401405108,Indiana,Michigan,20.73,22.3,23.5,21,21.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404089,Kansas,TCU,6.43,7.1,7.0,7,5.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401403912,Kentucky,South Carolina,-9.81,-8.5,-4.5,10,-10.0,5.0,4.0,4.0,3.0,5.0,4.0,True,True
2022,6,401403913,LSU,Tennessee,-2.87,1.3,2.5,27,3.5,5.0,4.0,4.0,3.0,5.0,4.0,True,True
2022,6,401405109,Maryland,Purdue,-6.4,-2.7,-3.0,2,-3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401415630,Memphis,Houston,-5.4,-1.8,-1.5,1,-3.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401415632,Navy,Tulsa,6.01,5.5,4.5,-32,4.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401415234,New Mexico,Wyoming,-0.64,1.7,3.0,13,3.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401405107,Northwestern,Wisconsin,11.76,12.7,10.0,35,8.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404127,Notre Dame,BYU,-7.19,-6.3,-3.5,-8,-3.0,4.0,5.0,3.0,4.0,4.0,5.0,True,True
2022,6,401416616,Ohio,Akron,-10.05,-12.8,-10.0,-21,-11.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404090,Oklahoma,Texas,6.49,3.8,7.5,49,5.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401405111,Rutgers,Nebraska,-1.57,-1.6,3.0,1,3.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404011,UCLA,Utah,6.77,7.4,3.0,-10,3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401411136,Virginia,Louisville,4.63,7.5,-1.5,17,3.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,6,401404138,Wake Forest,Army,-14.58,-15.6,-16.0,-35,-16.5,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,7,401403916,BYU,Arkansas,-4.91,-3.0,-1.0,17,-2.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401404014,Colorado,California,13.03,12.9,15.0,-7,15.0,5.0,5.0,4.0,4.0,5.0,5.0,True,True
2022,7,401411137,Duke,North Carolina,5.01,7.6,7.0,3,6.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401403917,Florida,LSU,4.47,3.1,-2.0,10,-3.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401403918,Georgia,Vanderbilt,-36.5,-37.4,-37.5,-55,-39.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401415240,Hawaii,Nevada,3.92,8.4,6.0,-15,4.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401405112,Illinois,Minnesota,4.51,3.1,4.5,-12,3.5,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2022,7,401405114,Indiana,Maryland,11.82,12.2,11.0,5,9.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401404016,Notre Dame,Stanford,-19.0,-16.5,-16.5,2,-15.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401404094,Oklahoma,Kansas,-6.88,-4.9,-10.5,-10,-7.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401405113,Purdue,Nebraska,-14.86,-15.8,-14.0,-6,-12.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401415635,SMU,Navy,-15.24,-13.4,-12.5,-6,-12.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401403921,Tennessee,Alabama,7.14,8.8,9.0,-3,7.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401426583,UAB,Charlotte,-24.25,-29.4,-22.5,-14,-24.0,6.0,5.0,5.0,4.0,6.0,5.0,True,True
2022,7,401415237,UNLV,Air Force,3.57,4.9,10.0,35,10.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401404017,Utah,USC,-4.06,-1.1,-3.5,-1,-3.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,7,401404013,Washington,Arizona,-17.86,-19.8,-14.5,-10,-17.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,8,401404096,Baylor,Kansas,-11.62,-8.7,-10.5,-12,-8.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401416626,Buffalo,Toledo,1.75,6.7,7.0,-7,7.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401404019,California,Washington,7.04,11.3,7.5,7,7.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401411142,Clemson,Syracuse,-13.82,-8.8,-14.0,-6,-13.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401404163,Liberty,BYU,1.46,5.8,7.0,-27,4.5,6.0,7.0,5.0,6.0,6.0,7.0,True,True
2022,8,401411143,Louisville,Pittsburgh,-3.28,-3.9,-1.5,-14,-1.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,8,401405118,Maryland,Northwestern,-22.94,-22.3,-14.5,-7,-14.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2022,8,401403924,Missouri,Vanderbilt,-14.52,-12.0,-14.0,-3,-14.5,6.0,7.0,5.0,6.0,6.0,7.0,True,True
2022,8,401415640,Navy,Houston,4.06,4.6,3.0,18,2.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2022,8,401404128,Notre Dame,UNLV,-25.73,-24.7,-26.0,-23,-24.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401404021,Oregon,UCLA,-7.78,-4.8,-7.0,-15,-6.0,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,8,401405121,Rutgers,Indiana,-2.77,-1.7,-3.0,-7,-2.5,6.0,7.0,5.0,6.0,6.0,7.0,True,True
2022,8,401415641,SMU,Cincinnati,3.49,0.8,3.5,2,3.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2022,8,401403925,South Carolina,Texas A&M,1.26,2.3,3.0,-6,3.5,6.0,6.0,5.0,5.0,6.0,6.0,True,True
2022,8,401415638,Temple,Tulsa,10.46,10.5,13.5,11,13.0,7.0,6.0,6.0,5.0,7.0,6.0,True,True
2022,8,401415639,Tulane,Memphis,-6.52,-6.0,-7.0,-10,-6.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,8,401405117,Wisconsin,Purdue,-2.67,-2.1,-1.5,-11,-1.5,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401404022,Arizona,USC,17.57,23.9,14.0,8,15.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401403927,Auburn,Arkansas,-2.17,3.2,4.0,14,4.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401404024,California,Oregon,13.19,16.4,16.5,18,15.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401403928,Georgia,Florida,-21.74,-23.3,-23.0,-22,-22.0,7.0,7.0,6.0,6.0,7.0,7.0,True,True
2022,9,401415247,Hawaii,Wyoming,6.35,14.0,11.5,7,10.5,8.0,8.0,7.0,7.0,8.0,8.0,True,True
2022,9,401405122,Iowa,Northwestern,-16.01,-15.3,-11.5,-20,-11.0,8.0,8.0,7.0,7.0,8.0,8.0,True,True
