season,week,game_id,home_team,away_team,fpi_target,actual_close,actual_result_spread,timing_unknown_opener,saturday_baseline,predicted_market_spread,predicted_updated_sp_spread,feature_coverage,source_coverage,pred_fpi,prediction_split,model,pred_tr,fpi_target_raw,tr_target,feature_coverage_raw,cutoff_valid,game_identity_valid,market_sp_50_50,all_four_equal,fixed_weight,ridge_stack,actual_source_oracle,timing_unknown_espn_bet_open
2024,9,401643743,Hawaii,Nevada,2.83,-1.5,-21,2.5,-1.0896225695910928,-1.9808182991239944,-0.19842684005819144,0.967741935483871,0.6666666666666666,-1.3486861995268542,2024_selection,elastic_net,0.7971817074693578,2.83,0.5,0.967741935483871,True,True,-1.0896225695910928,-0.6826874078099205,-1.0045675938593521,-0.5219274976347704,1.665,2.5
2024,9,401636908,Houston,Utah,6.38,4.5,-3,3.5,10.509653180465694,10.22603664795357,10.793269712977818,1.0,1.0,8.230097125987228,2024_selection,elastic_net,9.29091578162074,6.38,7.3,1.0,True,True,10.509653180465694,9.635079817134839,9.475957018789813,8.122888936863703,6.84,3.5
2024,9,401628526,Indiana,Washington,-14.82,-5.5,-14,-6.0,-7.73311801444288,-5.285879903761484,-10.180356125124277,1.0,1.0,-12.2212976520463,2024_selection,elastic_net,-13.594908285072494,-14.82,-16.5,1.0,True,True,-7.73311801444288,-10.320610491501139,-10.11456889654721,-9.613371785163308,-15.66,-6.0
2024,9,401628527,Iowa,Northwestern,-13.89,-16.5,-26,-14.5,-12.978671953379731,-12.086037433970503,-13.871306472788959,1.0,1.0,-13.123790503713517,2024_selection,elastic_net,-13.074906242612993,-13.89,-14.1,1.0,True,True,-12.978671953379731,-13.039010163271492,-13.046342802436572,-11.383560864332056,-13.995000000000001,-14.5
2024,9,401628401,Kentucky,Auburn,-0.49,-1.5,14,-3.0,-1.9587364410481372,-2.9976722824891615,-0.9198005996071128,1.0,1.0,-2.67160396569572,2024_selection,elastic_net,-2.1629386205292382,-0.49,-2.2,1.0,True,True,-1.9587364410481372,-2.188003867080308,-2.264303668855281,-1.9403071913896528,-1.3450000000000002,-3.0
2024,9,401645353,Memphis,Charlotte,-18.19,-16.5,-5,-19.0,-21.380557365828743,-19.23242832577927,-23.528686405878215,1.0,1.0,-22.908563451151334,2024_selection,elastic_net,-22.98832436539263,-18.19,-19.8,1.0,True,True,-21.380557365828743,-22.164500637050363,-22.15253649991417,-19.48715193134159,-18.995,-19.0
2024,9,401628528,Minnesota,Maryland,-4.2,-5.5,-25,-5.5,-2.6222354231518263,-0.8731654602332857,-4.371305386070367,1.0,1.0,-4.145018015306199,2024_selection,elastic_net,-2.584683485133396,-4.2,-3.8,1.0,True,True,-2.6222354231518263,-2.993543086685812,-3.2275932662117324,-2.7997817773107454,-4.0,-5.5
2024,9,401628983,Navy,Notre Dame,20.59,14.5,37,13.0,13.58874176259536,10.942366588646014,16.235116936544706,0.967741935483871,1.0,11.999815924862967,2024_selection,elastic_net,13.401692454477335,20.59,16.7,0.967741935483871,True,True,13.58874176259536,13.144747976132756,12.9344664966906,11.355505083218645,18.645,13.0
2024,9,401645354,North Texas,Tulane,12.07,7.5,8,7.5,3.212951088435286,3.26987055099422,3.156031625876352,1.0,1.0,3.139077614276172,2024_selection,elastic_net,4.306689526175718,12.07,13.9,1.0,True,True,3.212951088435286,3.467917329330615,3.2927755425456837,3.0007395721629573,12.985,7.5
2024,9,401644755,Ohio,Buffalo,-3.49,-4.5,-31,-5.0,-5.10830830114011,-6.067735590021519,-4.148881012258702,0.967741935483871,0.6666666666666666,-4.427861375060994,2024_selection,elastic_net,-3.782471801805865,-3.49,-5.2,0.967741935483871,True,True,-5.10830830114011,-4.60673744478677,-4.70354588077504,-3.8881348548817596,-4.345000000000001,-5.0
2024,9,401628525,Oregon,Illinois,-21.1,-22.5,-29,-21.5,-16.955865273641642,-15.113901760663971,-18.797828786619316,1.0,1.0,-17.087014095830206,2024_selection,elastic_net,-17.35829543540524,-21.1,-17.3,1.0,True,True,-16.955865273641642,-17.089260019629684,-17.048567818693428,-14.946000717522134,-19.200000000000003,-21.5
2024,9,401634770,Pittsburgh,Syracuse,-7.57,-4.5,-28,-5.0,-6.7214328324476975,-6.07001419758103,-7.372851467314365,1.0,1.0,-7.287674367859447,2024_selection,elastic_net,-7.099048387051854,-7.57,-5.4,1.0,True,True,-6.7214328324476975,-6.957397104951674,-6.985691002072812,-6.145536006475561,-6.485,-5.0
2024,9,401635599,Stanford,Wake Forest,-2.5,2.5,3,2.5,1.8469870173962233,0.6238716573668239,3.0701023774256226,1.0,1.0,1.1760447366351334,2024_selection,elastic_net,2.626886073771678,-2.5,-0.7,1.0,True,True,1.8469870173962233,1.8742262112998143,1.656600010729333,1.6319250666795428,-1.6,2.5
2024,9,401636910,TCU,Texas Tech,-3.92,-4.5,-1,-6.5,-5.71226363177284,-4.467921970297846,-6.956605293247834,1.0,1.0,-4.739710731329942,2024_selection,elastic_net,-4.0596133671968575,-3.92,-5.4,1.0,True,True,-5.71226363177284,-5.05596284051812,-5.157977445138083,-4.346418818816001,-4.66,-6.5
2024,9,401628404,Texas A&M,LSU,-0.95,-1.5,-15,-3.0,-1.109595660709419,-2.209780180826447,-0.00941114059239112,0.967741935483871,1.0,-1.0526685769291242,2024_selection,elastic_net,-0.918353265450147,-0.95,-0.3,0.967741935483871,True,True,-1.109595660709419,-1.0475532909495273,-1.0677005876713739,-0.8887734969200441,-0.625,-3.0
2024,9,401628532,USC,Rutgers,-19.19,-13.5,-22,-14.5,-10.269268289878994,-10.031351578571474,-10.507185001186512,1.0,1.0,-11.805096922286989,2024_selection,elastic_net,-11.597264975884308,-19.19,-15.5,1.0,True,True,-10.269268289878994,-10.985224619482322,-11.016399411442723,-9.711281382630732,-17.345,-14.5
2024,9,401628405,Vanderbilt,Texas,20.25,16.5,3,19.0,21.331656245190636,21.660756468039285,21.002556022341984,1.0,1.0,20.556018238136016,2024_selection,elastic_net,22.25351979351613,20.25,22.3,1.0,True,True,21.331656245190636,21.368212630508356,21.113587397201336,18.4336789656089,21.275,19.0
2024,9,401635598,Virginia,North Carolina,-2.37,-3.5,27,-5.5,0.19117760127782302,1.3849955506992329,-1.0026403481435868,0.967741935483871,1.0,-2.424399948677797,2024_selection,elastic_net,-2.8474756490017223,-2.37,-3.1,0.967741935483871,True,True,0.19117760127782302,-1.2223800987809683,-1.1589187437323796,-1.4452138565985655,-2.7350000000000003,-5.5
2024,10,401644757,Akron,Buffalo,2.22,2.5,11,1.0,4.073186437328318,0.9341969399778698,7.212175934678767,0.967741935483871,0.6666666666666666,1.4597559573899022,2024_selection,elastic_net,2.9415438334121227,2.22,1.3,0.967741935483871,True,True,4.073186437328318,3.1369181663646653,2.9146499849613323,2.6148049861534886,1.7600000000000002,1.0
2024,10,401643746,Army,Air Force,-25.81,-18.5,-17,-23.5,-22.714415098015444,-16.54424816520949,-28.884582030821395,0.967741935483871,1.0,-29.970846430766617,2024_selection,elastic_net,-31.039255613403178,-25.81,-27.3,0.967741935483871,True,True,-22.714415098015444,-26.609733060050168,-26.44947168265469,-24.152348110202023,-26.555,-23.5
2024,10,401628407,Auburn,Vanderbilt,-4.97,-7.5,10,-7.0,-8.876108953519324,-9.8499510498679,-7.902266857170748,1.0,1.0,-6.957794572832154,2024_selection,elastic_net,-6.276515066075611,-4.97,-7.1,1.0,True,True,-8.876108953519324,-7.746631886486603,-7.848823812500085,-6.4764393918188015,-6.035,-7.0
2024,10,401636912,Baylor,TCU,-2.83,-2.5,-3,-2.5,0.2738676494421849,1.500301683809807,-0.9525663849254373,1.0,1.0,-2.1258257005677366,2024_selection,elastic_net,-1.4976853018046545,-2.83,-3.6,1.0,True,True,0.2738676494421849,-0.7689439258720053,-0.8631649856864676,-0.9834824969397012,-3.215,-2.5
2024,10,401645356,Charlotte,Tulane,18.54,14.5,31,16.5,15.856850633292254,14.016482526574324,17.697218740010186,1.0,1.0,16.364372428193814,2024_selection,elastic_net,17.863683646420395,18.54,19.5,1.0,True,True,15.856850633292254,16.48543933529968,16.260542652565693,14.429524488793147,19.02,16.5
2024,10,401635600,Clemson,Louisville,-6.42,-11.5,12,-11.0,-8.978020218757297,-8.409514495393012,-9.546525942121583,0.967741935483871,1.0,-10.904588097484014,2024_selection,elastic_net,-9.857541233485547,-6.42,-6.9,0.967741935483871,True,True,-8.978020218757297,-9.67954244212104,-9.836599471720808,-8.597621554469619,-6.66,-11.0
2024,10,401628408,Georgia,Florida,-12.44,-14.5,-14,-17.0,-15.95418905880827,-17.430652231807684,-14.477725885808855,1.0,1.0,-13.512440363623645,2024_selection,elastic_net,-14.131343882620538,-12.44,-14.2,1.0,True,True,-15.95418905880827,-14.88804059096518,-14.795205063115649,-12.640806158234797,-13.32,-17.0
2024,10,401628533,Illinois,Minnesota,1.63,2.5,8,-1.5,-0.2676607239333775,-2.493905028006898,1.958583580140143,1.0,1.0,1.2606998705709163,2024_selection,elastic_net,1.5076219192044937,1.63,0.4,1.0,True,True,-0.2676607239333775,0.5582500854771637,0.5212117781821272,0.7088541502751181,1.015,-1.5
2024,10,401628535,Iowa,Wisconsin,-3.15,-2.5,-32,-4.0,-4.953169093649492,-5.723593978414474,-4.182744208884509,1.0,1.0,-3.926350932372555,2024_selection,elastic_net,-3.2121664215168093,-3.15,-4.4,1.0,True,True,-4.953169093649492,-4.261213885297087,-4.368341561925449,-3.559031679185088,-3.7750000000000004,-4.0
2024,10,401628536,Michigan,Oregon,11.37,14.5,21,14.0,9.60602677650207,6.781350983019186,12.430702569984955,1.0,1.0,12.847357768980183,2024_selection,elastic_net,14.883727145969754,11.37,11.1,1.0,True,True,9.60602677650207,11.735784616988518,11.430329210440084,10.669070111842041,11.235,14.0
2024,10,401628537,Nebraska,UCLA,-6.73,-8.5,7,-7.5,-12.244776139587483,-10.23547634550511,-14.254075933669856,1.0,1.0,-11.6035294579724,2024_selection,elastic_net,-12.378536005719942,-6.73,-7.8,1.0,True,True,-12.244776139587483,-12.117904435716827,-12.001653453554695,-10.594976090648043,-7.265000000000001,-7.5
2024,10,401643750,New Mexico,Wyoming,-6.9,-7.5,4,-6.0,-2.547374452251386,-1.5193343419441625,-3.57541456255861,1.0,1.0,-6.276932500535406,2024_selection,elastic_net,-5.635130894099375,-6.9,-0.8,1.0,True,True,-2.547374452251386,-4.2517030747843885,-4.347973315749793,-4.124543943072201,-3.85,-6.0
2024,10,401628538,Purdue,Northwestern,5.12,-3.5,6,-1.0,1.0056264978105678,-0.4224925745896817,2.4337455702108173,1.0,1.0,2.649480740731118,2024_selection,elastic_net,4.870500423440718,5.12,6.8,1.0,True,True,1.0056264978105678,2.382808539948243,2.0496555875418028,2.3545984458307156,5.96,-1.0
2024,10,401645360,Rice,Navy,6.49,13.5,-14,13.0,7.3500994536682445,2.6399982283519625,12.060200678984526,1.0,1.0,11.481958375335294,2024_selection,elastic_net,12.975486122036791,6.49,8.4,1.0,True,True,7.3500994536682445,9.789410851177143,9.56538168917192,9.137156490041981,7.445,13.0
2024,10,401635627,SMU,Pittsburgh,-7.74,-7.5,-23,-7.0,-6.690500006396752,-7.681995299602816,-5.699004713190687,1.0,1.0,-5.9337317310079,2024_selection,elastic_net,-6.0077138665902545,-7.74,-7.9,1.0,True,True,-6.690500006396752,-6.330611402597914,-6.319514082260562,-5.4041427589573265,-7.82,-7.0
2024,10,401628411,South Carolina,Texas A&M,1.49,3.5,-24,3.0,4.421500784906162,4.613892093846118,4.229109475966206,1.0,1.0,2.7862943012752113,2024_selection,elastic_net,4.178473913857499,1.49,0.8,1.0,True,True,4.421500784906162,3.9519424462362585,3.7431155043489155,3.2636752402777036,1.145,3.0
2024,10,401628412,Tennessee,Kentucky,-20.67,-17.5,-10,-15.5,-13.906966449908161,-11.34523554883254,-16.468697350983785,1.0,1.0,-17.069525794628184,2024_selection,elastic_net,-16.195055823323482,-20.67,-20.2,1.0,True,True,-13.906966449908161,-15.269628629441996,-15.400799125137702,-13.66207083446011,-20.435000000000002,-15.5
2024,10,401645358,UAB,Tulsa,-5.33,-2.5,-38,-3.0,-1.8483857308426783,0.0562047953264492,-3.752976257011806,0.967741935483871,1.0,-2.5955850052517744,2024_selection,elastic_net,-0.02438766909141735,-5.33,-6.2,0.967741935483871,True,True,-1.8483857308426783,-1.579186034007137,-1.9648656344311906,-1.4564481718042879,-5.765000000000001,-3.0
2024,10,401628540,Washington,USC,6.66,2.5,-5,3.0,1.8599554357925685,3.674084779192432,0.045826092392704965,1.0,1.0,2.890871386536021,2024_selection,elastic_net,4.252937119506605,6.66,8.2,1.0,True,True,1.8599554357925685,2.715929844406941,2.5116199844613534,2.3916457873251318,7.43,3.0
2024,11,401643753,Hawaii,UNLV,12.74,12.5,2,14.0,10.735587881655771,9.366931787116291,12.10424397619525,1.0,0.6666666666666666,11.723155575945144,2024_selection,elastic_net,13.10007303643672,12.74,16.5,1.0,True,True,10.735587881655771,11.573601093923351,11.367063474849616,10.200230879553882,14.620000000000001,14.0
2024,11,401628541,Indiana,Michigan,-16.86,-14.5,-5,-13.5,-8.88231394054706,-4.9039662050460375,-12.860661676048082,1.0,1.0,-14.021981042531541,2024_selection,elastic_net,-14.43179154134658,-16.86,-15.8,1.0,True,True,-8.88231394054706,-11.554600116243062,-11.493128541420806,-10.773856698569546,-16.33,-13.5
2024,11,401628413,LSU,Alabama,7.57,2.5,29,3.0,6.1043854233671935,8.068620023509324,4.1401508232250634,1.0,1.0,6.453695080174484,2024_selection,elastic_net,7.517962165074575,7.57,7.2,1.0,True,True,6.1043854233671935,6.545107022995862,6.385466960260848,5.615259331721003,7.385,3.0
2024,11,401645362,Memphis,Rice,-10.24,-7.5,-7,-11.0,-15.81216018222775,-15.159291327737204,-16.465029036718295,1.0,1.0,-17.138411209561983,2024_selection,elastic_net,-16.459969444823987,-10.24,-10.8,1.0,True,True,-15.81216018222775,-16.305675254710366,-16.407441519421067,-14.291946192887144,-10.52,-11.0
2024,11,401628415,Missouri,Oklahoma,-3.35,3.5,-7,-2.5,-7.247017644636758,-6.31418228063026,-8.179853008643256,1.0,1.0,-6.476761292212042,2024_selection,elastic_net,-5.8963383226215065,-3.35,-0.8,1.0,True,True,-7.247017644636758,-6.716783726026766,-6.803847171465347,-5.7949575190732645,-2.075,-2.5
2024,11,401629045,North Texas,Army,4.55,6.5,11,6.0,8.818179592014925,6.132279720889347,11.504079463140503,1.0,1.0,9.308959089688173,2024_selection,elastic_net,12.153946485137114,4.55,7.4,1.0,True,True,8.818179592014925,9.774816189713784,9.348068080396445,8.72070641661213,5.975,6.0
2024,11,401628543,Oregon,Maryland,-23.54,-24.0,-21,-24.0,-22.630375981412826,-18.170619748507992,-27.09013221431766,1.0,1.0,-24.35340007343707,2024_selection,elastic_net,-26.43377926553811,-23.54,-22.6,1.0,True,True,-22.630375981412826,-24.011982825450207,-23.69992594663505,-21.304708093254483,-23.07,-24.0
2024,11,401635610,Pittsburgh,Virginia,-10.51,-7.5,5,-8.0,-8.76920932014313,-5.172489745168569,-12.365928895117692,1.0,1.0,-10.82559273779987,2024_selection,elastic_net,-11.614898123552198,-10.51,-11.8,1.0,True,True,-8.76920932014313,-9.994727375409582,-9.876331567546732,-9.107527068716415,-11.155000000000001,-8.0
2024,11,401628544,Rutgers,Minnesota,3.7,6.5,-7,5.5,1.2210275035669604,-2.0663017038296188,4.50835671096354,1.0,1.0,4.270280601415679,2024_selection,elastic_net,7.117930194414038,3.7,5.7,1.0,True,True,1.2210275035669604,3.4575664507409094,3.0304190117911554,3.543219601397951,4.7,5.5
2024,11,401628417,Texas,Florida,-20.46,-24.5,-32,-21.0,-20.310932101724184,-23.346831034719287,-17.275033168729085,1.0,1.0,-19.277463270397924,2024_selection,elastic_net,-18.89580208851147,-20.46,-16.2,1.0,True,True,-20.310932101724184,-19.69878239058944,-19.75603156787241,-16.83123803662984,-18.33,-21.0
2024,11,401636921,Texas Tech,Colorado,5.01,4.5,14,3.0,0.3395866988288061,-2.816483934489608,3.4956573321472204,1.0,1.0,3.576993284390434,2024_selection,elastic_net,3.311034148179878,5.01,2.0,1.0,True,True,0.3395866988288061,1.8918002075569813,1.9316940779885647,2.0572882280409104,3.505,3.0
2024,11,401645364,Tulane,Temple,-33.35,-25.5,-46,-26.0,-25.45376591588758,-23.40200061133773,-27.505531220437433,0.967741935483871,1.0,-27.035224612383207,2024_selection,elastic_net,-28.85963053728743,-33.35,-35.6,0.967741935483871,True,True,-25.45376591588758,-26.700596745361448,-26.426935856625818,-23.494959662301458,-34.475,-26.0
2024,11,401628542,UCLA,Iowa,6.82,6.5,-3,5.5,12.027087499711886,8.227174132836806,15.827000866586967,1.0,1.0,13.455748650203136,2024_selection,elastic_net,14.597607085540373,6.82,9.4,1.0,True,True,12.027087499711886,13.02688268379182,12.855603918491235,11.603914635454919,8.11,5.5
2024,11,401636922,Utah,BYU,3.46,3.5,1,4.5,-2.236898192083733,-7.823354681212897,3.349558297045431,1.0,1.0,4.3667735663859055,2024_selection,elastic_net,6.17364690659775,3.46,3.2,1.0,True,True,-2.236898192083733,1.5166560222040475,1.245625021172271,2.2852459258655946,3.33,4.5
2024,11,401628418,Vanderbilt,South Carolina,3.24,5.5,21,4.0,4.124039327260151,3.0437359834484283,5.204342671071873,1.0,1.0,5.7756274405145644,2024_selection,elastic_net,5.730110136429432,3.24,8.2,1.0,True,True,4.124039327260151,4.938454057866075,4.945281653478845,4.446538845246767,5.72,4.0
2024,11,401634773,Wake Forest,California,8.96,7.5,10,6.5,6.73766126043904,3.959225305982173,9.516097214895908,1.0,1.0,10.166343031061704,2024_selection,elastic_net,12.109042117171196,8.96,8.7,1.0,True,True,6.73766126043904,8.937676917277745,8.646272054361322,8.26004404155793,8.83,6.5
2024,12,401636923,Arizona,Houston,-2.61,-1.5,-24,-2.5,-6.976011038906976,-10.343864457299484,-3.6081576205144685,1.0,1.0,-2.5322149239595935,2024_selection,elastic_net,-0.8583868579466849,-2.61,1.3,1.0,True,True,-6.976011038906976,-4.335655964930058,-4.586730174831994,-3.109444686347751,-0.6549999999999999,-2.5
2024,12,401628419,Arkansas,Texas,16.0,13.5,10,15.0,17.60065304266742,16.665563841830824,18.535742243504018,1.0,1.0,18.557704455662602,2024_selection,elastic_net,21.578599429789588,16.0,16.2,1.0,True,True,17.60065304266742,18.834402492696757,18.38126824657771,16.53756863126088,16.1,15.0
2024,12,401636924,BYU,Kansas,-4.05,-2.5,4,-3.5,-5.109837014688278,-2.525480339071334,-7.694193690305222,1.0,1.0,-7.6306815515462985,2024_selection,elastic_net,-8.042357660405054,-4.05,-4.7,1.0,True,True,-5.109837014688278,-6.473178310331978,-6.411426894003164,-6.043348885852263,-4.375,-3.5
2024,12,401635581,California,Syracuse,-11.44,-10.5,8,-6.5,-6.918416506338506,-5.0915392366905525,-8.74529377598646,0.967741935483871,1.0,-8.884526051959128,2024_selection,elastic_net,-8.373081621302738,-11.44,-6.9,0.967741935483871,True,True,-6.918416506338506,-7.7736101714847194,-7.850326836083179,-7.03454656974972,-9.17,-6.5
2024,12,401636925,Colorado,Utah,-9.82,-13.5,-25,-9.0,-1.2437548639282987,1.4412996139475325,-3.92880934180413,1.0,1.0,-5.749216462269219,2024_selection,elastic_net,-5.539059794983488,-9.82,-5.8,1.0,True,True,-1.2437548639282987,-3.4439464962773263,-3.475469996370186,-3.6009611913088353,-7.8100000000000005,-9.0
2024,12,401628420,Florida,LSU,2.74,2.5,-11,5.0,5.147991489451462,5.564556402450249,4.731426576452675,1.0,1.0,3.407954428425263,2024_selection,elastic_net,3.96142048966796,2.74,3.0,1.0,True,True,5.147991489451462,4.416339474249037,4.333319565062633,3.60578651373649,2.87,5.0
2024,12,401628421,Georgia,Tennessee,-4.32,-7.5,-14,-8.5,-4.451530744393578,-3.7457641930828345,-5.157297295704321,0.967741935483871,1.0,-2.9345855562043264,2024_selection,elastic_net,-3.168009025411382,-4.32,-5.0,0.967741935483871,True,True,-4.451530744393578,-3.751414017600716,-3.7164004972196576,-3.179033793733892,-4.66,-8.5
2024,12,401628548,Maryland,Rutgers,-3.63,-4.5,14,-4.5,-2.091788212798822,-1.6747754188221708,-2.5088010067754727,1.0,1.0,-2.8444005335623883,2024_selection,elastic_net,-2.5334903044691552,-3.63,-2.9,1.0,True,True,-2.091788212798822,-2.3903668159072966,-2.437003350271282,-2.195436557696657,-3.2649999999999997,-4.5
2024,12,401645367,Memphis,UAB,-16.0,-17.5,-35,-14.0,-19.901812354568897,-18.968442153921853,-20.835182555215937,1.0,1.0,-21.342098879622036,2024_selection,elastic_net,-21.319736036721245,-16.0,-17.7,1.0,True,True,-19.901812354568897,-20.61636490637027,-20.61971933280539,-18.077802736998095,-16.85,-14.0
2024,12,401645370,Navy,Tulane,9.29,7.5,35,6.0,2.9524461929995542,3.03812283199803,2.8667695540010785,0.9354838709677419,1.0,4.605508282163406,2024_selection,elastic_net,5.695123063282919,9.29,8.5,0.9354838709677419,True,True,2.9524461929995542,4.051380932861358,3.8879387156934317,3.677965109684846,8.895,6.0
2024,12,401635583,North Carolina,Wake Forest,-12.88,-10.5,-7,-10.0,-11.06661856014162,-7.19101740092473,-14.942219719358512,1.0,1.0,-13.409753433092366,2024_selection,elastic_net,-12.798218561322628,-12.88,-12.1,1.0,True,True,-11.06661856014162,-12.085302278674558,-12.177032509440018,-10.894346626206394,-12.49,-10.0
2024,12,401628985,Notre Dame,Virginia,-27.89,-21.5,-21,-22.5,-22.45950818601021,-17.36667313716594,-27.552343234854483,1.0,1.0,-26.450544566738156,2024_selection,elastic_net,-27.613720799029206,-27.89,-28.9,1.0,True,True,-22.45950818601021,-24.745820434446948,-24.571343999603286,-22.15911706751167,-28.395,-22.5
2024,12,401635582,Pittsburgh,Clemson,7.3,12.5,4,9.0,7.1017583752675435,8.144903927541911,6.058612822993176,0.967741935483871,1.0,6.489497140644401,2024_selection,elastic_net,7.597843915855881,7.3,8.7,0.967741935483871,True,True,7.1017583752675435,7.072714451758843,6.9064624354771205,6.01753851148741,8.0,9.0
2024,12,401628423,South Carolina,Missouri,-7.44,-10.5,-4,-12.0,-0.5519370320625505,2.039354950317845,-3.1432290144429462,1.0,1.0,-4.953431292638762,2024_selection,elastic_net,-5.2348324824144,-7.44,-10.1,1.0,True,True,-0.5519370320625505,-2.823034459794566,-2.7808242813282202,-3.0713286306735874,-8.77,-12.0
2024,12,401635517,Stanford,Louisville,20.74,20.5,-3,19.5,17.148619441623165,12.226291716183107,22.070947167063224,1.0,1.0,19.549738791670855,2024_selection,elastic_net,22.027010245417245,20.74,21.8,1.0,True,True,17.148619441623165,18.968496980083607,18.596906262021648,16.959442507640517,21.27,19.5
