rating_date,season,team,spplus,fpi,teamrankings,kford,bradpowers,power_rating,spplus_weight,fpi_weight,teamrankings_weight,kford_weight,bradpowers_weight,source_count,composite_status,power_rank
2026-07-21,2026,Penn State,15.7,13.7,16.4,0.0,15.397941176470596,15.299485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,17
2026-07-21,2026,Missouri,14.8,12.2,15.4,0.0,15.767941176470586,14.541985294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,18
2026-07-21,2026,BYU,15.5,13.1,14.6,0.0,13.437941176470588,14.159485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,19
2026-07-21,2026,Florida,14.9,13.6,17.4,0.0,10.467941176470587,14.091985294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,20
2026-07-21,2026,Washington,14.5,9.9,16.4,0.0,13.85794117647059,13.664485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,21
2026-07-21,2026,Iowa,13.6,10.6,13.9,0.0,16.457941176470584,13.639485294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,22
2026-07-21,2026,Utah,11.9,8.5,12.8,0.0,18.96794117647059,13.041985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,23
2026-07-21,2026,Auburn,11.2,12.0,13.4,0.0,13.717941176470587,12.579485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,24
2026-07-21,2026,Clemson,12.8,13.4,11.6,0.0,10.657941176470588,12.114485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,25
2026-07-21,2026,SMU,10.9,11.1,14.4,0.0,11.60794117647059,12.001985294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,26
2026-07-21,2026,Vanderbilt,10.0,9.0,9.8,0.0,18.49794117647059,11.824485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,27
2026-07-21,2026,South Carolina,12.1,11.7,12.2,0.0,10.13794117647059,11.534485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,28
2026-07-21,2026,Louisville,11.0,9.5,13.7,0.0,9.477941176470594,10.91948529411765,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,29
2026-07-21,2026,Arizona,10.2,7.2,8.7,0.0,11.38794117647059,9.371985294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,30
2026-07-21,2026,Illinois,9.3,6.3,9.2,0.0,11.557941176470592,9.089485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,31
2026-07-21,2026,TCU,9.1,6.4,8.4,0.0,11.737941176470583,8.909485294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,32
2026-07-21,2026,Florida State,8.8,9.3,7.3,0.0,9.227941176470594,8.65698529411765,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,33
2026-07-21,2026,Kansas State,10.4,5.1,10.2,0.0,7.867941176470595,8.39198529411765,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,34
2026-07-21,2026,Houston,8.2,7.1,10.6,0.0,7.627941176470586,8.381985294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,35
2026-07-21,2026,Virginia,6.6,7.9,9.0,0.0,9.567941176470583,8.266985294117646,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,36
2026-07-21,2026,Pittsburgh,6.5,6.6,10.0,0.0,8.337941176470594,7.859485294117649,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,37
2026-07-21,2026,Nebraska,7.7,8.8,8.0,0.0,3.267941176470586,6.9419852941176465,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,38
2026-07-21,2026,Arizona State,6.4,4.8,8.7,0.0,5.937941176470588,6.459485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,39
2026-07-21,2026,Georgia Tech,6.0,4.2,5.8,0.0,8.517941176470586,6.1294852941176465,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,40
2026-07-21,2026,Virginia Tech,9.4,7.4,8.2,0.0,-1.012058823529408,5.996985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,41
2026-07-21,2026,Kentucky,3.8,5.4,8.9,0.0,5.737941176470585,5.959485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,42
2026-07-21,2026,Arkansas,5.0,4.4,4.7,0.0,9.547941176470587,5.911985294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,43
2026-07-21,2026,Mississippi State,3.9,4.1,6.4,0.0,7.417941176470592,5.454485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,44
2026-07-21,2026,Baylor,4.5,6.5,4.6,0.0,5.697941176470593,5.324485294117649,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,45
2026-07-21,2026,Boise State,6.8,4.0,6.7,0.0,3.3379411764705935,5.209485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,46
2026-07-21,2026,NC State,4.9,3.7,6.2,0.0,3.8579411764705895,4.664485294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,47
2026-07-21,2026,Duke,5.7,3.5,1.9,0.0,6.6079411764705895,4.426985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,48
2026-07-21,2026,Wisconsin,1.8,4.8,8.4,0.0,2.667941176470592,4.416985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,49
2026-07-21,2026,Kansas,3.7,2.8,5.4,0.0,5.047941176470587,4.2369852941176465,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,50
2026-07-21,2026,Northwestern,4.6,1.4,4.8,0.0,5.3379411764705935,4.034485294117649,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,51
2026-07-21,2026,Wake Forest,3.6,3.4,2.4,0.0,6.237941176470585,3.9094852941176463,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,52
2026-07-21,2026,Cincinnati,4.5,4.4,0.3,0.0,6.207941176470584,3.8519852941176462,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,53
2026-07-21,2026,Minnesota,5.2,0.6,8.1,0.0,0.3279411764705884,3.5569852941176467,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,54
2026-07-21,2026,UCLA,5.1,0.5,8.2,0.0,-1.6920588235294076,3.026985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,55
2026-07-21,2026,Iowa State,1.0,-0.9,0.0,0.0,8.127941176470586,2.0569852941176463,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,56
2026-07-21,2026,North Carolina,3.8,4.9,2.1,0.0,-3.082058823529408,1.9294852941176477,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,57
2026-07-21,2026,California,3.7,0.9,4.0,0.0,-1.022058823529413,1.894485294117647,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,58
2026-07-21,2026,Central Florida,2.3,2.1,3.3,0.0,-0.2520588235294099,1.8619852941176476,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,59
2026-07-21,2026,Maryland,3.8,1.0,2.9,0.0,-0.7120588235294107,1.7469852941176471,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,60
2026-07-21,2026,Oklahoma State,7.1,3.3,6.7,0.0,-10.282058823529413,1.7044852941176463,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,61
2026-07-21,2026,Navy,1.1,-0.7,0.9,0.0,3.0579411764705924,1.0894852941176483,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,62
2026-07-21,2026,Rutgers,1.8,-0.2,0.8,0.0,1.7579411764705952,1.039485294117649,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,63
2026-07-21,2026,James Madison,-2.1,-2.0,-1.5,0.0,9.667941176470592,1.016985294117648,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,64
2026-07-21,2026,West Virginia,0.8,0.2,4.5,0.0,-2.1320588235294125,0.8419852941176469,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,65
2026-07-21,2026,South Florida,-2.8,-0.9,-2.4,0.0,9.13794117647059,0.7594852941176478,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,66
2026-07-21,2026,Michigan State,0.4,0.3,-0.3,0.0,1.7879411764705964,0.5469852941176491,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,67
2026-07-21,2026,UNLV,2.8,1.8,-0.8,0.0,-2.4220588235294116,0.34448529411764706,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,68
2026-07-21,2026,San Diego State,-1.3,1.4,1.1,0.0,-1.0720588235294102,0.031985294117647445,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,69
2026-07-21,2026,Colorado,0.9,4.5,-1.4,0.0,-4.522058823529413,-0.13051470588235325,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,70
2026-07-21,2026,Tulane,-5.5,2.3,-2.8,0.0,4.777941176470591,-0.3055147058823522,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,71
2026-07-21,2026,East Carolina,-2.0,-0.6,-3.7,0.0,2.0379411764705964,-1.065514705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,72
2026-07-21,2026,Memphis,-1.1,-1.9,-1.5,0.0,-0.5120588235294079,-1.253014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,73
2026-07-21,2026,Fresno State,-2.3,-2.5,2.0,0.0,-5.162058823529414,-1.9905147058823534,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,74
2026-07-21,2026,New Mexico,-0.5,-3.5,-2.1,0.0,-2.4620588235294107,-2.1405147058823526,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,75
2026-07-21,2026,Old Dominion,-5.8,-4.4,-4.6,0.0,5.977941176470594,-2.205514705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,76
2026-07-21,2026,UTSA,-1.5,-5.3,-1.5,0.0,-0.8520588235294113,-2.288014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,77
2026-07-21,2026,Purdue,-2.9,-0.9,-2.1,0.0,-4.332058823529408,-2.558014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,78
2026-07-21,2026,Washington State,-5.3,-4.1,-1.6,0.0,0.4179411764705918,-2.6455147058823516,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,79
2026-07-21,2026,Stanford,-1.9,-3.3,-3.0,0.0,-3.832058823529408,-3.008014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,80
2026-07-21,2026,Syracuse,-0.7,-0.8,-0.2,0.0,-10.772058823529411,-3.1180147058823526,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,81
2026-07-21,2026,Army,-3.0,-5.6,-1.2,0.0,-2.8720588235294073,-3.1680147058823516,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,82
2026-07-21,2026,Texas State,-5.9,-4.3,-2.0,0.0,-1.1820588235294096,-3.3455147058823522,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,83
2026-07-21,2026,Boston College,-1.5,-2.7,-6.2,0.0,-3.552058823529407,-3.488014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,84
2026-07-21,2026,Hawaii,-3.9,-2.4,-6.3,0.0,-3.512058823529408,-4.028014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,85
2026-07-21,2026,North Dakota State,-1.4,-8.3,-2.8,0.0,,-4.166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,official_reweighted_three_sources,86
2026-07-21,2026,North Texas,-11.8,-6.4,-8.7,0.0,8.057941176470592,-4.710514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,87
2026-07-21,2026,Toledo,-11.5,-3.0,-8.6,0.0,2.147941176470596,-5.238014705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,88
2026-07-21,2026,Western Michigan,-7.2,-4.0,-8.3,0.0,-3.552058823529407,-5.763014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,89
2026-07-21,2026,Utah State,-7.7,-6.7,-3.8,0.0,-5.282058823529411,-5.870514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,90
2026-07-21,2026,Western Kentucky,-5.3,-4.9,-8.4,0.0,-8.292058823529409,-6.723014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,91
2026-07-21,2026,Air Force,-2.4,-6.8,-7.4,0.0,-11.122058823529407,-6.930514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,92
2026-07-21,2026,Miami-OH,-2.9,-7.0,-10.6,0.0,-10.042058823529407,-7.635514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,93
2026-07-21,2026,Troy,-6.0,-7.4,-7.7,0.0,-10.382058823529412,-7.8705147058823535,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,94
2026-07-21,2026,Marshall,-6.4,-8.8,-8.8,0.0,-9.292058823529407,-8.323014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,95
2026-07-21,2026,Liberty,-6.4,-7.7,-8.5,0.0,-11.292058823529407,-8.473014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,96
2026-07-21,2026,Connecticut,-11.2,-11.2,-10.9,0.0,-3.1420588235294105,-9.110514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,97
2026-07-21,2026,Ohio,-13.6,-8.0,-10.9,0.0,-3.9620588235294103,-9.115514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,98
2026-07-21,2026,Oregon State,-6.3,-8.1,-10.0,0.0,-12.21205882352941,-9.153014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,99
2026-07-21,2026,Louisiana Tech,-8.3,-9.6,-8.6,0.0,-10.522058823529411,-9.255514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,100
2026-07-21,2026,Jacksonville State,-7.7,-8.5,-10.7,0.0,-10.792058823529407,-9.423014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,101
2026-07-21,2026,Temple,-8.7,-8.6,-10.9,0.0,-9.86205882352941,-9.515514705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,102
2026-07-21,2026,Florida Atlantic,-7.1,-11.3,-8.7,0.0,-10.96205882352941,-9.515514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,103
2026-07-21,2026,Tulsa,-7.6,-9.0,-10.3,0.0,-11.452058823529413,-9.588014705882355,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,104
2026-07-21,2026,Arkansas State,-8.5,-9.2,-11.0,0.0,-10.43205882352941,-9.783014705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,105
2026-07-21,2026,Louisiana,-9.1,-8.3,-10.3,0.0,-11.742058823529412,-9.860514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,106
2026-07-21,2026,Georgia Southern,-8.9,-8.7,-11.7,0.0,-11.202058823529413,-10.125514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,107
2026-07-21,2026,Kennesaw State,-9.3,-9.0,-14.2,0.0,-9.032058823529413,-10.383014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,108
2026-07-21,2026,South Alabama,-13.3,-10.5,-10.8,0.0,-9.272058823529411,-10.968014705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,109
2026-07-21,2026,Delaware,-13.0,-6.6,-12.5,0.0,-12.972058823529409,-11.268014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,110
2026-07-21,2026,Appalachian State,-12.1,-9.8,-10.9,0.0,-13.922058823529412,-11.680514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,111
2026-07-21,2026,Wyoming,-9.6,-13.1,-13.3,0.0,-12.562058823529412,-12.140514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,112
2026-07-21,2026,Colorado State,-8.3,-12.4,-10.7,0.0,-17.18205882352941,-12.145514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,113
2026-07-21,2026,Central Michigan,-12.4,-12.8,-12.6,0.0,-11.912058823529414,-12.428014705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,114
2026-07-21,2026,Florida International,-13.7,-12.6,-15.0,0.0,-11.68205882352941,-13.245514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,115
2026-07-21,2026,Buffalo,-11.9,-10.8,-16.5,0.0,-14.412058823529414,-13.403014705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,116
2026-07-21,2026,Southern Miss,-23.3,-5.1,-17.7,0.0,-8.662058823529414,-13.690514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,117
2026-07-21,2026,Coastal Carolina,-13.8,-12.1,-13.8,0.0,-16.982058823529414,-14.170514705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,118
2026-07-21,2026,Nevada,-12.2,-11.9,-18.1,0.0,-14.812058823529412,-14.253014705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,119
2026-07-21,2026,San Jose State,-15.5,-14.3,-14.9,0.0,-12.942058823529408,-14.410514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,120
2026-07-21,2026,Rice,-14.7,-13.4,-15.2,0.0,-17.302058823529407,-15.150514705882351,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,121
2026-07-21,2026,Missouri State,-18.7,-10.3,-18.9,0.0,-13.152058823529408,-15.263014705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,122
2026-07-21,2026,Eastern Michigan,-15.0,-16.3,-13.9,0.0,-16.012058823529408,-15.303014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,123
2026-07-21,2026,Bowling Green,-13.3,-13.7,-17.7,0.0,-17.082058823529408,-15.445514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,124
2026-07-21,2026,UAB,-18.1,-15.5,-18.2,0.0,-15.422058823529412,-16.805514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,125
2026-07-21,2026,New Mexico State,-16.4,-15.7,-18.4,0.0,-19.14205882352941,-17.41051470588235,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,126
2026-07-21,2026,Sacramento State,-22.7,-10.4,-19.2,0.0,,-17.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,3,official_reweighted_three_sources,127
2026-07-21,2026,Akron,-19.5,-16.9,-17.9,0.0,-17.28205882352941,-17.895514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,128
2026-07-21,2026,Northern Illinois,-18.2,-14.5,-20.6,0.0,-18.732058823529417,-18.008014705882356,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,129
2026-07-21,2026,UTEP,-20.5,-16.6,-21.0,0.0,-18.68205882352941,-19.195514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,130
2026-07-21,2026,Georgia State,-25.1,-15.2,-19.4,0.0,-18.082058823529408,-19.445514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,131
2026-07-21,2026,Kent State,-20.1,-17.9,-22.1,0.0,-19.93205882352941,-20.008014705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,132
2026-07-21,2026,UL-Monroe,-24.3,-19.3,-19.8,0.0,-17.67205882352941,-20.268014705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,133
2026-07-21,2026,Middle Tennessee,-26.0,-16.1,-20.9,0.0,-18.42205882352941,-20.355514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,134
2026-07-21,2026,Ball State,-25.2,-17.3,-23.0,0.0,-23.842058823529413,-22.335514705882353,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,135
2026-07-21,2026,Charlotte,-32.4,-14.6,-23.3,0.0,-22.382058823529412,-23.170514705882354,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,136
2026-07-21,2026,Sam Houston,-26.3,-18.4,-24.1,0.0,-25.702058823529413,-23.625514705882356,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,137
2026-07-21,2026,Massachusetts,-30.9,-18.8,-28.5,0.0,-33.66205882352941,-27.965514705882352,0.25,0.25,0.25,0.0,0.25,4,official_full_coverage,138
