season,snapshot_timestamp,favorite_raw,underdog_raw,sagarin_total,regular_total,experimental_total,published_average,home_points,away_points,format,source_url
2021,20210112151631,alabama,ohio state,68.35,68.35,,,,,regular_total_only,https://web.archive.org/web/20210112151631id_/http://sagarin.com/sports/cfsend.htm
2021,20210113202450,alabama,ohio state,68.35,68.35,,,,,regular_total_only,https://web.archive.org/web/20210113202450id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,southern u.,ALABAMA STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,ARK.-PINE BLUFF,texas southern,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,AUSTIN PEAY,tennessee state,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,wofford,CHATTANOOGA,56.31,56.31,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,DELAWARE STATE,howard,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,se missouri state,EASTERN ILLINOIS,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,elon,GARDNER-WEBB,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,eastern washington,IDAHO,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,weber state,IDAHO STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,ILLINOIS STATE,south dakota,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,JACKSON STATE,miss. valley state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,JACKSONVILLE STATE,tennessee tech,51.54,51.54,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,JAMES MADISON,robert morris,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,MCNEESE STATE,incarnate word,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,the citadel,MERCER,40.78,40.78,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,tennessee-martin,MURRAY STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,NICHOLLS STATE,lamar,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,south dakota state,NORTH DAKOTA,56.31,56.31,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,NORTHERN ARIZONA,southern utah,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,grambling state,PRAIRIE VIEW A&M,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,SAM HOUSTON STATE,se louisiana,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,SAMFORD,western carolina,58.24,58.24,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,north dakota state,SOUTHERN ILLINOIS,54.99,54.99,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,TARLETON STATE,dixie state,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,furman,VMI,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,missouri state,WESTERN ILLINOIS,55.5,55.5,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210224062427,northern iowa,YOUNGSTOWN STATE,56.31,56.31,,,,,regular_total_only,https://web.archive.org/web/20210224062427id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,ARK.-PINE BLUFF,texas southern,64.59,64.59,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,jacksonville state,DAVIDSON,40.19,40.19,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,DELAWARE,sacred heart,36.44,36.44,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,prairie view a&m,JACKSON STATE,52.67,52.67,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,JAMES MADISON,vmi,35.24,35.24,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,alabama a&m,MISS. VALLEY STATE,65.24,65.24,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,north dakota,MISSOURI STATE,41.56,41.56,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,sam houston state,MONMOUTH-NJ,50.76,50.76,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,NORTH DAKOTA STATE,eastern washington,46.69,46.69,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,SOUTH DAKOTA STATE,holy cross,29.81,29.81,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424203859,weber state,SOUTHERN ILLINOIS,38.0,38.0,,,,,regular_total_only,https://web.archive.org/web/20210424203859id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,ARK.-PINE BLUFF,texas southern,64.59,64.59,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,jacksonville state,DAVIDSON,40.19,40.19,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,DELAWARE,sacred heart,36.44,36.44,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,prairie view a&m,JACKSON STATE,52.67,52.67,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,JAMES MADISON,vmi,35.24,35.24,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,alabama a&m,MISS. VALLEY STATE,65.24,65.24,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,north dakota,MISSOURI STATE,41.56,41.56,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,sam houston state,MONMOUTH-NJ,50.76,50.76,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,NORTH DAKOTA STATE,eastern washington,46.69,46.69,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,SOUTH DAKOTA STATE,holy cross,29.81,29.81,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210424205036,weber state,SOUTHERN ILLINOIS,38.0,38.0,,,,,regular_total_only,https://web.archive.org/web/20210424205036id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,AIR FORCE,lafayette,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ARIZONA STATE,southern utah,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ARKANSAS,rice,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ARKANSAS STATE,central arkansas,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,AUBURN,akron,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,BALL STATE,western illinois,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,baylor,TEXAS STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,BOSTON COLLEGE,colgate,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,BUFFALO,wagner,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,CALIFORNIA,nevada,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,CENTRAL FLORIDA(UCF),boise state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,CHATTANOOGA,austin peay,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,CINCINNATI,miami-ohio,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,COASTAL CAROLINA,the citadel,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,COLORADO,northern colorado,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,CONNECTICUT,holy cross,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,delaware,MAINE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,duke,CHARLOTTE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,EASTERN MICHIGAN,saint francis-pa.,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,FLA. INTERNATIONAL,liu post,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,FLORIDA,florida atlantic,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,FRESNO STATE,connecticut,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,GEORGIA SOUTHERN,gardner-webb,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,GEORGIA STATE,army west point,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,GEORGIA TECH,northern illinois,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ILLINOIS,utsa,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,INDIANA STATE,eastern illinois,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,IOWA,indiana,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,IOWA STATE,northern iowa,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,KANSAS,south dakota,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,LIBERTY,campbell,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,lsu,UCLA,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MEMPHIS,nicholls state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MICHIGAN,western michigan,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MIDDLE TENNESSEE,monmouth-nj,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MISSISSIPPI STATE,louisiana tech,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MISSOURI,central michigan,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,MURRAY STATE,miss. valley state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NAVY,marshall,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NC STATE,south florida,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,nebraska,ILLINOIS,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NEBRASKA,fordham,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,new hampshire,STONY BROOK,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NEW MEXICO,houston baptist,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,north carolina,VIRGINIA TECH,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NORTH TEXAS,northwestern state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NORTHWESTERN,michigan state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,OHIO,syracuse,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ohio state,MINNESOTA,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,oklahoma,TULANE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,OKLAHOMA STATE,missouri state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,OREGON,fresno state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,oregon state,PURDUE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,PITTSBURGH,massachusetts,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,RUTGERS,temple,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,sam houston state,NORTHERN ARIZONA,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SAMFORD,tennessee tech,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SAN DIEGO STATE,new mexico state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SAN JOSE STATE,southern utah,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SMU,abilene christian,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SOUTH CAROLINA,eastern illinois,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,south dakota state,COLORADO STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SOUTHERN CALIFORNIA,san jose state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,southern illinois,SE MISSOURI STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,southern miss,SOUTH ALABAMA,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TCU,duquesne,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TENNESSEE,bowling green,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TEXAS,louisiana,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TEXAS A&M,kent state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TOLEDO,norfolk state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TROY,southern u.,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,TULSA,uc davis,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,UCLA,hawai'i,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,UNLV,eastern washington,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,UTAH,weber state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,utep,NEW MEXICO STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,UTEP,bethune-cookman,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,VANDERBILT,east tennessee state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,VIRGINIA,william & mary,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WAKE FOREST,old dominion,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WASHINGTON,montana,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,west virginia,MARYLAND,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WESTERN KENTUCKY,tennessee-martin,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,YOUNGSTOWN STATE,incarnate word,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,alabama,miami-florida,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,alcorn state,nc central,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,appalachian state,east carolina,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,arizona,byu,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,clemson,georgia,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,stanford,kansas state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,texas tech,houston,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,uab,jacksonville state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WASHINGTON STATE,utah state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WISCONSIN,penn state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,WYOMING,montana state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ALABAMA A&M,sc state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,DAYTON,robert morris,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,sacramento state,DIXIE STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,wofford,ELON,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,FURMAN,nc a&t,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,GEORGETOWN,marist,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,north dakota,IDAHO STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,ILLINOIS STATE,butler,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,JAMES MADISON,morehead state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,villanova,LEHIGH,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,towson,MORGAN STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,NORTH DAKOTA STATE,albany-ny,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,RHODE ISLAND,bryant,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,RICHMOND,howard,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SACRED HEART,bucknell,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SAN DIEGO,cal poly-slo,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,SE LOUISIANA,north alabama,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,STEPHEN F. AUSTIN,tarleton state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,prairie view a&m,TEXAS SOUTHERN,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,VMI,davidson,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,eastern kentucky,WESTERN CAROLINA,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,notre dame,FLORIDA STATE,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,HAWAI'I,portland state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,florida a&m,jackson state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
2021,20210817172454,tennessee state,grambling state,54.5,54.5,,,,,regular_total_only,https://web.archive.org/web/20210817172454id_/http://sagarin.com/sports/cfsend.htm
