game_id,week,date,away_team,home_team,neutral_site,site_spread_home,site_spread_text,site_total,blend_spread_home,blend_spread_text,blend_total,spread_sources_used,total_sources_used,spread_weight_detail,total_weight_detail,source_count_spread,source_count_total,dratings_spread_home,dratings_spread_text,dratings_total,spread_disagreement_dratings,total_disagreement_dratings,spread_weight_dratings,total_weight_dratings,massey_spread_home,massey_spread_text,massey_total,spread_disagreement_massey,total_disagreement_massey,spread_weight_massey,total_weight_massey,sagarin_homeaway_spread_home,sagarin_homeaway_spread_text,sagarin_homeaway_total,spread_disagreement_sagarin_homeaway,total_disagreement_sagarin_homeaway,spread_weight_sagarin_homeaway,total_weight_sagarin_homeaway,sagarin_predictor_spread_home,sagarin_predictor_spread_text,sagarin_predictor_total,spread_disagreement_sagarin_predictor,total_disagreement_sagarin_predictor,spread_weight_sagarin_predictor,total_weight_sagarin_predictor,spread_disagreement,total_disagreement
g255,3,2026-09-19,Utah State,Utah,False,20.95,Utah -20.9,54.35,20.95,Utah -20.9,54.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g256,3,2026-09-19,NC State,Vanderbilt,False,5.7625,Vanderbilt -5.8,56.75,5.763,Vanderbilt -5.8,56.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g257,3,2026-09-19,Eastern Washington,Washington,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g258,3,2026-09-19,Duquesne,Washington State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g259,3,2026-09-19,Virginia,West Virginia,True,-5.5525,Virginia -5.6,49.05,-5.553,Virginia -5.6,49.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g260,3,2026-09-19,Eastern Michigan,Wisconsin,False,22.4175,Wisconsin -22.4,44.85,22.418,Wisconsin -22.4,44.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g261,4,2026-09-24,Liberty,Coastal Carolina,False,-3.8875,Liberty -3.9,56.35,-3.888,Liberty -3.9,56.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g262,4,2026-09-25,Clemson,California,False,-7.31,Clemson -7.3,50.45,-7.31,Clemson -7.3,50.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g263,4,2026-09-25,Navy,UAB,False,-13.625,Navy -13.6,56.45,-13.625,Navy -13.6,56.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g264,4,2026-09-26,UNLV,Akron,False,-18.135,UNLV -18.1,52.25,-18.135,UNLV -18.1,52.25,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g265,4,2026-09-26,South Carolina,Alabama,False,10.38,Alabama -10.4,46.1,10.38,Alabama -10.4,46.1,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g266,4,2026-09-26,Tulsa,Arkansas,False,16.3975,Arkansas -16.4,59.3,16.398,Arkansas -16.4,59.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g267,4,2026-09-26,Kennesaw State,Arkansas State,False,4.355,Arkansas State -4.4,53.7,4.355,Arkansas State -4.4,53.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g268,4,2026-09-26,Vanderbilt,Auburn,False,5.065,Auburn -5.1,51.7,5.065,Auburn -5.1,51.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g269,4,2026-09-26,Colorado,Baylor,False,6.1675,Baylor -6.2,55.85,6.168,Baylor -6.2,55.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g270,4,2026-09-26,Virginia Tech,Boston College,False,-10.4125,Virginia Tech -10.4,52.7,-10.412,Virginia Tech -10.4,52.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g271,4,2026-09-26,South Florida,Bowling Green,False,-11.8175,South Florida -11.8,50.35,-11.818,South Florida -11.8,50.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g272,4,2026-09-26,Robert Morris,Buffalo,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g273,4,2026-09-26,TCU,Central Florida,False,-2.995,TCU -3.0,49.9,-2.995,TCU -3.0,49.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g274,4,2026-09-26,Louisiana,Charlotte,False,-11.6775,Louisiana -11.7,55.9,-11.678,Louisiana -11.7,55.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g275,4,2026-09-26,Kansas State,Cincinnati,False,-3.265,Kansas State -3.3,55.55,-3.265,Kansas State -3.3,55.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g276,4,2026-09-26,William & Mary,Duke,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g277,4,2026-09-26,NC Central,East Carolina,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g278,4,2026-09-26,Lindenwood,Eastern Michigan,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g279,4,2026-09-26,Ole Miss,Florida,False,-1.115,Ole Miss -1.1,50.4,-1.115,Ole Miss -1.1,50.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g280,4,2026-09-26,LIU,Florida International,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g281,4,2026-09-26,Central Arkansas,Florida State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g282,4,2026-09-26,Rice,Fresno State,False,16.4375,Fresno State -16.4,46.35,16.438,Fresno State -16.4,46.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g283,4,2026-09-26,Oklahoma,Georgia,False,8.615,Georgia -8.6,48.9,8.615,Georgia -8.6,48.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g284,4,2026-09-26,Houston,Georgia Southern,False,-15.89,Houston -15.9,54.7,-15.89,Houston -15.9,54.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g285,4,2026-09-26,Northern Illinois,Georgia State,False,0.5875,Georgia State -0.6,52.0,0.588,Georgia State -0.6,52.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g286,4,2026-09-26,Northwestern,Indiana,False,23.405,Indiana -23.4,47.9,23.405,Indiana -23.4,47.9,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g287,4,2026-09-26,Utah,Iowa State,False,-9.085,Utah -9.1,49.7,-9.085,Utah -9.1,49.7,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g288,4,2026-09-26,Middle Tennessee,Jacksonville State,False,13.95,Jacksonville State -13.9,55.2,13.95,Jacksonville State -13.9,55.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g289,4,2026-09-26,Ball State,Kent State,False,4.4575,Kent State -4.5,50.15,4.457,Kent State -4.5,50.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g290,4,2026-09-26,South Alabama,Kentucky,False,20.615,Kentucky -20.6,52.15,20.615,Kentucky -20.6,52.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g291,4,2026-09-26,Texas A&M,LSU,False,3.0875,LSU -3.1,49.5,3.087,LSU -3.1,49.5,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g292,4,2026-09-26,Wake Forest,Louisville,False,11.0475,Louisville -11.0,47.6,11.047,Louisville -11.0,47.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g293,4,2026-09-26,Gardner-Webb,Marshall,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g294,4,2026-09-26,UCLA,Maryland,False,0.135,Maryland -0.1,50.85,0.135,Maryland -0.1,50.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g295,4,2026-09-26,Central Michigan,Miami-FL,False,37.2425,Miami-FL -37.2,47.55,37.242,Miami-FL -37.2,47.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g296,4,2026-09-26,Connecticut,Miami-OH,False,7.1975,Miami-OH -7.2,47.4,7.197,Miami-OH -7.2,47.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g297,4,2026-09-26,Iowa,Michigan,False,7.6275,Michigan -7.6,48.3,7.628,Michigan -7.6,48.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g298,4,2026-09-26,Nebraska,Michigan State,False,-5.6225,Nebraska -5.6,51.65,-5.622,Nebraska -5.6,51.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g299,4,2026-09-26,Missouri,Mississippi State,False,-5.8625,Missouri -5.9,52.95,-5.862,Missouri -5.9,52.95,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g300,4,2026-09-26,Appalachian State,NC State,False,19.545,NC State -19.5,55.4,19.545,NC State -19.5,55.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g301,4,2026-09-26,Air Force,Nevada,False,-6.335,Air Force -6.3,50.2,-6.335,Air Force -6.3,50.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g302,4,2026-09-26,New Mexico,New Mexico State,False,-12.1025,New Mexico -12.1,51.05,-12.102,New Mexico -12.1,51.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g303,4,2026-09-26,HCU,North Texas,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g304,4,2026-09-26,Stonehill,Ohio,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g305,4,2026-09-26,Illinois,Ohio State,False,25.2325,Ohio State -25.2,51.8,25.233,Ohio State -25.2,51.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g306,4,2026-09-26,James Madison,Old Dominion,False,-1.16,James Madison -1.2,48.6,-1.16,James Madison -1.2,48.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g307,4,2026-09-26,Wisconsin,Penn State,False,13.0075,Penn State -13.0,45.65,13.008,Penn State -13.0,45.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g308,4,2026-09-26,Bucknell,Pittsburgh,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g309,4,2026-09-26,Notre Dame,Purdue,False,-27.8425,Notre Dame -27.8,53.0,-27.843,Notre Dame -27.8,53.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g310,4,2026-09-26,Howard,Rutgers,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g311,4,2026-09-26,Missouri State,SMU,False,32.61,SMU -32.6,52.1,32.61,SMU -32.6,52.1,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g312,4,2026-09-26,Massachusetts,Sacramento State,False,10.1825,Sacramento State -10.2,51.35,10.182,Sacramento State -10.2,51.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g313,4,2026-09-26,Georgia Tech,Stanford,False,-6.5025,Georgia Tech -6.5,49.45,-6.503,Georgia Tech -6.5,49.45,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g314,4,2026-09-26,Army,Temple,False,-3.3725,Army -3.4,55.8,-3.373,Army -3.4,55.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g315,4,2026-09-26,Texas,Tennessee,False,-7.795,Texas -7.8,56.8,-7.795,Texas -7.8,56.8,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g316,4,2026-09-26,UIW,Texas State,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g317,4,2026-09-26,Sam Houston,Texas Tech,False,47.3825,Texas Tech -47.4,53.2,47.383,Texas Tech -47.4,53.2,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g318,4,2026-09-26,San Diego State,Toledo,False,-4.6675,San Diego State -4.7,46.35,-4.668,San Diego State -4.7,46.35,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g319,4,2026-09-26,Southern Miss,Tulane,False,17.85,Tulane -17.9,53.05,17.85,Tulane -17.9,53.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g320,4,2026-09-26,Florida Atlantic,UL-Monroe,False,-10.49,Florida Atlantic -10.5,57.15,-10.49,Florida Atlantic -10.5,57.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g321,4,2026-09-26,Oregon,USC,False,-6.455,Oregon -6.5,55.75,-6.455,Oregon -6.5,55.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g322,4,2026-09-26,Oregon State,UTEP,False,-8.7,Oregon State -8.7,48.4,-8.7,Oregon State -8.7,48.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g323,4,2026-09-26,Colorado State,UTSA,False,10.28,UTSA -10.3,53.25,10.28,UTSA -10.3,53.25,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g324,4,2026-09-26,Troy,Utah State,False,3.82,Utah State -3.8,54.0,3.82,Utah State -3.8,54.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g325,4,2026-09-26,Delaware,Virginia,False,21.89,Virginia -21.9,52.15,21.89,Virginia -21.9,52.15,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g326,4,2026-09-26,Minnesota,Washington,False,10.915,Washington -10.9,47.4,10.915,Washington -10.9,47.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g327,4,2026-09-26,Arizona,Washington State,False,-9.2525,Arizona -9.3,48.65,-9.252,Arizona -9.3,48.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g328,4,2026-09-26,Oklahoma State,West Virginia,False,-0.12,Oklahoma State -0.1,52.65,-0.12,Oklahoma State -0.1,52.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g329,4,2026-09-26,Mercyhurst,Western Kentucky,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g330,4,2026-09-26,Boise State,Western Michigan,False,-9.4125,Boise State -9.4,48.75,-9.412,Boise State -9.4,48.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g331,4,2026-09-26,Hawaii,Wyoming,False,-4.0825,Hawaii -4.1,48.05,-4.082,Hawaii -4.1,48.05,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g332,5,2026-10-01,Western Kentucky,New Mexico State,False,-6.995,Western Kentucky -7.0,53.3,-6.995,Western Kentucky -7.0,53.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g333,5,2026-10-01,North Texas,Tulsa,False,0.84,Tulsa -0.8,57.0,0.84,Tulsa -0.8,57.0,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g334,5,2026-10-02,Liberty,Delaware,False,-0.9675,Liberty -1.0,57.65,-0.968,Liberty -1.0,57.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g335,5,2026-10-02,Penn State,Northwestern,False,-9.265,Penn State -9.3,48.55,-9.265,Penn State -9.3,48.55,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g336,5,2026-10-02,Pittsburgh,Virginia Tech,False,2.9475,Virginia Tech -2.9,53.3,2.947,Virginia Tech -2.9,53.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g337,5,2026-10-03,Navy,Air Force,False,-2.41,Navy -2.4,53.85,-2.41,Navy -2.4,53.85,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g338,5,2026-10-03,Cincinnati,Arizona,False,8.5325,Arizona -8.5,53.65,8.533,Arizona -8.5,53.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g339,5,2026-10-03,Baylor,Arizona State,False,3.3975,Arizona State -3.4,54.95,3.397,Arizona State -3.4,54.95,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g340,5,2026-10-03,Toledo,Ball State,False,-13.3675,Toledo -13.4,46.75,-13.367,Toledo -13.4,46.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g341,5,2026-10-03,Utah State,Boise State,False,14.7,Boise State -14.7,53.65,14.7,Boise State -14.7,53.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g342,5,2026-10-03,Western Michigan,Buffalo,False,-5.1975,Western Michigan -5.2,44.3,-5.197,Western Michigan -5.2,44.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g343,5,2026-10-03,Akron,Central Michigan,False,6.855,Central Michigan -6.9,45.95,6.855,Central Michigan -6.9,45.95,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g344,5,2026-10-03,Memphis,Charlotte,False,-18.97,Memphis -19.0,55.5,-18.97,Memphis -19.0,55.5,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g345,5,2026-10-03,Miami-FL,Clemson,False,-7.695,Miami-FL -7.7,47.3,-7.695,Miami-FL -7.7,47.3,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g346,5,2026-10-03,Georgia Southern,Coastal Carolina,False,-0.945,Georgia Southern -0.9,55.4,-0.945,Georgia Southern -0.9,55.4,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g347,5,2026-10-03,Texas Tech,Colorado,False,-17.77,Texas Tech -17.8,51.75,-17.77,Texas Tech -17.8,51.75,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g348,5,2026-10-03,Oregon State,Colorado State,False,-0.2625,Oregon State -0.3,46.6,-0.263,Oregon State -0.3,46.6,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g349,5,2026-10-03,Syracuse,Connecticut,False,-9.0725,Syracuse -9.1,50.65,-9.072,Syracuse -9.1,50.65,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g350,5,2026-10-03,Texas Southern,Florida Atlantic,False,,,,,,,,,,,0,0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
g351,5,2026-10-03,Virginia,Florida State,False,3.025,Florida State -3.0,48.25,3.025,Florida State -3.0,48.25,Site Projection,Site Projection,Site Projection:1,Site Projection:1,1,1,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,
