season,week,game_id,team,opponent,home_away,raw_game_control,control_auc,game_control_index,play_states,source_file
2021,01,401310695,South Dakota State,Colorado State,away,0.7278938392432214,0.7278938392432214,22.789383924322138,186,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282772,Michigan,Western Michigan,home,0.7889117995985859,0.7889117995985859,28.891179959858594,166,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282772,Western Michigan,Michigan,away,0.21108820040141407,0.21108820040141407,-28.891179959858594,166,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401286188,UConn,Holy Cross,home,0.40150805906974535,0.40150805906974535,-9.849194093025465,130,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401286188,Holy Cross,UConn,away,0.5984919409302547,0.5984919409302547,9.849194093025465,130,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401327913,Nebraska,Fordham,home,0.5547474576403408,0.5547474576403408,5.4747457640340835,179,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401327913,Fordham,Nebraska,away,0.44525254235965916,0.44525254235965916,-5.4747457640340835,179,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282822,Rutgers,Temple,home,0.8241631449550078,0.8241631449550078,32.41631449550078,182,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282822,Temple,Rutgers,away,0.17583685504499225,0.17583685504499225,-32.41631449550078,182,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287894,Oklahoma,Tulane,home,0.7230359937729725,0.7230359937729725,22.303599377297246,195,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287894,Tulane,Oklahoma,away,0.27696400622702755,0.27696400622702755,-22.303599377297246,195,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287889,Kansas State,Stanford,home,0.7375050258684174,0.7375050258684174,23.750502586841737,140,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287889,Stanford,Kansas State,away,0.2624949741315826,0.2624949741315826,-23.750502586841737,140,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282815,Wisconsin,Penn State,home,0.46860979624091875,0.46860979624091875,-3.1390203759081245,175,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282815,Penn State,Wisconsin,away,0.5313902037590812,0.5313902037590812,3.1390203759081245,175,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309601,Georgia State,Army,home,0.17506510896071767,0.17506510896071767,-32.49348910392823,109,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309601,Army,Georgia State,away,0.8249348910392823,0.8249348910392823,32.49348910392823,109,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281947,Kentucky,UL Monroe,home,0.794130204560595,0.794130204560595,29.413020456059503,169,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281947,UL Monroe,Kentucky,away,0.20586979543940498,0.20586979543940498,-29.413020456059503,169,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282609,Boston College,Colgate,home,0.8326201424571288,0.8326201424571288,33.26201424571288,147,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282609,Colgate,Boston College,away,0.1673798575428712,0.1673798575428712,-33.26201424571288,147,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281943,Arkansas,Rice,home,0.5783782623791918,0.5783782623791918,7.8378262379191765,192,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281943,Rice,Arkansas,away,0.42162173762080823,0.42162173762080823,-7.8378262379191765,192,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309838,Oregon,Fresno State,home,0.6202195571113944,0.6202195571113944,12.021955711139443,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309838,Fresno State,Oregon,away,0.3797804428886056,0.3797804428886056,-12.021955711139443,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310861,Air Force,Lafayette,home,0.7710683134396179,0.7710683134396179,27.10683134396179,151,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310861,Lafayette,Air Force,away,0.2289316865603821,0.2289316865603821,-27.10683134396179,151,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282174,Navy,Marshall,home,0.15412608110744716,0.15412608110744716,-34.58739188925528,189,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282174,Marshall,Navy,away,0.8458739188925528,0.8458739188925528,34.58739188925528,189,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282764,Maryland,West Virginia,home,0.5286179689280608,0.5286179689280608,2.861796892806079,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282764,West Virginia,Maryland,away,0.4713820310719392,0.4713820310719392,-2.861796892806079,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282723,Iowa,Indiana,home,0.857003009947826,0.857003009947826,35.700300994782594,167,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282723,Indiana,Iowa,away,0.14299699005217403,0.14299699005217403,-35.700300994782594,167,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300996,Cincinnati,Miami (OH),home,0.892109693492403,0.892109693492403,39.2109693492403,171,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300996,Miami (OH),Cincinnati,away,0.10789030650759701,0.10789030650759701,-39.2109693492403,171,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281942,Miami,Alabama,home,0.1433417420249952,0.1433417420249952,-35.66582579750048,177,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281942,Alabama,Miami,away,0.8566582579750048,0.8566582579750048,35.66582579750048,177,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282612,Pittsburgh,Massachusetts,home,0.8146400519133249,0.8146400519133249,31.46400519133249,81,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282612,Massachusetts,Pittsburgh,away,0.1853599480866751,0.1853599480866751,-31.46400519133249,81,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310697,Wyoming,Montana State,home,0.4526164030831237,0.4526164030831237,-4.7383596916876325,159,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310697,Montana State,Wyoming,away,0.5473835969168763,0.5473835969168763,4.7383596916876325,159,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281950,Missouri,Central Michigan,home,0.581956702947472,0.581956702947472,8.195670294747204,196,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281950,Central Michigan,Missouri,away,0.41804329705252796,0.41804329705252796,-8.195670294747204,196,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281949,Mississippi State,Louisiana Tech,home,0.4079268338487156,0.4079268338487156,-9.207316615128441,182,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281949,Louisiana Tech,Mississippi State,away,0.5920731661512844,0.5920731661512844,9.207316615128441,182,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287892,Texas,Louisiana,home,0.7091255641653321,0.7091255641653321,20.912556416533214,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287892,Louisiana,Texas,away,0.2908744358346679,0.2908744358346679,-20.912556416533214,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287887,Iowa State,Northern Iowa,home,0.5526425475206947,0.5526425475206947,5.2642547520694745,156,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287887,Northern Iowa,Iowa State,away,0.44735745247930525,0.44735745247930525,-5.2642547520694745,156,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309842,USC,San José State,home,0.7325957222527281,0.7325957222527281,23.259572225272805,184,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309842,San José State,USC,away,0.26740427774727193,0.26740427774727193,-23.259572225272805,184,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309600,Georgia Southern,Gardner-Webb,home,0.6713857834351983,0.6713857834351983,17.13857834351983,193,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309600,Gardner-Webb,Georgia Southern,away,0.3286142165648017,0.3286142165648017,-17.13857834351983,193,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401286294,Liberty,Campbell,home,0.7966785217790786,0.7966785217790786,29.66785217790786,193,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401286294,Campbell,Liberty,away,0.2033214782209214,0.2033214782209214,-29.66785217790786,193,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281944,Auburn,Akron,home,0.8602981492057719,0.8602981492057719,36.02981492057719,196,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281944,Akron,Auburn,away,0.13970185079422814,0.13970185079422814,-36.02981492057719,196,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281951,South Carolina,Eastern Illinois,home,0.8638214069271155,0.8638214069271155,36.38214069271155,148,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281951,Eastern Illinois,South Carolina,away,0.1361785930728845,0.1361785930728845,-36.38214069271155,148,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282173,Middle Tennessee,Monmouth,home,0.7206031666596757,0.7206031666596757,22.060316665967573,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282173,Monmouth,Middle Tennessee,away,0.2793968333403243,0.2793968333403243,-22.060316665967573,173,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309602,Troy,Southern,home,0.8647064794546202,0.8647064794546202,36.47064794546202,148,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309602,Southern,Troy,away,0.1352935205453798,0.1352935205453798,-36.47064794546202,148,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309598,Arkansas State,Central Arkansas,home,0.5868374125590847,0.5868374125590847,8.683741255908473,187,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309598,Central Arkansas,Arkansas State,away,0.4131625874409153,0.4131625874409153,-8.683741255908473,187,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300997,Memphis,Nicholls,home,0.7651058331339073,0.7651058331339073,26.510583313390732,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300997,Nicholls,Memphis,away,0.23489416686609266,0.23489416686609266,-26.510583313390732,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287893,Texas State,Baylor,home,0.3342480778208237,0.3342480778208237,-16.57519221791763,187,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287893,Baylor,Texas State,away,0.6657519221791763,0.6657519221791763,16.57519221791763,187,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287890,Oklahoma State,Missouri State,home,0.752898602989525,0.752898602989525,25.289860298952505,200,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287890,Missouri State,Oklahoma State,away,0.24710139701047495,0.24710139701047495,-25.289860298952505,200,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287886,Houston,Texas Tech,home,0.5621338657026907,0.5621338657026907,6.2133865702690745,165,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287886,Texas Tech,Houston,away,0.43786613429730925,0.43786613429730925,-6.2133865702690745,165,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309543,Toledo,Norfolk State,home,0.8297279141947809,0.8297279141947809,32.972791419478085,53,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309543,Norfolk State,Toledo,away,0.17027208580521913,0.17027208580521913,-32.972791419478085,53,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300998,SMU,Abilene Christian,home,0.8309705421762891,0.8309705421762891,33.09705421762891,180,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401300998,Abilene Christian,SMU,away,0.16902945782371093,0.16902945782371093,-33.09705421762891,180,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282819,Purdue,Oregon State,home,0.5752910856524928,0.5752910856524928,7.529108565249276,212,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
