snapshot_date,snapshot_label,season,game_id,cfbd_game_id,game_date,game_week,away_team,home_team,market_spread_home,market_total,market_spread_open_home,market_total_open,projected_margin_home,model_spread_home,projected_total,market_spread_book,market_total_book,market_books_available,market_spread_last_update,market_total_last_update,market_line_source
2026-07-13,Preseason,2026,g27,401856774,2026-09-05,1,Morgan State,Arizona State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g28,401856635,2026-09-05,1,North Alabama,Arkansas,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g29,401862701,2026-09-05,1,Bryant,Army,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g30,401856636,2026-09-05,1,Baylor,Auburn,-7.5,59.5,,,7.0,-7.0,53.2,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betonline,betparx,betrivers,betsson,bovada,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,nordicbet,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g31,401856775,2026-09-05,1,Utah Tech,BYU,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g32,401866410,2026-09-05,1,Tarleton State,Bowling Green,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g33,401858210,2026-09-05,1,UCLA,California,-1.5,54.5,,53.5,1.067,-1.067,53.6,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betonline,betparx,betrivers,bovada,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g34,401862694,2026-09-05,1,The Citadel,Charlotte,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g35,401856777,2026-09-05,1,Boston College,Cincinnati,-7.5,53.5,,54.5,8.633,-8.633,53.9,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g36,401860878,2026-09-05,1,Wyoming,Colorado State,-3.5,47.5,,47.5,3.533,-3.533,43.4,fanduel,draftkings,"1xbet,betmgm,betonline,bovada,caesars,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:13:41.000Z,SportsGameOdds
2026-07-13,Preseason,2026,g37,401861962,2026-09-05,1,Lafayette,Connecticut,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g38,401858209,2026-09-05,1,Tulane,Duke,-10.5,53.5,,53.5,8.9,-8.9,55.4,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g39,401856637,2026-09-05,1,Florida Atlantic,Florida,-26.5,58.5,,56.5,26.833,-26.833,54.1,fanduel,betmgm,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,bovada,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:04.000Z,SportsGameOdds
2026-07-13,Preseason,2026,g40,401856658,2026-09-05,1,Tennessee State,Georgia,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g41,401868170,2026-09-05,1,Charleston So.,Georgia Southern,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g42,401864497,2026-09-05,1,UNLV,Hawaii,2.5,58.5,,,-3.367,3.367,57.4,fanduel,fanduel,"1xbet,betonline,bovada,caesars,coolbet,draftkings,fanduel,hardrockbet,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g43,401856778,2026-09-05,1,Oregon State,Houston,-18.5,50.5,,51.5,18.467,-18.467,50.8,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g44,401858424,2026-09-05,1,UAB,Illinois,-27.5,55.5,,56.5,27.033,-27.033,56.2,fanduel,fanduel,"1xbet,betmgm,betonline,betsson,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,nordicbet,pointsbet,sportsbet",2026-07-03T00:15:17.000Z,2026-07-03T00:15:17.000Z,SportsGameOdds
2026-07-13,Preseason,2026,g45,401858425,2026-09-05,1,North Texas,Indiana,-39.5,54.5,,55.5,36.4,-36.4,54.8,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g46,401858426,2026-09-05,1,Northern Illinois,Iowa,-30.5,45.5,,43.5,32.867,-32.867,46.6,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:17.000Z,2026-07-03T00:15:17.000Z,SportsGameOdds
2026-07-13,Preseason,2026,g47,401856779,2026-09-05,1,Southeast Missouri,Iowa State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g48,,2026-09-05,1,Liberty,JMU,-6.5,52.5,,,,,,fanduel,fanduel,"betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g49,401868140,2026-09-05,1,Eastern Kentucky,Jacksonville State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g50,401856771,2026-09-05,1,Nicholls,Kansas State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g51,401856659,2026-09-05,1,Youngstown State,Kentucky,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g52,401856660,2026-09-05,1,Clemson,LSU,-11.5,50.5,,,12.067,-12.067,45.8,fanduel,fanduel,"1xbet,ballybet,betfairsportsbook,betmgm,betonline,betparx,betrivers,betsson,bovada,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,nordicbet,paddypower,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g53,401869142,2026-09-05,1,Lamar,Louisiana,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g54,401869129,2026-09-05,1,Northwestern State,Louisiana Tech,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g55,,2026-09-05,1,Hampton,Maryland,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g56,401862695,2026-09-05,1,Arkansas State,Memphis,-10.5,56.5,,55.5,10.567,-10.567,57.1,fanduel,fanduel,"1xbet,betonline,bovada,caesars,coolbet,draftkings,fanduel,hardrockbet,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g57,401858428,2026-09-05,1,Western Michigan,Michigan,-25.5,46.5,,47.5,26.667,-26.667,46.9,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g58,401858429,2026-09-05,1,Toledo,Michigan State,-11.5,48.5,,49.5,9.833,-9.833,48.6,fanduel,fanduel,"1xbet,betmgm,betonline,betsson,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,nordicbet,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g59,401867866,2026-09-05,1,Murray State,Middle Tennessee,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g60,401856662,2026-09-05,1,UL-Monroe,Mississippi State,-28.5,56.5,,,28.533,-28.533,54.5,betmgm,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,pointsbet,sportsbet",2026-07-03T00:15:04.000Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g61,401862696,2026-09-05,1,Towson,Navy,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g62,401858430,2026-09-05,1,Ohio,Nebraska,-23.5,48.5,,47.5,20.5,-20.5,45.1,fanduel,fanduel,"1xbet,ballybet,betmgm,betonline,betparx,betrivers,bovada,caesars,casumo,coolbet,coral,draftkings,fanduel,grosvenor,hardrockbet,ladbrokes,leovegas,livescorebet,lowvig,pointsbet,sportsbet,tabtouch,unibet,virginbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g63,401864432,2026-09-05,1,Western Kentucky,Nevada,2.5,52.5,,53.5,-5.767,5.767,51.8,fanduel,fanduel,"1xbet,betonline,bovada,caesars,coolbet,draftkings,fanduel,hardrockbet,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g64,401864498,2026-09-05,1,Central Michigan,New Mexico,-12.5,48.5,,,11.467,-11.467,49.4,fanduel,fanduel,"1xbet,betonline,caesars,coolbet,draftkings,fanduel,hardrockbet,lowvig,pointsbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g65,,2026-09-05,1,Mercyhurst,New Mexico State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g66,401864499,2026-09-05,1,Fordham,North Dakota State,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g67,401858431,2026-09-05,1,South Dakota State,Northwestern,,,,,,,,,,,,,
2026-07-13,Preseason,2026,g68,401858432,2026-09-05,1,Ball State,Ohio State,-50.5,57.5,,56.5,55.767,-55.767,49.2,fanduel,fanduel,"1xbet,betmgm,betonline,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g69,401856664,2026-09-05,1,UTEP,Oklahoma,-39.5,49.5,,50.5,41.667,-41.667,47.9,fanduel,fanduel,"1xbet,betmgm,betonline,betsson,bovada,caesars,coolbet,coral,draftkings,fanduel,hardrockbet,ladbrokes,lowvig,nordicbet,sportsbet",2026-07-03T00:15:22.288Z,2026-07-03T00:15:22.288Z,SportsGameOdds
2026-07-13,Preseason,2026,g70,401867973,2026-09-05,1,Norfolk State,Old Dominion,,,,,,,,,,,,,
