rating_date,season,team,spplus,fpi,teamrankings,dratings,sagarin,sagarin_raw,kford,bradpowers,power_rating,spplus_weight,fpi_weight,teamrankings_weight,dratings_weight,sagarin_weight,kford_weight,bradpowers_weight,source_count,rating_resolution_mode,power_rank
2026-08-17,2026,Houston,8.2,7.1,10.6,0.0,,,0.0,0.0,8.633333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,31
2026-08-17,2026,Kansas State,10.4,5.1,10.2,0.0,,,0.0,0.0,8.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,32
2026-08-17,2026,Florida State,8.8,9.3,7.3,0.0,,,0.0,0.0,8.466666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,33
2026-08-17,2026,Virginia Tech,9.4,7.4,8.2,0.0,,,0.0,0.0,8.333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,34
2026-08-17,2026,Illinois,9.3,6.3,9.2,0.0,,,0.0,0.0,8.266666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,35
2026-08-17,2026,Nebraska,7.7,8.8,8.0,0.0,,,0.0,0.0,8.166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,36
2026-08-17,2026,TCU,9.1,6.4,8.4,0.0,,,0.0,0.0,7.966666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,37
2026-08-17,2026,Virginia,6.6,7.9,9.0,0.0,,,0.0,0.0,7.833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,38
2026-08-17,2026,Pittsburgh,6.5,6.6,10.0,0.0,,,0.0,0.0,7.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,39
2026-08-17,2026,Arizona State,6.4,4.8,8.7,0.0,,,0.0,0.0,6.633333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,40
2026-08-17,2026,Kentucky,3.8,5.4,8.9,0.0,,,0.0,0.0,6.033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,41
2026-08-17,2026,Boise State,6.8,4.0,6.7,0.0,,,0.0,0.0,5.833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,42
2026-08-17,2026,Oklahoma State,7.1,3.3,6.7,0.0,,,0.0,0.0,5.699999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,43
2026-08-17,2026,Georgia Tech,6.0,4.2,5.8,0.0,,,0.0,0.0,5.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,44
2026-08-17,2026,Baylor,4.5,6.5,4.6,0.0,,,0.0,0.0,5.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,45
2026-08-17,2026,Wisconsin,1.8,4.8,8.4,0.0,,,0.0,0.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,46
2026-08-17,2026,NC State,4.9,3.7,6.2,0.0,,,0.0,0.0,4.933333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,47
2026-08-17,2026,Mississippi State,3.9,4.1,6.4,0.0,,,0.0,0.0,4.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,48
2026-08-17,2026,Arkansas,5.0,4.4,4.7,0.0,,,0.0,0.0,4.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,49
2026-08-17,2026,Minnesota,5.2,0.6,8.1,0.0,,,0.0,0.0,4.633333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,50
2026-08-17,2026,UCLA,5.1,0.5,8.2,0.0,,,0.0,0.0,4.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,51
2026-08-17,2026,Kansas,3.7,2.8,5.4,0.0,,,0.0,0.0,3.966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,52
2026-08-17,2026,Duke,5.7,3.5,1.9,0.0,,,0.0,0.0,3.6999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,53
2026-08-17,2026,Northwestern,4.6,1.4,4.8,0.0,,,0.0,0.0,3.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,54
2026-08-17,2026,North Carolina,3.8,4.9,2.1,0.0,,,0.0,0.0,3.5999999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,55
2026-08-17,2026,Wake Forest,3.6,3.4,2.4,0.0,,,0.0,0.0,3.1333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,56
2026-08-17,2026,Cincinnati,4.5,4.4,0.3,0.0,,,0.0,0.0,3.066666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,57
2026-08-17,2026,California,3.7,0.9,4.0,0.0,,,0.0,0.0,2.866666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,58
2026-08-17,2026,Central Florida,2.3,2.1,3.3,0.0,,,0.0,0.0,2.566666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,59
2026-08-17,2026,Maryland,3.8,1.0,2.9,0.0,,,0.0,0.0,2.5666666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,60
2026-08-17,2026,West Virginia,0.8,0.2,4.5,0.0,,,0.0,0.0,1.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,61
2026-08-17,2026,Colorado,0.9,4.5,-1.4,0.0,,,0.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,62
2026-08-17,2026,UNLV,2.8,1.8,-0.8,0.0,,,0.0,0.0,1.2666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,63
2026-08-17,2026,Rutgers,1.8,-0.2,0.8,0.0,,,0.0,0.0,0.8000000000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,64
2026-08-17,2026,Navy,1.1,-0.7,0.9,0.0,,,0.0,0.0,0.4333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,65
2026-08-17,2026,San Diego State,-1.3,1.4,1.1,0.0,,,0.0,0.0,0.39999999999999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,66
2026-08-17,2026,Michigan State,0.4,0.3,-0.3,0.0,,,0.0,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,67
2026-08-17,2026,Iowa State,1.0,-0.9,0.0,0.0,,,0.0,0.0,0.033333333333333326,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,68
2026-08-17,2026,Syracuse,-0.7,-0.8,-0.2,0.0,,,0.0,0.0,-0.5666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,69
2026-08-17,2026,Fresno State,-2.3,-2.5,2.0,0.0,,,0.0,0.0,-0.9333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,70
2026-08-17,2026,Memphis,-1.1,-1.9,-1.5,0.0,,,0.0,0.0,-1.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,71
2026-08-17,2026,James Madison,-2.1,-2.0,-1.5,0.0,,,0.0,0.0,-1.8666666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,72
2026-08-17,2026,Purdue,-2.9,-0.9,-2.1,0.0,,,0.0,0.0,-1.9666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,73
2026-08-17,2026,Tulane,-5.5,2.3,-2.8,0.0,,,0.0,0.0,-2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,74
2026-08-17,2026,New Mexico,-0.5,-3.5,-2.1,0.0,,,0.0,0.0,-2.033333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,75
2026-08-17,2026,South Florida,-2.8,-0.9,-2.4,0.0,,,0.0,0.0,-2.033333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,75
2026-08-17,2026,East Carolina,-2.0,-0.6,-3.7,0.0,,,0.0,0.0,-2.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,77
2026-08-17,2026,Stanford,-1.9,-3.3,-3.0,0.0,,,0.0,0.0,-2.733333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,78
2026-08-17,2026,UTSA,-1.5,-5.3,-1.5,0.0,,,0.0,0.0,-2.766666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,79
2026-08-17,2026,Army,-3.0,-5.6,-1.2,0.0,,,0.0,0.0,-3.266666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,80
2026-08-17,2026,Boston College,-1.5,-2.7,-6.2,0.0,,,0.0,0.0,-3.466666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,81
2026-08-17,2026,Washington State,-5.3,-4.1,-1.6,0.0,,,0.0,0.0,-3.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,82
2026-08-17,2026,Texas State,-5.9,-4.3,-2.0,0.0,,,0.0,0.0,-4.066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,83
2026-08-17,2026,North Dakota State,-1.4,-8.3,-2.8,0.0,,,0.0,0.0,-4.166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,84
2026-08-17,2026,Hawaii,-3.9,-2.4,-6.3,0.0,,,0.0,0.0,-4.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,85
2026-08-17,2026,Old Dominion,-5.8,-4.4,-4.6,0.0,,,0.0,0.0,-4.933333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,86
2026-08-17,2026,Air Force,-2.4,-6.8,-7.4,0.0,,,0.0,0.0,-5.533333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,87
2026-08-17,2026,Utah State,-7.7,-6.7,-3.8,0.0,,,0.0,0.0,-6.066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,88
2026-08-17,2026,Western Kentucky,-5.3,-4.9,-8.4,0.0,,,0.0,0.0,-6.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,89
2026-08-17,2026,Western Michigan,-7.2,-4.0,-8.3,0.0,,,0.0,0.0,-6.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,90
2026-08-17,2026,Miami-OH,-2.9,-7.0,-10.6,0.0,,,0.0,0.0,-6.833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,91
2026-08-17,2026,Troy,-6.0,-7.4,-7.7,0.0,,,0.0,0.0,-7.033333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,92
2026-08-17,2026,Liberty,-6.4,-7.7,-8.5,0.0,,,0.0,0.0,-7.533333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,93
2026-08-17,2026,Toledo,-11.5,-3.0,-8.6,0.0,,,0.0,0.0,-7.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,94
2026-08-17,2026,Marshall,-6.4,-8.8,-8.8,0.0,,,0.0,0.0,-8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,95
2026-08-17,2026,Oregon State,-6.3,-8.1,-10.0,0.0,,,0.0,0.0,-8.133333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,96
2026-08-17,2026,Louisiana Tech,-8.3,-9.6,-8.6,0.0,,,0.0,0.0,-8.833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,97
2026-08-17,2026,Jacksonville State,-7.7,-8.5,-10.7,0.0,,,0.0,0.0,-8.966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,98
2026-08-17,2026,North Texas,-11.8,-6.4,-8.7,0.0,,,0.0,0.0,-8.966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,98
2026-08-17,2026,Tulsa,-7.6,-9.0,-10.3,0.0,,,0.0,0.0,-8.966666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,98
2026-08-17,2026,Florida Atlantic,-7.1,-11.3,-8.7,0.0,,,0.0,0.0,-9.033333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,101
2026-08-17,2026,Louisiana,-9.1,-8.3,-10.3,0.0,,,0.0,0.0,-9.233333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,102
2026-08-17,2026,Temple,-8.7,-8.6,-10.9,0.0,,,0.0,0.0,-9.399999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,103
2026-08-17,2026,Arkansas State,-8.5,-9.2,-11.0,0.0,,,0.0,0.0,-9.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,104
2026-08-17,2026,Georgia Southern,-8.9,-8.7,-11.7,0.0,,,0.0,0.0,-9.766666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,105
2026-08-17,2026,Colorado State,-8.3,-12.4,-10.7,0.0,,,0.0,0.0,-10.466666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,106
2026-08-17,2026,Delaware,-13.0,-6.6,-12.5,0.0,,,0.0,0.0,-10.700000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,107
2026-08-17,2026,Kennesaw State,-9.3,-9.0,-14.2,0.0,,,0.0,0.0,-10.833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,108
2026-08-17,2026,Ohio,-13.6,-8.0,-10.9,0.0,,,0.0,0.0,-10.833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,108
2026-08-17,2026,Appalachian State,-12.1,-9.8,-10.9,0.0,,,0.0,0.0,-10.933333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,110
2026-08-17,2026,Connecticut,-11.2,-11.2,-10.9,0.0,,,0.0,0.0,-11.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,111
2026-08-17,2026,South Alabama,-13.3,-10.5,-10.8,0.0,,,0.0,0.0,-11.533333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,112
2026-08-17,2026,Wyoming,-9.6,-13.1,-13.3,0.0,,,0.0,0.0,-12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,113
2026-08-17,2026,Central Michigan,-12.4,-12.8,-12.6,0.0,,,0.0,0.0,-12.600000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,114
2026-08-17,2026,Buffalo,-11.9,-10.8,-16.5,0.0,,,0.0,0.0,-13.066666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,115
2026-08-17,2026,Coastal Carolina,-13.8,-12.1,-13.8,0.0,,,0.0,0.0,-13.233333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,116
2026-08-17,2026,Florida International,-13.7,-12.6,-15.0,0.0,,,0.0,0.0,-13.766666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,117
2026-08-17,2026,Nevada,-12.2,-11.9,-18.1,0.0,,,0.0,0.0,-14.066666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,118
2026-08-17,2026,Rice,-14.7,-13.4,-15.2,0.0,,,0.0,0.0,-14.433333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,119
2026-08-17,2026,Bowling Green,-13.3,-13.7,-17.7,0.0,,,0.0,0.0,-14.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,DEGRADED_RENORMALIZED,120
