severity,flags,notes,is_fbs_mapped,game_id,cfbd_game_id,week,date,away_team,home_team,projected_total,market_total,market_total_diff,massey_total,massey_total_diff,projected_margin_home,implied_away_points,implied_home_points,market_total_book,market_total_last_update,projection_total_sources
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g26,401856773,1,2026-09-05,Northern Arizona,Arizona,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g27,401856774,1,2026-09-05,Morgan State,Arizona State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g28,401856635,1,2026-09-05,North Alabama,Arkansas,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g29,401862701,1,2026-09-05,Bryant,Army,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g31,401856775,1,2026-09-05,Utah Tech,BYU,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g32,401866410,1,2026-09-05,Tarleton State,Bowling Green,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g34,401862694,1,2026-09-05,The Citadel,Charlotte,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g37,401861962,1,2026-09-05,Lafayette,Connecticut,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g40,401856658,1,2026-09-05,Tennessee State,Georgia,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g41,401868170,1,2026-09-05,Charleston So.,Georgia Southern,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g47,401856779,1,2026-09-05,Southeast Missouri,Iowa State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g49,401868140,1,2026-09-05,Eastern Kentucky,Jacksonville State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g50,401856771,1,2026-09-05,Nicholls,Kansas State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g51,401856659,1,2026-09-05,Youngstown State,Kentucky,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g53,401869142,1,2026-09-05,Lamar,Louisiana,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g54,401869129,1,2026-09-05,Northwestern State,Louisiana Tech,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g55,,1,2026-09-05,Hampton,Maryland,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g59,401867866,1,2026-09-05,Murray State,Middle Tennessee,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g61,401862696,1,2026-09-05,Towson,Navy,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g65,,1,2026-09-05,Mercyhurst,New Mexico State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g66,401864499,1,2026-09-05,Fordham,North Dakota State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g67,401858431,1,2026-09-05,South Dakota State,Northwestern,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g70,401867973,1,2026-09-05,Norfolk State,Old Dominion,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g74,401858435,1,2026-09-05,Indiana State,Purdue,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g75,401862697,1,2026-09-05,HCU,Rice,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g76,401866411,1,2026-09-05,MVSU,Sacramento State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g77,401860879,1,2026-09-05,Portland State,San Diego State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g78,401868316,1,2026-09-05,Southeastern La.,South Alabama,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g81,401868356,1,2026-09-05,Alcorn State,Southern Miss,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g82,401858208,1,2026-09-05,New Hampshire,Syracuse,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g83,401862698,1,2026-09-05,Rhode Island,Temple,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g84,401856666,1,2026-09-05,Furman,Tennessee,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g87,401856770,1,2026-09-05,Abilene Christian,Texas Tech,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g91,401862700,1,2026-09-05,UTRGV,UTSA,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g92,401860880,1,2026-09-05,Idaho State,Utah State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g93,401856669,1,2026-09-05,Austin Peay,Vanderbilt,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g94,401858211,1,2026-09-05,VMI,Virginia Tech,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g100,401858213,2,2026-09-10,Florida A&M,Miami-FL,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g103,401858215,2,2026-09-11,Villanova,Louisville,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g105,401866412,2,2026-09-12,Robert Morris,Akron,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g106,401868241,2,2026-09-12,West Georgia,Arkansas State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g110,401866413,2,2026-09-12,Stony Brook,Ball State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g111,401856784,2,2026-09-12,Prairie View A&M,Baylor,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g113,401866415,2,2026-09-12,Colgate,Central Michigan,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g114,401856786,2,2026-09-12,Western Carolina,Cincinnati,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g116,401868008,2,2026-09-12,Fordham,Coastal Carolina,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g117,401856785,2,2026-09-12,Weber State,Colorado,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g118,401860882,2,2026-09-12,Southern Utah,Colorado State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g121,401856672,2,2026-09-12,Campbell,Florida,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g128,401856787,2,2026-09-12,Southern,Houston,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g130,401858439,2,2026-09-12,Howard,Indiana,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g132,401867929,2,2026-09-12,Wagner,James Madison,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g135,401866416,2,2026-09-12,Wofford,Kent State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g138,401868187,2,2026-09-12,Gardner-Webb,Liberty,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g140,401866420,2,2026-09-12,Sacred Heart,Massachusetts,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g141,401866417,2,2026-09-12,Holy Cross,Miami-OH,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g145,,2,2026-09-12,Lindenwood,Missouri State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g146,401858222,2,2026-09-12,Richmond,NC State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g148,401864500,2,2026-09-12,Montana State,Nevada,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g149,401865252,2,2026-09-12,Mercyhurst,New Mexico,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g150,401858218,2,2026-09-12,ETSU,North Carolina,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g152,401864503,2,2026-09-12,Illinois State,Northern Illinois,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g160,401858223,2,2026-09-12,UC Davis,SMU,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g162,401864504,2,2026-09-12,Cal Poly,San Jose State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g163,401856680,2,2026-09-12,Towson,South Carolina,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g165,401856789,2,2026-09-12,Grambling State,TCU,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g170,401866419,2,2026-09-12,CCSU,Toledo,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g171,401868326,2,2026-09-12,Alabama State,Troy,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g176,401864505,2,2026-09-12,Texas Southern,UTEP,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g179,401858220,2,2026-09-12,Norfolk State,Virginia,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g182,401856791,2,2026-09-12,UT Martin,West Virginia,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g183,401866421,2,2026-09-12,Monmouth,Western Michigan,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g184,401858447,2,2026-09-12,Western Illinois,Wisconsin,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g185,401864506,2,2026-09-12,Northern Colorado,Wyoming,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g195,401860885,3,2026-09-19,South Dakota,Boise State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g196,401858227,3,2026-09-19,Maine,Boston College,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g197,401858233,3,2026-09-19,Wagner,California,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g206,401858228,3,2026-09-19,Mercer,Georgia Tech,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g207,401858448,3,2026-09-19,Southern Illinois,Illinois,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g209,401858471,3,2026-09-19,Northern Iowa,Iowa,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g218,401866424,3,2026-09-19,Stonehill,Massachusetts,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g219,401862772,3,2026-09-19,UT Martin,Memphis,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g225,401858452,3,2026-09-19,North Dakota,Nebraska,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g230,401856803,3,2026-09-19,Murray State,Oklahoma State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g233,401858455,3,2026-09-19,Portland State,Oregon,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g234,401860886,3,2026-09-19,Montana,Oregon State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g239,,3,2026-09-19,Nicholls,Sam Houston,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g244,401862777,3,2026-09-19,Delaware State,South Florida,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g252,401862775,3,2026-09-19,East Texas A&M,Tulsa,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g254,401868317,3,2026-09-19,Southeastern La.,UL-Monroe,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g257,401858459,3,2026-09-19,Eastern Washington,Washington,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g258,401860890,3,2026-09-19,Duquesne,Washington State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g272,401866426,4,2026-09-26,Robert Morris,Buffalo,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g276,401858244,4,2026-09-26,William & Mary,Duke,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g277,401862781,4,2026-09-26,NC Central,East Carolina,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g278,401866427,4,2026-09-26,Lindenwood,Eastern Michigan,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g280,401867909,4,2026-09-26,LIU,Florida International,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g281,401858237,4,2026-09-26,Central Arkansas,Florida State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g293,401868188,4,2026-09-26,Gardner-Webb,Marshall,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g303,401862783,4,2026-09-26,HCU,North Texas,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g304,401866428,4,2026-09-26,Stonehill,Ohio,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g308,401858236,4,2026-09-26,Bucknell,Pittsburgh,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g310,401858468,4,2026-09-26,Howard,Rutgers,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g316,401860892,4,2026-09-26,UIW,Texas State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g329,,4,2026-09-26,Mercyhurst,Western Kentucky,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g350,401862790,5,2026-10-03,Texas Southern,Florida Atlantic,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g362,401856706,5,2026-10-03,McNeese,LSU,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g385,401862793,5,2026-10-03,Samford,UAB,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g466,401858261,7,2026-10-17,Charleston So.,Clemson,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g495,401858262,7,2026-10-17,Elon,Stanford,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g500,401856725,7,2026-10-17,The Citadel,Texas A&M,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g683,401858290,10,2026-11-07,Merrimack,Wake Forest,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g764,401856746,12,2026-11-21,Chattanooga,Alabama,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g768,401856747,12,2026-11-21,Samford,Auburn,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g793,401856750,12,2026-11-21,Tennessee Tech,Mississippi State,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g802,401856749,12,2026-11-21,Wofford,Ole Miss,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g892,,14,2026-12-04,Big 12 No. 2,Big 12 No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g893,,14,2026-12-04,CUSA No. 2,CUSA No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g894,,14,2026-12-04,Pac-12 No. 2,Pac-12 No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g895,,14,2026-12-05,AAC No. 2,AAC No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g896,,14,2026-12-05,ACC No. 2,ACC No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g897,,14,2026-12-05,Big Ten No. 2,Big Ten No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g898,,14,2026-12-05,MAC No. 2,MAC No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g899,,14,2026-12-05,MWC No. 2,MWC No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g900,,14,2026-12-05,SEC No. 2,SEC No. 1,,,,,,,,,,,
INFO,INFO_MISSING_TOTAL_NON_FBS,non-FBS/unmapped opponent; model total not expected yet,False,g901,,14,2026-12-05,Sun Belt East,Sun Belt West,,,,,,,,,,,
OK,OK,,True,g232,401856688,3,2026-09-19,LSU,Ole Miss,49.85,57.5,-7.65,,,2.928,23.461,26.389,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g24,401856634,1,2026-09-05,East Carolina,Alabama,47.05,54.5,-7.45,,,23.793,11.628,35.421,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g89,401856772,1,2026-09-05,Oklahoma State,Tulsa,54.3,61.5,-7.2,,,-10.592,32.446,21.854,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g30,401856636,1,2026-09-05,Baylor,Auburn,53.2,59.5,-6.3,,,7.255,22.973,30.228,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g155,401856782,2,2026-09-12,Oregon,Oklahoma State,53.35,59.5,-6.15,,,-22.672,38.011,15.339,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g18,401858204,1,2026-09-03,Akron,Wake Forest,44.9,49.5,-4.6,50.5,-5.6,24.805,10.047,34.852,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g36,401860878,1,2026-09-05,Wyoming,Colorado State,43.4,48.5,-5.1,,,1.995,20.703,22.697,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g3,401864577,0,2026-08-29,Jacksonville State,North Dakota State,53.5,48.5,5.0,55.5,-2.0,7.756,22.872,30.628,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g131,401856788,2,2026-09-12,Iowa State,Iowa,46.45,41.5,4.95,,,13.982,16.234,30.216,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g96,401856780,1,2026-09-05,Coastal Carolina,West Virginia,53.7,58.5,-4.8,,,18.413,17.644,36.056,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g52,401856660,1,2026-09-05,Clemson,LSU,45.75,50.5,-4.75,,,9.8,17.975,27.775,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g1,401866408,0,2026-08-29,Sacramento State,Eastern Michigan,51.8,53.5,-1.7,56.5,-4.7,3.63,24.085,27.715,fanduel,2026-07-21T17:17:27.205Z,Site Projection
OK,OK,,True,g72,401858434,1,2026-09-05,Marshall,Penn State,57.95,53.5,4.45,,,27.023,15.464,42.486,fanduel,2026-07-21T17:17:27.205Z,Site Projection
