canonical_game_id,canonical_cfbd_game_id,game,market,sportsbook,previous_line,previous_price,new_line,new_price,source_timestamp,availability,stale_status,reason_accepted,target_file,target_field
g2,401864570,New Mexico State at Florida State,spread,draftkings,-29.5,,-30.5,-112,2026-07-30T03:49:56.917Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_spread_home
g3,401864577,Jacksonville State at North Dakota State,spread,draftkings,-10.0,,-7.5,-110,2026-07-30T03:49:56.917Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_spread_home
g4,401858201,Hawaii at Stanford,spread,draftkings,-3.0,,-4.0,-108,2026-07-30T03:49:56.917Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_spread_home
g6,401862693,Memphis at UNLV,spread,draftkings,-3.0,,-5.5,-108,2026-07-30T03:49:56.917Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_spread_home
g8,401858202,NC State at Virginia,away_moneyline,draftkings,114.0,,170,170,2026-07-30T03:49:45.000Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,away_moneyline
g8,401858202,NC State at Virginia,home_moneyline,draftkings,-135.0,,-205,-205,2026-07-30T03:49:45.000Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,home_moneyline
g8,401858202,NC State at Virginia,spread,draftkings,-3.0,,-5.5,-110,2026-07-30T03:49:45.000Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_spread_home
g8,401858202,NC State at Virginia,total,draftkings,53.5,,54.5,-108,2026-07-30T03:49:45.000Z,True,False,"same accepted sportsbook; paired, available, fresh current quote; canonical Week 0",data/odds/season_game_lines_2026.csv,market_total
