snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-06-19,2026,Syracuse,,DraftKings,2.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Syracuse,,DraftKings,4.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK CO DK; best_under=DK CO DK
2026-06-19,2026,Syracuse,,FanDuel,4.5,100.0,-122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440984; over_selection=96283524; under_selection=96283523
2026-06-19,2026,TCU,,BetMGM,6.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,TCU,Big 12,Caesars,6.5,-160.0,125.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=387732171d5000b4b7ffeca0dc31bbd6; over_updated=2026-06-19 11:49:49; under_updated=2026-06-19 11:49:49
2026-06-19,2026,TCU,,DraftKings,4.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,TCU,,FanDuel,6.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440993; over_selection=96283526; under_selection=96283525
2026-06-19,2026,Tennessee,,BetMGM,7.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Tennessee,Southeastern,Caesars,7.5,-120.0,-110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=a247443b1088cf2da462778781482358; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,Tennessee,,DraftKings,4.5,-140.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Tennessee,,FanDuel,7.5,-124.0,102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159440996; over_selection=96332412; under_selection=96332411
2026-06-19,2026,Texas,,BetMGM,9.5,100.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Texas,Southeastern,Caesars,9.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ba81218a68285e04a11617ec8cc3cd6d; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,Texas,,DraftKings,6.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Texas,,FanDuel,9.5,112.0,-138.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441023; over_selection=96283531; under_selection=96283532
2026-06-19,2026,Texas A&M,,BetMGM,8.5,-115.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Texas A&M,Southeastern,Caesars,8.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4f03577da9ea157ad4662df3bdf6d5e4; over_updated=2026-06-19 11:49:48; under_updated=2026-06-19 11:49:48
2026-06-19,2026,Texas A&M,,DraftKings,5.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Texas A&M,,DraftKings,8.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK CO DK; best_under=DK CO DK
2026-06-19,2026,Texas A&M,,FanDuel,8.5,-106.0,-114.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441001; over_selection=96283529; under_selection=96283530
2026-06-19,2026,UCLA,,BetMGM,6.5,100.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,UCLA,Big Ten,Caesars,5.5,-210.0,155.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5857ece998bfa945d4fed1880d447977; over_updated=2026-06-19 11:49:48; under_updated=2026-06-19 11:49:48
2026-06-19,2026,UCLA,,DraftKings,3.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,UCLA,,DraftKings,6.5,110.0,-132.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK CO DK; best_under=DK CO DK
2026-06-19,2026,UCLA,,FanDuel,6.5,118.0,-144.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441056; over_selection=96283538; under_selection=96283539
2026-06-19,2026,USC,,BetMGM,8.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,USC,Big Ten,Caesars,8.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=fb40fc0c6a2ddbf985875834fb498b6d; over_updated=2026-06-19 11:49:47; under_updated=2026-06-19 11:49:47
2026-06-19,2026,USC,,DraftKings,5.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,USC,,FanDuel,8.5,112.0,-138.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441063; over_selection=96283543; under_selection=96283542
2026-06-19,2026,Utah,,BetMGM,8.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Utah,Big 12,Caesars,8.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=77a98c47567660d0b8920691edc920af; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,Utah,,DraftKings,6.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Utah,,DraftKings,8.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK CO DK; best_under=DK CO DK
2026-06-19,2026,Utah,,FanDuel,8.5,-130.0,106.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441078; over_selection=96283545; under_selection=96283544
2026-06-19,2026,Vanderbilt,,BetMGM,5.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Vanderbilt,Southeastern,Caesars,5.5,-160.0,125.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4e43f13c59340f92aef6b23be17f38d5; over_updated=2026-06-19 11:49:49; under_updated=2026-06-19 11:49:49
2026-06-19,2026,Vanderbilt,,DraftKings,3.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Vanderbilt,,FanDuel,5.5,-138.0,112.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441159; over_selection=96841480; under_selection=96841479
2026-06-19,2026,Virginia,,BetMGM,7.5,-150.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Virginia,Atlantic Coast,Caesars,7.5,-170.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=96f8a27d602c481650c98d90e430f9d5; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,Virginia,,DraftKings,5.5,120.0,-146.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Virginia,,FanDuel,7.5,-168.0,136.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441194; over_selection=96292284; under_selection=96292283
2026-06-19,2026,Virginia Tech,,BetMGM,6.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Virginia Tech,Atlantic Coast,Caesars,7.5,130.0,-160.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=6deadca0fddf3f259202297cb1199dae; over_updated=2026-06-19 11:49:47; under_updated=2026-06-19 11:49:47
2026-06-19,2026,Virginia Tech,,DraftKings,4.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Virginia Tech,,FanDuel,6.5,-158.0,128.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441196; over_selection=96283557; under_selection=96283558
2026-06-19,2026,Wake Forest,,BetMGM,5.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Wake Forest,Atlantic Coast,Caesars,5.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=03fb7e333a7c82b983394ff4bc7b48ee; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,Wake Forest,,DraftKings,3.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Wake Forest,,FanDuel,5.5,-128.0,104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441212; over_selection=96283564; under_selection=96283563
2026-06-19,2026,Washington,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Washington,Big Ten,Caesars,7.5,-155.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=d6d8ec46b280511aa1d516f74c1c9352; over_updated=2026-06-19 11:49:49; under_updated=2026-06-19 11:49:49
2026-06-19,2026,Washington,,DraftKings,5.5,134.0,-170.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Washington,,DraftKings,7.5,-170.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK IN DK; best_under=DK IN DK
2026-06-19,2026,Washington,,FanDuel,7.5,-150.0,122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441213; over_selection=96283569; under_selection=96283570
2026-06-19,2026,West Virginia,,BetMGM,5.5,-175.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,West Virginia,Big 12,Caesars,5.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=b06404b6e441c5638b55b36ac9897e8c; over_updated=2026-06-19 11:49:50; under_updated=2026-06-19 11:49:50
2026-06-19,2026,West Virginia,,DraftKings,3.5,100.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,West Virginia,,DraftKings,5.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK CO DK; best_under=DK CO DK
2026-06-19,2026,Wisconsin,,BetMGM,6.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-06-19,2026,Wisconsin,Big Ten,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5dfb04b0607d7876217e65068290acb6; over_updated=2026-06-19 11:49:48; under_updated=2026-06-19 11:49:48
2026-06-19,2026,Wisconsin,,DraftKings,4.5,120.0,-146.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-06-19,2026,Wisconsin,,DraftKings,6.5,-105.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK IN DK; best_under=DK IN DK
2026-06-19,2026,Wisconsin,,FanDuel,6.5,-124.0,102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441217; over_selection=96283572; under_selection=96283573
