week,date,away,home,away_rank,home_rank,away_rating,home_rating,hfa,hfa_source,stored_margin_home,stored_margin_key,rating_margin_home,diff_stored_minus_rating,stored_line,rating_line,issues
4,2026-09-26,Florida Atlantic,UL-Monroe,94.0,132.0,-7.1,-24.3,1.5,home_team.hfa,-15.7,projected_margin_home,-15.700000000000003,3.552713678800501e-15,Florida Atlantic -15.7,Florida Atlantic -15.7,
4,2026-09-26,Oregon,USC,2.0,13.0,28.3,16.8,2.4,home_team.hfa,-9.1,projected_margin_home,-9.1,0.0,Oregon -9.1,Oregon -9.1,
4,2026-09-26,Oregon State,UTEP,91.0,129.0,-6.3,-20.5,2.5,home_team.hfa,-11.7,projected_margin_home,-11.7,0.0,Oregon State -11.7,Oregon State -11.7,
4,2026-09-26,Colorado State,UTSA,99.0,73.0,-8.3,-1.5,2.0,home_team.hfa,8.8,projected_margin_home,8.8,0.0,UTSA -8.8,UTSA -8.8,
4,2026-09-26,Troy,Utah State,90.0,97.0,-6.0,-7.7,2.7,home_team.hfa,1.0,projected_margin_home,1.0,0.0,Utah State -1.0,Utah State -1.0,
4,2026-09-26,Delaware,Virginia,114.0,40.0,-13.0,6.6,3.3,home_team.hfa,22.9,projected_margin_home,22.900000000000002,-3.552713678800501e-15,Virginia -22.9,Virginia -22.9,
4,2026-09-26,Minnesota,Washington,45.0,21.0,5.2,14.5,2.1,home_team.hfa,11.4,projected_margin_home,11.4,0.0,Washington -11.4,Washington -11.4,
4,2026-09-26,Arizona,Washington State,30.0,85.0,10.2,-5.3,3.3,home_team.hfa,-12.2,projected_margin_home,-12.2,0.0,Arizona -12.2,Arizona -12.2,
4,2026-09-26,Oklahoma State,West Virginia,38.0,66.0,7.1,0.8,3.4,home_team.hfa,-2.9,projected_margin_home,-2.9,0.0,Oklahoma State -2.9,Oklahoma State -2.9,
4,2026-09-26,Mercyhurst,Western Kentucky,,85.0,,-5.3,2.8,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
4,2026-09-26,Boise State,Western Michigan,39.0,95.0,6.8,-7.2,2.5,home_team.hfa,-11.5,projected_margin_home,-11.5,0.0,Boise State -11.5,Boise State -11.5,
4,2026-09-26,Hawaii,Wyoming,84.0,106.0,-3.9,-9.6,3.0,home_team.hfa,-2.7,projected_margin_home,-2.6999999999999993,-8.881784197001252e-16,Hawaii -2.7,Hawaii -2.7,
5,2026-10-01,Western Kentucky,New Mexico State,85.0,123.0,-5.3,-16.4,3.0,home_team.hfa,-8.1,projected_margin_home,-8.099999999999998,-1.7763568394002505e-15,Western Kentucky -8.1,Western Kentucky -8.1,
5,2026-10-01,North Texas,Tulsa,109.0,96.0,-11.8,-7.6,0.7,home_team.hfa,4.9,projected_margin_home,4.900000000000001,-8.881784197001252e-16,Tulsa -4.9,Tulsa -4.9,
5,2026-10-02,Liberty,Delaware,92.0,114.0,-6.4,-13.0,2.5,home_team.hfa,-4.1,projected_margin_home,-4.1,0.0,Liberty -4.1,Liberty -4.1,
5,2026-10-02,Penn State,Northwestern,17.0,49.0,15.7,4.6,2.1,home_team.hfa,-9.0,projected_margin_home,-9.0,0.0,Penn State -9.0,Penn State -9.0,
5,2026-10-02,Pittsburgh,Virginia Tech,41.0,32.0,6.5,9.4,2.3,home_team.hfa,5.2,projected_margin_home,5.2,0.0,Virginia Tech -5.2,Virginia Tech -5.2,
5,2026-10-03,Navy,Air Force,63.0,79.0,1.1,-2.4,3.2,home_team.hfa,-0.3,projected_margin_home,-0.2999999999999998,-1.6653345369377348e-16,Navy -0.3,Navy -0.3,
5,2026-10-03,Cincinnati,Arizona,50.0,30.0,4.5,10.2,2.7,home_team.hfa,8.4,projected_margin_home,8.399999999999999,1.7763568394002505e-15,Arizona -8.4,Arizona -8.4,
5,2026-10-03,Baylor,Arizona State,50.0,42.0,4.5,6.4,2.2,home_team.hfa,4.1,projected_margin_home,4.1000000000000005,-8.881784197001252e-16,Arizona State -4.1,Arizona State -4.1,
5,2026-10-03,Toledo,Ball State,108.0,134.0,-11.5,-25.2,1.5,home_team.hfa,-12.2,projected_margin_home,-12.2,0.0,Toledo -12.2,Toledo -12.2,
5,2026-10-03,Utah State,Boise State,97.0,39.0,-7.7,6.8,2.8,home_team.hfa,17.3,projected_margin_home,17.3,0.0,Boise State -17.3,Boise State -17.3,
5,2026-10-03,Western Michigan,Buffalo,95.0,110.0,-7.2,-11.9,2.8,home_team.hfa,-1.9,projected_margin_home,-1.9000000000000004,4.440892098500626e-16,Western Michigan -1.9,Western Michigan -1.9,
5,2026-10-03,Akron,Central Michigan,127.0,113.0,-19.5,-12.4,1.7,home_team.hfa,8.8,projected_margin_home,8.799999999999999,1.7763568394002505e-15,Central Michigan -8.8,Central Michigan -8.8,
5,2026-10-03,Memphis,Charlotte,70.0,138.0,-1.1,-32.4,1.7,home_team.hfa,-29.6,projected_margin_home,-29.599999999999998,-3.552713678800501e-15,Memphis -29.6,Memphis -29.6,
5,2026-10-03,Miami-FL,Clemson,8.0,23.0,21.0,12.8,2.5,home_team.hfa,-5.7,projected_margin_home,-5.699999999999999,-8.881784197001252e-16,Miami-FL -5.7,Miami-FL -5.7,
5,2026-10-03,Georgia Southern,Coastal Carolina,103.0,119.0,-8.9,-13.8,2.3,home_team.hfa,-2.6,projected_margin_home,-2.6000000000000005,4.440892098500626e-16,Georgia Southern -2.6,Georgia Southern -2.6,
5,2026-10-03,Texas Tech,Colorado,7.0,65.0,23.1,0.9,2.6,home_team.hfa,-19.6,projected_margin_home,-19.6,0.0,Texas Tech -19.6,Texas Tech -19.6,
5,2026-10-03,Oregon State,Colorado State,91.0,99.0,-6.3,-8.3,2.0,home_team.hfa,0.0,projected_margin_home,-8.881784197001252e-16,8.881784197001252e-16,Pick,Pick,
5,2026-10-03,Syracuse,Connecticut,69.0,107.0,-0.7,-11.2,1.9,home_team.hfa,-8.6,projected_margin_home,-8.6,0.0,Syracuse -8.6,Syracuse -8.6,
5,2026-10-03,Texas Southern,Florida Atlantic,,94.0,,-7.1,1.8,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
5,2026-10-03,Virginia,Florida State,40.0,35.0,6.6,8.8,1.9,home_team.hfa,4.1,projected_margin_home,4.100000000000001,-1.7763568394002505e-15,Florida State -4.1,Florida State -4.1,
5,2026-10-03,Vanderbilt,Georgia,31.0,4.0,10.0,25.5,1.8,home_team.hfa,17.3,projected_margin_home,17.3,0.0,Georgia -17.3,Georgia -17.3,
5,2026-10-03,Old Dominion,Georgia State,88.0,133.0,-5.8,-25.1,1.7,home_team.hfa,-17.6,projected_margin_home,-17.6,0.0,Old Dominion -17.6,Old Dominion -17.6,
5,2026-10-03,San Jose State,Hawaii,122.0,84.0,-15.5,-3.9,2.1,home_team.hfa,13.7,projected_margin_home,13.7,0.0,Hawaii -13.7,Hawaii -13.7,
5,2026-10-03,Central Florida,Houston,60.0,36.0,2.3,8.2,1.7,home_team.hfa,7.6,projected_margin_home,7.6,0.0,Houston -7.6,Houston -7.6,
5,2026-10-03,Purdue,Illinois,81.0,33.0,-2.9,9.3,1.5,home_team.hfa,13.7,projected_margin_home,13.700000000000001,-1.7763568394002505e-15,Illinois -13.7,Illinois -13.7,
5,2026-10-03,Ohio State,Iowa,1.0,22.0,31.8,13.6,2.4,home_team.hfa,-15.8,projected_margin_home,-15.800000000000002,1.7763568394002505e-15,Ohio State -15.8,Ohio State -15.8,
5,2026-10-03,West Virginia,Iowa State,66.0,64.0,0.8,1.0,2.7,home_team.hfa,2.9,projected_margin_home,2.9000000000000004,-4.440892098500626e-16,Iowa State -2.9,Iowa State -2.9,
5,2026-10-03,Marshall,James Madison,92.0,77.0,-6.4,-2.1,2.7,home_team.hfa,7.0,projected_margin_home,7.000000000000001,-8.881784197001252e-16,James Madison -7.0,James Madison -7.0,
5,2026-10-03,Middle Tennessee,Kansas,135.0,56.0,-26.0,3.7,2.4,home_team.hfa,32.1,projected_margin_home,32.1,0.0,Kansas -32.1,Kansas -32.1,
5,2026-10-03,Ohio,Kent State,117.0,128.0,-13.6,-20.1,2.1,home_team.hfa,-4.4,projected_margin_home,-4.400000000000002,1.7763568394002505e-15,Ohio -4.4,Ohio -4.4,
5,2026-10-03,McNeese,LSU,,10.0,,20.2,3.9,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
5,2026-10-03,Arkansas State,Louisiana,101.0,104.0,-8.5,-9.1,2.7,home_team.hfa,2.1,projected_margin_home,2.1000000000000005,-4.440892098500626e-16,Louisiana -2.1,Louisiana -2.1,
5,2026-10-03,Army,Louisiana Tech,83.0,99.0,-3.0,-8.3,2.4,home_team.hfa,-2.9,projected_margin_home,-2.900000000000001,8.881784197001252e-16,Army -2.9,Army -2.9,
5,2026-10-03,Eastern Michigan,Massachusetts,121.0,137.0,-15.0,-30.9,1.6,home_team.hfa,-14.3,projected_margin_home,-14.299999999999999,-1.7763568394002505e-15,Eastern Michigan -14.3,Eastern Michigan -14.3,
5,2026-10-03,Bowling Green,Miami-OH,115.0,81.0,-13.3,-2.9,2.7,home_team.hfa,13.1,projected_margin_home,13.100000000000001,-1.7763568394002505e-15,Miami-OH -13.1,Miami-OH -13.1,
5,2026-10-03,Michigan,Minnesota,14.0,45.0,16.1,5.2,2.4,home_team.hfa,-8.5,projected_margin_home,-8.500000000000002,1.7763568394002505e-15,Michigan -8.5,Michigan -8.5,
5,2026-10-03,Alabama,Mississippi State,11.0,52.0,18.2,3.9,2.6,home_team.hfa,-11.7,projected_margin_home,-11.7,0.0,Alabama -11.7,Alabama -11.7,
5,2026-10-03,Florida,Missouri,19.0,20.0,14.9,14.8,2.5,home_team.hfa,2.4,projected_margin_home,2.4000000000000004,-4.440892098500626e-16,Missouri -2.4,Missouri -2.4,
5,2026-10-03,Louisville,NC State,27.0,48.0,11.0,4.9,3.1,home_team.hfa,-3.0,projected_margin_home,-2.9999999999999996,-4.440892098500626e-16,Louisville -3.0,Louisville -3.0,
5,2026-10-03,Maryland,Nebraska,53.0,37.0,3.8,7.7,1.5,home_team.hfa,5.4,projected_margin_home,5.4,0.0,Nebraska -5.4,Nebraska -5.4,
5,2026-10-03,UTEP,New Mexico,129.0,68.0,-20.5,-0.5,0.9,home_team.hfa,20.9,projected_margin_home,20.9,0.0,New Mexico -20.9,New Mexico -20.9,
5,2026-10-03,Notre Dame,North Carolina,3.0,53.0,25.8,3.8,2.5,home_team.hfa,-19.5,projected_margin_home,-19.5,0.0,Notre Dame -19.5,Notre Dame -19.5,
5,2026-10-03,Wyoming,North Dakota State,106.0,72.0,-9.6,-1.4,2.5,home_team.hfa,10.7,projected_margin_home,10.7,0.0,North Dakota State -10.7,North Dakota State -10.7,
5,2026-10-03,UTSA,Rice,73.0,120.0,-1.5,-14.7,2.9,home_team.hfa,-10.3,projected_margin_home,-10.299999999999999,-1.7763568394002505e-15,UTSA -10.3,UTSA -10.3,
5,2026-10-03,Indiana,Rutgers,5.0,61.0,24.5,1.8,2.1,home_team.hfa,-20.6,projected_margin_home,-20.599999999999998,-3.552713678800501e-15,Indiana -20.6,Indiana -20.6,
5,2026-10-03,Boston College,SMU,73.0,28.0,-1.5,10.9,3.4,home_team.hfa,15.8,projected_margin_home,15.8,0.0,SMU -15.8,SMU -15.8,
5,2026-10-03,Texas State,San Diego State,89.0,71.0,-5.9,-1.3,1.9,home_team.hfa,6.5,projected_margin_home,6.5,0.0,San Diego State -6.5,San Diego State -6.5,
5,2026-10-03,UL-Monroe,South Alabama,132.0,115.0,-24.3,-13.3,2.5,home_team.hfa,13.5,projected_margin_home,13.5,0.0,South Alabama -13.5,South Alabama -13.5,
5,2026-10-03,Kentucky,South Carolina,53.0,24.0,3.8,12.1,2.3,home_team.hfa,10.6,projected_margin_home,10.600000000000001,-1.7763568394002505e-15,South Carolina -10.6,South Carolina -10.6,
5,2026-10-03,Temple,South Florida,102.0,80.0,-8.7,-2.8,2.6,home_team.hfa,8.5,projected_margin_home,8.5,0.0,South Florida -8.5,South Florida -8.5,
5,2026-10-03,BYU,TCU,18.0,34.0,15.5,9.1,2.2,home_team.hfa,-4.2,projected_margin_home,-4.2,0.0,BYU -4.2,BYU -4.2,
5,2026-10-03,Auburn,Tennessee,26.0,15.0,11.2,16.0,2.3,home_team.hfa,7.1,projected_margin_home,7.1000000000000005,-8.881784197001252e-16,Tennessee -7.1,Tennessee -7.1,
5,2026-10-03,Arkansas,Texas A&M,47.0,9.0,5.0,20.3,2.5,home_team.hfa,17.8,projected_margin_home,17.8,0.0,Texas A&M -17.8,Texas A&M -17.8,
5,2026-10-03,Samford,UAB,,124.0,,-18.1,3.8,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
5,2026-10-03,California,UNLV,56.0,59.0,3.7,2.8,2.1,home_team.hfa,1.2,projected_margin_home,1.1999999999999997,2.220446049250313e-16,UNLV -1.2,UNLV -1.2,
5,2026-10-03,Washington,USC,21.0,13.0,14.5,16.8,2.4,home_team.hfa,4.7,projected_margin_home,4.700000000000001,-8.881784197001252e-16,USC -4.7,USC -4.7,
5,2026-10-03,Stanford,Wake Forest,75.0,58.0,-1.9,3.6,3.0,home_team.hfa,8.5,projected_margin_home,8.5,0.0,Wake Forest -8.5,Wake Forest -8.5,
5,2026-10-03,Fresno State,Washington State,78.0,85.0,-2.3,-5.3,3.3,home_team.hfa,0.3,projected_margin_home,0.2999999999999998,1.6653345369377348e-16,Washington State -0.3,Washington State -0.3,
5,2026-10-03,Michigan State,Wisconsin,67.0,61.0,0.4,1.8,2.0,home_team.hfa,3.4,projected_margin_home,3.4,0.0,Wisconsin -3.4,Wisconsin -3.4,
6,2026-10-06,Southern Miss,Troy,131.0,90.0,-23.3,-6.0,1.7,home_team.hfa,19.0,projected_margin_home,19.0,0.0,Troy -19.0,Troy -19.0,
6,2026-10-07,New Mexico State,Florida International,123.0,118.0,-16.4,-13.7,1.8,home_team.hfa,4.5,projected_margin_home,4.499999999999999,8.881784197001252e-16,Florida International -4.5,Florida International -4.5,
6,2026-10-07,Jacksonville State,Kennesaw State,97.0,105.0,-7.7,-9.3,2.5,home_team.hfa,0.9,projected_margin_home,0.8999999999999995,5.551115123125783e-16,Kennesaw State -0.9,Kennesaw State -0.9,
6,2026-10-08,South Alabama,Arkansas State,115.0,101.0,-13.3,-8.5,2.9,home_team.hfa,7.7,projected_margin_home,7.700000000000001,-8.881784197001252e-16,Arkansas State -7.7,Arkansas State -7.7,
6,2026-10-08,Sam Houston,Liberty,136.0,92.0,-26.3,-6.4,3.5,home_team.hfa,23.4,projected_margin_home,23.4,0.0,Liberty -23.4,Liberty -23.4,
6,2026-10-08,South Florida,UTSA,80.0,73.0,-2.8,-1.5,2.0,home_team.hfa,3.3,projected_margin_home,3.3,0.0,UTSA -3.3,UTSA -3.3,
6,2026-10-08,Missouri State,Western Kentucky,126.0,85.0,-18.7,-5.3,2.8,home_team.hfa,16.2,projected_margin_home,16.2,0.0,Western Kentucky -16.2,Western Kentucky -16.2,
6,2026-10-09,Iowa State,BYU,64.0,18.0,1.0,15.5,2.1,home_team.hfa,16.6,projected_margin_home,16.6,0.0,BYU -16.6,BYU -16.6,
6,2026-10-09,Florida State,Louisville,35.0,27.0,8.8,11.0,2.9,home_team.hfa,5.1,projected_margin_home,5.1,0.0,Louisville -5.1,Louisville -5.1,
6,2026-10-10,Eastern Michigan,Akron,121.0,127.0,-15.0,-19.5,0.7,home_team.hfa,-3.8,projected_margin_home,-3.8,0.0,Eastern Michigan -3.8,Eastern Michigan -3.8,
6,2026-10-10,Georgia,Alabama,4.0,11.0,25.5,18.2,3.2,home_team.hfa,-4.1,projected_margin_home,-4.1000000000000005,8.881784197001252e-16,Georgia -4.1,Georgia -4.1,
6,2026-10-10,Old Dominion,Appalachian State,88.0,111.0,-5.8,-12.1,1.8,home_team.hfa,-4.5,projected_margin_home,-4.5,0.0,Old Dominion -4.5,Old Dominion -4.5,
6,2026-10-10,Hawaii,Arizona State,84.0,42.0,-3.9,6.4,2.2,home_team.hfa,12.5,projected_margin_home,12.5,0.0,Arizona State -12.5,Arizona State -12.5,
6,2026-10-10,Tennessee,Arkansas,15.0,47.0,16.0,5.0,2.4,home_team.hfa,-8.6,projected_margin_home,-8.6,0.0,Tennessee -8.6,Tennessee -8.6,
6,2026-10-10,Tulane,Army,87.0,83.0,-5.5,-3.0,1.8,home_team.hfa,4.3,projected_margin_home,4.3,0.0,Army -4.3,Army -4.3,
6,2026-10-10,Sacramento State,Bowling Green,130.0,115.0,-22.7,-13.3,1.5,home_team.hfa,10.9,projected_margin_home,10.899999999999999,1.7763568394002505e-15,Bowling Green -10.9,Bowling Green -10.9,
6,2026-10-10,Virginia Tech,California,32.0,56.0,9.4,3.7,2.8,home_team.hfa,-2.9,projected_margin_home,-2.9000000000000004,4.440892098500626e-16,Virginia Tech -2.9,Virginia Tech -2.9,
6,2026-10-10,Rice,East Carolina,120.0,76.0,-14.7,-2.0,1.9,home_team.hfa,14.6,projected_margin_home,14.6,0.0,East Carolina -14.6,East Carolina -14.6,
6,2026-10-10,South Carolina,Florida,24.0,19.0,12.1,14.9,2.5,home_team.hfa,5.3,projected_margin_home,5.300000000000001,-8.881784197001252e-16,Florida -5.3,Florida -5.3,
6,2026-10-10,Boise State,Fresno State,39.0,78.0,6.8,-2.3,2.7,home_team.hfa,-6.4,projected_margin_home,-6.3999999999999995,-8.881784197001252e-16,Boise State -6.4,Boise State -6.4,
6,2026-10-10,James Madison,Georgia Southern,77.0,103.0,-2.1,-8.9,3.6,home_team.hfa,-3.2,projected_margin_home,-3.2000000000000006,4.440892098500626e-16,James Madison -3.2,James Madison -3.2,
6,2026-10-10,Duke,Georgia Tech,44.0,43.0,5.7,6.0,1.4,home_team.hfa,1.7,projected_margin_home,1.6999999999999997,2.220446049250313e-16,Georgia Tech -1.7,Georgia Tech -1.7,
6,2026-10-10,Houston,Kansas State,36.0,29.0,8.2,10.4,3.8,home_team.hfa,6.0,projected_margin_home,6.000000000000001,-8.881784197001252e-16,Kansas State -6.0,Kansas State -6.0,
6,2026-10-10,LSU,Kentucky,10.0,53.0,20.2,3.8,2.7,home_team.hfa,-13.7,projected_margin_home,-13.7,0.0,LSU -13.7,LSU -13.7,
6,2026-10-10,Louisiana,Louisiana Tech,104.0,99.0,-9.1,-8.3,2.4,home_team.hfa,3.2,projected_margin_home,3.199999999999999,1.3322676295501878e-15,Louisiana Tech -3.2,Louisiana Tech -3.2,
6,2026-10-10,Coastal Carolina,Marshall,119.0,92.0,-13.8,-6.4,1.3,home_team.hfa,8.7,projected_margin_home,8.700000000000001,-1.7763568394002505e-15,Marshall -8.7,Marshall -8.7,
6,2026-10-10,Miami-OH,Massachusetts,81.0,137.0,-2.9,-30.9,1.6,home_team.hfa,-26.4,projected_margin_home,-26.4,0.0,Miami-OH -26.4,Miami-OH -26.4,
6,2026-10-10,UAB,Memphis,124.0,70.0,-18.1,-1.1,2.5,home_team.hfa,19.5,projected_margin_home,19.5,0.0,Memphis -19.5,Memphis -19.5,
6,2026-10-10,Illinois,Michigan State,33.0,67.0,9.3,0.4,2.0,home_team.hfa,-6.9,projected_margin_home,-6.9,0.0,Illinois -6.9,Illinois -6.9,
6,2026-10-10,Texas A&M,Missouri,9.0,20.0,20.3,14.8,2.5,home_team.hfa,-3.0,projected_margin_home,-3.0,0.0,Texas A&M -3.0,Texas A&M -3.0,
6,2026-10-10,Wake Forest,NC State,58.0,48.0,3.6,4.9,3.1,home_team.hfa,4.4,projected_margin_home,4.4,0.0,NC State -4.4,NC State -4.4,
6,2026-10-10,Tulsa,Navy,96.0,63.0,-7.6,1.1,2.6,home_team.hfa,11.3,projected_margin_home,11.299999999999999,1.7763568394002505e-15,Navy -11.3,Navy -11.3,
6,2026-10-10,Indiana,Nebraska,5.0,37.0,24.5,7.7,1.5,home_team.hfa,-15.3,projected_margin_home,-15.3,0.0,Indiana -15.3,Indiana -15.3,
6,2026-10-10,Charlotte,North Texas,138.0,109.0,-32.4,-11.8,2.9,home_team.hfa,23.5,projected_margin_home,23.499999999999996,3.552713678800501e-15,North Texas -23.5,North Texas -23.5,
6,2026-10-10,Air Force,Northern Illinois,79.0,125.0,-2.4,-18.2,1.1,home_team.hfa,-14.7,projected_margin_home,-14.7,0.0,Air Force -14.7,Air Force -14.7,
6,2026-10-10,Ball State,Northwestern,134.0,49.0,-25.2,4.6,2.1,home_team.hfa,31.9,projected_margin_home,31.9,0.0,Northwestern -31.9,Northwestern -31.9,
6,2026-10-10,Stanford,Notre Dame,75.0,3.0,-1.9,25.8,3.2,home_team.hfa,30.9,projected_margin_home,30.9,0.0,Notre Dame -30.9,Notre Dame -30.9,
6,2026-10-10,Central Michigan,Ohio,113.0,117.0,-12.4,-13.6,2.9,home_team.hfa,1.7,projected_margin_home,1.7000000000000006,-6.661338147750939e-16,Ohio -1.7,Ohio -1.7,
6,2026-10-10,Maryland,Ohio State,53.0,1.0,3.8,31.8,3.0,home_team.hfa,31.0,projected_margin_home,31.0,0.0,Ohio State -31.0,Ohio State -31.0,
6,2026-10-10,Texas,Oklahoma,6.0,12.0,23.7,17.2,3.3,home_team.hfa,-6.5,projected_margin_home,-3.2,-3.3,Texas -6.5,Texas -3.2,
6,2026-10-10,Central Florida,Oklahoma State,60.0,38.0,2.3,7.1,2.8,home_team.hfa,7.6,projected_margin_home,7.6,0.0,Oklahoma State -7.6,Oklahoma State -7.6,
6,2026-10-10,UCLA,Oregon,46.0,2.0,5.1,28.3,2.5,home_team.hfa,25.7,projected_margin_home,25.700000000000003,-3.552713678800501e-15,Oregon -25.7,Oregon -25.7,
6,2026-10-10,San Diego State,Oregon State,71.0,91.0,-1.3,-6.3,3.5,home_team.hfa,-1.5,projected_margin_home,-1.5,0.0,San Diego State -1.5,San Diego State -1.5,
6,2026-10-10,USC,Penn State,13.0,17.0,16.8,15.7,3.4,home_team.hfa,2.3,projected_margin_home,2.2999999999999985,1.3322676295501878e-15,Penn State -2.3,Penn State -2.3,
6,2026-10-10,North Carolina,Pittsburgh,53.0,41.0,3.8,6.5,1.9,home_team.hfa,4.6,projected_margin_home,4.6,0.0,Pittsburgh -4.6,Pittsburgh -4.6,
6,2026-10-10,Minnesota,Purdue,45.0,81.0,5.2,-2.9,1.3,home_team.hfa,-6.8,projected_margin_home,-6.8,0.0,Minnesota -6.8,Minnesota -6.8,
6,2026-10-10,Wyoming,San Jose State,106.0,122.0,-9.6,-15.5,2.5,home_team.hfa,-3.4,projected_margin_home,-3.4000000000000004,4.440892098500626e-16,Wyoming -3.4,Wyoming -3.4,
6,2026-10-10,Connecticut,Temple,107.0,102.0,-11.2,-8.7,2.9,home_team.hfa,5.4,projected_margin_home,5.4,0.0,Temple -5.4,Temple -5.4,
6,2026-10-10,Buffalo,Toledo,110.0,108.0,-11.9,-11.5,2.6,home_team.hfa,3.0,projected_margin_home,3.0000000000000004,-4.440892098500626e-16,Toledo -3.0,Toledo -3.0,
6,2026-10-10,North Dakota State,UNLV,72.0,59.0,-1.4,2.8,2.1,home_team.hfa,6.3,projected_margin_home,6.299999999999999,8.881784197001252e-16,UNLV -6.3,UNLV -6.3,
6,2026-10-10,Nevada,UTEP,112.0,129.0,-12.2,-20.5,2.5,home_team.hfa,-5.8,projected_margin_home,-5.800000000000001,8.881784197001252e-16,Nevada -5.8,Nevada -5.8,
6,2026-10-10,Kansas,Utah,56.0,25.0,3.7,11.9,3.3,home_team.hfa,11.5,projected_margin_home,11.5,0.0,Utah -11.5,Utah -11.5,
6,2026-10-10,Washington State,Utah State,85.0,97.0,-5.3,-7.7,2.7,home_team.hfa,0.3,projected_margin_home,0.2999999999999998,1.6653345369377348e-16,Utah State -0.3,Utah State -0.3,
6,2026-10-10,Ole Miss,Vanderbilt,16.0,31.0,15.9,10.0,0.9,home_team.hfa,-5.0,projected_margin_home,-5.0,0.0,Ole Miss -5.0,Ole Miss -5.0,
6,2026-10-10,Syracuse,Virginia,69.0,40.0,-0.7,6.6,3.3,home_team.hfa,10.6,projected_margin_home,10.6,0.0,Virginia -10.6,Virginia -10.6,
6,2026-10-10,Iowa,Washington,22.0,21.0,13.6,14.5,2.1,home_team.hfa,3.0,projected_margin_home,3.0000000000000004,-4.440892098500626e-16,Washington -3.0,Washington -3.0,
6,2026-10-10,Arizona,West Virginia,30.0,66.0,10.2,0.8,3.4,home_team.hfa,-6.0,projected_margin_home,-5.999999999999998,-1.7763568394002505e-15,Arizona -6.0,Arizona -6.0,
6,2026-10-10,Kent State,Western Michigan,128.0,95.0,-20.1,-7.2,2.5,home_team.hfa,15.4,projected_margin_home,15.400000000000002,-1.7763568394002505e-15,Western Michigan -15.4,Western Michigan -15.4,
7,2026-10-13,Florida International,Jacksonville State,118.0,97.0,-13.7,-7.7,2.5,home_team.hfa,8.5,projected_margin_home,8.5,0.0,Jacksonville State -8.5,Jacksonville State -8.5,
7,2026-10-13,Delaware,Middle Tennessee,114.0,135.0,-13.0,-26.0,3.2,home_team.hfa,-9.8,projected_margin_home,-9.8,0.0,Delaware -9.8,Delaware -9.8,
7,2026-10-14,Missouri State,Kennesaw State,126.0,105.0,-18.7,-9.3,2.5,home_team.hfa,11.9,projected_margin_home,11.899999999999999,1.7763568394002505e-15,Kennesaw State -11.9,Kennesaw State -11.9,
7,2026-10-14,Western Kentucky,Sam Houston,85.0,136.0,-5.3,-26.3,2.5,home_team.hfa,-18.5,projected_margin_home,-18.5,0.0,Western Kentucky -18.5,Western Kentucky -18.5,
7,2026-10-15,Georgia Southern,Old Dominion,103.0,88.0,-8.9,-5.8,1.7,home_team.hfa,4.8,projected_margin_home,4.800000000000001,-8.881784197001252e-16,Old Dominion -4.8,Old Dominion -4.8,
7,2026-10-15,East Carolina,UAB,76.0,124.0,-2.0,-18.1,3.8,home_team.hfa,-12.3,projected_margin_home,-12.3,0.0,East Carolina -12.3,East Carolina -12.3,
7,2026-10-16,Appalachian State,Coastal Carolina,111.0,119.0,-12.1,-13.8,2.3,home_team.hfa,0.6,projected_margin_home,0.5999999999999988,1.2212453270876722e-15,Coastal Carolina -0.6,Coastal Carolina -0.6,
7,2026-10-16,Memphis,Tulane,70.0,87.0,-1.1,-5.5,3.1,home_team.hfa,-1.3,projected_margin_home,-1.3000000000000003,2.220446049250313e-16,Memphis -1.3,Memphis -1.3,
7,2026-10-17,UNLV,Air Force,59.0,79.0,2.8,-2.4,3.2,home_team.hfa,-2.0,projected_margin_home,-1.9999999999999991,-8.881784197001252e-16,UNLV -2.0,UNLV -2.0,
7,2026-10-17,Florida Atlantic,Army,94.0,83.0,-7.1,-3.0,1.8,home_team.hfa,5.9,projected_margin_home,5.8999999999999995,8.881784197001252e-16,Army -5.9,Army -5.9,
7,2026-10-17,Notre Dame,BYU,3.0,18.0,25.8,15.5,2.1,home_team.hfa,-8.2,projected_margin_home,-8.200000000000001,1.7763568394002505e-15,Notre Dame -8.2,Notre Dame -8.2,
7,2026-10-17,TCU,Baylor,34.0,50.0,9.1,4.5,2.5,home_team.hfa,-2.1,projected_margin_home,-2.0999999999999996,-4.440892098500626e-16,TCU -2.1,TCU -2.1,
7,2026-10-17,Pittsburgh,Boston College,41.0,73.0,6.5,-1.5,1.9,home_team.hfa,-6.1,projected_margin_home,-6.1,0.0,Pittsburgh -6.1,Pittsburgh -6.1,
7,2026-10-17,Ball State,Bowling Green,134.0,115.0,-25.2,-13.3,1.5,home_team.hfa,13.4,projected_margin_home,13.399999999999999,1.7763568394002505e-15,Bowling Green -13.4,Bowling Green -13.4,
7,2026-10-17,Massachusetts,Buffalo,137.0,110.0,-30.9,-11.9,2.8,home_team.hfa,21.8,projected_margin_home,21.8,0.0,Buffalo -21.8,Buffalo -21.8,
