season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold
2023,2,2023-09-09T22:00:00.000Z,401520198,New Mexico State,Liberty,away,Underdog,9.333333333333334,underdog_8_to_14,-6.666666666666666,L,64.0,77.0,51.0,55.0,63.0,47.0,9.0,30.0,-12.0,0.48322147651006714,0.2063758389261745,0.7953020134228188,0.40436241610738255,0.2483221476510067,0.12080536912751678,offense_high_vs_def_low,top33_bottom33
2023,2,2023-09-09T22:00:00.000Z,401531842,Louisiana,Old Dominion,away,Favorite,-6.0,favorite_1_to_7,-13.0,L,66.0,78.0,54.0,57.0,69.0,46.0,9.0,32.0,-15.0,0.5889261744966443,0.2835570469798658,0.8389261744966443,0.5687919463087249,0.3070469798657718,0.11073825503355705,offense_high_vs_def_low,top33_bottom33
2023,2,2023-09-09T23:00:00.000Z,401520183,Texas,Alabama,away,Underdog,7.166666666666667,underdog_1_to_7,17.166666666666668,W,74.0,85.0,63.0,40.0,43.0,38.0,34.0,47.0,20.0,0.8708053691275168,0.03523489932885906,0.9815436241610739,0.07550335570469799,0.47315436241610737,0.03859060402684564,offense_high_vs_def_low,top33_bottom33
2023,2,2023-09-09T23:30:00.000Z,401520217,Wisconsin,Washington State,away,Favorite,-5.333333333333333,favorite_1_to_7,-14.333333333333332,L,72.0,75.0,68.0,62.0,73.0,50.0,10.0,25.0,-5.0,0.8036912751677853,0.3724832214765101,0.7533557046979866,0.6963087248322147,0.6442953020134228,0.22818791946308725,offense_high_vs_def_low,top33_bottom33
2023,2,2023-09-10T00:30:00.000Z,401525493,Florida State,Southern Miss,home,Favorite,-31.0,favorite_22plus,22.0,W,87.0,80.0,94.0,60.0,68.0,53.0,27.0,27.0,26.0,0.9949664429530202,0.34060402684563756,0.8959731543624161,0.5419463087248322,0.9949664429530202,0.28523489932885904,offense_high_vs_def_low,top33_bottom33
2023,2,2023-09-10T02:30:00.000Z,401524003,USC,Stanford,home,Favorite,-28.666666666666668,favorite_22plus,17.333333333333332,W,76.0,75.0,78.0,35.0,34.0,36.0,41.0,39.0,44.0,0.8959731543624161,0.013422818791946308,0.7533557046979866,0.02348993288590604,0.8993288590604027,0.02348993288590604,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-16T19:30:00.000Z,401524009,Oregon State,San Diego State,home,Favorite,-24.5,favorite_22plus,-7.5,L,65.0,78.0,52.0,56.0,71.0,40.0,9.0,38.0,-19.0,0.5469798657718121,0.24328859060402686,0.8389261744966443,0.6057046979865772,0.2684563758389262,0.06208053691275168,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-16T20:00:00.000Z,401531348,Tulane,Southern Miss,away,Favorite,-7.75,favorite_8_to_14,10.25,W,71.0,73.0,68.0,60.0,68.0,53.0,11.0,20.0,0.0,0.7634228187919463,0.34060402684563756,0.6963087248322147,0.5419463087248322,0.6442953020134228,0.28523489932885904,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-16T23:00:00.000Z,401531379,Louisiana,UAB,away,Underdog,2.0,underdog_1_to_7,22.0,W,66.0,78.0,54.0,39.0,36.0,42.0,27.0,36.0,18.0,0.5889261744966443,0.02181208053691275,0.8389261744966443,0.031879194630872486,0.3070469798657718,0.08557046979865772,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,home,Favorite,-40.75,favorite_22plus,-15.75,L,81.0,84.0,78.0,59.0,63.0,54.0,22.0,30.0,15.0,0.964765100671141,0.32046979865771813,0.9681208053691275,0.40436241610738255,0.8993288590604027,0.3070469798657718,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico,New Mexico State,home,Favorite,-2.75,favorite_1_to_7,-12.75,L,64.0,78.0,49.0,64.0,77.0,51.0,0.0,27.0,-28.0,0.48322147651006714,0.48322147651006714,0.8389261744966443,0.7953020134228188,0.1912751677852349,0.2483221476510067,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,away,Underdog,2.75,underdog_1_to_7,12.75,W,64.0,77.0,51.0,64.0,78.0,49.0,0.0,28.0,-27.0,0.48322147651006714,0.48322147651006714,0.7953020134228188,0.8389261744966443,0.2483221476510067,0.1912751677852349,offense_high_vs_def_low,top33_bottom33
2023,3,2023-09-17T02:30:00.000Z,401525837,Kansas,Nevada,away,Favorite,-28.5,favorite_22plus,-21.5,L,85.0,91.0,80.0,53.0,53.0,54.0,32.0,37.0,27.0,0.9832214765100671,0.16778523489932887,0.9966442953020134,0.1761744966442953,0.9395973154362416,0.3070469798657718,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T02:30:00.000Z,401532583,Boise State,San Diego State,away,Favorite,-5.833333333333333,favorite_1_to_7,-2.833333333333333,L,67.0,78.0,55.0,56.0,71.0,40.0,11.0,38.0,-16.0,0.6140939597315436,0.24328859060402686,0.8389261744966443,0.6057046979865772,0.33221476510067116,0.06208053691275168,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T17:30:00.000Z,401532406,Toledo,Western Michigan,home,Favorite,-21.5,favorite_15_to_21,-3.5,L,77.0,82.0,72.0,49.0,67.0,31.0,28.0,51.0,5.0,0.9161073825503355,0.0738255033557047,0.9328859060402684,0.5134228187919463,0.7449664429530202,0.013422818791946308,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T19:30:00.000Z,401525506,Boston College,Louisville,away,Underdog,13.833333333333334,underdog_8_to_14,-14.166666666666666,L,78.0,78.0,79.0,56.0,61.0,50.0,22.0,28.0,18.0,0.9345637583892618,0.24328859060402686,0.8389261744966443,0.33221476510067116,0.9211409395973155,0.22818791946308725,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,away,Underdog,7.0,underdog_1_to_7,-7.0,L,71.0,80.0,62.0,40.0,43.0,38.0,31.0,42.0,19.0,0.7634228187919463,0.03523489932885906,0.8959731543624161,0.07550335570469799,0.4412751677852349,0.03859060402684564,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T19:30:00.000Z,401532405,Ohio,Bowling Green,away,Favorite,-13.0,favorite_8_to_14,18.0,W,52.0,78.0,26.0,59.0,63.0,54.0,-7.0,24.0,-37.0,0.12751677852348994,0.32046979865771813,0.8389261744966443,0.40436241610738255,0.0050335570469798654,0.3070469798657718,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T23:00:00.000Z,401524019,Washington State,Oregon State,home,Underdog,3.0,underdog_1_to_7,6.0,W,62.0,73.0,50.0,65.0,78.0,52.0,-3.0,21.0,-28.0,0.3724832214765101,0.5469798657718121,0.6963087248322147,0.8389261744966443,0.22818791946308725,0.2684563758389262,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T23:00:00.000Z,401524019,Oregon State,Washington State,away,Favorite,-3.0,favorite_1_to_7,-6.0,L,65.0,78.0,52.0,62.0,73.0,50.0,3.0,28.0,-21.0,0.5469798657718121,0.3724832214765101,0.8389261744966443,0.6963087248322147,0.2684563758389262,0.22818791946308725,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,home,Favorite,-17.666666666666668,favorite_15_to_21,-14.666666666666668,L,71.0,81.0,60.0,54.0,58.0,51.0,17.0,30.0,2.0,0.7634228187919463,0.18456375838926176,0.9110738255033557,0.2785234899328859,0.4228187919463087,0.2483221476510067,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T23:30:00.000Z,401531875,Louisiana,Buffalo,home,Favorite,-10.333333333333334,favorite_8_to_14,-3.333333333333334,L,66.0,78.0,54.0,53.0,57.0,49.0,13.0,29.0,-3.0,0.5889261744966443,0.16778523489932887,0.8389261744966443,0.25,0.3070469798657718,0.1912751677852349,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-23T23:30:00.000Z,401525844,Texas,Baylor,away,Favorite,-16.5,favorite_15_to_21,15.5,W,74.0,85.0,63.0,55.0,60.0,51.0,19.0,34.0,3.0,0.8708053691275168,0.2063758389261745,0.9815436241610739,0.31208053691275167,0.47315436241610737,0.2483221476510067,offense_high_vs_def_low,top33_bottom33
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,away,Underdog,3.6666666666666665,underdog_1_to_7,0.6666666666666665,W,64.0,77.0,51.0,47.0,45.0,49.0,17.0,28.0,6.0,0.48322147651006714,0.06208053691275168,0.7953020134228188,0.08892617449664429,0.2483221476510067,0.1912751677852349,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-30T00:00:00.000Z,401628448,Minnesota,North Carolina,home,Underdog,0.3333333333333333,unknown,-1.6666666666666667,L,71.0,68.0,74.0,37.0,37.0,36.0,34.0,32.0,37.0,0.8442307692307692,0.057692307692307696,0.675,0.057692307692307696,0.8769230769230769,0.08461538461538462,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-31T16:00:00.000Z,401628323,Georgia,Clemson,home,Favorite,-11.666666666666666,favorite_8_to_14,19.333333333333336,W,65.0,76.0,55.0,64.0,79.0,49.0,1.0,27.0,-24.0,0.6288461538461538,0.5961538461538461,0.823076923076923,0.875,0.37884615384615383,0.20576923076923076,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-31T16:00:00.000Z,401628457,Penn State,West Virginia,away,Favorite,-8.333333333333334,favorite_8_to_14,13.666666666666666,W,70.0,74.0,66.0,70.0,89.0,52.0,0.0,22.0,-23.0,0.8096153846153846,0.8096153846153846,0.7884615384615384,0.9807692307692307,0.7423076923076923,0.28076923076923077,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-31T19:30:00.000Z,401628322,Florida,Miami,home,Underdog,2.5,underdog_1_to_7,-21.5,L,68.0,70.0,66.0,66.0,79.0,53.0,2.0,17.0,-13.0,0.7307692307692307,0.6730769230769231,0.7269230769230769,0.875,0.7423076923076923,0.32884615384615384,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-31T19:30:00.000Z,401628454,Nebraska,UTEP,home,Favorite,-27.5,favorite_22plus,5.5,W,77.0,76.0,78.0,45.0,42.0,48.0,32.0,28.0,36.0,0.9807692307692307,0.15,0.823076923076923,0.11730769230769231,0.9365384615384615,0.18653846153846154,offense_high_vs_def_low,top33_bottom33
2024,1,2024-08-31T19:30:00.000Z,401634304,Syracuse,Ohio,home,Favorite,-17.333333333333332,favorite_15_to_21,-1.3333333333333321,L,74.0,81.0,67.0,27.0,22.0,33.0,47.0,48.0,45.0,0.9365384615384615,0.011538461538461539,0.9230769230769231,0.019230769230769232,0.7826923076923077,0.05576923076923077,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T16:00:00.000Z,401643784,Memphis,Troy,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,69.0,74.0,65.0,36.0,42.0,29.0,33.0,45.0,23.0,0.7692307692307693,0.03653846153846154,0.7884615384615384,0.11730769230769231,0.698076923076923,0.026923076923076925,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T16:00:00.000Z,401628470,Penn State,Bowling Green,home,Favorite,-34.833333333333336,favorite_22plus,-27.833333333333336,L,70.0,74.0,66.0,48.0,52.0,45.0,22.0,29.0,14.0,0.8096153846153846,0.20576923076923076,0.7884615384615384,0.275,0.7423076923076923,0.14423076923076922,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T16:00:00.000Z,401628347,Texas,Michigan,away,Favorite,-6.666666666666667,favorite_1_to_7,12.333333333333332,W,70.0,74.0,66.0,36.0,24.0,47.0,34.0,27.0,42.0,0.8096153846153846,0.03653846153846154,0.7884615384615384,0.028846153846153848,0.7423076923076923,0.175,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T16:00:00.000Z,401635534,Syracuse,Georgia Tech,home,Underdog,2.8333333333333335,underdog_1_to_7,5.833333333333334,W,74.0,81.0,67.0,66.0,83.0,49.0,8.0,32.0,-16.0,0.9365384615384615,0.6730769230769231,0.9230769230769231,0.9384615384615385,0.7826923076923077,0.20576923076923076,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T20:15:00.000Z,401628342,Ole Miss,Middle Tennessee,home,Favorite,-42.5,favorite_22plus,6.5,W,61.0,71.0,52.0,45.0,57.0,32.0,16.0,39.0,-5.0,0.4653846153846154,0.15,0.7461538461538462,0.38846153846153847,0.28076923076923077,0.038461538461538464,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T22:00:00.000Z,401643778,Old Dominion,East Carolina,home,Favorite,-1.6666666666666667,favorite_1_to_7,-7.666666666666667,L,70.0,85.0,56.0,65.0,77.0,52.0,5.0,33.0,-21.0,0.8096153846153846,0.6288461538461538,0.9538461538461539,0.8423076923076923,0.40384615384615385,0.28076923076923077,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T23:00:00.000Z,401628335,South Florida,Alabama,away,Underdog,31.666666666666668,underdog_22plus,5.666666666666668,W,72.0,87.0,58.0,44.0,56.0,33.0,28.0,54.0,2.0,0.8769230769230769,0.12115384615384615,0.9692307692307692,0.3576923076923077,0.49230769230769234,0.05576923076923077,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T23:00:00.000Z,401628344,Missouri,Buffalo,home,Favorite,-33.666666666666664,favorite_22plus,4.333333333333336,W,68.0,79.0,58.0,29.0,31.0,28.0,39.0,51.0,27.0,0.7307692307692307,0.019230769230769232,0.875,0.046153846153846156,0.49230769230769234,0.019230769230769232,offense_high_vs_def_low,top33_bottom33
2024,2,2024-09-07T23:00:00.000Z,401643780,UAB,UL Monroe,away,Favorite,-11.5,favorite_8_to_14,-37.5,L,66.0,81.0,52.0,40.0,39.0,41.0,26.0,40.0,13.0,0.6730769230769231,0.08461538461538462,0.9230769230769231,0.07884615384615384,0.28076923076923077,0.11730769230769231,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T16:00:00.000Z,401628350,Wisconsin,Alabama,home,Underdog,15.166666666666666,underdog_15_to_21,-16.833333333333336,L,71.0,70.0,71.0,44.0,56.0,33.0,27.0,37.0,15.0,0.8442307692307692,0.12115384615384615,0.7269230769230769,0.3576923076923077,0.8461538461538461,0.05576923076923077,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T16:45:00.000Z,401628357,Missouri,Boston College,home,Favorite,-15.166666666666666,favorite_15_to_21,-9.166666666666666,L,68.0,79.0,58.0,67.0,80.0,53.0,1.0,26.0,-22.0,0.7307692307692307,0.7057692307692308,0.875,0.9057692307692308,0.49230769230769234,0.32884615384615384,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,away,Favorite,-17.666666666666668,favorite_15_to_21,17.333333333333332,W,69.0,68.0,70.0,40.0,54.0,26.0,29.0,42.0,16.0,0.7692307692307693,0.08461538461538462,0.675,0.3153846153846154,0.825,0.011538461538461539,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T20:00:00.000Z,401628477,Iowa,Troy,home,Favorite,-23.333333333333332,favorite_22plus,-6.333333333333332,L,69.0,80.0,58.0,36.0,42.0,29.0,33.0,51.0,16.0,0.7692307692307693,0.03653846153846154,0.9057692307692308,0.11730769230769231,0.49230769230769234,0.026923076923076925,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T20:15:00.000Z,401628351,UAB,Arkansas,away,Underdog,23.666666666666668,underdog_22plus,13.666666666666668,W,66.0,81.0,52.0,46.0,50.0,41.0,20.0,40.0,2.0,0.6730769230769231,0.18269230769230768,0.9230769230769231,0.2423076923076923,0.28076923076923077,0.11730769230769231,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T23:00:00.000Z,401628361,Texas,UTSA,home,Favorite,-35.5,favorite_22plus,13.5,W,70.0,74.0,66.0,45.0,51.0,39.0,25.0,35.0,15.0,0.8096153846153846,0.15,0.7884615384615384,0.25961538461538464,0.7423076923076923,0.1076923076923077,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T23:30:00.000Z,401628354,Georgia,Kentucky,away,Favorite,-22.5,favorite_22plus,-21.5,L,65.0,76.0,55.0,49.0,45.0,52.0,16.0,24.0,10.0,0.6288461538461538,0.2230769230769231,0.823076923076923,0.17692307692307693,0.37884615384615383,0.28076923076923077,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-14T23:30:00.000Z,401636860,Baylor,Air Force,home,Favorite,-16.666666666666668,favorite_15_to_21,11.333333333333332,W,66.0,71.0,62.0,25.0,28.0,23.0,41.0,48.0,34.0,0.6730769230769231,0.0038461538461538464,0.7461538461538462,0.04230769230769231,0.5846153846153846,0.0038461538461538464,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-15T00:00:00.000Z,401628478,Virginia,Maryland,home,Favorite,-1.1666666666666667,favorite_1_to_7,-15.166666666666666,L,76.0,85.0,68.0,45.0,40.0,51.0,31.0,34.0,28.0,0.9634615384615385,0.15,0.9538461538461539,0.09423076923076923,0.8057692307692308,0.2403846153846154,offense_high_vs_def_low,top33_bottom33
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,73.0,79.0,66.0,46.0,49.0,43.0,27.0,36.0,17.0,0.9076923076923077,0.18269230769230768,0.875,0.22692307692307692,0.7423076923076923,0.12884615384615383,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-21T16:00:00.000Z,401643791,Louisiana,Tulane,home,Underdog,1.5,underdog_1_to_7,-6.5,L,73.0,73.0,73.0,50.0,47.0,53.0,23.0,20.0,26.0,0.9076923076923077,0.2403846153846154,0.7653846153846153,0.21346153846153845,0.8615384615384616,0.32884615384615384,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,away,Favorite,-3.5,favorite_1_to_7,15.5,W,76.0,85.0,68.0,45.0,44.0,46.0,31.0,39.0,24.0,0.9634615384615385,0.15,0.9538461538461539,0.15384615384615385,0.8057692307692308,0.1576923076923077,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-21T19:30:00.000Z,401628363,Auburn,Arkansas,home,Favorite,-2.5,favorite_1_to_7,-12.5,L,65.0,74.0,55.0,46.0,50.0,41.0,19.0,33.0,5.0,0.6288461538461538,0.18269230769230768,0.7884615384615384,0.2423076923076923,0.37884615384615383,0.11730769230769231,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-21T23:00:00.000Z,401635555,South Florida,Miami,home,Underdog,16.333333333333332,underdog_15_to_21,-18.666666666666668,L,72.0,87.0,58.0,66.0,79.0,53.0,6.0,34.0,-21.0,0.8769230769230769,0.6730769230769231,0.9692307692307692,0.875,0.49230769230769234,0.32884615384615384,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-21T23:30:00.000Z,401628372,Texas A&M,Bowling Green,home,Favorite,-21.166666666666668,favorite_15_to_21,-15.166666666666668,L,72.0,77.0,67.0,48.0,52.0,45.0,24.0,32.0,15.0,0.8769230769230769,0.20576923076923076,0.8423076923076923,0.275,0.7826923076923077,0.14423076923076922,offense_high_vs_def_low,top33_bottom33
2024,4,2024-09-22T00:00:00.000Z,401628371,Texas,UL Monroe,home,Favorite,-43.0,favorite_22plus,5.0,W,70.0,74.0,66.0,40.0,39.0,41.0,30.0,33.0,27.0,0.8096153846153846,0.08461538461538462,0.7884615384615384,0.07884615384615384,0.7423076923076923,0.11730769230769231,offense_high_vs_def_low,top33_bottom33
2025,1,2025-08-28T23:00:00.000Z,401762789,Wyoming,Akron,away,Favorite,-6.0,favorite_1_to_7,4.0,W,64.0,79.0,48.0,49.0,60.0,38.0,15.0,41.0,-12.0,0.7805343511450382,0.30916030534351147,0.9694656488549618,0.5725190839694656,0.2919847328244275,0.15267175572519084,offense_high_vs_def_low,top33_bottom33
2025,1,2025-08-30T19:30:00.000Z,401752807,Penn State,Nevada,home,Favorite,-44.166666666666664,favorite_22plus,-9.166666666666664,L,63.0,72.0,53.0,29.0,33.0,26.0,34.0,46.0,20.0,0.7347328244274809,0.03435114503816794,0.8874045801526718,0.09923664122137404,0.43702290076335876,0.04389312977099236,offense_high_vs_def_low,top33_bottom33
2025,1,2025-08-31T03:00:00.000Z,401752800,Utah,UCLA,away,Favorite,-6.5,favorite_1_to_7,26.5,W,61.0,72.0,51.0,43.0,53.0,33.0,18.0,39.0,-2.0,0.666030534351145,0.1984732824427481,0.8874045801526718,0.4198473282442748,0.38740458015267176,0.11641221374045801,offense_high_vs_def_low,top33_bottom33
2025,2,2025-09-06T19:30:00.000Z,401756880,Cincinnati,Bowling Green,home,Favorite,-22.0,favorite_22plus,-8.0,L,68.0,65.0,71.0,38.0,45.0,30.0,30.0,35.0,26.0,0.9179389312977099,0.11450381679389313,0.7290076335877863,0.2900763358778626,0.8797709923664122,0.06679389312977099,offense_high_vs_def_low,top33_bottom33
2025,2,2025-09-06T19:30:00.000Z,401762458,Navy,UAB,home,Favorite,-21.5,favorite_15_to_21,-7.5,L,63.0,73.0,52.0,39.0,38.0,40.0,24.0,33.0,14.0,0.7347328244274809,0.13549618320610687,0.9045801526717557,0.16603053435114504,0.4179389312977099,0.16412213740458015,offense_high_vs_def_low,top33_bottom33
2025,2,2025-09-06T23:00:00.000Z,401757232,Toledo,Western Kentucky,home,Favorite,-8.0,favorite_8_to_14,16.0,W,60.0,75.0,46.0,34.0,36.0,33.0,26.0,42.0,10.0,0.6183206106870229,0.0916030534351145,0.9236641221374046,0.1297709923664122,0.25190839694656486,0.11641221374045801,offense_high_vs_def_low,top33_bottom33
2025,2,2025-09-06T23:30:00.000Z,401752687,LSU,Louisiana Tech,home,Favorite,-36.5,favorite_22plus,-20.5,L,62.0,65.0,59.0,48.0,50.0,45.0,14.0,20.0,9.0,0.7041984732824428,0.29770992366412213,0.7290076335877863,0.37213740458015265,0.583969465648855,0.22709923664122136,offense_high_vs_def_low,top33_bottom33
2025,2,2025-09-06T23:30:00.000Z,401752810,Nebraska,Akron,home,Favorite,-33.75,favorite_22plus,34.25,W,60.0,68.0,53.0,49.0,60.0,38.0,11.0,30.0,-7.0,0.6183206106870229,0.30916030534351147,0.816793893129771,0.5725190839694656,0.43702290076335876,0.15267175572519084,offense_high_vs_def_low,top33_bottom33
2025,3,2025-09-13T16:00:00.000Z,401761608,Troy,Memphis,home,Underdog,4.5,underdog_1_to_7,-16.5,L,66.0,64.0,68.0,39.0,45.0,33.0,27.0,31.0,23.0,0.8645038167938931,0.13549618320610687,0.700381679389313,0.2900763358778626,0.8606870229007634,0.11641221374045801,offense_high_vs_def_low,top33_bottom33
2025,3,2025-09-13T16:00:00.000Z,401752703,Oklahoma,Temple,away,Favorite,-23.833333333333332,favorite_22plus,15.166666666666668,W,69.0,78.0,60.0,51.0,59.0,43.0,18.0,35.0,1.0,0.9351145038167938,0.34923664122137404,0.9522900763358778,0.5400763358778626,0.6068702290076335,0.20419847328244276,offense_high_vs_def_low,top33_bottom33
2025,3,2025-09-13T23:00:00.000Z,401752700,Arkansas,Ole Miss,away,Underdog,3.8333333333333335,underdog_1_to_7,-2.1666666666666665,L,57.0,65.0,49.0,42.0,39.0,45.0,15.0,20.0,10.0,0.5038167938931297,0.183206106870229,0.7290076335877863,0.183206106870229,0.3301526717557252,0.22709923664122136,offense_high_vs_def_low,top33_bottom33
2025,3,2025-09-13T23:30:00.000Z,401757257,New Mexico State,Louisiana Tech,away,Underdog,10.166666666666666,underdog_8_to_14,-24.833333333333336,L,65.0,69.0,61.0,48.0,50.0,45.0,17.0,24.0,11.0,0.8282442748091603,0.29770992366412213,0.8454198473282443,0.37213740458015265,0.6316793893129771,0.22709923664122136,offense_high_vs_def_low,top33_bottom33
2025,3,2025-09-14T00:00:00.000Z,401756895,Utah,Wyoming,away,Favorite,-24.5,favorite_22plus,0.5,W,61.0,72.0,51.0,64.0,79.0,48.0,-3.0,24.0,-28.0,0.666030534351145,0.7805343511450382,0.8874045801526718,0.9694656488549618,0.38740458015267176,0.2919847328244275,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T00:00:00.000Z,401752844,Rutgers,Iowa,home,Underdog,2.3333333333333335,underdog_1_to_7,-7.666666666666666,L,71.0,80.0,62.0,57.0,67.0,48.0,14.0,32.0,-5.0,0.9580152671755725,0.5038167938931297,0.9809160305343512,0.7805343511450382,0.6870229007633588,0.2919847328244275,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T16:00:00.000Z,401752708,Arkansas,Memphis,away,Favorite,-7.166666666666667,favorite_1_to_7,-8.166666666666668,L,57.0,65.0,49.0,39.0,45.0,33.0,18.0,32.0,4.0,0.5038167938931297,0.13549618320610687,0.7290076335877863,0.2900763358778626,0.3301526717557252,0.11641221374045801,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T20:30:00.000Z,401754542,Georgia Tech,Temple,home,Favorite,-24.5,favorite_22plus,-3.5,L,64.0,64.0,65.0,51.0,59.0,43.0,13.0,21.0,6.0,0.7805343511450382,0.34923664122137404,0.700381679389313,0.5400763358778626,0.7919847328244275,0.20419847328244276,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T23:00:00.000Z,401760372,Boise State,Air Force,away,Favorite,-11.0,favorite_8_to_14,1.0,W,69.0,75.0,64.0,56.0,68.0,43.0,13.0,32.0,-4.0,0.9351145038167938,0.4637404580152672,0.9236641221374046,0.816793893129771,0.7595419847328244,0.20419847328244276,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T23:30:00.000Z,401757263,Southern Miss,Louisiana Tech,away,Underdog,3.1666666666666665,underdog_1_to_7,-6.833333333333334,L,55.0,73.0,37.0,48.0,50.0,45.0,7.0,28.0,-13.0,0.43702290076335876,0.29770992366412213,0.9045801526717557,0.37213740458015265,0.14122137404580154,0.22709923664122136,offense_high_vs_def_low,top33_bottom33
2025,4,2025-09-20T23:30:00.000Z,401756898,BYU,East Carolina,away,Favorite,-6.166666666666667,favorite_1_to_7,14.833333333333332,W,61.0,69.0,53.0,44.0,57.0,31.0,17.0,38.0,-4.0,0.666030534351145,0.21183206106870228,0.8454198473282443,0.4847328244274809,0.43702290076335876,0.08778625954198473,offense_high_vs_def_low,top33_bottom33
2023,1,2023-09-01T00:00:00.000Z,401520176,Utah,Florida,home,Favorite,-6.3,favorite_1_to_7,6.7,W,76.0,83.0,69.0,54.0,55.0,53.0,22.0,30.0,14.0,0.8959731543624161,0.18456375838926176,0.9563758389261745,0.19966442953020133,0.674496644295302,0.28523489932885904,defense_high_vs_off_low,top33_bottom33
2023,1,2023-09-02T16:00:00.000Z,401520172,Louisiana Tech,SMU,away,Underdog,20.125,underdog_15_to_21,-3.875,L,72.0,62.0,81.0,52.0,56.0,48.0,20.0,14.0,25.0,0.8036912751677853,0.12751677852348994,0.3674496644295302,0.2197986577181208,0.959731543624161,0.14429530201342283,defense_high_vs_off_low,top33_bottom33
2023,1,2023-09-02T16:00:00.000Z,401520162,Michigan,East Carolina,home,Favorite,-35.4,favorite_22plus,-8.399999999999999,L,81.0,84.0,78.0,34.0,30.0,39.0,47.0,45.0,48.0,0.964765100671141,0.0050335570469798654,0.9681208053691275,0.0050335570469798654,0.8993288590604027,0.05201342281879195,defense_high_vs_off_low,top33_bottom33
