season,week,game_id,rp_team,rp_opponent,conference_matchup_type,overall_rp_edge,overall_rp_band,offense_vs_defense_edge,defense_vs_offense_edge,rp_team_spread,rp_team_ats_result,rp_team_ats_margin,rp_team_clv,source_flipped,rp_team_norm,rp_opponent_norm,team_pair_key,season_year,event_id,starts_at,away_team,home_team,away_team_id,home_team_id,completed,odds_present,odds_available,away_final_points,home_final_points,home_final_margin,final_total_points,away_1h_points,home_1h_points,home_1h_margin,one_h_total_points,away_2h_points_incl_ot,home_2h_points_incl_ot,home_2h_margin_incl_ot,two_h_total_points_incl_ot,home_game_spread,home_game_spread_book,home_game_spread_price,away_game_spread,away_game_spread_book,away_game_spread_price,game_total,game_over_book,game_over_price,game_under_price,home_game_ats_result,game_total_result,home_1h_spread,home_1h_spread_book,home_1h_spread_price,away_1h_spread,away_1h_spread_book,away_1h_spread_price,one_h_total,one_h_over_book,one_h_over_price,one_h_under_price,home_1h_ats_result,one_h_total_result,home_2h_spread,home_2h_spread_book,home_2h_spread_price,away_2h_spread,away_2h_spread_book,away_2h_spread_price,two_h_total,two_h_over_book,two_h_over_price,two_h_under_price,home_2h_ats_result,two_h_total_result,away_norm,home_norm,starts_at_dt,_merge,rp_team_1h_side,rp_team_1h_spread,rp_team_1h_points,rp_opponent_1h_points,rp_team_1h_margin,rp_team_1h_ats_margin,rp_team_1h_ats_result,one_h_market_role,one_h_spread_bucket,week_segment,venue_role,rule_key,rule_label,family
2024,4,401634766,Syracuse,Stanford,P4_vs_P4,7.0,5_to_14_9,16.0,-2.0,-9.5,L,-11.5,,True,syracuse,stanford,stanford||syracuse,2024.0,G6SOeqOdUl4PQ0o8HrUf,2024-09-20T23:30:00.000Z,Stanford,Syracuse,STANFORD_NCAAF,SYRACUSE_NCAAF,True,True,False,26.0,24.0,-2.0,50.0,13.0,10.0,-3.0,23.0,13.0,14.0,1.0,27.0,1.5,sgo_book,242.0,-1.5,sgo_book,-345.0,47.5,sgo_book,263.0,-371.0,L,O,-5.5,sgo_book,-111.0,5.5,sgo_book,-113.0,28.5,sgo_book,-105.0,-120.0,L,U,-5.5,sgo_book,-110.0,5.5,sgo_book,-110.0,27.5,sgo_book,-105.0,-115.0,L,U,stanford,syracuse,2024-09-20 23:30:00+00:00,both,home,-5.5,10.0,13.0,-3.0,-8.5,L,Favorite,Fav 0.5-6.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,1,401635525,Georgia Tech,Florida State,P4_vs_P4,8.0,5_to_14_9,23.0,-7.0,10.5,W,13.5,,True,georgia tech,florida state,florida state||georgia tech,2024.0,iphgBmjL8HBafQeOTMnb,2024-08-24T16:00:00.000Z,Florida State,Georgia Tech,FLORIDA_STATE_NCAAF,GEORGIA_TECH_NCAAF,True,True,False,21.0,24.0,3.0,45.0,14.0,14.0,0.0,28.0,7.0,10.0,3.0,17.0,-3.5,sgo_book,-115.0,3.5,sgo_book,-114.0,49.5,sgo_book,155.0,-210.0,L,U,6.5,sgo_book,-115.0,-6.5,sgo_book,-115.0,29.0,sgo_book,-130.0,100.0,W,U,2.5,sgo_book,-105.0,-2.5,sgo_book,-125.0,21.5,sgo_book,130.0,-166.0,W,U,florida state,georgia tech,2024-08-24 16:00:00+00:00,both,home,6.5,14.0,14.0,0.0,6.5,W,Underdog,Dog 0.5-6.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,4,401635551,California,Florida State,P4_vs_P4,15.0,15_to_24_9,19.0,10.0,2.5,L,-2.5,,False,california,florida state,california||florida state,2024.0,YlE6rnKUYcf00gcRw9KV,2024-09-21T23:00:00.000Z,California,Florida State,CALIFORNIA_NCAAF,FLORIDA_STATE_NCAAF,True,True,False,9.0,14.0,5.0,23.0,6.0,7.0,1.0,13.0,3.0,7.0,4.0,10.0,-4.5,sgo_book,-560.0,4.5,sgo_book,360.0,23.5,sgo_book,100.0,-130.0,W,U,-0.5,sgo_book,-110.0,0.5,sgo_book,-110.0,21.5,sgo_book,-110.0,-111.0,W,U,-0.5,sgo_book,110.0,0.5,sgo_book,-130.0,22.5,sgo_book,-110.0,-110.0,W,U,california,florida state,2024-09-21 23:00:00+00:00,both,away,0.5,6.0,7.0,-1.0,-0.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,1,401636608,Arizona,New Mexico,P4_vs_G6,26.0,25_plus,16.0,36.0,-29.0,L,-7.0,,False,arizona,new mexico,arizona||new mexico,2024.0,yMmsnZY6zIZnxPs90wTW,2024-09-01T02:30:00.000Z,New Mexico,Arizona,NEW_MEXICO_NCAAF,ARIZONA_NCAAF,True,True,False,39.0,61.0,22.0,100.0,24.0,27.0,3.0,51.0,15.0,34.0,19.0,49.0,-19.5,sgo_book,-1250.0,19.5,sgo_book,650.0,100.5,sgo_book,-143.0,111.0,W,U,-0.5,sgo_book,114.0,0.5,sgo_book,-145.0,53.5,sgo_book,-120.0,-110.0,W,U,-19.5,sgo_book,-120.0,19.5,sgo_book,-110.0,42.5,sgo_book,110.0,-140.0,L,O,new mexico,arizona,2024-09-01 02:30:00+00:00,both,home,-0.5,27.0,24.0,3.0,2.5,W,Favorite,Fav 0.5-6.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,3,401636865,Miami (OH),Cincinnati,G6_vs_P4,12.0,5_to_14_9,22.0,2.0,3.5,L,-7.5,,True,miami ohio,cincinnati,cincinnati||miami ohio,2024.0,wHGu6SzXAIlAeJZWJFy3,2024-09-14T16:00:00.000Z,Cincinnati,Miami (OH),CINCINNATI_NCAAF,MIAMI_OH_NCAAF,True,True,False,27.0,16.0,-11.0,43.0,10.0,3.0,-7.0,13.0,17.0,13.0,-4.0,30.0,3.0,sgo_book,-110.0,-3.0,sgo_book,-110.0,46.5,sgo_book,-110.0,-110.0,L,U,1.5,sgo_book,-115.0,-1.5,sgo_book,-109.0,22.5,sgo_book,-110.0,-114.0,L,U,-1.5,sgo_book,145.0,1.5,sgo_book,-188.0,32.5,sgo_book,-135.0,105.0,L,U,cincinnati,miami ohio,2024-09-14 16:00:00+00:00,both,home,1.5,3.0,10.0,-7.0,-5.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,4,401641008,Tulsa,Louisiana Tech,G6_vs_G6,3.0,under_5,15.0,-8.0,1.5,W,4.5,,True,tulsa,louisiana tech,louisiana tech||tulsa,2024.0,bb2Q0F57uKbJS2li9q9P,2024-09-21T23:00:00.000Z,Tulsa,Louisiana Tech,TULSA_NCAAF,LOUISIANA_TECH_NCAAF,True,True,False,23.0,20.0,-3.0,43.0,10.0,7.0,-3.0,17.0,13.0,13.0,0.0,26.0,2.5,sgo_book,550.0,-2.5,sgo_book,-1000.0,36.5,sgo_book,-124.0,-104.0,L,O,-1.5,sgo_book,-107.0,1.5,sgo_book,-116.0,27.5,sgo_book,-110.0,-110.0,L,U,-0.5,sgo_book,102.0,0.5,sgo_book,-115.0,24.5,sgo_book,-107.0,-107.0,L,O,tulsa,louisiana tech,2024-09-21 23:00:00+00:00,both,away,1.5,10.0,7.0,3.0,4.5,W,Underdog,Dog 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,2,401643709,San Diego State,Oregon State,,6.0,5_to_14_9,23.0,-11.0,5.5,L,-15.5,,True,san diego state,oregon state,oregon state||san diego state,2024.0,7EOyuMpFpxBIVl7sUNig,2024-09-08T02:30:00.000Z,Oregon State,San Diego St,OREGON_STATE_NCAAF,SAN_DIEGO_STATE_NCAAF,True,True,False,21.0,0.0,-21.0,21.0,7.0,0.0,-7.0,7.0,14.0,0.0,-14.0,14.0,6.0,sgo_book,-110.0,-6.0,sgo_book,-110.0,54.5,sgo_book,-110.0,-110.0,L,U,3.5,sgo_book,-116.0,-3.5,sgo_book,-107.0,27.5,sgo_book,-110.0,-118.0,L,U,3.5,sgo_book,-105.0,-3.5,sgo_book,-115.0,26.5,sgo_book,-122.0,102.0,L,U,oregon state,san diego state,2024-09-08 02:30:00+00:00,both,home,3.5,0.0,7.0,-7.0,-3.5,L,Underdog,Dog 0.5-6.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,3,401643789,South Florida,Southern Miss,G6_vs_G6,16.0,15_to_24_9,24.0,9.0,-13.0,W,12.0,,False,south florida,southern miss,south florida||southern miss,2024.0,B7gd59rgdLdVSADOqGTH,2024-09-14T23:00:00.000Z,South Florida,Southern Miss,SOUTH_FLORIDA_NCAAF,SOUTHERN_MISS_NCAAF,True,True,False,49.0,24.0,-25.0,73.0,28.0,21.0,-7.0,49.0,21.0,3.0,-18.0,24.0,27.5,sgo_book,-1430.0,-27.5,sgo_book,700.0,79.5,sgo_book,-119.0,-111.0,W,U,6.5,sgo_book,-111.0,-6.5,sgo_book,-117.0,29.5,sgo_book,-112.0,-108.0,L,O,6.5,sgo_book,-115.0,-6.5,sgo_book,-105.0,30.5,sgo_book,-125.0,-105.0,L,U,south florida,southern miss,2024-09-14 23:00:00+00:00,both,away,-6.5,28.0,21.0,7.0,0.5,W,Favorite,Fav 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2024,4,401643791,Louisiana,Tulane,G6_vs_G6,23.0,15_to_24_9,20.0,26.0,1.5,L,-6.5,,False,louisiana,tulane,louisiana||tulane,2024.0,0yq6Up4obVs88ey4I0Na,2024-09-21T16:00:00.000Z,Tulane,Louisiana,TULANE_NCAAF,LOUISIANA_NCAAF,True,True,False,41.0,33.0,-8.0,74.0,17.0,13.0,-4.0,30.0,24.0,20.0,-4.0,44.0,7.5,sgo_book,600.0,-7.5,sgo_book,-1115.0,79.5,sgo_book,-140.0,-105.0,L,U,0.5,sgo_book,-120.0,-0.5,sgo_book,100.0,26.5,sgo_book,-110.0,-110.0,L,O,0.5,sgo_book,-125.0,-0.5,sgo_book,105.0,26.5,sgo_book,-118.0,-102.0,L,O,tulane,louisiana,2024-09-21 16:00:00+00:00,both,home,0.5,13.0,17.0,-4.0,-3.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,1,401752670,Kentucky,Toledo,P4_vs_G6,0.0,under_5,17.0,-19.0,-9.5,L,-1.5,,False,kentucky,toledo,kentucky||toledo,2025.0,eJxGVGIUrcvrLiWNKXj8,2025-08-30T16:45:00.000Z,Toledo,Kentucky,TOLEDO_NCAAF,KENTUCKY_NCAAF,True,True,False,16.0,24.0,8.0,40.0,2.0,10.0,8.0,12.0,14.0,14.0,0.0,28.0,-8.5,sgo_book,280.0,8.5,sgo_book,-400.0,48.5,sgo_book,-110.0,-110.0,L,U,-6.5,sgo_book,-114.0,6.5,sgo_book,-110.0,24.5,sgo_book,100.0,-133.0,W,U,-3.0,sgo_book,-110.0,3.0,sgo_book,-110.0,20.0,sgo_book,-105.0,-115.0,L,O,toledo,kentucky,2025-08-30 16:45:00+00:00,both,home,-6.5,10.0,2.0,8.0,1.5,W,Favorite,Fav 0.5-6.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,1,401752678,Texas A&M,UTSA,P4_vs_G6,8.0,5_to_14_9,21.0,-4.0,-23.5,L,-5.5,,False,texas a and m,utsa,texas a and m||utsa,2025.0,w7Yg64rjEFA60E3gMAV4,2025-08-30T23:00:00.000Z,UTSA,Texas A&M,UTSA_NCAAF,TEXAS_AM_NCAAF,True,True,False,24.0,42.0,18.0,66.0,10.0,21.0,11.0,31.0,14.0,21.0,7.0,35.0,-24.5,sgo_book,-488.0,24.5,sgo_book,310.0,58.5,sgo_book,-112.0,-111.0,L,O,-13.5,sgo_book,-125.0,13.5,sgo_book,-105.0,30.5,sgo_book,-122.0,-107.0,L,O,-10.5,sgo_book,-110.0,10.5,sgo_book,-130.0,27.5,sgo_book,-120.0,-125.0,L,O,utsa,texas a and m,2025-08-30 23:00:00+00:00,both,home,-13.5,21.0,10.0,11.0,-2.5,L,Favorite,Fav 7-13.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,2,401752686,Kentucky,Ole Miss,P4_vs_P4,18.0,15_to_24_9,18.0,17.0,7.5,W,0.5,,False,kentucky,ole miss,kentucky||ole miss,2025.0,w3B4AUH8vzidp2r5vp3L,2025-09-06T19:30:00.000Z,Ole Miss,Kentucky,OLE_MISS_NCAAF,KENTUCKY_NCAAF,True,True,False,30.0,23.0,-7.0,53.0,17.0,13.0,-4.0,30.0,13.0,10.0,-3.0,23.0,9.5,sgo_book,-294.0,-9.5,sgo_book,205.0,55.5,sgo_book,-120.0,-110.0,W,U,5.0,sgo_book,-110.0,-5.0,sgo_book,-110.0,24.0,sgo_book,-110.0,-110.0,W,O,3.5,sgo_book,-108.0,-3.5,sgo_book,-110.0,24.5,sgo_book,-108.0,-115.0,W,U,ole miss,kentucky,2025-09-06 19:30:00+00:00,both,home,5.0,13.0,17.0,-4.0,1.0,W,Underdog,Dog 0.5-6.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,3,401752697,Auburn,South Alabama,P4_vs_G6,8.0,5_to_14_9,19.0,-4.0,-26.5,L,-10.5,,False,auburn,south alabama,auburn||south alabama,2025.0,48Rqa8U7mK6IxSEAVxKd,2025-09-13T16:45:00.000Z,South Alabama,Auburn,SOUTH_ALABAMA_NCAAF,AUBURN_NCAAF,True,True,False,15.0,31.0,16.0,46.0,9.0,28.0,19.0,37.0,6.0,3.0,-3.0,9.0,-15.5,sgo_book,-260.0,15.5,sgo_book,190.0,56.5,sgo_book,-113.0,-115.0,W,U,-16.5,sgo_book,-117.0,16.5,sgo_book,-117.0,30.5,sgo_book,-127.0,-107.0,W,O,-10.0,sgo_book,-107.0,10.0,sgo_book,-108.0,26.5,sgo_book,-115.0,-107.0,L,U,south alabama,auburn,2025-09-13 16:45:00+00:00,both,home,-16.5,28.0,9.0,19.0,2.5,W,Favorite,Fav 14-20.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,3,401752700,Arkansas,Ole Miss,P4_vs_P4,15.0,15_to_24_9,20.0,10.0,4.5,L,-1.5,,False,arkansas,ole miss,arkansas||ole miss,2025.0,PPWxietJh1wjC75UDHSE,2025-09-13T23:00:00.000Z,Arkansas,Ole Miss,ARKANSAS_NCAAF,OLE_MISS_NCAAF,True,True,False,35.0,41.0,6.0,76.0,28.0,31.0,3.0,59.0,7.0,10.0,3.0,17.0,-1.5,sgo_book,-162.0,1.5,sgo_book,123.0,81.5,sgo_book,-124.0,-109.0,W,U,-0.5,sgo_book,-118.0,0.5,sgo_book,-115.0,29.5,sgo_book,-124.0,-109.0,W,O,-2.5,sgo_book,-105.0,2.5,sgo_book,-115.0,33.5,sgo_book,-116.0,-103.0,W,U,arkansas,ole miss,2025-09-13 23:00:00+00:00,both,away,0.5,28.0,31.0,-3.0,-2.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,4,401752714,Oklahoma,Auburn,P4_vs_P4,4.0,under_5,19.0,-10.0,-6.5,W,0.5,,True,oklahoma,auburn,auburn||oklahoma,2025.0,6qsn1aHk91q1JXKVTsGl,2025-09-20T19:30:00.000Z,Auburn,Oklahoma,AUBURN_NCAAF,OKLAHOMA_NCAAF,True,True,False,17.0,24.0,7.0,41.0,10.0,10.0,0.0,20.0,7.0,14.0,7.0,21.0,-5.5,sgo_book,620.0,5.5,sgo_book,-1500.0,38.5,sgo_book,-120.0,-110.0,W,O,-6.5,sgo_book,-128.0,6.5,sgo_book,-102.0,23.5,sgo_book,-115.0,-107.0,L,U,-3.5,sgo_book,-110.0,3.5,sgo_book,-113.0,24.5,sgo_book,-104.0,-129.0,W,U,auburn,oklahoma,2025-09-20 19:30:00+00:00,both,home,-6.5,10.0,10.0,0.0,-6.5,L,Favorite,Fav 0.5-6.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,1,401752794,Rutgers,Ohio,P4_vs_G6,12.0,5_to_14_9,18.0,7.0,-15.5,L,-12.5,,True,rutgers,ohio,ohio||rutgers,2025.0,n2TBqsDu892tEZiWyDDB,2025-08-28T22:00:00.000Z,Ohio,Rutgers,OHIO_NCAAF,RUTGERS_NCAAF,True,True,False,31.0,34.0,3.0,65.0,17.0,31.0,14.0,48.0,14.0,3.0,-11.0,17.0,-15.5,sgo_book,-112.0,15.5,sgo_book,-105.0,52.5,sgo_book,-110.0,-110.0,L,O,-8.5,sgo_book,-115.0,8.5,sgo_book,-110.0,26.5,sgo_book,-115.0,-110.0,W,O,-6.5,sgo_book,101.0,6.5,sgo_book,-120.0,27.0,sgo_book,-111.0,-109.0,L,U,ohio,rutgers,2025-08-28 22:00:00+00:00,both,home,-8.5,31.0,17.0,14.0,5.5,W,Favorite,Fav 7-13.5,Weeks 1-2,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,2,401752823,UCLA,UNLV,P4_vs_G6,11.0,5_to_14_9,23.0,-1.0,-2.5,L,-9.5,,False,ucla,unlv,ucla||unlv,2025.0,WjqntpJgMQYszGE4hd7J,2025-09-07T00:00:00.000Z,UCLA,UNLV,UCLA_NCAAF,UNLV_NCAAF,True,True,False,23.0,30.0,7.0,53.0,3.0,23.0,20.0,26.0,20.0,7.0,-13.0,27.0,-6.5,sgo_book,-114.0,6.5,sgo_book,-114.0,53.5,sgo_book,145.0,-190.0,W,U,1.0,sgo_book,-105.0,-1.0,sgo_book,-115.0,27.0,sgo_book,-110.0,-110.0,W,U,2.5,sgo_book,100.0,-2.5,sgo_book,-115.0,26.0,sgo_book,100.0,-119.0,L,O,ucla,unlv,2025-09-07 00:00:00+00:00,both,away,-1.0,3.0,23.0,-20.0,-21.0,L,Favorite,Fav 0.5-6.5,Weeks 1-2,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,2,401752825,Illinois,Duke,P4_vs_P4,18.0,15_to_24_9,22.0,15.0,-2.5,W,23.5,,True,illinois,duke,duke||illinois,2025.0,AE1k5jPw3y8PCUS4QFi5,2025-09-06T16:00:00.000Z,Illinois,Duke,ILLINOIS_NCAAF,DUKE_NCAAF,True,True,False,45.0,19.0,-26.0,64.0,14.0,13.0,-1.0,27.0,31.0,6.0,-25.0,37.0,23.5,sgo_book,245.0,-23.5,sgo_book,-345.0,64.5,sgo_book,1300.0,-3484.0,L,U,0.5,sgo_book,-105.0,-0.5,sgo_book,-115.0,24.0,sgo_book,100.0,-120.0,L,O,0.5,sgo_book,-129.0,-0.5,sgo_book,109.0,23.5,sgo_book,-111.0,-110.0,L,O,illinois,duke,2025-09-06 16:00:00+00:00,both,away,-0.5,14.0,13.0,1.0,0.5,W,Favorite,Fav 0.5-6.5,Weeks 1-2,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,4,401752842,Washington,Washington State,,25.0,25_plus,22.0,26.0,-20.5,W,14.5,,False,washington,washington state,washington||washington state,2025.0,k6WX7HXMdDNKLsviQ5YN,2025-09-20T23:30:00.000Z,Washington,Washington St.,WASHINGTON_NCAAF,WASHINGTON_STATE_NCAAF,True,True,False,59.0,24.0,-35.0,83.0,24.0,10.0,-14.0,34.0,35.0,14.0,-21.0,49.0,34.5,sgo_book,535.0,-34.5,sgo_book,-1115.0,82.5,sgo_book,-145.0,104.0,L,O,11.5,sgo_book,-115.0,-11.5,sgo_book,-110.0,27.5,sgo_book,-105.0,-117.0,L,O,13.5,sgo_book,140.0,-13.5,sgo_book,-182.0,48.5,sgo_book,-125.0,-105.0,L,O,washington,washington state,2025-09-20 23:30:00+00:00,both,away,-11.5,24.0,10.0,14.0,2.5,W,Favorite,Fav 7-13.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,4,401752843,Illinois,Indiana,P4_vs_P4,15.0,15_to_24_9,18.0,14.0,7.5,L,-45.5,,False,illinois,indiana,illinois||indiana,2025.0,Td1gFuUlDsjB0T95CvJ5,2025-09-20T23:30:00.000Z,Illinois,Indiana,ILLINOIS_NCAAF,INDIANA_NCAAF,True,True,False,10.0,63.0,53.0,73.0,10.0,35.0,25.0,45.0,0.0,28.0,28.0,28.0,-54.5,sgo_book,575.0,54.5,sgo_book,-1115.0,75.5,sgo_book,135.0,-174.0,L,U,-3.5,sgo_book,-110.0,3.5,sgo_book,-110.0,25.5,sgo_book,-110.0,-110.0,W,O,-4.0,sgo_book,107.0,4.0,sgo_book,-123.0,24.0,sgo_book,-101.0,-119.0,W,O,illinois,indiana,2025-09-20 23:30:00+00:00,both,away,3.5,10.0,35.0,-25.0,-21.5,L,Underdog,Dog 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,3,401752949,North Texas,Washington State,,26.0,25_plus,17.0,35.0,-6.5,W,42.5,,False,north texas,washington state,north texas||washington state,2025.0,PBvj4ohAgUfjacV3XsZV,2025-09-13T19:30:00.000Z,Washington St.,North Texas,WASHINGTON_STATE_NCAAF,NORTH_TEXAS_NCAAF,True,True,False,10.0,59.0,49.0,69.0,3.0,42.0,39.0,45.0,7.0,17.0,10.0,24.0,-49.5,sgo_book,-106.0,49.5,sgo_book,-124.0,69.5,sgo_book,802.0,-1314.0,L,U,-3.5,sgo_book,-117.0,3.5,sgo_book,-104.0,28.5,sgo_book,-107.0,-115.0,W,O,-0.5,sgo_book,-122.0,0.5,sgo_book,105.0,24.0,sgo_book,-112.0,-105.0,W,P,washington state,north texas,2025-09-13 19:30:00+00:00,both,home,-3.5,42.0,3.0,39.0,35.5,W,Favorite,Fav 0.5-6.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,2,401754525,Baylor,SMU,P4_vs_P4,15.0,15_to_24_9,21.0,9.0,2.5,W,5.5,,False,baylor,smu,baylor||smu,2025.0,dqJjr3UWtoihzz26f0Te,2025-09-06T16:00:00.000Z,Baylor,SMU,BAYLOR_NCAAF,SMU_NCAAF,True,True,False,48.0,45.0,-3.0,93.0,21.0,24.0,3.0,45.0,27.0,21.0,-6.0,48.0,1.5,sgo_book,-113.0,-1.5,sgo_book,-116.0,96.5,sgo_book,-143.0,108.0,L,U,-1.5,sgo_book,-105.0,1.5,sgo_book,-115.0,32.5,sgo_book,-115.0,-105.0,W,O,-0.5,sgo_book,105.0,0.5,sgo_book,-125.0,34.5,sgo_book,-110.0,-115.0,L,O,baylor,smu,2025-09-06 16:00:00+00:00,both,away,1.5,21.0,24.0,-3.0,-1.5,L,Underdog,Dog 0.5-6.5,Weeks 1-2,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,4,401754537,Clemson,Syracuse,P4_vs_P4,31.0,25_plus,24.0,38.0,-17.5,L,-30.5,,False,clemson,syracuse,clemson||syracuse,2025.0,tUQjfxXvQIKhNZppeLhJ,2025-09-20T16:00:00.000Z,Syracuse,Clemson,SYRACUSE_NCAAF,CLEMSON_NCAAF,True,True,False,34.0,21.0,-13.0,55.0,24.0,14.0,-10.0,38.0,10.0,7.0,-3.0,17.0,8.5,sgo_book,600.0,-8.5,sgo_book,-1250.0,55.5,sgo_book,575.0,-950.0,L,U,16.5,sgo_book,100.0,-16.5,sgo_book,-131.0,37.5,sgo_book,-168.0,130.0,W,O,-8.5,sgo_book,-113.0,8.5,sgo_book,-121.0,28.0,sgo_book,-124.0,100.0,L,U,syracuse,clemson,2025-09-20 16:00:00+00:00,both,home,16.5,14.0,24.0,-10.0,6.5,W,Underdog,Dog 14-20.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,4,401754542,Georgia Tech,Temple,P4_vs_G6,13.0,5_to_14_9,21.0,6.0,-24.5,L,-3.5,,False,georgia tech,temple,georgia tech||temple,2025.0,G2baJqMjApY4olWPaXLx,2025-09-20T21:05:00.000Z,Temple,Georgia Tech,TEMPLE_NCAAF,GEORGIA_TECH_NCAAF,True,True,False,24.0,45.0,21.0,69.0,7.0,21.0,14.0,28.0,17.0,24.0,7.0,41.0,-25.5,sgo_book,-715.0,25.5,sgo_book,430.0,58.5,sgo_book,125.0,-175.0,L,O,-13.5,sgo_book,-114.0,13.5,sgo_book,-120.0,27.5,sgo_book,-117.0,-117.0,W,O,-10.5,sgo_book,-120.0,10.5,sgo_book,-114.0,23.5,sgo_book,-132.0,-104.0,L,O,temple,georgia tech,2025-09-20 21:05:00+00:00,both,home,-13.5,21.0,7.0,14.0,0.5,W,Favorite,Fav 7-13.5,Weeks 3-4,Home,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
2025,3,401754623,Clemson,Georgia Tech,P4_vs_P4,17.0,15_to_24_9,21.0,11.0,-2.5,L,-5.5,,False,clemson,georgia tech,clemson||georgia tech,2025.0,fetr4fza5egd7BG3XDmS,2025-09-13T16:00:00.000Z,Clemson,Georgia Tech,CLEMSON_NCAAF,GEORGIA_TECH_NCAAF,True,True,False,21.0,24.0,3.0,45.0,7.0,13.0,6.0,20.0,14.0,11.0,-3.0,25.0,-2.5,sgo_book,-170.0,2.5,sgo_book,128.0,45.5,sgo_book,125.0,-175.0,W,U,1.5,sgo_book,-115.0,-1.5,sgo_book,-105.0,19.5,sgo_book,-151.0,115.0,W,O,3.0,sgo_book,-112.0,-3.0,sgo_book,-105.0,24.5,sgo_book,-101.0,-120.0,P,O,clemson,georgia tech,2025-09-13 16:00:00+00:00,both,away,-1.5,7.0,13.0,-6.0,-7.5,L,Favorite,Fav 0.5-6.5,Weeks 3-4,Away,ALL__OFFENSE_VS_DEFENSE__15_TO_24_9,ALL: Off RP vs opp Def RP edge 15-24.9,offense_vs_defense
