season,week,game_id,rp_team,rp_opponent,conference_matchup_type,overall_rp_edge,overall_rp_band,offense_vs_defense_edge,defense_vs_offense_edge,rp_team_spread,rp_team_ats_result,rp_team_ats_margin,rp_team_clv,source_flipped,rule_key,rule_label,rule_priority,rp_team_norm,rp_opponent_norm,team_pair_key,season_year,event_id,starts_at,away_team,home_team,away_team_id,home_team_id,completed,odds_present,odds_available,away_final_points,home_final_points,home_final_margin,final_total_points,away_1h_points,home_1h_points,home_1h_margin,one_h_total_points,away_2h_points_incl_ot,home_2h_points_incl_ot,home_2h_margin_incl_ot,two_h_total_points_incl_ot,home_game_spread,home_game_spread_book,home_game_spread_price,away_game_spread,away_game_spread_book,away_game_spread_price,game_total,game_over_book,game_over_price,game_under_price,home_game_ats_result,game_total_result,home_1h_spread,home_1h_spread_book,home_1h_spread_price,away_1h_spread,away_1h_spread_book,away_1h_spread_price,one_h_total,one_h_over_book,one_h_over_price,one_h_under_price,home_1h_ats_result,one_h_total_result,home_2h_spread,home_2h_spread_book,home_2h_spread_price,away_2h_spread,away_2h_spread_book,away_2h_spread_price,two_h_total,two_h_over_book,two_h_over_price,two_h_under_price,home_2h_ats_result,two_h_total_result,away_norm,home_norm,_ats_present,_odds_present,same_pair_count,_merge,starts_at_dt,rp_team_1h_side,rp_team_1h_spread,rp_team_1h_points,rp_opponent_1h_points,rp_team_1h_margin,rp_team_1h_ats_margin,rp_team_1h_ats_result,one_h_market_role,one_h_spread_bucket,full_game_and_1h_result,same_direction
2024,4,401628364,Kentucky,Ohio,P4_vs_G6,22.0,15_to_24_9,12.0,30.0,-21.5,W,13.5,,False,P4_G6_EITHER_COMPONENT_25_PLUS,P4 vs G6: either RP component edge 25+,1,kentucky,ohio,kentucky||ohio,2024.0,bRYD87bxH6oXKbE8E2IT,2024-09-21T16:45:00.000Z,Ohio,Kentucky,OHIO_NCAAF,KENTUCKY_NCAAF,True,True,False,6.0,41.0,35.0,47.0,0.0,17.0,17.0,17.0,6.0,24.0,18.0,30.0,-34.5,sgo_book,-1050.0,34.5,sgo_book,600.0,46.5,sgo_book,-125.0,-120.0,W,O,-10.5,sgo_book,-106.0,10.5,sgo_book,-115.0,22.5,sgo_book,-110.0,-110.0,W,U,-11.5,sgo_book,114.0,11.5,sgo_book,-145.0,25.5,sgo_book,-145.0,114.0,W,O,ohio,kentucky,1.0,0.0,1.0,both,2024-09-21 16:45:00+00:00,home,-10.5,17.0,0.0,17.0,6.5,W,Favorite,Fav 7-13.5,W/W,True
2024,4,401628364,Kentucky,Ohio,P4_vs_G6,22.0,15_to_24_9,12.0,30.0,-21.5,W,13.5,,False,P4_G6_DEFENSE_15_PLUS,P4 vs G6: defensive RP edge 15+,2,kentucky,ohio,kentucky||ohio,2024.0,bRYD87bxH6oXKbE8E2IT,2024-09-21T16:45:00.000Z,Ohio,Kentucky,OHIO_NCAAF,KENTUCKY_NCAAF,True,True,False,6.0,41.0,35.0,47.0,0.0,17.0,17.0,17.0,6.0,24.0,18.0,30.0,-34.5,sgo_book,-1050.0,34.5,sgo_book,600.0,46.5,sgo_book,-125.0,-120.0,W,O,-10.5,sgo_book,-106.0,10.5,sgo_book,-115.0,22.5,sgo_book,-110.0,-110.0,W,U,-11.5,sgo_book,114.0,11.5,sgo_book,-145.0,25.5,sgo_book,-145.0,114.0,W,O,ohio,kentucky,1.0,0.0,1.0,both,2024-09-21 16:45:00+00:00,home,-10.5,17.0,0.0,17.0,6.5,W,Favorite,Fav 7-13.5,W/W,True
2024,4,401628372,Texas A&M,Bowling Green,P4_vs_G6,24.0,15_to_24_9,32.0,15.0,-21.0,L,-15.0,,True,P4_G6_EITHER_COMPONENT_25_PLUS,P4 vs G6: either RP component edge 25+,1,texas a and m,bowling green,bowling green||texas a and m,2024.0,6efXrHxh4PlIdWepiErb,2024-09-21T23:30:00.000Z,Bowling Green,Texas A&M,BOWLING_GREEN_NCAAF,TEXAS_AM_NCAAF,True,True,False,20.0,26.0,6.0,46.0,3.0,13.0,10.0,16.0,17.0,13.0,-4.0,30.0,-2.5,sgo_book,-101.0,2.5,sgo_book,-130.0,49.5,sgo_book,-139.0,106.0,W,U,-13.5,sgo_book,-107.0,13.5,sgo_book,-115.0,27.5,sgo_book,-104.0,-118.0,L,U,-8.5,sgo_book,110.0,8.5,sgo_book,-124.0,23.5,sgo_book,-108.0,-112.0,L,O,bowling green,texas a and m,1.0,0.0,1.0,both,2024-09-21 23:30:00+00:00,home,-13.5,13.0,3.0,10.0,-3.5,L,Favorite,Fav 7-13.5,L/L,True
2024,4,401628372,Texas A&M,Bowling Green,P4_vs_G6,24.0,15_to_24_9,32.0,15.0,-21.0,L,-15.0,,True,P4_G6_DEFENSE_15_PLUS,P4 vs G6: defensive RP edge 15+,2,texas a and m,bowling green,bowling green||texas a and m,2024.0,6efXrHxh4PlIdWepiErb,2024-09-21T23:30:00.000Z,Bowling Green,Texas A&M,BOWLING_GREEN_NCAAF,TEXAS_AM_NCAAF,True,True,False,20.0,26.0,6.0,46.0,3.0,13.0,10.0,16.0,17.0,13.0,-4.0,30.0,-2.5,sgo_book,-101.0,2.5,sgo_book,-130.0,49.5,sgo_book,-139.0,106.0,W,U,-13.5,sgo_book,-107.0,13.5,sgo_book,-115.0,27.5,sgo_book,-104.0,-118.0,L,U,-8.5,sgo_book,110.0,8.5,sgo_book,-124.0,23.5,sgo_book,-108.0,-112.0,L,O,bowling green,texas a and m,1.0,0.0,1.0,both,2024-09-21 23:30:00+00:00,home,-13.5,13.0,3.0,10.0,-3.5,L,Favorite,Fav 7-13.5,L/L,True
2024,1,401628454,Nebraska,UTEP,P4_vs_G6,32.0,25_plus,28.0,36.0,-27.5,W,5.5,,False,P4_G6_EITHER_COMPONENT_25_PLUS,P4 vs G6: either RP component edge 25+,1,nebraska,utep,nebraska||utep,2024.0,10ymn19jrhOuvb6HRKZD,2024-08-31T19:30:00.000Z,UTEP,Nebraska,UTEP_NCAAF,NEBRASKA_NCAAF,True,True,False,7.0,40.0,33.0,47.0,7.0,30.0,23.0,37.0,0.0,10.0,10.0,10.0,-33.5,sgo_book,154.0,33.5,sgo_book,-205.0,50.5,sgo_book,-114.0,-114.0,L,U,-15.5,sgo_book,-107.0,15.5,sgo_book,-109.0,24.5,sgo_book,-111.0,-109.0,W,O,-9.5,sgo_book,-375.0,9.5,sgo_book,270.0,10.5,sgo_book,105.0,-135.0,W,U,utep,nebraska,1.0,0.0,1.0,both,2024-08-31 19:30:00+00:00,home,-15.5,30.0,7.0,23.0,7.5,W,Favorite,Fav 14-20.5,W/W,True
2024,1,401628454,Nebraska,UTEP,P4_vs_G6,32.0,25_plus,28.0,36.0,-27.5,W,5.5,,False,P4_G6_DEFENSE_15_PLUS,P4 vs G6: defensive RP edge 15+,2,nebraska,utep,nebraska||utep,2024.0,10ymn19jrhOuvb6HRKZD,2024-08-31T19:30:00.000Z,UTEP,Nebraska,UTEP_NCAAF,NEBRASKA_NCAAF,True,True,False,7.0,40.0,33.0,47.0,7.0,30.0,23.0,37.0,0.0,10.0,10.0,10.0,-33.5,sgo_book,154.0,33.5,sgo_book,-205.0,50.5,sgo_book,-114.0,-114.0,L,U,-15.5,sgo_book,-107.0,15.5,sgo_book,-109.0,24.5,sgo_book,-111.0,-109.0,W,O,-9.5,sgo_book,-375.0,9.5,sgo_book,270.0,10.5,sgo_book,105.0,-135.0,W,U,utep,nebraska,1.0,0.0,1.0,both,2024-08-31 19:30:00+00:00,home,-15.5,30.0,7.0,23.0,7.5,W,Favorite,Fav 14-20.5,W/W,True
2024,1,401628455,Ohio State,Akron,P4_vs_G6,8.0,5_to_14_9,-2.0,18.0,-48.5,L,-2.5,,True,P4_G6_DEFENSE_15_PLUS,P4 vs G6: defensive RP edge 15+,2,ohio state,akron,akron||ohio state,2024.0,RmIUhLH8No3Qas7XGaPY,2024-08-31T19:30:00.000Z,Akron,Ohio State,AKRON_NCAAF,OHIO_STATE_NCAAF,True,True,False,6.0,52.0,46.0,58.0,3.0,17.0,14.0,20.0,3.0,35.0,32.0,38.0,-39.5,sgo_book,234.0,39.5,sgo_book,-324.0,52.5,sgo_book,125.0,-160.0,W,O,-17.5,sgo_book,-105.0,17.5,sgo_book,-125.0,26.5,sgo_book,-110.0,-120.0,L,U,-25.5,sgo_book,130.0,25.5,sgo_book,-166.0,31.5,sgo_book,114.0,-145.0,W,O,akron,ohio state,1.0,0.0,1.0,both,2024-08-31 19:30:00+00:00,home,-17.5,17.0,3.0,14.0,-3.5,L,Favorite,Fav 14-20.5,L/L,True
2024,2,401628469,Oregon,Boise State,P4_vs_G6,10.0,5_to_14_9,-3.0,24.0,-17.5,L,-14.5,,True,P4_G6_DEFENSE_15_PLUS,P4 vs G6: defensive RP edge 15+,2,oregon,boise state,boise state||oregon,2024.0,IpT5DDwgRhtZ6BRrMa51,2024-09-08T02:00:00.000Z,Boise St,Oregon,BOISE_STATE_NCAAF,OREGON_NCAAF,True,True,False,34.0,37.0,3.0,71.0,20.0,14.0,-6.0,34.0,14.0,23.0,9.0,37.0,-3.5,sgo_book,427.0,3.5,sgo_book,-835.0,61.5,sgo_book,-110.0,-110.0,L,O,-10.5,sgo_book,-110.0,10.5,sgo_book,-110.0,31.5,sgo_book,-104.0,-120.0,L,O,-7.5,sgo_book,102.0,7.5,sgo_book,-122.0,28.5,sgo_book,-115.0,-105.0,W,O,boise state,oregon,1.0,0.0,1.0,both,2024-09-08 02:00:00+00:00,home,-10.5,14.0,20.0,-6.0,-16.5,L,Favorite,Fav 7-13.5,L/L,True
2024,2,401628470,Penn State,Bowling Green,P4_vs_G6,22.0,15_to_24_9,29.0,14.0,-35.5,L,-28.5,,True,P4_G6_EITHER_COMPONENT_25_PLUS,P4 vs G6: either RP component edge 25+,1,penn state,bowling green,bowling green||penn state,2024.0,SgN3Jhp0NnixoW66szU9,2024-09-07T16:00:00.000Z,Bowling Green,Penn State,BOWLING_GREEN_NCAAF,PENN_STATE_NCAAF,True,True,False,27.0,34.0,7.0,61.0,24.0,20.0,-4.0,44.0,3.0,14.0,11.0,17.0,-34.0,sgo_book,-110.0,34.0,sgo_book,-110.0,49.5,sgo_book,-110.0,-110.0,L,O,-20.5,sgo_book,-129.0,20.5,sgo_book,-105.0,27.5,sgo_book,-115.0,-105.0,L,O,-13.5,sgo_book,-102.0,13.5,sgo_book,-118.0,20.5,sgo_book,-120.0,100.0,L,U,bowling green,penn state,1.0,0.0,1.0,both,2024-09-07 16:00:00+00:00,home,-20.5,20.0,24.0,-4.0,-24.5,L,Favorite,Fav 14-20.5,L/L,True
2024,2,401628471,Rutgers,Akron,P4_vs_G6,21.0,15_to_24_9,6.0,36.0,-24.5,W,7.5,,True,P4_G6_EITHER_COMPONENT_25_PLUS,P4 vs G6: either RP component edge 25+,1,rutgers,akron,akron||rutgers,2024.0,OKEzaLfUqWFhOX8AQujy,2024-09-07T16:00:00.000Z,Akron,Rutgers,AKRON_NCAAF,RUTGERS_NCAAF,True,True,False,17.0,49.0,32.0,66.0,3.0,21.0,18.0,24.0,14.0,28.0,14.0,42.0,-22.5,sgo_book,-111.0,22.5,sgo_book,-110.0,40.0,sgo_book,-110.0,-110.0,W,O,-12.5,sgo_book,-118.0,12.5,sgo_book,-105.0,20.5,sgo_book,-120.0,-104.0,W,O,-9.5,sgo_book,-122.0,9.5,sgo_book,102.0,17.5,sgo_book,-105.0,-115.0,W,O,akron,rutgers,1.0,0.0,1.0,both,2024-09-07 16:00:00+00:00,home,-12.5,21.0,3.0,18.0,5.5,W,Favorite,Fav 7-13.5,W/W,True
