pulled_at,source,source_url,item_title,item_url,raw_text,content_hash,relevance_score,keyword_hits,row_type
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/latest-injury-status/,Injury & Status,https://cfbdepth.com/injury-report,Welcome to the &#8220;Injury and Status Report&#8221; page here at CFBDepth.com. Here we detail out any injuries or status updates for players on all 134 schools. Note: The &#8220;New&#8221; column is there to help you determine any players added since the last game played (or last seven days). Click on the Team Page link to view more information on each of the injuries and/or status updates. Want the latest injury news with write-ups? Click here: Latest Injury &amp; Status Updates &gt; Injury / Status Key P = &#8220;Probable&#8221; &#8211; most likely to play in the next game and/or just on here to track players with minor injuries Q = &#8220;Questionable&#8221; &#8211; between a 40-65% chance to play in the next game and or unsure of status D = &#8220;Doubtful&#8221; &#8211; less than a 40% change to play in the next game O = &#8220;Out&#8221; &#8211; confirmed as not available to play in the next game OFS = &#8220;Out for Season&#8221; &#8211; confirmed as not available to play in any remaining games this season S = &#8220;Suspended&#8221; &#8211; player is facing a current suspension and/or is likely to receive a suspension in the near future GTD = &#8220;Game Time Decision&#8221; &#8211; similar to &#8220;Questionable&#8221; but the players&#8217; availability will be determined closer to game start time OPT = &#8220;Opt Out&#8221; &#8211; mainly referring to a player &#8220;opting out&#8221; of a Bowl game or post-season game due to future aspirations The default sort is by player rating to show the most impactful injuries—sort by the &#8220;Updated&#8221; column for the latest updated statuses.,3be077d07c94fd755c3e5d6b1526ce380b2626e53c8f309bf3a91dbf58adf8b4,12,"availability,available,doubtful,impact,injuries,injury,out,probable,questionable,status,suspended,suspension",article
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/latest-injury-status/,Latest Injury & Status,https://www.cfbdepth.com/latest-injury-status/,Welcome to the latest injury and status reports page. Here is the latest news and information posted about any injury-related or status change across college football. Have a tip? Send it to us and get a reward!,b70adaaef2240dcde0a414d7badcebd1b6f3bec12bbcb63a6814468aac46e449,3,"injury,out,status",article
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/latest-injury-status/,Injury & Status Report,https://www.cfbdepth.com/injury-report/,Welcome to the &#8220;Injury and Status Report&#8221; page here at CFBDepth.com. Here we detail out any injuries or status updates for players on all 134 schools. Note: The &#8220;New&#8221; column is there to help you determine any players added since the last game played (or last seven days). Click on the Team Page link to view more information on each of the injuries and/or status updates. Want the latest injury news with write-ups? Click here: Latest Injury &amp; Status Updates &gt; Injury / Status Key P = &#8220;Probable&#8221; &#8211; most likely to play in the next game and/or just on here to track players with minor injuries Q = &#8220;Questionable&#8221; &#8211; between a 40-65% chance to play in the next game and or unsure of status D = &#8220;Doubtful&#8221; &#8211; less than a 40% change to play in the next game O = &#8220;Out&#8221; &#8211; confirmed as not available to play in the next game OFS = &#8220;Out for Season&#8221; &#8211; confirmed as not available to play in any remaining games this season S = &#8220;Suspended&#8221; &#8211; player is facing a current suspension and/or is likely to receive a suspension in the near future GTD = &#8220;Game Time Decision&#8221; &#8211; similar to &#8220;Questionable&#8221; but the players&#8217; availability will be determined closer to game start time OPT = &#8220;Opt Out&#8221; &#8211; mainly referring to a player &#8220;opting out&#8221; of a Bowl game or post-season game due to future aspirations The default sort is by player rating to show the most impactful injuries—sort by the &#8220;Updated&#8221; column for the latest updated statuses.,2c76daf971288c520a1a206cf50a7dc070acc5289026accebad91d81fdbb7112,12,"availability,available,doubtful,impact,injuries,injury,out,probable,questionable,status,suspended,suspension",article
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/latest-injury-status/,Injury Impact Report,https://www.cfbdepth.com/injury-impact-report/,"Welcome to the Injury Impact Report. This report is designed to measure the impact of the current injured and/or suspended players on each team. We will provide an impact score for &#8220;Overall&#8221; and &#8220;NEW&#8221; statuses. The higher the impact score, the larger the negative impact. This is weighted based on the schools ability to overcome injuries with their depth score. Note: A &#8220;NEW&#8221; injury is one that has occurred in the last played game and/or has been added since the last played game. # = Number of &#8220;impact&#8221; injuries (those that count towards the impact score)",6cb4b0c4b938ef07caf5ddf964e5e87e9ff7cf879deb2bbac16d3ec7fd456909,6,"impact,injured,injuries,injury,status,suspended",article
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/injury-report/,Latest Injury & Status Updates >,https://www.cfbdepth.com/latest-injury-status/,Welcome to the latest injury and status reports page. Here is the latest news and information posted about any injury-related or status change across college football. Have a tip? Send it to us and get a reward!,b70adaaef2240dcde0a414d7badcebd1b6f3bec12bbcb63a6814468aac46e449,3,"injury,out,status",article
2026-07-17T17:09:48.361538+00:00,CFBDepth Article Body,https://www.cfbdepth.com/injury-report/,Injury / Status Key,https://www.cfbdepth.com/injury-report/,Welcome to the &#8220;Injury and Status Report&#8221; page here at CFBDepth.com. Here we detail out any injuries or status updates for players on all 134 schools. Note: The &#8220;New&#8221; column is there to help you determine any players added since the last game played (or last seven days). Click on the Team Page link to view more information on each of the injuries and/or status updates. Want the latest injury news with write-ups? Click here: Latest Injury &amp; Status Updates &gt; Injury / Status Key P = &#8220;Probable&#8221; &#8211; most likely to play in the next game and/or just on here to track players with minor injuries Q = &#8220;Questionable&#8221; &#8211; between a 40-65% chance to play in the next game and or unsure of status D = &#8220;Doubtful&#8221; &#8211; less than a 40% change to play in the next game O = &#8220;Out&#8221; &#8211; confirmed as not available to play in the next game OFS = &#8220;Out for Season&#8221; &#8211; confirmed as not available to play in any remaining games this season S = &#8220;Suspended&#8221; &#8211; player is facing a current suspension and/or is likely to receive a suspension in the near future GTD = &#8220;Game Time Decision&#8221; &#8211; similar to &#8220;Questionable&#8221; but the players&#8217; availability will be determined closer to game start time OPT = &#8220;Opt Out&#8221; &#8211; mainly referring to a player &#8220;opting out&#8221; of a Bowl game or post-season game due to future aspirations The default sort is by player rating to show the most impactful injuries—sort by the &#8220;Updated&#8221; column for the latest updated statuses.,2c76daf971288c520a1a206cf50a7dc070acc5289026accebad91d81fdbb7112,12,"availability,available,doubtful,impact,injuries,injury,out,probable,questionable,status,suspended,suspension",article
